method,pileup_false_positive_proxy,saturation_tag_leakage_proxy,energy_bias_proxy_ns_per_log_adc,pid_boundary_movement_proxy_ns
1d_cnn,0.3312067079839592,0.3312067079839592,-0.32277947885778235,0.0
compact_waveform_transformer,0.4434925264309151,0.4434925264309151,-2.9176908401665647,0.0
derivative_gate_transformer_new,0.3459715639810427,0.3459715639810427,-1.4246011834766181,0.0
gradient_boosted_trees,0.17900109369303682,0.17900109369303682,-0.2628129722921501,0.0
mlp,0.25610645278891725,0.25610645278891725,-0.34947970162714925,0.0
ridge,0.26066350710900477,0.26066350710900477,-0.8902874081092504,0.0
traditional_cfd_template_derivative,0.0001822821728034998,0.0001822821728034998,0.49285917192620804,0.0
