target,method,split,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct,bias_ci95,res68_ci95,full_rms_ci95
selected_A1A3_physical_charge,b2_loglinear,leave_one_run_out,4055,-0.04763476278438604,0.5202846094632806,0.8452595804467802,0.13982737361282369,0.3445129469790382,"[-0.06586867256016725, -0.024568095893275355]","[0.5042076716660516, 0.5379899217206028]","[0.7280256448598409, 1.0082046166390628]"
selected_A1A3_physical_charge,charge_transfer_ridge,leave_one_run_out,4055,-0.047420129281090115,0.5192709757631775,0.8427617027545853,0.13884093711467324,0.3435265104808878,"[-0.0707704372946706, -0.019530120788657627]","[0.5070335247751083, 0.5395311609280796]","[0.7401818245528774, 0.9982030050292939]"
selected_A1A3_physical_charge,b_waveform_extra_trees,leave_one_run_out,4055,-0.04651421883804433,0.5204374954655077,0.8460840779097734,0.13785450061652282,0.34648581997533906,"[-0.06675246843189672, -0.022432539998549286]","[0.5064227771915828, 0.5389865814252444]","[0.7442158582638063, 0.996934744773482]"
selected_A1A3_physical_charge,shuffled_target_extra_trees,negative_control,4055,-0.0460191902724591,0.5198427259366379,0.8474775056180179,0.13834771886559802,0.3400739827373613,"[-0.06787136024240426, -0.019952673550809822]","[0.5079350572985499, 0.5344939770913222]","[0.7326983239103164, 0.9835837522726357]"
