heldout_run,domain_train_runs,domain_train_rows,domain_train_balanced_accuracy,proxy_train_balanced_accuracy,timing_train_score_proxy_r2,heldout_score_proxy_r2,heldout_score_amp_corr,heldout_resid_amp_corr,heldout_score_mean,heldout_score_std,heldout_resid_std
58,"31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,59,60,61,62,63,64,65",10000,0.7681,0.7441,0.40853572677186434,0.45443852150130437,-0.2668583550577344,0.13003286788493715,2.213289042923364,1.042197166026056,0.7257293695876871
59,"31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65",10000,0.7489,0.7297,0.3661795855608675,0.2926034699572271,-0.32534058424236617,0.07516788702381375,2.755294552994896,0.6960743144535007,0.585342257928648
60,"31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,61,62,63,64,65",10000,0.7529,0.7307,0.3679058022661962,0.3635251704631123,-0.38288334969971033,-0.10696395518485073,2.3772698352929926,0.82363771100892,0.6570927659478112
61,"31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,62,63,64,65",10000,0.7479,0.7282,0.4743016909719677,0.4461050401341886,-0.47415309481065404,-0.0011612794588169524,2.332515170694421,0.7046592407527097,0.522652876005266
62,"31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,65",10000,0.7462,0.7216,0.3910469919126912,0.31822658164913886,-0.474743918516497,-0.0504748678111699,2.432323673184807,0.8780303343095813,0.7247762495353839
63,"31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,64,65",10000,0.7575000000000001,0.7342,0.37011052742705497,0.415556392015637,-0.3799004002996131,0.048823576373599464,2.6434755164812924,0.8320665844161093,0.6300578290353492
65,"31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",10000,0.7556,0.7292000000000001,0.4483717335318672,0.5293425516091008,-0.4443913737480041,0.19320715363825322,2.4474144164220406,0.9492847620769914,0.6381673088843648
