method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,460,0.7997813708196508,10.115142058872381,16.90393205316549,0.5630434782608695,0.3217391304347826
1d_cnn,50,460,-1.5485269422121206,7.08465021257571,12.74189583148779,0.43478260869565216,0.2717391304347826
1d_cnn,57,460,-0.9186839609152866,11.036894600425855,16.467325847260692,0.5956521739130435,0.3804347826086957
1d_cnn,58,459,-2.4947354392029055,9.80028731760035,14.468863122254154,0.6492374727668845,0.3115468409586057
1d_cnn,60,460,0.6656781932015337,7.962452669884724,10.321218053031723,0.5543478260869565,0.13478260869565217
1d_cnn,62,460,-0.16812492539599688,6.797777494664183,9.52504137205193,0.5021739130434782,0.10869565217391304
1d_cnn,64,460,-0.6631316058463064,7.351915570670153,12.02768904443909,0.4717391304347826,0.17391304347826086
1d_cnn,65,450,-0.5705496238039807,8.571118328763157,15.289062698800135,0.5555555555555556,0.25555555555555554
edge_attention_cnn_new,42,460,-0.4775493642140356,8.140862339535364,11.932733298173803,0.5739130434782609,0.2217391304347826
edge_attention_cnn_new,50,460,-3.6348925006790083,4.781574887189388,8.001284748335241,0.47391304347826085,0.14565217391304347
edge_attention_cnn_new,57,460,-1.7818092014956255,7.837274156783366,10.450066133490418,0.532608695652174,0.20434782608695654
edge_attention_cnn_new,58,459,-3.0258178394147635,7.944449915909152,9.634130286464742,0.5446623093681917,0.25272331154684097
edge_attention_cnn_new,60,460,-0.3700176024302664,6.967697648088663,8.58083326877947,0.45,0.14782608695652175
edge_attention_cnn_new,62,460,-1.066326094891191,6.3912727367240585,7.868641508304577,0.38913043478260867,0.14565217391304347
edge_attention_cnn_new,64,460,-1.9385724044747237,6.1179973071715406,9.40908598336477,0.3739130434782609,0.18043478260869567
edge_attention_cnn_new,65,450,-2.56003451135415,6.304981546163876,9.777041175297168,0.43333333333333335,0.20222222222222222
gradient_boosted_trees,42,460,1.7958693010521607,4.718870803009882,4.842448391606216,0.33043478260869563,0.0782608695652174
gradient_boosted_trees,50,460,0.548579341549384,2.7930331667632724,3.32297008846774,0.12391304347826088,0.015217391304347827
gradient_boosted_trees,57,460,-0.7345636188710152,2.895579356429922,3.9596977318200772,0.11956521739130435,0.03260869565217391
gradient_boosted_trees,58,459,-2.544656007844254,4.2230591424170285,4.8259434820686025,0.32461873638344224,0.04793028322440087
gradient_boosted_trees,60,460,0.08712170745859038,3.8590371241099857,3.8711838699943226,0.20217391304347826,0.015217391304347827
gradient_boosted_trees,62,460,-0.3369459300954514,3.2103838883822284,3.4257042966739712,0.1108695652173913,0.008695652173913044
gradient_boosted_trees,64,460,-1.4665300280835663,2.3900849552758174,3.6514328364238393,0.1,0.006521739130434782
gradient_boosted_trees,65,450,-1.8611476779448117,2.9082177591830365,3.423891525050345,0.1688888888888889,0.011111111111111112
mlp,42,460,2.2304186899486695,5.165390750587701,5.35012443982191,0.4282608695652174,0.10217391304347827
mlp,50,460,0.5134948544288094,3.304492786759985,3.586891455622301,0.20652173913043478,0.006521739130434782
mlp,57,460,0.1666947221113002,4.017794052021767,3.9109585525381663,0.20434782608695654,0.006521739130434782
mlp,58,459,-2.401741923488655,5.166354424882671,5.124981573425705,0.3877995642701525,0.032679738562091505
mlp,60,460,-0.5921925387187346,4.516272712707216,4.442426528677927,0.28043478260869564,0.013043478260869565
mlp,62,460,-0.33950168050357465,4.238926219179164,3.9803804174853994,0.21956521739130436,0.008695652173913044
mlp,64,460,-1.4557953713908267,3.246125930692555,3.6047547387682646,0.1608695652173913,0.006521739130434782
mlp,65,450,-2.0869329143634068,3.7249248312880936,3.628563863817019,0.20444444444444446,0.0
ridge,42,460,2.2629010898345454,5.725013955653937,5.345278544414261,0.4326086956521739,0.0782608695652174
ridge,50,460,0.43380972718698096,3.9223422682265774,4.066573999479565,0.20217391304347826,0.010869565217391304
ridge,57,460,-0.1583454360187666,4.882003877164969,4.332871988009688,0.3065217391304348,0.004347826086956522
ridge,58,459,-1.3123108943717519,4.874989496149835,4.749207331546428,0.3311546840958606,0.04357298474945534
ridge,60,460,0.18103257614714519,3.838153834911996,3.7458853642099594,0.17608695652173914,0.004347826086956522
ridge,62,460,0.08672664129685259,3.675505051219999,3.4824070676987535,0.13478260869565217,0.0
ridge,64,460,-1.1657785247043675,3.0998077201908085,3.0747801904246015,0.1108695652173913,0.0
ridge,65,450,-0.8915843897623486,3.4685436033618924,3.5673174671558567,0.17777777777777778,0.011111111111111112
traditional_cfd_template_timewalk,42,460,-0.2685792426493965,1.330733154480016,1.3464407272641061,0.0,0.0
traditional_cfd_template_timewalk,50,460,-0.18086172011748208,0.843481619731015,0.7664888667835738,0.0,0.0
traditional_cfd_template_timewalk,57,460,-0.0547390283176557,0.9933374028335684,0.7969119127424965,0.0,0.0
traditional_cfd_template_timewalk,58,459,0.7371235446467317,0.5124177597737406,0.6533928758150905,0.0,0.0
traditional_cfd_template_timewalk,60,460,0.035394722092956465,1.0196988582668154,0.9781570463107523,0.0,0.0
traditional_cfd_template_timewalk,62,460,-0.0720847918427896,1.0616442562371482,0.9611324841652431,0.0,0.0
traditional_cfd_template_timewalk,64,460,0.3397969747408176,0.387508900067619,0.5561575593724122,0.0,0.0
traditional_cfd_template_timewalk,65,450,0.28580456748229044,0.8353613688505654,0.7962560524861565,0.0,0.0
waveform_transformer,42,460,-2.456079893907173,29.054268699818053,33.015737958979734,0.758695652173913,0.55
waveform_transformer,50,460,-2.2901812257699534,25.7509190883384,29.198543344413654,0.7086956521739131,0.5739130434782609
waveform_transformer,57,460,-3.0431108458786262,27.890151373569466,33.20521719249073,0.7804347826086957,0.6043478260869565
waveform_transformer,58,459,-2.6876477410228805,28.727584722313164,30.62788264585859,0.7015250544662309,0.5228758169934641
waveform_transformer,60,460,-3.86859154644137,10.207358247554057,18.912427228064235,0.5543478260869565,0.3804347826086957
waveform_transformer,62,460,-3.7717679660129333,11.121075846897462,19.54406069051567,0.5304347826086957,0.40652173913043477
waveform_transformer,64,460,-4.297958717769379,11.681708640238881,23.405455618267776,0.5826086956521739,0.4369565217391304
waveform_transformer,65,450,-3.5880031249558515,24.745706621849486,31.015311099645956,0.6555555555555556,0.4866666666666667
