method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,pedestal_drift_bin,high,1145,-2.1423998777650333,8.858646744934585,13.23400604249551,0.5825327510917031,0.2689956331877729
edge_attention_cnn_new,pedestal_drift_bin,high,1145,-3.5375345518526125,8.765445503449167,11.849679363583444,0.5737991266375546,0.3109170305676856
gradient_boosted_trees,pedestal_drift_bin,high,1145,-0.4696618035236568,3.734504499499545,4.19794634560982,0.1982532751091703,0.0305676855895196
mlp,pedestal_drift_bin,high,1145,0.2397722462688243,4.376775145319765,4.55760080479357,0.2585152838427947,0.034061135371179
ridge,pedestal_drift_bin,high,1145,-0.1673134872009569,4.064499147241283,4.316459569898631,0.2270742358078602,0.022707423580786
traditional_cfd_template_timewalk,pedestal_drift_bin,high,1145,0.0376329455914099,0.935828254495122,0.9095218989202314,0.0,0.0
waveform_transformer,pedestal_drift_bin,high,1145,-13.07193036739299,14.082238864323264,25.641843065205013,0.7729257641921398,0.6698689956331878
1d_cnn,pedestal_drift_bin,low,1280,0.0388163705794752,8.266652204837609,14.05902943846043,0.52578125,0.2484375
edge_attention_cnn_new,pedestal_drift_bin,low,1280,-1.3891073334907311,5.941501680778231,8.306098351359601,0.43125,0.13359375
gradient_boosted_trees,pedestal_drift_bin,low,1280,-0.7024595056281221,3.4415423400078886,4.119891549336098,0.17109375,0.0203125
mlp,pedestal_drift_bin,low,1280,-0.7713041303739319,4.497662351571269,4.295552912148483,0.265625,0.0140625
ridge,pedestal_drift_bin,low,1280,-0.2950338181148901,4.526956538197213,4.308100314209203,0.259375,0.0140625
traditional_cfd_template_timewalk,pedestal_drift_bin,low,1280,0.2491801722223801,0.8655180828055329,0.8457506686155861,0.0,0.0
waveform_transformer,pedestal_drift_bin,low,1280,-2.030484891180647,22.60128875560563,29.360173637469973,0.6375,0.4390625
1d_cnn,pedestal_drift_bin,mid,1244,-0.1111951629547638,7.914955026380925,13.692563220427218,0.5176848874598071,0.2186495176848874
edge_attention_cnn_new,pedestal_drift_bin,mid,1244,-1.233388463842136,6.045600610652146,8.111849909544826,0.4188102893890675,0.1294212218649517
gradient_boosted_trees,pedestal_drift_bin,mid,1244,-0.4638606563264504,3.5372595268830525,4.116261441550964,0.1872990353697749,0.0305466237942122
mlp,pedestal_drift_bin,mid,1244,-0.6373711868046623,4.336332952955914,4.349559344931404,0.2604501607717042,0.0192926045016077
ridge,pedestal_drift_bin,mid,1244,-0.2030530095340124,4.074924184665273,4.090120526799573,0.2146302250803858,0.0209003215434083
traditional_cfd_template_timewalk,pedestal_drift_bin,mid,1244,0.3111915225231396,0.864195050860763,0.8595765935436311,0.0,0.0
waveform_transformer,pedestal_drift_bin,mid,1244,-1.7712778365825708,20.076763607309356,28.24005592173123,0.5763665594855305,0.3922829581993569
