run,group,control_stratum,n,ml_current_score,ml_pileup_score
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_large|nonsaturated|B2,25,0.32943455966521773,0.35381774365835844
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|nonsaturated|B2,18,0.23462386438512123,0.3581312120382507
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|saturation_proxy|B2,1,0.16367580745962806,0.508795484574216
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|nonsaturated|B2,328,0.32689292562571975,0.2201168502419176
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|nonsaturated|B4,11,0.4325349148291577,0.46568962274460013
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|nonsaturated|B6,3,0.3318507371168618,0.2400008387718037
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|saturation_proxy|B2,32,0.3109660234652187,0.225008197449436
44,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|saturation_proxy|B6,1,0.3034187512345433,0.1680684261742496
44,high_20nA,unassigned_common|amp_4_7k|lowering_large|nonsaturated|B2,31,0.442263928757773,0.3142469676885968
44,high_20nA,unassigned_common|amp_4_7k|lowering_large|nonsaturated|B4,1,0.2917558876565959,0.5505600489602229
44,high_20nA,unassigned_common|amp_4_7k|lowering_mild|nonsaturated|B2,20,0.41344568311363916,0.30039364506779437
44,high_20nA,unassigned_common|amp_4_7k|lowering_mild|nonsaturated|B4,1,0.26797430430057445,0.5476761912224167
44,high_20nA,unassigned_common|amp_4_7k|lowering_mild|saturation_proxy|B2,1,0.27820230078532227,0.520666830724617
44,high_20nA,unassigned_common|amp_4_7k|lowering_none|nonsaturated|B2,617,0.5356305718216776,0.1794939544969783
44,high_20nA,unassigned_common|amp_4_7k|lowering_none|nonsaturated|B4,9,0.5449335584140886,0.41497584877861116
44,high_20nA,unassigned_common|amp_4_7k|lowering_none|nonsaturated|B6,2,0.570040208498643,0.17683454813471172
44,high_20nA,unassigned_common|amp_4_7k|lowering_none|nonsaturated|B8,3,0.6611109544313002,0.38563896723477376
44,high_20nA,unassigned_common|amp_4_7k|lowering_none|saturation_proxy|B2,23,0.5243619304116465,0.22064737510994456
44,high_20nA,unassigned_common|amp_7_12k|lowering_large|nonsaturated|B2,18,0.43054413451121504,0.4953610857995055
44,high_20nA,unassigned_common|amp_7_12k|lowering_mild|nonsaturated|B2,6,0.5168806607901096,0.20215991547030718
44,high_20nA,unassigned_common|amp_7_12k|lowering_none|nonsaturated|B2,295,0.6047487063036103,0.11271948119494624
44,high_20nA,unassigned_common|amp_7_12k|lowering_none|saturation_proxy|B2,8,0.5576421510419094,0.13926608565486479
45,high_20nA,baseline_excursion|amp_1p5_2p5k|lowering_large|nonsaturated|B2,85,0.669686145282911,0.11662265569901187
45,high_20nA,baseline_excursion|amp_1p5_2p5k|lowering_large|nonsaturated|B4,1,0.7527580798246334,0.0892419503534441
45,high_20nA,baseline_excursion|amp_1p5_2p5k|lowering_large|saturation_proxy|B2,1,0.7214811685656463,0.07954800126614849
45,high_20nA,baseline_excursion|amp_2p5_4k|lowering_large|nonsaturated|B2,127,0.5953020051437645,0.13903127124159265
45,high_20nA,baseline_excursion|amp_2p5_4k|lowering_large|nonsaturated|B4,1,0.8167944594880202,0.10277747459349525
45,high_20nA,baseline_excursion|amp_4_7k|lowering_large|nonsaturated|B2,133,0.30820060699663615,0.25774438028259383
45,high_20nA,baseline_excursion|amp_4_7k|lowering_large|nonsaturated|B4,1,0.2841794215330173,0.33991092409513307
45,high_20nA,baseline_excursion|amp_4_7k|lowering_large|saturation_proxy|B2,3,0.22741201923394083,0.2329103393867402
45,high_20nA,baseline_excursion|amp_7_12k|lowering_large|nonsaturated|B2,33,0.36613070082274796,0.08449611099928271
45,high_20nA,dropout|amp_1_1p5k|lowering_large|nonsaturated|B2,62,0.5564619747334916,5.738702918677118e-06
45,high_20nA,dropout|amp_1_1p5k|lowering_large|nonsaturated|B4,1,0.6686050998616082,4.735029145586812e-06
45,high_20nA,dropout|amp_1_1p5k|lowering_large|saturation_proxy|B2,1,0.005183729413527476,0.000593544038718757
45,high_20nA,dropout|amp_1p5_2p5k|lowering_large|nonsaturated|B2,5,0.46102721988234857,0.00023352900056379435
45,high_20nA,novel_broad_template_mismatch|amp_1p5_2p5k|lowering_large|nonsaturated|B2,1,0.0006452457837372083,0.9998735810241364
45,high_20nA,novel_broad_template_mismatch|amp_2p5_4k|lowering_mild|nonsaturated|B2,1,0.7742446489015633,0.9637826649292467
45,high_20nA,novel_broad_template_mismatch|amp_2p5_4k|lowering_none|nonsaturated|B2,1,0.8532343569501674,0.9532748911365417
45,high_20nA,novel_broad_template_mismatch|amp_4_7k|lowering_large|nonsaturated|B2,2,0.7710354435740054,0.9398601822752644
45,high_20nA,novel_broad_template_mismatch|amp_4_7k|lowering_mild|nonsaturated|B2,2,0.6312426323261411,0.954030385085809
45,high_20nA,novel_broad_template_mismatch|amp_4_7k|lowering_mild|saturation_proxy|B2,1,0.7066541059816763,0.9313049792893033
45,high_20nA,novel_broad_template_mismatch|amp_4_7k|lowering_none|nonsaturated|B2,42,0.8628945341815805,0.8429025224614632
45,high_20nA,novel_broad_template_mismatch|amp_4_7k|lowering_none|nonsaturated|B4,2,0.8587566510679991,0.841527411309654
45,high_20nA,novel_broad_template_mismatch|amp_4_7k|lowering_none|saturation_proxy|B2,1,0.7947312535047141,0.8419340232443923
45,high_20nA,novel_broad_template_mismatch|amp_7_12k|lowering_none|nonsaturated|B2,7,0.8722557627659931,0.8385566712886271
45,high_20nA,novel_delayed_peak|amp_1_1p5k|lowering_large|nonsaturated|B2,4,0.059398137625423876,0.9998735810241364
45,high_20nA,novel_delayed_peak|amp_1_1p5k|lowering_mild|nonsaturated|B2,4,0.8410936827099931,0.8392620788341
45,high_20nA,novel_delayed_peak|amp_1_1p5k|lowering_mild|nonsaturated|B4,2,0.9614148431192235,0.5207609695859917
45,high_20nA,novel_delayed_peak|amp_1_1p5k|lowering_mild|nonsaturated|B6,1,0.8409021594172978,0.9490278996795983
45,high_20nA,novel_delayed_peak|amp_1_1p5k|lowering_none|nonsaturated|B2,9,0.8368761058482033,0.8156824975480472
45,high_20nA,novel_delayed_peak|amp_1_1p5k|lowering_none|nonsaturated|B4,4,0.9362054442659419,0.3718458039352812
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_large|nonsaturated|B2,1,0.16164498182598078,0.9998735810241364
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_mild|nonsaturated|B2,5,0.8539834007162774,0.8962221891461984
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_mild|nonsaturated|B4,1,0.945508296753354,0.8109708724778852
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_mild|saturation_proxy|B2,1,0.567863834245879,0.9676581429807101
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_none|nonsaturated|B2,14,0.6810100423277162,0.773890722281205
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_none|nonsaturated|B4,10,0.8328731544725934,0.8440404343979699
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_none|nonsaturated|B6,3,0.8382063945134313,0.8398654242150032
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_none|nonsaturated|B8,2,0.7916866990327842,0.9689730091277146
45,high_20nA,novel_delayed_peak|amp_1p5_2p5k|lowering_none|saturation_proxy|B4,2,0.7360697689840237,0.9664859241825898
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_large|nonsaturated|B2,7,0.7135425547985743,0.9878007644461235
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_large|nonsaturated|B4,1,0.9137432411387856,0.9086747385260368
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_mild|nonsaturated|B2,5,0.7605417639115565,0.8321992873186094
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_mild|nonsaturated|B4,2,0.4866993097908873,0.9744723682579226
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_mild|nonsaturated|B6,2,0.8698394731196801,0.9031933846156528
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_mild|nonsaturated|B8,1,0.8785616768818381,0.9534629605065318
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_mild|saturation_proxy|B4,1,0.5635456494052136,0.9917442637446797
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_none|nonsaturated|B2,42,0.6773605942650545,0.8696985877028486
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_none|nonsaturated|B4,32,0.7887659125669516,0.9215315297273007
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_none|nonsaturated|B6,9,0.7459890323200629,0.9542032599430702
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_none|nonsaturated|B8,9,0.820314894260738,0.906414753500825
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_none|saturation_proxy|B2,1,0.5211426439513492,0.981810412833686
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_none|saturation_proxy|B4,1,0.8123380741551482,0.9387520769698379
45,high_20nA,novel_delayed_peak|amp_2p5_4k|lowering_none|saturation_proxy|B8,1,0.5334026130885283,0.990901928603046
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_large|nonsaturated|B2,2,0.4451900158194137,0.7510990405716164
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_large|saturation_proxy|B2,1,0.332759194021272,0.4304745356032178
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_mild|nonsaturated|B2,1,0.8798613187923342,0.9099402750780927
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_none|nonsaturated|B2,68,0.6076600742069305,0.7333825905095483
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_none|nonsaturated|B4,19,0.8199510720576132,0.8498438283821671
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_none|nonsaturated|B6,5,0.8265931687620501,0.9091827444569806
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_none|nonsaturated|B8,3,0.9386087039987522,0.757791311590792
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_none|saturation_proxy|B2,1,0.6633519420667924,0.978036097945393
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_none|saturation_proxy|B4,1,0.6794311089197983,0.9737607137484847
45,high_20nA,novel_delayed_peak|amp_4_7k|lowering_none|saturation_proxy|B8,1,0.7178569997103202,0.9772604223385843
45,high_20nA,novel_delayed_peak|amp_7_12k|lowering_none|nonsaturated|B2,16,0.6193183974876278,0.6562937874802033
45,high_20nA,novel_delayed_peak|amp_7_12k|lowering_none|nonsaturated|B4,1,0.919920462519652,0.8476179549957513
45,high_20nA,novel_early_pretrigger|amp_1_1p5k|lowering_large|nonsaturated|B2,516,0.5187943878288634,0.1464064635211238
45,high_20nA,novel_early_pretrigger|amp_1_1p5k|lowering_large|nonsaturated|B4,21,0.5532119784703883,0.05993303509240542
45,high_20nA,novel_early_pretrigger|amp_1_1p5k|lowering_large|nonsaturated|B6,7,0.5956252361531966,0.2166797710847908
45,high_20nA,novel_early_pretrigger|amp_1_1p5k|lowering_large|nonsaturated|B8,5,0.5685918070673234,0.33771645868100664
45,high_20nA,novel_early_pretrigger|amp_1_1p5k|lowering_large|saturation_proxy|B2,1,0.6622343399354451,0.18847597869719446
45,high_20nA,novel_early_pretrigger|amp_1_1p5k|lowering_large|saturation_proxy|B8,1,0.5675532577058393,0.4684900661169063
45,high_20nA,novel_early_pretrigger|amp_1p5_2p5k|lowering_large|nonsaturated|B2,396,0.4934518639258125,0.2745975424360749
45,high_20nA,novel_early_pretrigger|amp_1p5_2p5k|lowering_large|nonsaturated|B4,4,0.4639524696540761,0.3438881344180268
45,high_20nA,novel_early_pretrigger|amp_1p5_2p5k|lowering_large|nonsaturated|B6,7,0.35423140268084724,0.37784226591666364
45,high_20nA,novel_early_pretrigger|amp_1p5_2p5k|lowering_large|nonsaturated|B8,1,0.38575322589897576,0.29984929940048677
45,high_20nA,novel_early_pretrigger|amp_1p5_2p5k|lowering_large|saturation_proxy|B2,2,0.5642605730352888,0.3865285610169109
45,high_20nA,novel_early_pretrigger|amp_2p5_4k|lowering_large|nonsaturated|B2,133,0.23351605351028995,0.42294989595266685
45,high_20nA,novel_early_pretrigger|amp_2p5_4k|lowering_large|nonsaturated|B4,1,0.08646121288548099,0.5697826996614433
45,high_20nA,novel_early_pretrigger|amp_2p5_4k|lowering_large|nonsaturated|B6,4,0.14425949135023153,0.4563288876037557
45,high_20nA,novel_early_pretrigger|amp_2p5_4k|lowering_large|saturation_proxy|B2,2,0.11368991750658038,0.40806936139205674
45,high_20nA,novel_early_pretrigger|amp_4_7k|lowering_large|nonsaturated|B2,15,0.11308248225010649,0.5767959033340265
45,high_20nA,novel_early_pretrigger|amp_4_7k|lowering_large|nonsaturated|B6,1,0.14723020054639335,0.6368817543265095
45,high_20nA,novel_early_pretrigger|amp_4_7k|lowering_large|saturation_proxy|B2,1,0.10284610868413403,0.6183067760847164
45,high_20nA,pileup_or_long_tail|amp_1_1p5k|lowering_mild|nonsaturated|B6,1,0.0011554995893008424,0.9780841851155779
45,high_20nA,pileup_or_long_tail|amp_2p5_4k|lowering_none|nonsaturated|B2,2,0.0010066855314527067,0.9687378662540654
45,high_20nA,pileup_or_long_tail|amp_2p5_4k|lowering_none|nonsaturated|B4,1,0.0032781823186141448,0.8421118510407263
45,high_20nA,pileup_or_long_tail|amp_2p5_4k|lowering_none|nonsaturated|B6,1,0.0004798110564635539,0.9900407220652779
45,high_20nA,pileup_or_long_tail|amp_2p5_4k|lowering_none|nonsaturated|B8,1,0.0026864644086741158,0.925122458960468
45,high_20nA,pileup_or_long_tail|amp_2p5_4k|lowering_none|saturation_proxy|B4,2,0.0007040243246408764,0.667043340013568
45,high_20nA,pileup_or_long_tail|amp_4_7k|lowering_none|nonsaturated|B2,7,0.002445175802010467,0.890202376987825
45,high_20nA,pileup_or_long_tail|amp_4_7k|lowering_none|nonsaturated|B4,5,0.0020988103505148,0.9034981885248898
45,high_20nA,pileup_or_long_tail|amp_4_7k|lowering_none|saturation_proxy|B2,2,6.481817596773153e-05,0.5178968097603744
45,high_20nA,pileup_or_long_tail|amp_4_7k|lowering_none|saturation_proxy|B4,1,0.0019518126017909468,0.9399221995323259
45,high_20nA,pileup_or_long_tail|amp_7_12k|lowering_none|nonsaturated|B2,1,0.0033599606553221945,0.8061671645837245
45,high_20nA,pileup_or_long_tail|amp_7_12k|lowering_none|nonsaturated|B4,1,0.005141803821796095,0.7401653484272885
45,high_20nA,pileup_or_long_tail|amp_7_12k|lowering_none|nonsaturated|B6,1,0.004368981875584068,0.8293494185647876
45,high_20nA,saturation|amp_7_12k|lowering_none|saturation_proxy|B2,2,0.4549662982253925,0.9984785445333493
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_large|nonsaturated|B2,114,0.6159869647492264,0.3016708143683401
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_large|nonsaturated|B4,1,0.9389819409976757,0.07280983281112063
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_large|saturation_proxy|B2,2,0.6213739668517299,0.3374340723564977
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_mild|nonsaturated|B2,73,0.24627103566522882,0.2239835056116996
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_mild|nonsaturated|B8,3,0.5607868092325017,0.7397922663137009
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_mild|saturation_proxy|B2,8,0.2923032926486669,0.22442419584483925
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_none|nonsaturated|B2,694,0.3030949535137909,0.15069101587918615
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_none|nonsaturated|B4,8,0.22196222534236656,0.6138791873695683
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_none|nonsaturated|B6,3,0.4341108560883302,0.48241503749321185
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_none|nonsaturated|B8,11,0.4979767922787451,0.49323372354526324
45,high_20nA,unassigned_common|amp_1_1p5k|lowering_none|saturation_proxy|B2,64,0.28389718886060844,0.16342260068211859
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_large|nonsaturated|B2,199,0.48470508479553664,0.3275833532990769
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_large|nonsaturated|B4,2,0.3369953381104639,0.22442535096355987
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_large|nonsaturated|B6,1,0.73881589882135,0.4038738478617748
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_large|nonsaturated|B8,3,0.319538931225595,0.45364780141042593
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_large|saturation_proxy|B2,11,0.4104321934122013,0.4057838673116254
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_mild|nonsaturated|B2,108,0.2616578386591145,0.20078913281971947
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_mild|nonsaturated|B4,1,0.29085503516094385,0.11354219251361986
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_mild|nonsaturated|B6,1,0.18366183692389196,0.3435790529687335
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_mild|nonsaturated|B8,1,0.18222844553922768,0.4205260282249159
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_mild|saturation_proxy|B2,15,0.24199921615190004,0.20854710057001574
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|nonsaturated|B2,1338,0.31772210602507434,0.13756877164598785
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|nonsaturated|B4,11,0.44146500538571176,0.3871260526009314
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|nonsaturated|B6,14,0.357615419918661,0.2524203257150061
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|nonsaturated|B8,3,0.37414122793631605,0.22399810989945043
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|saturation_proxy|B2,89,0.29928625374895235,0.13924191026367003
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|saturation_proxy|B4,3,0.294129671526274,0.21701223321956067
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|saturation_proxy|B6,1,0.3021326117596522,0.11585415071414303
45,high_20nA,unassigned_common|amp_1p5_2p5k|lowering_none|saturation_proxy|B8,2,0.3313610600294108,0.1280778501352937
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_large|nonsaturated|B2,294,0.3124253342734272,0.4157156874908336
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_large|nonsaturated|B4,5,0.1842114675035121,0.5565787354253107
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_large|nonsaturated|B6,7,0.19586824061924774,0.5752295205712078
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_large|nonsaturated|B8,2,0.138278948211781,0.6361925734071705
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_large|saturation_proxy|B2,11,0.21008335939321404,0.4448056538516978
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_large|saturation_proxy|B4,1,0.21247079888750792,0.453062037125482
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|nonsaturated|B2,165,0.22365777282611018,0.3331107537671412
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|nonsaturated|B4,6,0.17977607278979676,0.46852145211643353
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|nonsaturated|B6,4,0.13795352190127017,0.5553972893351565
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|nonsaturated|B8,1,0.2799970782286495,0.22586776126102262
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|saturation_proxy|B2,6,0.16473763623930324,0.4163515906959934
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_mild|saturation_proxy|B4,2,0.21974303317110888,0.38206572926864635
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|nonsaturated|B2,3793,0.3159255595947861,0.2106900796483126
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|nonsaturated|B4,65,0.40150305994451335,0.4292273830318573
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|nonsaturated|B6,52,0.4142183726120005,0.41958511229515266
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|nonsaturated|B8,32,0.4707211673193277,0.47580833514170223
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|saturation_proxy|B2,329,0.2999040379415376,0.22550795292625134
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|saturation_proxy|B4,9,0.2797738945184277,0.3368884521883319
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|saturation_proxy|B6,5,0.3787665970376703,0.40678679311062815
45,high_20nA,unassigned_common|amp_2p5_4k|lowering_none|saturation_proxy|B8,2,0.2282010868406173,0.35959583969768216
45,high_20nA,unassigned_common|amp_4_7k|lowering_large|nonsaturated|B2,363,0.359746425255448,0.3439996862926464
45,high_20nA,unassigned_common|amp_4_7k|lowering_large|nonsaturated|B4,2,0.3679156504797012,0.5050095734042505
45,high_20nA,unassigned_common|amp_4_7k|lowering_large|saturation_proxy|B2,15,0.36201503670057883,0.3735995194692162
45,high_20nA,unassigned_common|amp_4_7k|lowering_mild|nonsaturated|B2,186,0.3851894022567221,0.27776909916345666
45,high_20nA,unassigned_common|amp_4_7k|lowering_mild|nonsaturated|B4,5,0.3274877807382556,0.456499676733061
45,high_20nA,unassigned_common|amp_4_7k|lowering_mild|saturation_proxy|B2,7,0.26347151228081583,0.3736015441975116
