quantity,low,high,span
ML timing-tail nuisance span,0.700583688083688,0.7112068112068111,0.01062312312312308
ML sigma68 nuisance span ns,19.522850979579918,19.755070315098145,0.23221933551822715
P07e artificial res68 CI used,0.07681413131694963,0.08499288273772077,0.008178751420771138
