method,stratum,level,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,energy_bin,q1_low,1463,-0.858400381032709,6.90080243079132,10.0011181759699,0.4183185235816815,0.1954887218045112
compact_waveform_transformer,energy_bin,q1_low,1463,2.394597943466586,7.015010011186865,9.894530248784644,0.4757347915242652,0.2077922077922078
shape_gate_transformer_new,energy_bin,q1_low,1463,0.1718105916000709,5.117760903445529,8.466678664819685,0.3274094326725906,0.099794941900205
gradient_boosted_trees,energy_bin,q1_low,1463,-0.3093972991792526,3.760393626923765,6.8563773979883536,0.2064251537935748,0.0628844839371155
mlp,energy_bin,q1_low,1463,-0.2978983926567071,4.085174069188323,6.708190454160747,0.2303485987696514,0.0594668489405331
ridge,energy_bin,q1_low,1463,1.0819955157634435,3.923215459676717,6.763797894987973,0.2358168147641831,0.0594668489405331
traditional_cfd_crrc_lognormal_template,energy_bin,q1_low,1463,-0.2722767793611851,1.108900603516563,1.1217884129745166,0.0,0.0
1d_cnn,energy_bin,q2,1473,-0.6065578689720379,4.45115745822525,7.871953735020046,0.2797012898845892,0.0841819416157501
compact_waveform_transformer,energy_bin,q2,1473,3.5422715051309908,6.054562979638957,8.948820836176122,0.4582484725050916,0.1778682959945689
shape_gate_transformer_new,energy_bin,q2,1473,0.8170364129099603,4.52402850797665,7.39931152196292,0.2654446707399864,0.075356415478615
gradient_boosted_trees,energy_bin,q2,1473,-0.0153699862660996,3.646766550289635,6.797046767869434,0.218601493550577,0.0712830957230142
mlp,energy_bin,q2,1473,-0.7906636119280981,4.431863730331833,6.990836632610852,0.2552613713509843,0.0712830957230142
ridge,energy_bin,q2,1473,0.2853766922334486,4.123999236652796,7.04112241362036,0.2253903598099117,0.065173116089613
traditional_cfd_crrc_lognormal_template,energy_bin,q2,1473,0.2794025940947877,0.8937254902023275,0.8608424129394399,0.0,0.0
1d_cnn,energy_bin,q3,1450,1.060901495844269,4.6681706830963074,7.388077958604981,0.3068965517241379,0.0841379310344827
compact_waveform_transformer,energy_bin,q3,1450,2.093281318317522,6.771311909843805,9.075269812163455,0.4613793103448276,0.193103448275862
shape_gate_transformer_new,energy_bin,q3,1450,1.4406130381502944,4.804133600316009,7.140297011527847,0.3151724137931034,0.0744827586206896
gradient_boosted_trees,energy_bin,q3,1450,-0.2713385766224228,3.812318098902737,6.34790798269362,0.2110344827586207,0.0586206896551724
mlp,energy_bin,q3,1450,-0.2815926671383307,4.517372528188448,6.565381464963828,0.2544827586206896,0.0696551724137931
ridge,energy_bin,q3,1450,-0.0914716508390727,4.202770540635539,6.613314049019238,0.2455172413793103,0.0572413793103448
traditional_cfd_crrc_lognormal_template,energy_bin,q3,1450,0.3390431852107074,0.9920314530862192,0.926884062419572,0.0,0.0
1d_cnn,energy_bin,q4_high,1080,-2.03149704594829,4.737767778380688,6.695175172933904,0.3462962962962962,0.0759259259259259
compact_waveform_transformer,energy_bin,q4_high,1080,-2.35259857188,5.448216728552593,7.856436657005811,0.3796296296296296,0.1351851851851851
shape_gate_transformer_new,energy_bin,q4_high,1080,1.6062351574732592,5.317466597676785,7.202032488617604,0.3796296296296296,0.0472222222222222
gradient_boosted_trees,energy_bin,q4_high,1080,-1.1304802888339325,3.5207015358176323,5.530128475355754,0.2129629629629629,0.037037037037037
mlp,energy_bin,q4_high,1080,-1.2071238630824377,4.12499852756926,5.770977285158236,0.2722222222222222,0.0425925925925925
ridge,energy_bin,q4_high,1080,-0.795074506619919,3.9919992348820816,6.035053357058649,0.2314814814814814,0.0407407407407407
traditional_cfd_crrc_lognormal_template,energy_bin,q4_high,1080,-0.1127797838326918,1.0939167683390365,1.0333126739124476,0.0,0.0
1d_cnn,late_tail_morphology,compact,3297,-0.6878851246006139,5.147985874278274,7.007339679415724,0.3230209281164695,0.0912951167728237
compact_waveform_transformer,late_tail_morphology,compact,3297,2.537124997084652,6.434907988672839,7.577651173031368,0.4470730967546254,0.1528662420382165
shape_gate_transformer_new,late_tail_morphology,compact,3297,0.3136025234336088,4.846139794523484,6.444475762068024,0.3020928116469518,0.0494388838337882
gradient_boosted_trees,late_tail_morphology,compact,3297,-0.6968084255727707,3.4932542157017186,5.219380056883901,0.181073703366697,0.0206248104337276
