method,n,median_abs_timing_residual_ns,onset_slope_sum_mad,onset_slope_sum_corr_with_timing_error,late_slope_sum_mad,late_slope_sum_corr_with_timing_error,tail_fraction_mad,tail_fraction_corr_with_timing_error,curvature_energy_mad,curvature_energy_corr_with_timing_error,median_abs_timing_residual_ns_ci_low,median_abs_timing_residual_ns_ci_high
traditional_cfd_crrc_lognormal_template,5466,0.7647744300808681,0.0270394893205827,0.1321658025524814,0.02677536243292615,-0.1398096544056541,0.09573693019427659,0.10192316452400288,0.13954031400742312,-0.023842480716040365,0.6202704642451016,0.8929566983341956
gradient_boosted_trees,5466,2.201687473835438,0.0270394893205827,-0.3359963786541642,0.02677536243292615,0.18066113133704403,0.09573693019427659,0.07367774249034881,0.13954031400742312,-0.007278434876184818,1.9213338847211086,2.5518450687506844
ridge,5466,2.7302899509900413,0.0270394893205827,-0.3363976142431405,0.02677536243292615,0.17771169586356328,0.09573693019427659,0.08036137284855775,0.13954031400742312,0.030821773523640014,2.3125155343329467,3.167862932169473
mlp,5466,2.770890322979366,0.0270394893205827,-0.33790875512655744,0.02677536243292615,0.17745872457338002,0.09573693019427659,0.059045623931164554,0.13954031400742312,-0.03182278745339166,2.501016663457141,3.007188661550777
1d_cnn,5466,3.3925351930086807,0.0270394893205827,-0.23724997786349697,0.02677536243292615,0.1655498599785554,0.09573693019427659,0.08126460666079517,0.13954031400742312,0.12220031335766975,3.113558732213339,3.709769531256452
shape_gate_transformer_new,5466,3.4761627651395512,0.0270394893205827,-0.18013429693121352,0.02677536243292615,0.09217150491003794,0.09573693019427659,0.1373276683404218,0.13954031400742312,0.06291084504206022,3.032584265283959,4.252011429293916
compact_waveform_transformer,5466,4.4310028083116535,0.0270394893205827,-0.19472632559929795,0.02677536243292615,0.11848130612646933,0.09573693019427659,0.16329268666681335,0.13954031400742312,-0.0084424459323398,4.213899467556058,4.6554838788384725
