method,run,n,bias_ns,sigma68_ns,rms_ns,tail_fraction_abs_gt_5ns,tail_fraction_abs_gt_10ns
1d_cnn,42,657,1.237247214582844,5.395739654044245,7.330701213851396,0.3820395738203957,0.0837138508371385
1d_cnn,50,680,-2.257892732586105,15.158923442353554,15.272094868314026,0.4073529411764706,0.31176470588235294
1d_cnn,57,670,2.119952142533318,5.893175328197817,6.851381566906521,0.4537313432835821,0.11791044776119403
1d_cnn,58,654,-2.0141235254229652,5.444204111649606,6.052847896175014,0.3532110091743119,0.10244648318042814
1d_cnn,60,720,0.8404386338113818,4.27996068005217,5.851630637827493,0.2763888888888889,0.07777777777777778
1d_cnn,62,720,-0.8585163168353702,4.430816806467714,6.059684527134507,0.2611111111111111,0.07222222222222222
1d_cnn,64,720,-0.7672324236737289,4.727396677684667,5.386344373341238,0.29305555555555557,0.06388888888888888
1d_cnn,65,645,-1.2982717406948439,4.221060446157668,5.764897949080698,0.28217054263565894,0.07286821705426356
compact_waveform_transformer,42,657,2.7223023280381007,6.868082093753631,8.298020567263393,0.4124809741248097,0.2024353120243531
compact_waveform_transformer,50,680,-0.22669490828774208,16.81594447129393,16.423947115473272,0.43529411764705883,0.325
compact_waveform_transformer,57,670,3.5658182244902736,7.326704137654614,7.792024960775799,0.4835820895522388,0.2507462686567164
compact_waveform_transformer,58,654,-0.1953717561887922,7.638162171779744,7.513879899282553,0.481651376146789,0.1834862385321101
compact_waveform_transformer,60,720,2.500100083416794,6.590242787285504,6.923013979872967,0.4652777777777778,0.14166666666666666
compact_waveform_transformer,62,720,1.4028980970675757,6.215827357444642,7.25333964132834,0.425,0.10694444444444444
compact_waveform_transformer,64,720,2.801772225098383,6.605867544214207,6.844877941892151,0.45416666666666666,0.13333333333333333
compact_waveform_transformer,65,645,1.3862606069730035,6.325702928134121,7.022486216483951,0.42790697674418604,0.11627906976744186
shape_gate_transformer_new,42,657,3.22833126374708,4.920804995351396,6.180779625120964,0.3789954337899543,0.0684931506849315
shape_gate_transformer_new,50,680,-1.0245826289943487,17.26012787242383,15.894925636778481,0.5470588235294118,0.29558823529411765
shape_gate_transformer_new,57,670,3.898011842047694,5.139196050934016,5.228590489927565,0.4417910447761194,0.10149253731343283
shape_gate_transformer_new,58,654,-0.6082187711487501,4.74434950867261,4.757536674504749,0.27675840978593275,0.05198776758409786
