ablation,n_features,sigma68_ns,sigma68_ns_ci_low,sigma68_ns_ci_high,bias_ns,tail_fraction_abs_gt_5ns,delta_sigma68_vs_full_ns
full_derivative_gradient_boosted_trees,76,3.7641283710158424,3.1140772108332473,4.351194944341258,-0.35432106415614295,0.21624588364434688,0.0
drop_derivative_features,33,3.783692484821847,3.2815872248902345,4.401606093023659,-0.31978412201715134,0.21606293450420783,0.019564113806004535
derivative_only,43,4.156600422702854,3.6070927788014617,4.731391619026811,0.09511097474625518,0.24277350896450786,0.3924720516870117
amplitude_cfd_no_derivative,5,4.175244069546555,3.648297671272666,4.769474333257541,0.1984562479497396,0.24661544090742774,0.41111569853071295
late_tail_curvature_window_only,17,4.5460118606463595,4.13396205573459,5.040718307595865,0.35528366551493007,0.2826564215148189,0.7818834896305171
onset_derivative_window_only,14,4.86109241363858,4.017726370123505,6.099857854292241,-0.09259861089214994,0.30863519941456274,1.0969640426227372
pretrigger_derivative_only,7,18.970077629415076,17.454688368076063,20.14737340351536,-3.40262231305101,0.5903768752286864,15.205949258399233
