run,fold,label_clean,traditional_span_q_score,q_template_only_score,rf_score,leaky_rf_score
31,1,0,-0.6308217068854625,-0.38179262569945005,0.00411539834016876,0.0016585575539846042
31,1,0,-0.3021820806875552,-0.474010088216006,0.0013659930901175426,0.0019763413156816466
31,1,0,0.345796842815026,-0.4036586899602921,0.03197317348767767,0.007714026734094258
31,1,1,-1.0316831332424232,-0.37071252237473357,0.6677180187066016,0.8976395194823258
31,1,0,-1.9261905697948714,-0.5865449017829669,0.014061009993800446,0.007669253450591518
31,1,1,0.12538547045211657,-0.49623895870910123,0.9251116684584544,0.9733329355305975
31,1,1,0.2041473237560261,-0.32871248889144106,0.8847209079514455,0.9816698187257293
31,1,1,0.28279061604883954,-0.5113215258418479,0.9181489346275743,0.96208782341771
31,1,1,-1.29289527060393,-0.3835257986415211,0.8511994324400807,0.9788572710864103
31,1,0,-1.359811782708953,-0.5187357007629838,0.01629466008646262,0.014281883014138937
31,1,0,-0.030565569508260837,-0.521370009959433,0.0011137229386088128,0.0014415194157872018
31,1,1,0.24997267532348433,-0.09078166018146598,0.8871139547282252,0.9553709866337355
31,1,1,0.32504761073204724,-0.5017085045956995,0.9829368845373316,0.9944707580830477
31,1,1,0.23317631366821656,-0.550542559490139,0.9856949889393951,0.9955206896835951
31,1,0,-0.24686997838592983,-0.35174910761308287,0.017411936748253344,0.005211006548100432
31,1,1,0.8064791231280208,0.48529941754508743,0.9793758072104833,0.9928578785913093
31,1,1,0.6629354489940011,-0.4911353689343592,0.751440854311258,0.9164115849419237
31,1,1,0.18111713000852447,-0.40499943767955116,0.9161870207630453,0.9737485738106619
31,1,1,0.44338431158045855,-0.2951001205557389,0.9146781455512922,0.9826872164060374
31,1,0,0.03697154099220379,-0.5496783523447668,0.0013670162832306301,0.002128863438532489
31,1,0,-0.24719811629557592,-0.5252309130057986,0.03789698177847826,0.008341987228122204
31,1,0,-0.9270990702157202,-0.28917265850383256,0.023579075000115513,0.0068288293482425405
31,1,0,-0.8832085450588993,-0.6228081572756411,0.001524955558850485,0.0013727468678831
31,1,1,0.5407499075960319,0.37227460757448716,0.9458710636438802,0.9805075795874234
31,1,1,0.1729165200889729,-0.3290675521453536,0.8620825901909507,0.960778468375925
31,1,1,-1.4498580505472367,-0.38184711286335576,0.5743722456850169,0.8736460096096094
31,1,0,-2.45773637789547,-0.49972246253240304,0.10229292304971528,0.038699757373398584
31,1,0,-1.228133762755804,-0.5783445759176825,0.01222739707763526,0.014827341314523868
31,1,1,0.16925439524112684,-0.5738849140417404,0.9761073515689815,0.991470799116727
31,1,0,-0.5400757512130149,-0.6129682489596685,0.03467316405572839,0.03310781375264596
31,1,1,0.3875139348788378,-0.5025638653007798,0.9873385746897213,0.9937410760043404
31,1,1,0.23944905515410475,-0.40066081451630703,0.9581586690007902,0.9897214332830829
31,1,1,0.40199998359279066,-0.3644452198482261,0.7171896320251453,0.8779534651740867
31,1,1,0.0923816938963322,0.05934492096678068,0.9753248608647431,0.9929290529685335
31,1,0,0.022098172351121437,-0.5854384113677181,0.008300070363225108,0.002858272921983912
31,1,1,0.4776884388072685,0.2754889281141975,0.9411976873764689,0.9875791439362852
31,1,0,-0.021615289541667415,-0.5952377499295628,0.0011369383545261481,0.002098034717090741
31,1,1,0.5657790514753975,-0.24781310601653794,0.7364478287189088,0.9156918696470074
31,1,1,0.4484037793042852,-0.4658027245120799,0.8155409958454737,0.9699197949048245
31,1,0,-0.10464618557980276,-0.40604705698892485,0.0016908972240400504,0.0015558374689847113
31,1,0,-0.13082300778185513,-0.5029597753024733,0.00240606816070792,0.0026121367137788955
31,1,0,0.08226424187598247,-0.3474603925374046,0.05520669274761562,0.02840798886109324
31,1,0,0.0034544133661758014,-0.5551795526688749,0.008149230513043648,0.0018094391212895404
31,1,1,0.41832801722676843,-0.5680666319543837,0.70682467027304,0.9121601525041937
31,1,0,0.1310907251062552,-0.5097366485531107,0.0019662627655567424,0.0020670095612700503
31,1,1,0.6632975031332763,0.3965479388801477,0.9056432200929267,0.9789799065094907
31,1,0,-0.08494668166128172,-0.6128130785859461,0.26997400548519485,0.0616220186017379
31,1,0,0.1308141928030383,-0.3888780708744906,0.004396688225161086,0.014981717009024547
31,1,1,-0.8809252137507819,-0.4045350391100151,0.932186776857778,0.9672787432904781
31,1,1,-1.3661429454513616,-0.4210108503455918,0.6487959973249833,0.8878817504870532
31,1,1,0.0396528804724402,-0.3657392644730695,0.944953147338242,0.9881996399900441
31,1,0,-1.3439169462293372,-0.4016377173486554,0.00418634911802227,0.007658176157789426
31,1,1,0.6226633993382343,-0.012977389064149199,0.5924270933942554,0.9043854832431324
31,1,1,0.33048699766640066,-0.411969897733338,0.92916271788794,0.9858012175189615
31,1,0,0.0006596593892442826,-0.5076854289639039,0.0018759944298699885,0.0014730733881994638
31,1,0,-0.11045737086566859,-0.5292649491005965,0.0020254737437232426,0.0021020972805682954
31,1,1,0.2123014960686766,-0.3225001868107075,0.9383511686947514,0.9938135641490301
31,1,0,-0.15569187224865944,-0.4989550000276977,0.008654529065949584,0.007331596659968063
