subset,method,n,amp_bias_median_frac,amp_res68_abs_frac,amp_full_rms_frac,amp_catastrophic_rate,charge_bias_median_frac,charge_res68_abs_frac,charge_full_rms_frac,charge_catastrophic_rate,time_abs68_samples,time_bias_median_samples,tail_bias_median_frac
amp_ge7000,adaptive_template,392,-0.43516270217904895,0.4763575400469909,0.4506963328559576,1.0,-0.33520282783118743,0.36506408553834707,0.34579465993220226,0.9311224489795918,1.0430023391917915,-0.36676220743802634,0.08221254961306529
amp_ge7000,rising_edge_huber,392,-0.002525784975182154,0.05912874920927354,0.11216152932484988,0.08163265306122448,-0.01087913761911876,0.03788783436257801,0.08538657331700751,0.04336734693877551,0.10456698959300592,-0.006362595022388895,0.016478331764115332
amp_ge7000,ml_inpaint_et,392,-0.01894481160416003,0.05534751548336424,0.09173892805199384,0.07908163265306123,-0.007725957421892957,0.02387840218002671,0.04668577287244073,0.007653061224489796,0.12072160760876485,-0.03392476730210614,0.0009577870349700146
amp_ge7000,ml_residual_hgb,392,-9.80075950411786e-05,0.0285805263903001,0.0508585979305254,0.007653061224489796,-0.002487117432981915,0.02139344658368996,0.04162079557808213,0.002551020408163265,0.089127322295485,-0.04570363607354344,0.003260590202059155
dropout_leading_edge,peak_calibrated,1278,0.002753170683066697,0.003018544656266569,0.013538607033117213,0.0,0.011443457394635134,0.07368854220811513,0.1305514457202192,0.10876369327073553,1.2722567688721533,0.9419431934186027,0.10294111877303075
dropout_leading_edge,integral_calibrated,1278,0.043462884741931586,0.2980642478552122,0.3203727294488589,0.5078247261345853,0.011443457394635134,0.07368854220811513,0.1305514457202192,0.10876369327073553,1.2722567688721533,0.9419431934186027,0.10294111877303075
dropout_leading_edge,interpolation_calibrated,1278,0.002753146954856055,0.0030171359006201945,0.013538612556816777,0.0,-0.013571520270436788,0.06381006564002799,0.1393989286288576,0.061815336463223784,0.15549294135493294,0.0,0.007711837737662597
dropout_leading_edge,adaptive_template,1278,-0.03936216062041657,0.4283988783126435,0.5981143285912043,0.6400625978090767,-0.005153183757370917,0.3773050824110524,0.6206085937353341,0.6165884194053208,3.3728996406653864,-0.17386854479634595,0.069182177057598
dropout_leading_edge,rising_edge_huber,1278,-0.00027778224189151226,0.0038215333644832134,0.014709220049686176,0.0,5.664775931901491e-05,0.036817625324387225,0.16916506195002715,0.07355242566510173,1.2722567688721533,0.9419431934186027,0.10294111877303075
dropout_leading_edge,ml_inpaint_et,1278,-0.0009717335198792661,0.015041709921296439,0.041620966514977535,0.006259780907668232,-0.001520989118521175,0.022776018146724687,0.06919963289148472,0.0297339593114241,0.123302373946891,-0.01034226606810651,0.00045333876188191624
dropout_leading_edge,ml_residual_hgb,1278,0.0016584113330202015,0.003059561230518045,0.009529685182992164,0.0,-0.002339298719556338,0.02838166776188934,0.06273119291242067,0.025039123630672927,0.15549294135493294,0.0,0.007711837737662708
dropout_peak_sample,peak_calibrated,1278,0.020735754624489906,0.22635788573609641,0.2538738027937961,0.3615023474178404,-0.007782096995202893,0.13943447916482488,0.23318785847938195,0.19483568075117372,0.03564023483365986,-0.02109710287146771,-0.01407246323546113
dropout_peak_sample,integral_calibrated,1278,0.02046510616658239,0.35782688908569077,0.39497401846710123,0.5571205007824727,-0.007782096995202893,0.13943447916482488,0.23318785847938195,0.19483568075117372,0.03564023483365986,-0.02109710287146771,-0.01407246323546113
dropout_peak_sample,interpolation_calibrated,1278,0.020736444733538653,0.2263579697748454,0.25387392166555717,0.3615023474178404,-0.0011014828680127144,0.11450997965701547,0.16990542151976093,0.12050078247261346,0.03564023483365986,-0.02109710287146771,-0.07290489112549098
dropout_peak_sample,adaptive_template,1278,-0.03291630941715141,0.42902975329625787,0.595722863158966,0.6322378716744914,0.02785407970614056,0.37621141096203115,0.5032220483731188,0.6291079812206573,3.3676318252600486,-0.16845547502643932,0.06412361206574024
dropout_peak_sample,rising_edge_huber,1278,-0.002486941262708089,0.03812003520055202,0.19259332129693202,0.0837245696400626,0.0009115051605005945,0.016712778965596108,0.1477482018299468,0.06729264475743349,0.03564023483365986,-0.02109710287146771,-0.01407246323546113
dropout_peak_sample,ml_inpaint_et,1278,-0.0018051391089698974,0.02772209851634887,0.08584566071761165,0.03442879499217527,0.0010538178333361734,0.014131769225794602,0.06507061292994118,0.023474178403755867,0.056585243614469365,-0.011233725313347653,0.0008015720333366394
dropout_peak_sample,ml_residual_hgb,1278,0.0029347373716582313,0.02892114861569488,0.07841539182929508,0.02190923317683881,0.0021344205904668023,0.008197675821093682,0.07394159699358031,0.017996870109546165,0.03564023483365986,-0.02109710287146771,-0.07290489112549098
