bin,bin_value,method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive
true_sep_sample,0.5,constrained_template_fit,,,16.010898748050188,6.938839557151144,0.0034936131053239236,0.10256853644106366,0.2054794520547945,73,73
true_sep_sample,0.5,compact_mlp_classifier_regressor,,,11.397960945371196,6.57112741886416,0.010353580311482386,0.0696342479282638,0.3972602739726027,73,73
true_sep_sample,0.75,constrained_template_fit,,,18.733301863412365,11.31352731756854,-0.0086380068856565,0.09744915603783547,0.22727272727272727,66,66
true_sep_sample,0.75,compact_mlp_classifier_regressor,,,9.224942541766062,6.310260554054591,0.019086142076390672,0.07467897754511106,0.36363636363636365,66,66
true_sep_sample,1.0,constrained_template_fit,,,15.601242223934205,6.793351900237239,-0.01225455348232628,0.07103737224503333,0.2361111111111111,72,72
true_sep_sample,1.0,compact_mlp_classifier_regressor,,,11.41507995456705,6.247363211405146,0.0077160571095472455,0.06866913969083067,0.4305555555555556,72,72
true_sep_sample,1.5,constrained_template_fit,,,10.960582452142017,6.204881630234662,-0.008257651767280622,0.07560936652821293,0.20967741935483872,62,62
true_sep_sample,1.5,compact_mlp_classifier_regressor,,,6.159447813905826,5.52226086903738,0.00836981419720992,0.0742357395709981,0.3709677419354839,62,62
true_sep_sample,2.0,constrained_template_fit,,,13.496816864945394,9.022903518738762,-0.017160198495371096,0.07155780756603006,0.20270270270270271,74,74
true_sep_sample,2.0,compact_mlp_classifier_regressor,,,8.385592001812448,6.525178736282095,-0.012211404660511583,0.06704486582606907,0.2702702702702703,74,74
true_sep_sample,3.0,constrained_template_fit,,,11.63431340618894,8.618802231363745,-0.043686732095306546,0.06505904392534462,0.15789473684210525,57,57
true_sep_sample,3.0,compact_mlp_classifier_regressor,,,13.267916748652379,7.343759653793912,-0.016908481130544547,0.0615289958233102,0.3157894736842105,57,57
true_sep_sample,4.0,constrained_template_fit,,,10.961265027189082,6.3249815385694514,-0.06951544658913246,0.07584086409721158,0.12307692307692308,65,65
true_sep_sample,4.0,compact_mlp_classifier_regressor,,,8.504666492102078,7.352111289137331,-0.019211742347251624,0.07179818442328156,0.18461538461538463,65,65
true_sep_sample,5.0,constrained_template_fit,,,10.616003884467014,6.097264010272581,-0.03942597041684753,0.08158809981193049,0.0847457627118644,59,59
true_sep_sample,5.0,compact_mlp_classifier_regressor,,,8.517314360118073,6.525007116445311,-0.01998975373135359,0.07497673338122607,0.1864406779661017,59,59
true_sep_sample,6.0,constrained_template_fit,,,13.769987053112027,6.305732963783279,-0.05825600534078212,0.07595872434044984,0.06944444444444445,72,72
true_sep_sample,6.0,compact_mlp_classifier_regressor,,,11.101360265996243,8.529129302934232,-0.019207076636488553,0.10123264051454176,0.16666666666666666,72,72
