method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,time_rms_ns_ci_low,time_rms_ns_ci_high,charge_fractional_bias_ci_low,charge_fractional_bias_ci_high,charge_fractional_res68_ci_low,charge_fractional_res68_ci_high,failure_rate_ci_low,failure_rate_ci_high
constrained_template_fit,0.7522649170353508,0.7062611111111111,13.80607749892258,7.0217614769614976,-0.022760772461040434,0.08661569413326947,0.17,1200,600,0.7178984942217597,0.7872594490522032,12.678573142464693,14.94086172127558,-0.03125287809303619,-0.01535122694935473,0.0787984385116788,0.09768733543777211,0.1384947599544439,0.20224170997949195
compact_mlp_classifier_regressor,0.8482049795111897,0.8536583333333334,9.938514943830134,6.938259344064294,-0.005378444395950983,0.07987076436185259,0.3,1200,600,0.8153600432846014,0.8753662355378836,8.606079874493604,11.340366127887332,-0.015062603680705677,0.0005446923623399163,0.07084250512454054,0.08694038803996545,0.26416235126694865,0.33889816360601
