bin,bin_value,method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive
true_sep_sample,0.5,stress_amp_binned_template_fit,,,23.591466967427678,18.198131692143875,0.0488260331467701,0.16829118281658403,0.015151515151515152,66,66
true_sep_sample,0.5,stress_compact_mlp_classifier_regressor,,,9.649731093294761,7.823860334913753,0.008176897924747548,0.09266586401112181,0.3787878787878788,66,66
true_sep_sample,0.75,stress_amp_binned_template_fit,,,23.09600690377421,14.174618884871059,0.018757514625140703,0.11177552253718565,0.028169014084507043,71,71
true_sep_sample,0.75,stress_compact_mlp_classifier_regressor,,,9.253440180290191,6.660145672776846,0.0345024002713094,0.05840975504245361,0.43661971830985913,71,71
true_sep_sample,1.0,stress_amp_binned_template_fit,,,17.80693224184259,13.497516169506685,0.014940566427939759,0.08765719887888325,0.014925373134328358,67,67
true_sep_sample,1.0,stress_compact_mlp_classifier_regressor,,,8.076450508899125,6.422993492916675,0.015407518554437486,0.0852352204667686,0.373134328358209,67,67
true_sep_sample,1.5,stress_amp_binned_template_fit,,,18.223055463637895,15.053157348885435,0.024514086619598082,0.11157200629663688,0.05405405405405406,74,74
true_sep_sample,1.5,stress_compact_mlp_classifier_regressor,,,7.688060382803654,7.744970242610611,0.013217144127231196,0.08920158691696277,0.3783783783783784,74,74
true_sep_sample,2.0,stress_amp_binned_template_fit,,,15.671248323789893,13.749786963817485,0.01059172135949682,0.10647731773943035,0.03389830508474576,59,59
true_sep_sample,2.0,stress_compact_mlp_classifier_regressor,,,8.24592127037905,6.285686033917057,-0.011992542850405505,0.09274380183107311,0.3898305084745763,59,59
true_sep_sample,3.0,stress_amp_binned_template_fit,,,15.810992261660585,15.24610749714827,-0.038333171387766624,0.09890998169976661,0.038461538461538464,52,52
true_sep_sample,3.0,stress_compact_mlp_classifier_regressor,,,7.913743428255354,7.482941071030327,-0.020178462295038523,0.07329715418988188,0.11538461538461539,52,52
true_sep_sample,4.0,stress_amp_binned_template_fit,,,14.00362266319193,11.518116255787554,-0.06443181826998774,0.1068978905063557,0.045454545454545456,66,66
true_sep_sample,4.0,stress_compact_mlp_classifier_regressor,,,7.998643811654643,7.679222546479983,-0.031538840829090746,0.09289092357230783,0.10606060606060606,66,66
true_sep_sample,5.0,stress_amp_binned_template_fit,,,13.787560900889812,11.389642502691668,-0.052808306463838856,0.13957091336918948,0.023255813953488372,86,86
true_sep_sample,5.0,stress_compact_mlp_classifier_regressor,,,10.053886226738808,8.305408046869562,-0.022797473691267507,0.07347925028602617,0.18604651162790697,86,86
true_sep_sample,6.0,stress_amp_binned_template_fit,,,12.081585075530349,9.144291748141558,-0.03262808690652566,0.09756444831560984,0.0,59,59
true_sep_sample,6.0,stress_compact_mlp_classifier_regressor,,,9.08447683128743,7.981487884781199,-0.022647019251782342,0.08499896995323665,0.1864406779661017,59,59
