run,event_index,eventno,evt,stave,taxon,broad_source,amplitude_adc,q_template_rmse,width_half,area_norm,charge_score,baseline_score,pileup_score,timing_score,label_broad_veto_like,label_broad_charge_outlier,traditional_robust_broad_veto_score,ridge_scalar_score,gradient_boosted_trees_score,mlp_scalar_nn_score,cnn1d_waveform_nn_score,hybrid_gated_cnn_tabular_score
37,10429,630254,4633,B2,unassigned_common,q_template_only,2609.0,2.3013785,3,-19.507475,33.196499300906794,268.5822204235802,-0.987829819404939,-6.046974380673913,False,False,1.0,1.0,1.0,1.0,1.0,1.0
37,26830,646657,3478,B2,baseline_excursion,broad_width,8179.5,0.40952358,13,7.858916,0.21707874737376795,1540.267098340753,0.11871090253219733,-6.485834097852756,True,False,1.0,1.0,1.0,1.0,0.16495284,1.0
62,33054,571121,13164,B2,unassigned_common,not_broad_rule,1149.5,1.2850004,6,-8.546325,19.98714388822223,245.51463644948066,1.020493279851519,-5.99003894522404,False,False,1.0,1.0,1.0,1.0,1.0,1.0
37,36460,656288,11962,B2,unassigned_common,q_template_only,2345.0,2.8085976,4,-22.03113,36.23777275273716,438.01429920410095,0.5255036795847036,-5.97832110413703,False,False,1.0,1.0,1.0,1.0,1.0,1.0
62,21576,559643,2426,B2,novel_broad_template_mismatch,broad_width,2740.5,0.47776398,13,8.575808,0.6468523162316252,363.82031566167547,4.511080319331078,0.0,False,False,1.0,0.28816083,0.0092445575,0.3930833,0.11327052,0.18920796
40,31347,732031,667,B2,unassigned_common,not_broad_rule,5860.0,0.35866013,6,6.858703,1.42244172788737,401.0522055847835,-0.5478329747138327,0.0,False,False,1.0,0.2737116,0.0022507575,0.6140023,0.10666052,0.3422419
62,24000,562067,4688,B4,novel_early_pretrigger,broad_width,2925.0,0.4277499,13,8.493334,0.5474626423715087,377.7148253068933,-0.2154284910510635,0.0,False,False,1.0,0.35240635,0.013851197,0.20971966,0.084731564,0.25732246
37,24150,643976,967,B2,unassigned_common,q_template_only,1216.5,2.2336867,3,-24.479244,39.18801179121808,244.43545123431812,0.6583621375064618,-6.106225495630629,False,False,1.0,1.0,1.0,1.0,1.0,1.0
49,7827,104451,14006,B2,novel_broad_template_mismatch,q_template_only,1312.0,3.8896472,4,-42.408535,60.79472006893703,315.9314717388372,1.8765406366629844,-6.006065788491879,True,True,1.0,1.0,1.0,1.0,1.0,1.0
42,7189,774490,7434,B2,baseline_excursion,broad_width,10260.5,0.35527864,14,9.600995,1.8823126230524514,1117.7660866046135,1.529006323423785,-5.522550659236116,True,False,1.0,1.0,1.0,0.94730437,0.11767504,1.0
65,35839,684466,3844,B2,novel_broad_template_mismatch,broad_width,3464.5,0.34953982,13,9.217203,1.4198024079750233,402.940779711318,0.8289595875971452,0.0,False,False,1.0,0.28821146,0.012562012,0.16367204,0.10375751,0.23704433
57,14809,372462,8726,B2,unassigned_common,not_broad_rule,4512.0,0.4664609,3,3.0418882,6.022110902393295,330.635370295427,-1.7353188593534936,0.0,False,False,0.9898733,0.17613001,0.00060705864,0.5230951,0.40066764,0.50237775
60,35822,501278,13914,B4,unassigned_common,not_broad_rule,1298.5,0.82597643,6,-3.9160569,14.407177109751684,283.28611898017,1.9431062134554793,-5.9824579731810115,False,False,0.98669153,1.0,1.0,1.0,1.0,0.98776996
62,16344,554411,13976,B2,unassigned_common,not_broad_rule,3111.0,0.3158502,4,5.6788816,2.844252501439065,332.9286388776474,-1.6286106977559516,0.0,False,False,0.9465737,0.14284205,0.0005300382,0.40024054,0.20670371,0.39731047
52,7326,201691,5523,B2,unassigned_common,not_broad_rule,3932.5,0.3990761,8,7.142276,1.0807064012439729,325.50924052340486,-0.19613124545376645,0.0,False,False,0.9405587,0.20585486,0.00090610684,0.68708754,0.14101334,0.29102805
42,11831,779133,11751,B2,unassigned_common,not_broad_rule,1370.0,0.884481,4,-3.128467,13.458047385762196,254.82260893025767,-0.6658075554631739,-5.958805640679578,False,False,0.9227131,1.0,0.0012758763,1.0,1.0,1.0
62,14128,552195,11890,B8,unassigned_common,not_broad_rule,1019.5,1.1131,5,-7.343796,18.537968199898955,206.93376500741942,-1.074690129424495,-5.9715831654792435,False,False,0.87313145,1.0,0.19742234,1.0,1.0,1.0
62,32777,570844,12917,B2,unassigned_common,not_broad_rule,1747.0,0.70474917,5,0.47338295,9.117433810421248,258.86955348711723,0.18484851675273087,-5.948066261254597,False,False,0.87231904,0.92821085,1.0,1.0,1.0,0.9136101
42,11055,778357,11033,B2,unassigned_common,q_template_only,2507.0,2.271606,2,-15.401277,28.248092240982846,78.91541885876164,-1.1659748939608823,-3.2112379396338553,False,False,0.8591995,1.0,0.0021485763,1.0,1.0,1.0
62,5706,543773,4518,B2,novel_broad_template_mismatch,broad_width,3585.0,0.30388197,13,9.257741,1.4686548231782144,301.49736948603805,0.44972646938353045,0.0,False,False,0.85591745,0.22388414,0.009218906,0.41398978,0.059907332,0.27048427
60,29418,494874,7970,B4,unassigned_common,not_broad_rule,1808.0,0.63579535,6,1.9568586,7.3296873360070025,261.16282206933766,1.705707459220672,-5.948705257516417,False,False,0.8544443,0.90612715,1.0,0.98886025,0.8228001,0.836302
65,32233,680860,485,B2,unassigned_common,not_broad_rule,4682.5,0.16967826,7,8.074319,0.04250494562953918,312.69391609334957,0.4639901487636539,0.0,False,False,0.84683096,0.18193753,0.00055580406,0.41427097,0.061610658,0.28047156
65,7777,656404,10454,B2,novel_broad_template_mismatch,broad_width,4060.0,0.2578585,13,9.630542,1.91791959432366,299.4738972076083,0.5509330938326741,0.0,False,False,0.8420252,0.20077474,0.009218906,0.43485227,0.03717675,0.2344035
62,5227,543294,4077,B2,unassigned_common,not_broad_rule,4636.0,0.24630485,8,8.705565,0.8032244070628152,294.7524618912721,0.26798285588408355,0.0,False,False,0.8215604,0.18546067,0.00090610684,0.451933,0.041606594,0.27000454
64,5329,618011,7822,B2,novel_broad_template_mismatch,broad_width,4353.5,0.24428988,13,9.346044,1.5750688921196565,290.3008228787266,-0.006065412630662338,0.0,False,False,0.8166518,0.1771621,0.0058335066,0.35196683,0.03337586,0.23619424
65,28548,677175,13459,B2,unassigned_common,not_broad_rule,1572.0,0.731455,4,-0.33778638,10.094979393272173,217.9954134628356,-0.30519037420856104,-5.92804731710072,False,False,0.7756299,0.9337746,0.46389627,1.0,1.0,0.9497261
62,8163,546230,6819,B6,unassigned_common,not_broad_rule,1549.5,0.7482866,5,-0.041303515,9.7376859135955,213.948468905976,-0.26744572806256717,-5.934959396533362,False,False,0.76774114,0.94763327,0.19463764,1.0,1.0,0.93284094
37,7219,627041,1643,B2,novel_broad_template_mismatch,broad_width,4661.0,0.26961786,14,9.879854,2.2183676367558203,255.22730338594363,0.7764506676398008,0.0,False,False,0.73614687,0.183387,0.00018258923,0.42648047,0.021682166,0.19910316
49,1846,98468,8386,B2,unassigned_common,not_broad_rule,2532.0,0.5178218,7,4.9490523,3.7237746880276488,231.48522865236748,1.6919548123832868,-5.913386147764212,False,False,0.7337029,0.84217155,0.05192652,0.96252126,0.42198533,0.68439645
37,34916,654744,10532,B2,novel_broad_template_mismatch,broad_width,3836.5,0.32423767,14,10.143099,2.535605500481025,250.91056252529341,0.6545216539402516,0.0,False,False,0.73258734,0.19231473,9.0839734e-05,0.3615129,0.028639412,0.18962161
62,792,538859,16334,B2,novel_broad_template_mismatch,broad_width,3843.5,0.25269654,13,9.411214,1.6536060423613876,258.0601645757453,0.7639284131968043,0.0,False,False,0.7325147,0.1993962,0.009218906,0.36895645,0.046832666,0.22317976
40,31350,732034,670,B2,unassigned_common,not_broad_rule,4229.0,0.3652633,9,7.6604395,0.4562638820821721,247.40321057601514,-0.13813709789726,0.0,False,False,0.7252612,0.18795717,5.660076e-07,0.49673048,0.110815965,0.3178961
65,33771,682398,1921,B2,unassigned_common,not_broad_rule,2082.0,0.5723732,5,2.6479347,6.496866975731569,212.86928369081346,1.0347256448971087,-5.918545122774696,False,False,0.7091751,0.8551378,0.010580181,1.0,0.661643,0.8105503
62,8847,546914,7458,B2,novel_broad_template_mismatch,broad_width,4381.5,0.22240874,13,9.334247,1.560852307179212,245.649534601376,0.26795980505449624,0.0,False,False,0.69964397,0.16764106,0.00014858895,0.3891986,0.030169811,0.2051771
60,33944,499400,12180,B4,unassigned_common,not_broad_rule,1804.0,0.5804953,6,2.6773834,6.461378092908431,203.9660056657224,0.6454132252554429,-5.912649999280629,False,False,0.6877016,0.87904745,0.06802844,0.8990674,0.66873056,0.81310767
57,3043,360694,14103,B2,unassigned_common,not_broad_rule,2861.0,0.702989,3,-0.6889199,10.518132754212507,185.21516255227306,-1.1898120612820742,-2.5740419180842555,False,False,0.68447405,0.4724589,0.03825883,0.6419093,1.0,0.86008507
65,24368,672995,9536,B2,novel_broad_template_mismatch,broad_width,4011.0,0.24504612,13,9.768138,2.083737611721181,236.6113584243896,0.9011961033894397,0.0,False,False,0.67802525,0.1769309,9.100417e-05,0.3944403,0.036249634,0.20946838
64,24296,636979,9125,B2,novel_broad_template_mismatch,broad_width,4536.5,0.29090205,14,10.315662,2.7435629926906993,229.73155267772833,1.4179139375308614,0.0,False,False,0.671431,0.19256158,0.00018258923,0.42400822,0.019018045,0.17314558
57,19232,376885,12834,B2,novel_broad_template_mismatch,broad_width,4046.5,0.24931316,13,9.903374,2.246711162851313,232.42951571563472,0.8978619966042212,0.0,False,False,0.66771233,0.19387916,9.100417e-05,0.39384627,0.033161074,0.20860803
37,13956,633782,7896,B2,unassigned_common,not_broad_rule,1727.5,0.9767335,3,-6.9018817,18.005414583246115,141.91285579387565,-1.3388935190988802,-6.097566771132891,False,False,0.66739595,0.9688282,1.0,1.0,1.0,1.0
60,14286,479742,10266,B2,unassigned_common,not_broad_rule,3201.0,0.3895806,8,7.4173694,0.7491893168564765,220.9631728045326,0.936456044074443,0.0,False,False,0.66310453,0.20010196,5.6093686e-06,0.39729252,0.18432394,0.38160524
65,1642,650269,5184,B2,novel_broad_template_mismatch,broad_width,4529.5,0.26757273,13,10.113479,2.4999100347037198,225.54970996897345,0.9305711237886627,0.0,False,False,0.6521679,0.19020702,9.100417e-05,0.44271374,0.01726903,0.18938479
58,20041,409030,9947,B2,novel_broad_template_mismatch,broad_width,3669.5,0.28548536,13,9.868374,2.204532612542961,217.86051531094026,0.9160064788599649,0.0,False,False,0.6352469,0.19328691,9.100417e-05,0.3508822,0.036927674,0.22305624
37,26665,646492,3324,B2,unassigned_common,not_broad_rule,3257.5,1.5604662,2,-7.381121,18.582949267780247,70.95642789693783,1.870364754018828,-3.4310949013868703,False,False,0.62652296,0.8723839,5.1657393e-05,0.8450514,1.0,0.93936515
64,12756,625438,14737,B2,novel_broad_template_mismatch,broad_width,4220.0,0.21242693,13,9.621565,1.9071014282731826,216.91622824767302,0.48331935667592457,0.0,False,False,0.6257452,0.16226727,9.100417e-05,0.3542533,0.03207365,0.19138809
62,644,538711,16195,B2,novel_broad_template_mismatch,broad_width,4148.0,0.22889921,13,9.764948,2.079893272462831,216.6464319438824,0.7831227955020545,0.0,False,False,0.6257174,0.18142492,9.100417e-05,0.3674346,0.030340735,0.19897747
49,32214,128845,3489,B2,novel_broad_template_mismatch,broad_width,4737.0,0.23296727,14,9.993456,2.3552697869664714,208.01295022258196,0.2871141745989534,0.0,False,False,0.61301947,0.15487684,0.00015313644,0.39456606,0.016342698,0.18443179
57,30013,387666,6390,B2,unassigned_common,not_broad_rule,4384.5,0.35460818,9,7.692325,0.41783830332782357,204.640496425199,-0.29338834945984077,0.0,False,False,0.6104999,0.16197014,5.6093686e-06,0.42871466,0.10094152,0.2973545
64,9110,621792,11320,B2,novel_broad_template_mismatch,broad_width,4490.0,0.20213133,13,9.405345,1.646533377549464,203.02171860245517,0.604618041020286,0.0,False,False,0.58832854,0.16122004,9.100417e-05,0.37798607,0.030527411,0.18638583
42,2792,770093,3350,B2,unassigned_common,not_broad_rule,2240.5,0.48463762,6,4.191921,4.636198442415347,177.1212734385539,1.3314098280666267,-5.887429963362449,False,False,0.58678323,0.8162551,0.0079770945,0.9095715,0.44896832,0.7264727
37,39023,658852,14333,B2,novel_broad_template_mismatch,broad_width,4425.0,0.30661947,14,10.755028,3.2730451604144104,194.25333872925944,1.6120280179350785,0.0,False,False,0.5827791,0.17069668,5.914456e-05,0.35814846,0.015935577,0.14543296
60,6421,471877,2894,B2,novel_broad_template_mismatch,broad_width,4755.0,0.3288678,15,10.848371,3.385533170456115,189.53190341292327,1.0760653506161024,0.0,False,False,0.5774943,0.23814356,7.057827e-06,0.32185143,0.019847516,0.11159885
42,1709,769010,2332,B2,unassigned_common,not_broad_rule,2152.5,0.47985968,6,4.2332172,4.586432350168692,171.72534736274113,0.8684152141883582,-5.898518846377667,False,False,0.57128644,0.80886257,0.0079770945,0.8948309,0.41857377,0.72201145
52,6447,200812,4703,B2,unassigned_common,not_broad_rule,4154.0,0.35032168,9,8.041165,0.0025514000459003075,189.66680156481857,0.08044000159751123,0.0,False,False,0.56860083,0.16316316,5.6093686e-06,0.39648333,0.10211397,0.29518974
40,31070,731754,407,B2,unassigned_common,not_broad_rule,1189.5,0.6276902,5,0.909626,8.591714383125591,150.8161338189667,-0.19318073926658638,-5.933234617264809,False,False,0.5683977,0.9459823,1.0,0.92061883,0.88554835,0.88408303
42,10657,777959,10660,B2,novel_broad_template_mismatch,broad_width,3918.5,0.37774402,14,10.292715,2.7159090341751795,181.43801429920413,0.33432183867252163,0.0,False,False,0.5644122,0.24178575,6.0694574e-06,0.31547174,0.01858351,0.18102701
64,5195,617877,7696,B4,novel_broad_template_mismatch,broad_width,3791.0,0.33008468,14,10.553945,3.030718470739579,184.67556994469177,0.6107069394018487,0.0,False,False,0.56247735,0.19709651,9.37942e-05,0.3414788,0.016370198,0.18872531
37,38503,658331,13851,B2,novel_broad_template_mismatch,broad_width,4828.0,0.29860207,15,9.869097,2.205403766252327,184.9453662484824,3.195367559030632,0.0,False,False,0.5608446,0.114699095,9.0839734e-05,0.3837371,0.0285194,0.114897735
57,30220,387873,6581,B2,unassigned_common,not_broad_rule,3201.0,0.2811789,10,8.399875,0.43483442025520946,190.74598677998114,1.3650074994934633,0.0,False,False,0.556222,0.2056881,2.4614978e-05,0.27106726,0.12044813,0.3225606
42,13333,780635,13166,B2,unassigned_common,not_broad_rule,5260.0,0.33499053,8,7.91597,0.1483225386143045,183.32658842573858,-0.6410701010241368,0.0,False,False,0.54881895,0.15372436,1.3795336e-05,0.45831746,0.06185216,0.24950302
60,32321,497777,10661,B2,novel_broad_template_mismatch,broad_width,3495.5,0.42726254,14,10.859391,3.398814242046396,167.27370835019562,0.8306401235504565,0.0,False,False,0.5421018,0.27022615,5.588588e-06,0.078096,0.025304908,0.16223764
42,28539,795845,10944,B2,novel_broad_template_mismatch,broad_width,4628.5,0.29129758,15,10.373555,2.8133299925944733,176.58168083097263,1.9739908876923502,0.0,False,False,0.54132664,0.12589449,5.9464102e-05,0.38539127,0.02537688,0.102125034
64,5195,617877,7696,B2,novel_broad_template_mismatch,broad_width,4188.0,0.30044115,13,10.885387,3.430142446483872,175.5024956158101,1.7264953932166398,0.0,False,False,0.5327731,0.18030827,0.00017716948,0.37289247,0.015653081,0.16506079
65,5235,653862,8086,B2,novel_broad_template_mismatch,broad_width,4489.5,0.2385383,13,10.164829,2.5617929786098017,179.81923647646028,0.542705687355244,0.0,False,False,0.5311518,0.14535289,9.100417e-05,0.3886992,0.014582193,0.1853671
64,13502,626184,15440,B2,novel_broad_template_mismatch,broad_width,4570.5,0.25082505,14,10.4857235,2.9485047760172916,174.9629030082288,1.0339984564618248,0.0,False,False,0.5287845,0.17619047,9.37942e-05,0.39167792,0.007910228,0.15511574
65,23656,672283,8886,B2,novel_broad_template_mismatch,broad_width,5250.5,0.29204637,13,9.8543,2.1875715486342235,173.07432888169433,0.8884837883326757,0.0,False,False,0.519479,0.20390984,1.8910205e-05,0.40879533,0.0101821115,0.16688564
64,18260,630943,3502,B2,novel_broad_template_mismatch,broad_width,5246.5,0.2881254,14,10.32517,2.7550201580319515,171.59044921084583,1.4481544513428921,0.0,False,False,0.5191911,0.22005843,1.9499874e-05,0.42326105,0.010984167,0.12558725
37,33184,653011,8900,B6,novel_broad_template_mismatch,broad_width,3868.0,0.39387822,15,11.668562,4.373951294634394,159.4496155402671,1.097858822687654,0.0,False,False,0.51727813,0.1893413,4.4152996e-05,0.22378409,0.018462716,0.13311982
64,3477,616159,6103,B2,novel_broad_template_mismatch,broad_width,5124.0,0.18475507,14,9.686769,1.9856788032904125,171.05085660326455,0.8976319232296607,0.0,False,False,0.5147552,0.13786113,9.37942e-05,0.4640254,0.01871092,0.13859579
58,21186,410177,11017,B4,unassigned_common,not_broad_rule,2089.0,0.47807866,6,4.62135,4.118691190357518,147.983272629165,1.7538802136877178,-5.870559650266323,False,False,0.50682735,0.83079946,0.008811152,0.84557015,0.41096428,0.72010535
62,25934,564001,6519,B2,novel_broad_template_mismatch,broad_width,4114.5,0.30876517,13,11.105845,3.6958178944165914,163.22676379333603,1.869519266986417,0.0,False,False,0.5036989,0.17671476,3.573382e-05,0.37575594,0.01636924,0.16171636
49,7887,104511,14060,B2,unassigned_common,not_broad_rule,1245.5,1.2113128,2,-10.13328,21.899594062357405,50.58680696074464,-3.1427942504517916,-5.696243818105246,False,False,0.50084084,1.0,1.0,1.0,1.0,1.0
65,24250,672877,9431,B2,novel_broad_template_mismatch,broad_width,5052.5,0.29156843,13,9.837507,2.1673350387206143,165.38513422366114,1.0342385330265835,0.0,False,False,0.4991428,0.20257081,3.5225335e-06,0.39768156,0.012727526,0.15981106
64,33736,646420,1536,B4,unassigned_common,not_broad_rule,1206.0,0.44564804,6,1.8275292,7.485543113112688,140.69877242681775,0.6591306434664775,-5.928260475883777,False,False,0.4930469,0.89552194,1.0,0.85655797,0.80443275,0.828689
64,11514,624196,13589,B2,novel_broad_template_mismatch,broad_width,2534.5,0.34331366,13,9.565201,1.8391767230872367,156.34695804667479,2.6923433603038527,0.0,False,False,0.48683098,0.27385122,6.598057e-05,0.103682846,0.10402564,0.15359381
65,23624,672251,8855,B2,novel_broad_template_mismatch,broad_width,4913.5,0.20227966,13,9.563448,1.8370643477339192,162.55227303385945,0.3798763668354956,0.0,False,False,0.4830783,0.1433377,0.00014858895,0.37275934,0.016544603,0.17646582
62,27022,565089,7556,B2,novel_broad_template_mismatch,broad_width,5535.5,0.2830111,14,10.096648,2.479627553618112,153.78389316066372,1.2020124739534739,0.0,False,False,0.47146964,0.20891225,3.6425477e-06,0.41976073,0.009473176,0.13045058
49,3592,100214,10056,B2,novel_broad_template_mismatch,broad_width,5068.5,0.27552155,15,10.538029,3.0115381485026282,147.71347632537436,1.1605223025073357,0.0,False,False,0.46649286,0.15613523,9.0839734e-05,0.3526646,0.026802063,0.11729673
40,26897,727581,12932,B2,unassigned_common,not_broad_rule,1536.0,0.51988554,5,3.20638,5.82388091017844,122.08282746526373,0.45880588671306627,-5.890936172206764,False,False,0.4559084,0.8635252,0.0003273999,0.81135184,0.53065336,0.77378154
62,34623,572690,14617,B2,novel_broad_template_mismatch,broad_width,4108.0,0.29246503,13,10.917235,3.4685226287058724,145.9598003507352,1.7858934667714095,0.0,False,False,0.45359474,0.16806246,3.573382e-05,0.3401211,0.01546597,0.15707557
60,28345,493801,6984,B2,unassigned_common,not_broad_rule,3125.5,0.37899935,8,7.3316264,0.852518720156839,141.77795764198032,1.4253423935563678,0.0,False,False,0.45351928,0.17710088,6.153667e-05,0.26094264,0.1808046,0.35229608
64,35655,648339,3357,B2,novel_broad_template_mismatch,broad_width,4801.0,0.24271958,13,9.939804,2.2906136321095976,147.57857817347903,1.086054188411056,0.0,False,False,0.44564065,0.17660387,9.100417e-05,0.3610475,0.011289813,0.15189943
49,2182,98804,8707,B2,unassigned_common,not_broad_rule,2181.0,0.6781613,2,-2.3796425,12.555633854077106,92.8099285039795,-2.944695638438811,-5.803319794529867,False,False,0.4443787,0.731634,0.001196185,0.8650113,1.0,0.87814975
64,12413,625095,14418,B2,novel_broad_template_mismatch,broad_width,5086.5,0.21750198,14,10.227466,2.637276493751552,140.9685687306084,0.7836442661563041,0.0,False,False,0.43852276,0.15213034,9.37942e-05,0.3822838,0.0050470727,0.13589776
64,9119,621801,11328,B4,novel_broad_template_mismatch,broad_width,3684.5,0.36894074,14,11.390963,4.039414478886266,129.90692027519225,1.0707662693388909,0.0,False,False,0.43248802,0.22622187,0.00046090063,0.29099345,0.005588478,0.1758137
64,2246,614928,4965,B2,unassigned_common,not_broad_rule,3902.0,0.3409048,9,8.069195,0.03632986795088046,137.19142047753948,0.5649388648742071,0.0,False,False,0.4289862,0.14568742,1.223928e-05,0.30398068,0.109510794,0.27646908
64,32926,645610,783,B2,novel_broad_template_mismatch,broad_width,5415.5,0.22270171,14,10.096389,2.4793149496485243,136.92162417374882,0.3107638908342557,0.0,False,False,0.42730227,0.12860814,3.3706805e-05,0.3579682,0.010753977,0.14903711
62,19141,557208,194,B2,unassigned_common,not_broad_rule,2502.5,0.4472115,7,5.5776224,2.9662806789496967,121.40833670578714,1.1668686572590332,0.0,False,False,0.42514753,0.19831292,0.0,0.3755397,0.26143855,0.48400962
49,9175,105800,15251,B2,unassigned_common,not_broad_rule,1282.5,1.0153044,3,-4.8210526,15.497793459079345,48.29353837852422,-2.409562800984979,-5.75535994122822,False,False,0.42176303,1.0,0.48203227,0.8474033,1.0,1.0
62,26519,564586,7084,B2,novel_broad_template_mismatch,broad_width,4231.5,0.22369456,13,10.188349,2.590136504705294,136.24713341427224,0.8891161639217323,0.0,False,False,0.41713777,0.1400075,0.00041536128,0.32112795,0.018834066,0.16068864
37,34032,653860,9697,B2,unassigned_common,not_broad_rule,2510.5,0.22250834,6,5.9868555,2.473111139987367,139.75448536355054,1.2565911844392366,-5.694031226445574,False,False,0.41632798,0.68568295,0.4192093,0.6259593,0.23297122,0.5500793
42,28029,795335,10465,B2,novel_broad_template_mismatch,broad_width,4211.0,0.28792095,13,11.193541,3.8014998724439617,128.42304060434373,1.7087101559654083,0.0,False,False,0.40785924,0.15924446,3.573382e-05,0.33255515,0.009379707,0.15186846
65,6053,654680,8850,B2,unassigned_common,not_broad_rule,5795.5,0.15297098,10,9.2475195,1.4563368476412957,143.93632807230543,0.423934765681857,0.0,False,False,0.40632334,0.13044006,2.6533899e-05,0.35928473,0.021572424,0.15217414
64,6816,619498,9205,B2,novel_broad_template_mismatch,broad_width,4714.5,0.26575473,14,10.946654,3.503975596550887,124.24119789558884,1.3919478303826873,0.0,False,False,0.39811504,0.16740051,9.37942e-05,0.38074154,0.0,0.13014652
65,36838,685465,4775,B2,novel_broad_template_mismatch,broad_width,4907.5,0.28264406,13,10.401834,2.8474084223967417,125.05058680696075,1.3473775291509618,0.0,False,False,0.39398745,0.19408977,9.535608e-06,0.3782348,0.007836863,0.1355831
37,12663,632489,6696,B2,unassigned_common,not_broad_rule,5286.0,0.3141603,10,8.091752,0.06351377123271829,126.26467017401863,-0.5468335255366306,0.0,False,False,0.3939349,0.13967764,1.7557983e-06,0.38923085,0.055071495,0.23079433
64,31040,643724,15400,B2,novel_broad_template_mismatch,broad_width,5232.5,0.12726194,13,9.367033,1.600363380232368,127.88344799676246,0.4441329463774392,0.0,False,False,0.3913427,0.1288346,0.00041536128,0.29399395,0.018231915,0.13270769
62,36038,574105,15949,B2,novel_delayed_peak,broad_width,4302.5,0.3048616,14,11.158861,3.7597074799803947,120.05935518683395,1.697727236100556,0.0,False,False,0.38993022,0.0,2.6938967e-05,0.1419578,0.03714638,0.09511322
37,49050,668883,7301,B2,novel_broad_template_mismatch,broad_width,4533.0,0.20215705,13,10.157512,2.552974558541246,125.85997571833266,0.5546964679537928,0.0,False,False,0.3897854,0.11993782,0.00041536128,0.32975036,0.015740197,0.15925482
58,8377,397338,15397,B2,novel_broad_template_mismatch,broad_width,5939.5,0.2820265,13,10.258439,2.674602786855494,123.43180898421693,1.9378510592308777,0.0,False,False,0.38891757,0.18627077,3.5225335e-06,0.48620576,0.008656673,0.09505431
57,1217,358868,12389,B2,unassigned_common,not_broad_rule,2123.0,0.40715638,6,5.236929,3.3768526639035543,110.07689194658035,0.1246019117163592,-5.844290274335647,False,False,0.3872884,0.7496431,0.0014811781,0.7175347,0.296189,0.665395
62,7981,546048,6643,B2,novel_broad_template_mismatch,broad_width,4694.0,0.19992155,13,10.214742,2.6219428093315513,124.37609604748415,0.5811327250412859,0.0,False,False,0.38616976,0.12110818,0.00041536128,0.33281997,0.011577965,0.1527862
62,6729,544796,5473,B8,unassigned_common,not_broad_rule,1716.0,0.45131722,7,4.9935894,3.670102770080096,104.14137326318631,0.4802001010193126,-5.857748519352211,False,False,0.38369033,0.8190932,0.00019704361,0.68342483,0.34744254,0.6876755
65,35826,684453,3833,B2,novel_broad_template_mismatch,broad_width,5133.5,0.15513486,13,9.641766,1.9314454624048316,124.37609604748415,0.8541132617326935,0.0,False,False,0.3834569,0.112740934,0.00041536128,0.3770938,0.014346346,0.13065797
