consumer,policy,n_total,n_accepted,veto_fraction,sigma68_ns,full_rms_ns,bad_tail_frac_abs_gt10ns,median_bias_ns,mean_bias_ns,consumer_utility_loss,method,method_label,dropout_case,dropout_phase
energy,phase_recover_veto,2776,0,1.0,,,,,,,ridge,ridge,peak_contiguous,peak
energy,phase_recover_veto,2776,0,1.0,,,,,,,ridge,ridge,peak_single,peak
energy,recover_all,2776,2776,0.0,0.3308451297438819,3.1864461685160532,0.008645533141210375,0.0118445522952215,0.0736729855628335,0.6803691672763128,hist_gradient_boosted_trees,gradient_boosted_trees,cfd_crossing_single,leading_edge
energy,recover_all,2776,2776,0.0,0.2954625756604501,4.270025951462882,0.0111671469740634,0.01525138197415505,-0.06324187494189902,0.754641106662989,hist_gradient_boosted_trees,gradient_boosted_trees,early_tail_pair,tail
energy,recover_all,2776,2776,0.0,0.3145861952122742,4.221321179499096,0.010446685878962535,0.0040842755430281,-0.06890967177072749,0.7554793435244048,hist_gradient_boosted_trees,gradient_boosted_trees,late_tail_pair,tail
energy,recover_all,2776,2776,0.0,0.6173973851822269,3.1188297918410606,0.009365994236311239,0.0078160586314013,-0.006979297749329027,0.9793907479731271,hist_gradient_boosted_trees,gradient_boosted_trees,leading_edge_pair,leading_edge
energy,recover_all,2776,2776,0.0,0.35695090676023716,4.227142472657682,0.012968299711815562,-0.00120606015436945,-0.14864193412061033,0.8536106240530636,hist_gradient_boosted_trees,gradient_boosted_trees,peak_contiguous,peak
energy,recover_all,2776,2776,0.0,0.32015422561570755,3.8450556317833233,0.013688760806916427,0.0045941855814946,-0.10020867472705175,0.8135597449570351,hist_gradient_boosted_trees,gradient_boosted_trees,peak_single,peak
energy,phase_recover_veto,2776,2776,0.0,0.3308451297438819,3.1864461685160532,0.008645533141210375,0.0118445522952215,0.0736729855628335,0.6803691672763128,hist_gradient_boosted_trees,gradient_boosted_trees,cfd_crossing_single,leading_edge
energy,phase_recover_veto,2776,2776,0.0,0.2954625756604501,4.270025951462882,0.0111671469740634,0.01525138197415505,-0.06324187494189902,0.754641106662989,hist_gradient_boosted_trees,gradient_boosted_trees,early_tail_pair,tail
energy,phase_recover_veto,2776,2776,0.0,0.3145861952122742,4.221321179499096,0.010446685878962535,0.0040842755430281,-0.06890967177072749,0.7554793435244048,hist_gradient_boosted_trees,gradient_boosted_trees,late_tail_pair,tail
energy,phase_recover_veto,2776,2776,0.0,0.6173973851822269,3.1188297918410606,0.009365994236311239,0.0078160586314013,-0.006979297749329027,0.9793907479731271,hist_gradient_boosted_trees,gradient_boosted_trees,leading_edge_pair,leading_edge
energy,phase_recover_veto,2776,2776,0.0,0.35695090676023716,4.227142472657682,0.012968299711815562,-0.00120606015436945,-0.14864193412061033,0.8536106240530636,hist_gradient_boosted_trees,gradient_boosted_trees,peak_contiguous,peak
energy,phase_recover_veto,2776,2776,0.0,0.32015422561570755,3.8450556317833233,0.013688760806916427,0.0045941855814946,-0.10020867472705175,0.8135597449570351,hist_gradient_boosted_trees,gradient_boosted_trees,peak_single,peak
energy,recover_all,2776,2776,0.0,1.5324198066290269,4.08571592320816,0.016570605187319884,-0.040607976002118254,-0.13843767478339503,2.1012589169104725,mlp,mlp,cfd_crossing_single,leading_edge
energy,recover_all,2776,2776,0.0,1.2724119700957377,4.659063873383146,0.01729106628242075,-0.1567605445148867,-0.17195728293989834,1.8857686219781515,mlp,mlp,early_tail_pair,tail
energy,recover_all,2776,2776,0.0,1.5573228295144228,4.69994389173078,0.018731988472622477,0.226741091991971,0.21718708022268718,2.2044237704986562,mlp,mlp,late_tail_pair,tail
energy,recover_all,2776,2776,0.0,2.2309734994718906,4.497896768349212,0.021253602305475506,-0.1354403206034815,-0.1735303065590286,2.9234475886098124,mlp,mlp,leading_edge_pair,leading_edge
energy,recover_all,2776,2776,0.0,1.55441058811741,4.535022683069324,0.01585014409221902,-0.2173895368317602,-0.2306524239183593,2.1298648922996946,mlp,mlp,peak_contiguous,peak
energy,recover_all,2776,2776,0.0,1.6131078842538704,4.567694939226532,0.01909221902017291,-0.25525773349587944,-0.36876069426819114,2.2615214496590013,mlp,mlp,peak_single,peak
energy,phase_recover_veto,2776,0,1.0,,,,,,,mlp,mlp,cfd_crossing_single,leading_edge
energy,phase_recover_veto,2776,0,1.0,,,,,,,mlp,mlp,early_tail_pair,tail
energy,phase_recover_veto,2776,0,1.0,,,,,,,mlp,mlp,late_tail_pair,tail
energy,phase_recover_veto,2776,0,1.0,,,,,,,mlp,mlp,leading_edge_pair,leading_edge
energy,phase_recover_veto,2776,0,1.0,,,,,,,mlp,mlp,peak_contiguous,peak
energy,phase_recover_veto,2776,0,1.0,,,,,,,mlp,mlp,peak_single,peak
energy,recover_all,2776,2776,0.0,0.9783327568602321,4.343729571632398,0.019812680115273776,-0.05896093015607335,0.06994122298409478,1.631398197977875,one_dimensional_cnn,1d_cnn,cfd_crossing_single,leading_edge
energy,recover_all,2776,2776,0.0,0.8356959272068921,6.051471255745717,0.024855907780979826,-0.10538023618964934,-0.11026888567802057,1.6850994611757342,one_dimensional_cnn,1d_cnn,early_tail_pair,tail
energy,recover_all,2776,2776,0.0,0.782292024865603,5.994790049073874,0.025576368876080693,0.06934846139782455,0.04644165929344408,1.644711642593072,one_dimensional_cnn,1d_cnn,late_tail_pair,tail
energy,recover_all,2776,2776,0.0,2.0068747618843386,4.840455396090887,0.024495677233429394,0.13065176931273284,0.01365427794683014,2.7878024308243297,one_dimensional_cnn,1d_cnn,leading_edge_pair,leading_edge
energy,recover_all,2776,2776,0.0,1.2330132579235766,6.262530876433052,0.02701729106628242,-0.1878359074321922,-0.16116866884885367,2.140520205203442,one_dimensional_cnn,1d_cnn,peak_contiguous,peak
energy,recover_all,2776,2776,0.0,1.1379042449808163,6.330150314435703,0.02881844380403458,-0.12321708792028424,-0.10476896791649866,2.088417524391362,one_dimensional_cnn,1d_cnn,peak_single,peak
energy,phase_recover_veto,2776,2776,0.0,0.9783327568602321,4.343729571632398,0.019812680115273776,-0.05896093015607335,0.06994122298409478,1.631398197977875,one_dimensional_cnn,1d_cnn,cfd_crossing_single,leading_edge
energy,phase_recover_veto,2776,0,1.0,,,,,,,one_dimensional_cnn,1d_cnn,early_tail_pair,tail
energy,phase_recover_veto,2776,0,1.0,,,,,,,one_dimensional_cnn,1d_cnn,late_tail_pair,tail
energy,phase_recover_veto,2776,0,1.0,,,,,,,one_dimensional_cnn,1d_cnn,leading_edge_pair,leading_edge
energy,phase_recover_veto,2776,0,1.0,,,,,,,one_dimensional_cnn,1d_cnn,peak_contiguous,peak
energy,phase_recover_veto,2776,0,1.0,,,,,,,one_dimensional_cnn,1d_cnn,peak_single,peak
energy,recover_all,2776,2776,0.0,0.9378585416667119,4.303981065458709,0.01729106628242075,-0.3132484863942242,-0.14052501534778156,1.5334610531529038,phase_gated_cnn,phase_gated_cnn_new_architecture,cfd_crossing_single,leading_edge
energy,recover_all,2776,2776,0.0,0.7502004922017936,5.779162060163933,0.02197406340057637,0.11238025572116506,0.08499735812639736,1.5225879900226702,phase_gated_cnn,phase_gated_cnn_new_architecture,early_tail_pair,tail
energy,recover_all,2776,2776,0.0,0.7372163309083014,5.843756206485579,0.022694524495677233,-0.0185114265176156,-0.06320102570436949,1.5286836801374795,phase_gated_cnn,phase_gated_cnn_new_architecture,late_tail_pair,tail
energy,recover_all,2776,2776,0.0,1.8257301678368043,4.764957868557496,0.0234149855907781,-0.2594074754376274,-0.32168379079001047,2.5791077442617976,phase_gated_cnn,phase_gated_cnn_new_architecture,leading_edge_pair,leading_edge
energy,recover_all,2776,2776,0.0,1.0707036267100367,5.704827265021929,0.0223342939481268,-0.01699987920998675,-0.054684989409614554,1.8472994568199228,phase_gated_cnn,phase_gated_cnn_new_architecture,peak_contiguous,peak
energy,recover_all,2776,2776,0.0,0.9783325204840427,5.907505731600013,0.025576368876080693,-0.12349544842461975,-0.11501807679911416,1.8363879223378188,phase_gated_cnn,phase_gated_cnn_new_architecture,peak_single,peak
energy,phase_recover_veto,2776,2776,0.0,0.9378585416667119,4.303981065458709,0.01729106628242075,-0.3132484863942242,-0.14052501534778156,1.5334610531529038,phase_gated_cnn,phase_gated_cnn_new_architecture,cfd_crossing_single,leading_edge
energy,phase_recover_veto,2776,0,1.0,,,,,,,phase_gated_cnn,phase_gated_cnn_new_architecture,early_tail_pair,tail
energy,phase_recover_veto,2776,0,1.0,,,,,,,phase_gated_cnn,phase_gated_cnn_new_architecture,late_tail_pair,tail
energy,phase_recover_veto,2776,0,1.0,,,,,,,phase_gated_cnn,phase_gated_cnn_new_architecture,leading_edge_pair,leading_edge
energy,phase_recover_veto,2776,0,1.0,,,,,,,phase_gated_cnn,phase_gated_cnn_new_architecture,peak_contiguous,peak
energy,phase_recover_veto,2776,0,1.0,,,,,,,phase_gated_cnn,phase_gated_cnn_new_architecture,peak_single,peak
