method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.8513202451940081,0.8162393162393163,0.6690925512723123,9.943265664539371,0.12,0.358974358974359,0.16666666666666666,-0.02787548676597741,0.0814907725275126,156,78
1d_cnn,60,0.7374944852193309,0.7725180802103878,-1.616365374568547,11.724532807101392,0.2169811320754717,0.32051282051282054,0.28205128205128205,0.019265503653901617,0.0720419997133303,156,78
1d_cnn,62,0.8282367428244114,0.8325115055884287,1.2984047549558575,11.04988883544496,0.17777777777777778,0.4230769230769231,0.1282051282051282,-0.011732504154315997,0.08221228033096607,156,78
1d_cnn,64,0.8673377391911373,0.8583168967784353,-2.4127186368263542,10.361550736225338,0.1590909090909091,0.4358974358974359,0.07692307692307693,-0.04870850696526087,0.07356092303749011,156,78
1d_cnn,65,0.8394766761826908,0.868836291913215,-1.907841895939928,11.259373140773237,0.20175438596491227,0.2692307692307692,0.16666666666666666,-0.03877884283884949,0.07407065112217608,156,78
fft_matched_filter_template_traditional,58,0.7059261745638052,0.6375739644970414,0.1860111260780961,9.315228095115952,0.175,0.48717948717948717,0.2564102564102564,0.08385782200966238,0.08378219331410931,156,78
fft_matched_filter_template_traditional,60,0.6901633914178219,0.6170282708744247,2.432540071817604,9.769421113730814,0.1875,0.5897435897435898,0.1794871794871795,0.14988555605464388,0.10763260884933214,156,78
fft_matched_filter_template_traditional,62,0.6973549471823014,0.6318211702827087,0.6587530163609534,12.856940275408919,0.24193548387096775,0.6025641025641025,0.14102564102564102,0.10779442231133841,0.08736831010155185,156,78
fft_matched_filter_template_traditional,64,0.6895628097027635,0.6400394477317554,0.3239909714045197,8.434540502219484,0.15625,0.5897435897435898,0.23076923076923078,0.05457793569138057,0.08173460598845157,156,78
fft_matched_filter_template_traditional,65,0.6755455667077119,0.6577087442472058,-1.4857709747965542,8.674930420088415,0.16216216216216217,0.5256410256410257,0.21794871794871795,0.09939370730635327,0.09710292309126589,156,78
gradient_boosted_trees,58,0.8663361321371067,0.8349769888231428,-0.3145670716598259,6.8980933904807875,0.10526315789473684,0.2692307692307692,0.1794871794871795,-0.017530470274730897,0.06827042992920393,156,78
gradient_boosted_trees,60,0.7837823550512724,0.769723865877712,-0.40766813310131766,8.076995658246789,0.09433962264150944,0.32051282051282054,0.2948717948717949,0.030941799417906958,0.07513917284316689,156,78
gradient_boosted_trees,62,0.8755761224696945,0.858974358974359,-0.3089903913537029,6.394037228914595,0.1,0.2948717948717949,0.16666666666666666,0.00811720457433764,0.08571716855421835,156,78
gradient_boosted_trees,64,0.8499472506437451,0.8270874424720579,-0.6984500361731882,5.5747090780458315,0.07446808510638298,0.3974358974358974,0.1282051282051282,-0.012201411718373112,0.07037873950545098,156,78
gradient_boosted_trees,65,0.9006216647113687,0.8974358974358975,-0.7507999867396586,7.962537766804609,0.14285714285714285,0.28205128205128205,0.14102564102564102,-0.03455064803562874,0.05063896395241436,156,78
mlp,58,0.8386712909149029,0.8142669296515451,-4.07685173965594,12.629843411331995,0.34615384615384615,0.3333333333333333,0.16666666666666666,-0.07083842995660744,0.1081970517055709,156,78
mlp,60,0.8138504446382494,0.8190335305719921,-3.5774077672726667,15.647156637865189,0.38181818181818183,0.2948717948717949,0.21794871794871795,0.028907486934075445,0.14024004960235134,156,78
mlp,62,0.8343699936849456,0.8547008547008547,0.2591233126210568,15.734315850677367,0.33653846153846156,0.3333333333333333,0.14102564102564102,0.05221679593104149,0.15950645876248623,156,78
mlp,64,0.8774268274808197,0.8634122287968441,-6.752444222473173,15.167558017778656,0.33962264150943394,0.32051282051282054,0.0641025641025641,-0.04146009568303141,0.16536134559104143,156,78
mlp,65,0.8935956398051097,0.8951347797501644,-4.518923752913699,14.46576069557309,0.34210526315789475,0.2692307692307692,0.1282051282051282,-0.08070949682267183,0.17471356905580204,156,78
ridge,58,0.8338515200763361,0.8295529257067719,-0.5227082505179848,8.015147966605705,0.11818181818181818,0.2948717948717949,0.21794871794871795,-0.009926536668243944,0.06573822686109212,156,78
ridge,60,0.8266918952163785,0.8284023668639053,-0.9017148353287663,9.239894284431493,0.13636363636363635,0.2948717948717949,0.23076923076923078,0.016026337478200297,0.07208491330263853,156,78
ridge,62,0.8629262637734518,0.8579881656804734,1.2373370224054892,9.645616133252929,0.12727272727272726,0.2948717948717949,0.14102564102564102,0.023230914539827594,0.06869407499373367,156,78
ridge,64,0.872421104322435,0.8578238001314925,-0.7288042958762331,8.600715311785333,0.10784313725490197,0.34615384615384615,0.08974358974358974,-0.024577471648301954,0.0584925252685764,156,78
ridge,65,0.8452663521040323,0.8806706114398423,-1.6267029204872863,9.167667735977753,0.1440677966101695,0.24358974358974358,0.15384615384615385,-0.020815618595324374,0.07199723173349545,156,78
saturation_residual_fusion_new,58,0.8655125253837702,0.8372781065088758,-0.7101639932163284,7.905625474496379,0.06481481481481481,0.3076923076923077,0.19230769230769232,-0.01862222041421043,0.06256543508323609,156,78
saturation_residual_fusion_new,60,0.7622123715947892,0.747698882314267,-1.0230081894299259,7.245133520276779,0.1111111111111111,0.3076923076923077,0.358974358974359,0.00811369294467991,0.0752448128635799,156,78
saturation_residual_fusion_new,62,0.8589336649433033,0.8512491781722551,-0.7053012228393296,6.219884733394119,0.09649122807017543,0.2692307692307692,0.19230769230769232,-0.0074779356394416956,0.061582520666372625,156,78
saturation_residual_fusion_new,64,0.8636374382320896,0.8321827744904668,-1.6448778472359837,6.016181072324153,0.08490566037735849,0.32051282051282054,0.11538461538461539,-0.002269674020257414,0.04927146497681088,156,78
saturation_residual_fusion_new,65,0.8944414846498032,0.891190006574622,-1.6984028683778973,7.674294595428902,0.09090909090909091,0.2948717948717949,0.1794871794871795,-0.03800063042117195,0.0605373847626787,156,78
tiny_sequence_transformer,58,0.79974588457227,0.7930637738330045,-11.55350122661198,15.815681501598533,0.44339622641509435,0.32051282051282054,0.21794871794871795,-0.03012314968469535,0.07136777252457913,156,78
tiny_sequence_transformer,60,0.6541425985281789,0.7309335963182118,-15.454389136578062,16.39205074963943,0.5588235294117647,0.34615384615384615,0.24358974358974358,0.03788360253097552,0.07611441863676627,156,78
tiny_sequence_transformer,62,0.8222009298809863,0.826594345825115,-9.043663339413914,13.557519411439147,0.37777777777777777,0.4230769230769231,0.14102564102564102,0.003842082922173446,0.076681735418925,156,78
tiny_sequence_transformer,64,0.8258772959627468,0.8507560815253122,-14.480945255371598,14.980813455039321,0.5,0.44871794871794873,0.08974358974358974,-0.012413364467445375,0.07239618214755172,156,78
tiny_sequence_transformer,65,0.7872853167999102,0.8522353714661408,-14.938305201314384,17.355284697431784,0.5178571428571429,0.28205128205128205,0.1794871794871795,-0.009718753863925693,0.08039507734000287,156,78
