event_index,run,group,current_nA,eventno,stratum,amp_bin,baseline_bin,p02_topology,ref_stave,ref_amp_adc,downstream,trad_score,trad_failed,trad_t1_sample,trad_t2_sample,trad_amp1_adc,trad_amp2_adc,trad_sse_one,trad_sse_two,trad_one_template_id,trad_primary_template_id,trad_secondary_template_id,trad_secondary_fraction,trad_secondary_primary_ratio,trad_score_sse_improvement,trad_candidate,trad_recovered_delay_ns,trad_total_area_proxy_adc,ml_overlap_score,ml_secondary_fraction,ml_recovered_delay_ns,ml_total_area_proxy_adc,ml_candidate
15,44,high_20nA,20.0,29,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,2067.5,0,-inf,True,,,,,7358637.033965455,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,36643974.62418425,True
91,44,high_20nA,20.0,220,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1792.5,0,-inf,True,,,,,9499745.87876249,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,46560619.678766176,True
190,44,high_20nA,20.0,425,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1672.0,0,-inf,True,,,,,236607.97625159242,inf,B2:amp0:balanced,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,12052865.070845462,True
602,44,high_20nA,20.0,1351,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1184.5,0,-inf,True,,,,,3759166.2212781487,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,16755970.57792196,True
664,44,high_20nA,20.0,1503,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B4,1038.0,1,-inf,True,,,,,514590.50941475463,inf,B4:amp0:balanced,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,14577637.879140537,True
748,44,high_20nA,20.0,1660,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1039.0,0,-inf,True,,,,,6434151.185922832,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,26649115.617319796,True
809,44,high_20nA,20.0,1801,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1345.0,0,-inf,True,,,,,7784428.991488103,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,33335818.559451774,True
837,44,high_20nA,20.0,1873,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1328.5,0,-inf,True,,,,,9067764.721330239,inf,B2:amp0:slow_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,35702745.29541858,True
845,44,high_20nA,20.0,1892,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B6,1752.0,1,-inf,True,,,,,430510.52959619026,inf,B6:amp0:balanced,,,0.0,0.0,0.0,False,0.0,0.0,0.1583071516005817,0.01665879427353216,72.42661489327297,4076.8696591622565,False
1012,44,high_20nA,20.0,2302,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1135.0,0,-inf,True,,,,,10029361.89562197,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,27019529.439899344,True
1223,44,high_20nA,20.0,2764,amp_1000_2500|s16_large_lowering|p02_early_pathology,amp_1000_2500,s16_large_lowering,p02_early_pathology,B2,1538.0,0,-inf,True,,,,,4840972.633939111,inf,B2:amp0:fast_tail,,,0.0,0.0,0.0,False,0.0,0.0,1.0,0.5,0.0,21732619.83746923,True
