method,energy_residual_bias,energy_residual_sigma68,saturation_onset_energy_sigma68,onset_timing_bias_ns,onset_timing_sigma68_ns,saturation_onset_auc,shape_reconstruction_rmse,pileup_miss_rate,false_split_rate,pedestal_shift_false_split_span,pid_energy_bias_span,energy_residual_bias_ci_low,energy_residual_bias_ci_high,energy_residual_sigma68_ci_low,energy_residual_sigma68_ci_high,saturation_onset_energy_sigma68_ci_low,saturation_onset_energy_sigma68_ci_high,onset_timing_bias_ns_ci_low,onset_timing_bias_ns_ci_high,onset_timing_sigma68_ns_ci_low,onset_timing_sigma68_ns_ci_high,saturation_onset_auc_ci_low,saturation_onset_auc_ci_high,shape_reconstruction_rmse_ci_low,shape_reconstruction_rmse_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,pedestal_shift_false_split_span_ci_low,pedestal_shift_false_split_span_ci_high,pid_energy_bias_span_ci_low,pid_energy_bias_span_ci_high
gradient_boosted_trees,-0.0043741741956297535,0.0728345859964716,0.06781280505390315,1.1122115254149945,5.9573215470342,0.9995090819833088,0.14381550499054757,0.2863636363636364,0.2,0.01367794653166357,0.005461469301519092,-0.018973091508795073,0.008067640007050167,0.06366927547778288,0.08230542688077812,0.010111192853547817,0.0874407877891334,-0.011364971003611224,1.6078479450368999,5.34785758911597,6.828057769614313,0.9975382032400589,1.0,0.13566304652891717,0.15204445419821935,0.2545454545454545,0.3181818181818182,0.1590340909090909,0.2431818181818182,0.0017275364886713551,0.1339856550333417,0.0020914488502763646,0.09861427215457708
ridge,0.0025287302184015567,0.07629632449310465,0.04550086267108176,-0.06976250107566528,6.814638109287822,0.9991818033055146,0.15015762893822,0.29318181818181815,0.20681818181818182,0.014610533795186065,0.04772370820992325,-0.011952253664120388,0.016860481327001728,0.06900190271808421,0.07937433118158925,0.01669158223840841,0.07542484101221757,-1.1565715244701735,0.7693656736257903,5.901566800675023,7.439331347371848,0.9965714285714286,1.0,0.1450486965407808,0.15964594899990386,0.2476136363636364,0.3431818181818182,0.14545454545454545,0.2681818181818182,0.0022648547828403864,0.15445618356235416,0.03457755604787129,0.09003078793153008
saturation_residual_fusion_new,-0.00027640139336872964,0.07688733506206916,0.07991107512073475,0.7230382032052596,5.736461501977523,1.0,0.13953513698919756,0.2681818181818182,0.19318181818181818,0.002886579625188762,0.013341344763946356,-0.00937542393495995,0.0042033197498144055,0.0655232996497618,0.08619157253349616,0.003727926985027212,0.08544460358171727,0.07277395608825898,1.377648353624971,5.023695097837318,6.428048962436127,1.0,1.0,0.13542567956447824,0.14895373880354323,0.21818181818181817,0.3068181818181818,0.13636363636363635,0.25227272727272726,0.0007569180079698978,0.13446798029556634,0.00557232714076403,0.05181955398904352
mlp,0.007158290050796342,0.08525303398758036,0.035993325789483874,-1.59237933171124,10.976730447593802,0.9998363606611029,0.18214980055762214,0.38181818181818183,0.175,0.07180921929123368,0.030006977112071957,-0.005268590848674088,0.014110959448749221,0.07460791766064395,0.10878842584517504,0.003997587535093165,0.05105207667782802,-2.8339303152722017,0.8071245141314698,9.850046959259833,12.321451010916707,0.9990857142857142,1.0,0.16352933699206834,0.19192229780909223,0.34545454545454546,0.41818181818181815,0.1318181818181818,0.2182386363636363,0.00557946755938149,0.17617017497113419,0.002838285424105435,0.06996772558730743
tiny_sequence_transformer,-0.02806357529096331,0.09240494119882066,0.06138205170163218,-3.66753660885089,10.867229838984088,0.9986908852888234,0.18332825049518786,0.36363636363636365,0.2318181818181818,0.014122035704769498,0.04414731391272933,-0.03622062290877587,-0.018203042570911432,0.08301449647034914,0.10365077842479083,0.004925297178879115,0.10297008330542394,-4.515310179619689,-2.4061815290142836,9.817505229380343,12.458669881098661,0.9965495986913336,1.0,0.17592692418667388,0.19836936368206073,0.3090340909090909,0.4113636363636364,0.20681818181818182,0.2705113636363636,0.0009966556665411686,0.10343958385847521,0.0015805780931004742,0.15804241454627097
analytic_clipped_template_sideband_traditional,0.06333315288711551,0.09319715300765598,0.0863242384540904,0.768490657653853,6.507170937587873,0.677712322042219,0.12135009660979053,0.5386363636363637,0.2409090909090909,0.10720312638777865,0.007051500638158251,0.0550597202263973,0.07598075844955912,0.07746364100813762,0.10108081416256785,0.0,0.12694740949130942,0.03513801370051972,0.9250901766166083,5.708732256252371,6.943409754439748,0.4045714285714286,0.9988545246277205,0.11727024263113486,0.1253100386356227,0.4863636363636364,0.5818749999999999,0.21136363636363636,0.28863636363636364,0.03899782135076252,0.16707278656302624,0.00111131304316886,0.03220812944376952
1d_cnn,0.05228487382608141,0.09748032061625124,0.05817002000487197,-1.5569553488022025,8.151314122457848,0.9981999672721322,0.16768179954546464,0.2545454545454545,0.34545454545454546,0.028954614086508568,0.06584769800825716,0.04473320115566419,0.05793835488975091,0.08942630598134965,0.11063207215761485,0.011240389743900164,0.12720173504817947,-2.287511826268007,-0.8357661750023615,7.614663097040978,8.73541440995763,0.9948579524675298,1.0,0.15908318887817996,0.18064537994666252,0.20681818181818182,0.29772727272727273,0.30227272727272725,0.39545454545454545,0.003122854421828969,0.16527308529133033,0.04817715147687881,0.09095840990351536
