coverage,coverage_error,abs_coverage_error,mean_interval_width_ns,timing_rmse_ns,energy_bias,overlap_ap,pid_proxy_confusion_span,n_eval_overlap,n_eval_rows,method,interval_policy,nominal_coverage,stratum,heldout_run
0.0,-0.95,0.95,22.88126245495082,14.585498520204306,0.14592577808817261,1.0,0.0,2,2,1d_cnn,native_s36b_proxy,0.95,real_high_rate_proxy,60
0.5,-0.44999999999999996,0.44999999999999996,22.88126245495082,10.588376772707527,0.013948976987612263,1.0,0.0,2,2,1d_cnn,native_s36b_proxy,0.95,real_high_rate_proxy,62
0.847457627118644,-0.10254237288135593,0.10254237288135593,22.88126245495082,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,native_s36b_proxy,0.95,real_high_rate_proxy,64
0.9076923076923077,-0.04230769230769227,0.04230769230769227,22.88126245495082,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,native_s36b_proxy,0.95,real_high_rate_proxy,65
0.6712328767123288,-0.008767123287671263,0.008767123287671263,17.25107579272784,9.394340784010694,0.06521935369965373,0.7603543942031646,0.18292682926829268,73,176,1d_cnn,split_conformal,0.68,synthetic_injection_all,58
0.676923076923077,-0.003076923076923088,0.003076923076923088,17.25107579272784,9.602419663016606,0.05930054787669364,0.8106244758130668,0.27380952380952384,65,176,1d_cnn,split_conformal,0.68,synthetic_injection_all,60
0.7424242424242424,0.06242424242424238,0.06242424242424238,17.25107579272784,7.953059386975934,0.05082960051891884,0.818592672736419,0.053012048192771055,66,176,1d_cnn,split_conformal,0.68,synthetic_injection_all,62
0.7457627118644068,0.06576271186440674,0.06576271186440674,17.25107579272784,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,split_conformal,0.68,synthetic_injection_all,64
0.7230769230769231,0.04307692307692301,0.04307692307692301,17.25107579272784,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,split_conformal,0.68,synthetic_injection_all,65
0.0,-0.68,0.68,17.25107579272784,18.998913266793735,-0.05780746836072091,1.0,0.0,1,1,1d_cnn,split_conformal,0.68,real_high_rate_proxy,58
0.0,-0.68,0.68,17.25107579272784,14.585498520204306,0.14592577808817261,1.0,0.0,2,2,1d_cnn,split_conformal,0.68,real_high_rate_proxy,60
0.5,-0.18000000000000005,0.18000000000000005,17.25107579272784,10.588376772707527,0.013948976987612263,1.0,0.0,2,2,1d_cnn,split_conformal,0.68,real_high_rate_proxy,62
0.7457627118644068,0.06576271186440674,0.06576271186440674,17.25107579272784,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,split_conformal,0.68,real_high_rate_proxy,64
0.7230769230769231,0.04307692307692301,0.04307692307692301,17.25107579272784,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,split_conformal,0.68,real_high_rate_proxy,65
0.9315068493150684,-0.018493150684931514,0.018493150684931514,33.10286934334936,9.394340784010694,0.06521935369965373,0.7603543942031646,0.18292682926829268,73,176,1d_cnn,split_conformal,0.95,synthetic_injection_all,58
0.8923076923076924,-0.0576923076923076,0.0576923076923076,33.10286934334936,9.602419663016606,0.05930054787669364,0.8106244758130668,0.27380952380952384,65,176,1d_cnn,split_conformal,0.95,synthetic_injection_all,60
0.9545454545454546,0.00454545454545463,0.00454545454545463,33.10286934334936,7.953059386975934,0.05082960051891884,0.818592672736419,0.053012048192771055,66,176,1d_cnn,split_conformal,0.95,synthetic_injection_all,62
0.9661016949152542,0.01610169491525426,0.01610169491525426,33.10286934334936,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,split_conformal,0.95,synthetic_injection_all,64
0.9846153846153847,0.034615384615384714,0.034615384615384714,33.10286934334936,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,split_conformal,0.95,synthetic_injection_all,65
0.0,-0.95,0.95,33.10286934334936,18.998913266793735,-0.05780746836072091,1.0,0.0,1,1,1d_cnn,split_conformal,0.95,real_high_rate_proxy,58
1.0,0.050000000000000044,0.050000000000000044,33.10286934334936,14.585498520204306,0.14592577808817261,1.0,0.0,2,2,1d_cnn,split_conformal,0.95,real_high_rate_proxy,60
1.0,0.050000000000000044,0.050000000000000044,33.10286934334936,10.588376772707527,0.013948976987612263,1.0,0.0,2,2,1d_cnn,split_conformal,0.95,real_high_rate_proxy,62
0.9661016949152542,0.01610169491525426,0.01610169491525426,33.10286934334936,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,split_conformal,0.95,real_high_rate_proxy,64
0.9846153846153847,0.034615384615384714,0.034615384615384714,33.10286934334936,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,split_conformal,0.95,real_high_rate_proxy,65
0.6986301369863014,0.018630136986301338,0.018630136986301338,20.040039022831362,9.394340784010694,0.06521935369965373,0.7603543942031646,0.18292682926829268,73,176,1d_cnn,run_block_conformal,0.68,synthetic_injection_all,58
0.7230769230769231,0.04307692307692301,0.04307692307692301,20.040039022831362,9.602419663016606,0.05930054787669364,0.8106244758130668,0.27380952380952384,65,176,1d_cnn,run_block_conformal,0.68,synthetic_injection_all,60
0.7727272727272727,0.09272727272727266,0.09272727272727266,20.040039022831362,7.953059386975934,0.05082960051891884,0.818592672736419,0.053012048192771055,66,176,1d_cnn,run_block_conformal,0.68,synthetic_injection_all,62
0.7966101694915254,0.11661016949152536,0.11661016949152536,20.040039022831362,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,run_block_conformal,0.68,synthetic_injection_all,64
0.8461538461538461,0.1661538461538461,0.1661538461538461,20.040039022831362,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,run_block_conformal,0.68,synthetic_injection_all,65
0.0,-0.68,0.68,20.040039022831362,18.998913266793735,-0.05780746836072091,1.0,0.0,1,1,1d_cnn,run_block_conformal,0.68,real_high_rate_proxy,58
0.0,-0.68,0.68,20.040039022831362,14.585498520204306,0.14592577808817261,1.0,0.0,2,2,1d_cnn,run_block_conformal,0.68,real_high_rate_proxy,60
0.5,-0.18000000000000005,0.18000000000000005,20.040039022831362,10.588376772707527,0.013948976987612263,1.0,0.0,2,2,1d_cnn,run_block_conformal,0.68,real_high_rate_proxy,62
0.7966101694915254,0.11661016949152536,0.11661016949152536,20.040039022831362,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,run_block_conformal,0.68,real_high_rate_proxy,64
0.8461538461538461,0.1661538461538461,0.1661538461538461,20.040039022831362,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,run_block_conformal,0.68,real_high_rate_proxy,65
0.9726027397260274,0.022602739726027443,0.022602739726027443,43.11909663554271,9.394340784010694,0.06521935369965373,0.7603543942031646,0.18292682926829268,73,176,1d_cnn,run_block_conformal,0.95,synthetic_injection_all,58
0.9538461538461539,0.0038461538461539435,0.0038461538461539435,43.11909663554271,9.602419663016606,0.05930054787669364,0.8106244758130668,0.27380952380952384,65,176,1d_cnn,run_block_conformal,0.95,synthetic_injection_all,60
1.0,0.050000000000000044,0.050000000000000044,43.11909663554271,7.953059386975934,0.05082960051891884,0.818592672736419,0.053012048192771055,66,176,1d_cnn,run_block_conformal,0.95,synthetic_injection_all,62
0.9830508474576272,0.03305084745762721,0.03305084745762721,43.11909663554271,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,run_block_conformal,0.95,synthetic_injection_all,64
1.0,0.050000000000000044,0.050000000000000044,43.11909663554271,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,run_block_conformal,0.95,synthetic_injection_all,65
1.0,0.050000000000000044,0.050000000000000044,43.11909663554271,18.998913266793735,-0.05780746836072091,1.0,0.0,1,1,1d_cnn,run_block_conformal,0.95,real_high_rate_proxy,58
1.0,0.050000000000000044,0.050000000000000044,43.11909663554271,14.585498520204306,0.14592577808817261,1.0,0.0,2,2,1d_cnn,run_block_conformal,0.95,real_high_rate_proxy,60
1.0,0.050000000000000044,0.050000000000000044,43.11909663554271,10.588376772707527,0.013948976987612263,1.0,0.0,2,2,1d_cnn,run_block_conformal,0.95,real_high_rate_proxy,62
0.9830508474576272,0.03305084745762721,0.03305084745762721,43.11909663554271,7.93134169529861,0.039407510533007575,0.7554272492359769,0.17441860465116277,59,176,1d_cnn,run_block_conformal,0.95,real_high_rate_proxy,64
1.0,0.050000000000000044,0.050000000000000044,43.11909663554271,7.422530671826139,0.04824989934696047,0.7874877582383504,0.10162601626016263,65,176,1d_cnn,run_block_conformal,0.95,real_high_rate_proxy,65
0.5588235294117647,-0.12117647058823533,0.12117647058823533,10.328422601874045,8.02703584512587,0.06570558461654377,0.5997949676379154,0.05691056910569103,34,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,synthetic_injection_all,58
0.6097560975609756,-0.07024390243902445,0.07024390243902445,10.328422601874045,8.102572349761875,0.07803395786671667,0.7184256666205492,0.0357142857142857,41,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,synthetic_injection_all,60
0.525,-0.15500000000000003,0.15500000000000003,10.328422601874045,8.046516748170449,0.07497265512494469,0.6679933325341755,0.05783132530120483,40,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,synthetic_injection_all,62
0.6923076923076923,0.012307692307692242,0.012307692307692242,10.328422601874045,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,synthetic_injection_all,64
0.5714285714285714,-0.10857142857142865,0.10857142857142865,10.328422601874045,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,synthetic_injection_all,65
,,,10.328422601874045,,,1.0,0.0,0,1,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,real_high_rate_proxy,58
,,,10.328422601874045,,,1.0,0.0,0,2,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,real_high_rate_proxy,60
0.0,-0.68,0.68,10.328422601874045,13.284432922792702,0.17034921485665153,1.0,0.0,1,2,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,real_high_rate_proxy,62
0.6923076923076923,0.012307692307692242,0.012307692307692242,10.328422601874045,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,real_high_rate_proxy,64
0.5714285714285714,-0.10857142857142865,0.10857142857142865,10.328422601874045,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.68,real_high_rate_proxy,65
0.7941176470588235,-0.15588235294117647,0.15588235294117647,20.7916763321832,8.02703584512587,0.06570558461654377,0.5997949676379154,0.05691056910569103,34,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,synthetic_injection_all,58
0.7560975609756098,-0.1939024390243902,0.1939024390243902,20.7916763321832,8.102572349761875,0.07803395786671667,0.7184256666205492,0.0357142857142857,41,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,synthetic_injection_all,60
0.8,-0.1499999999999999,0.1499999999999999,20.7916763321832,8.046516748170449,0.07497265512494469,0.6679933325341755,0.05783132530120483,40,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,synthetic_injection_all,62
0.8717948717948718,-0.07820512820512815,0.07820512820512815,20.7916763321832,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,synthetic_injection_all,64
0.7959183673469388,-0.15408163265306118,0.15408163265306118,20.7916763321832,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,synthetic_injection_all,65
,,,20.7916763321832,,,1.0,0.0,0,1,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,real_high_rate_proxy,58
,,,20.7916763321832,,,1.0,0.0,0,2,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,real_high_rate_proxy,60
0.0,-0.95,0.95,20.7916763321832,13.284432922792702,0.17034921485665153,1.0,0.0,1,2,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,real_high_rate_proxy,62
0.8717948717948718,-0.07820512820512815,0.07820512820512815,20.7916763321832,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,real_high_rate_proxy,64
0.7959183673469388,-0.15408163265306118,0.15408163265306118,20.7916763321832,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,real_high_rate_proxy,65
0.6764705882352942,-0.003529411764705892,0.003529411764705892,11.841143603988158,8.02703584512587,0.06570558461654377,0.5997949676379154,0.05691056910569103,34,176,analytic_clipped_template_sideband_traditional,split_conformal,0.68,synthetic_injection_all,58
0.6341463414634146,-0.04585365853658541,0.04585365853658541,11.841143603988158,8.102572349761875,0.07803395786671667,0.7184256666205492,0.0357142857142857,41,176,analytic_clipped_template_sideband_traditional,split_conformal,0.68,synthetic_injection_all,60
0.6,-0.08000000000000007,0.08000000000000007,11.841143603988158,8.046516748170449,0.07497265512494469,0.6679933325341755,0.05783132530120483,40,176,analytic_clipped_template_sideband_traditional,split_conformal,0.68,synthetic_injection_all,62
0.717948717948718,0.0379487179487179,0.0379487179487179,11.841143603988158,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,split_conformal,0.68,synthetic_injection_all,64
0.6122448979591837,-0.06775510204081636,0.06775510204081636,11.841143603988158,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,split_conformal,0.68,synthetic_injection_all,65
,,,11.841143603988158,,,1.0,0.0,0,1,analytic_clipped_template_sideband_traditional,split_conformal,0.68,real_high_rate_proxy,58
,,,11.841143603988158,,,1.0,0.0,0,2,analytic_clipped_template_sideband_traditional,split_conformal,0.68,real_high_rate_proxy,60
0.0,-0.68,0.68,11.841143603988158,13.284432922792702,0.17034921485665153,1.0,0.0,1,2,analytic_clipped_template_sideband_traditional,split_conformal,0.68,real_high_rate_proxy,62
0.717948717948718,0.0379487179487179,0.0379487179487179,11.841143603988158,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,split_conformal,0.68,real_high_rate_proxy,64
0.6122448979591837,-0.06775510204081636,0.06775510204081636,11.841143603988158,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,split_conformal,0.68,real_high_rate_proxy,65
0.8529411764705882,-0.09705882352941175,0.09705882352941175,28.356281246212163,8.02703584512587,0.06570558461654377,0.5997949676379154,0.05691056910569103,34,176,analytic_clipped_template_sideband_traditional,split_conformal,0.95,synthetic_injection_all,58
0.926829268292683,-0.023170731707316983,0.023170731707316983,28.356281246212163,8.102572349761875,0.07803395786671667,0.7184256666205492,0.0357142857142857,41,176,analytic_clipped_template_sideband_traditional,split_conformal,0.95,synthetic_injection_all,60
0.9,-0.04999999999999993,0.04999999999999993,28.356281246212163,8.046516748170449,0.07497265512494469,0.6679933325341755,0.05783132530120483,40,176,analytic_clipped_template_sideband_traditional,split_conformal,0.95,synthetic_injection_all,62
0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,28.356281246212163,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,split_conformal,0.95,synthetic_injection_all,64
0.9591836734693877,0.009183673469387754,0.009183673469387754,28.356281246212163,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,split_conformal,0.95,synthetic_injection_all,65
,,,28.356281246212163,,,1.0,0.0,0,1,analytic_clipped_template_sideband_traditional,split_conformal,0.95,real_high_rate_proxy,58
,,,28.356281246212163,,,1.0,0.0,0,2,analytic_clipped_template_sideband_traditional,split_conformal,0.95,real_high_rate_proxy,60
1.0,0.050000000000000044,0.050000000000000044,28.356281246212163,13.284432922792702,0.17034921485665153,1.0,0.0,1,2,analytic_clipped_template_sideband_traditional,split_conformal,0.95,real_high_rate_proxy,62
0.9487179487179487,-0.0012820512820512775,0.0012820512820512775,28.356281246212163,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,split_conformal,0.95,real_high_rate_proxy,64
0.9591836734693877,0.009183673469387754,0.009183673469387754,28.356281246212163,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,split_conformal,0.95,real_high_rate_proxy,65
0.7941176470588235,0.11411764705882343,0.11411764705882343,16.463208398464204,8.02703584512587,0.06570558461654377,0.5997949676379154,0.05691056910569103,34,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,synthetic_injection_all,58
0.6829268292682927,0.0029268292682926855,0.0029268292682926855,16.463208398464204,8.102572349761875,0.07803395786671667,0.7184256666205492,0.0357142857142857,41,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,synthetic_injection_all,60
0.775,0.09499999999999997,0.09499999999999997,16.463208398464204,8.046516748170449,0.07497265512494469,0.6679933325341755,0.05783132530120483,40,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,synthetic_injection_all,62
0.8205128205128205,0.14051282051282044,0.14051282051282044,16.463208398464204,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,synthetic_injection_all,64
0.7551020408163265,0.07510204081632643,0.07510204081632643,16.463208398464204,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,synthetic_injection_all,65
,,,16.463208398464204,,,1.0,0.0,0,1,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,real_high_rate_proxy,58
,,,16.463208398464204,,,1.0,0.0,0,2,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,real_high_rate_proxy,60
0.0,-0.68,0.68,16.463208398464204,13.284432922792702,0.17034921485665153,1.0,0.0,1,2,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,real_high_rate_proxy,62
0.8205128205128205,0.14051282051282044,0.14051282051282044,16.463208398464204,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,real_high_rate_proxy,64
0.7551020408163265,0.07510204081632643,0.07510204081632643,16.463208398464204,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.68,real_high_rate_proxy,65
1.0,0.050000000000000044,0.050000000000000044,41.29837598275847,8.02703584512587,0.06570558461654377,0.5997949676379154,0.05691056910569103,34,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,synthetic_injection_all,58
0.975609756097561,0.025609756097561,0.025609756097561,41.29837598275847,8.102572349761875,0.07803395786671667,0.7184256666205492,0.0357142857142857,41,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,synthetic_injection_all,60
0.975,0.025000000000000022,0.025000000000000022,41.29837598275847,8.046516748170449,0.07497265512494469,0.6679933325341755,0.05783132530120483,40,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,synthetic_injection_all,62
0.9743589743589743,0.024358974358974383,0.024358974358974383,41.29837598275847,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,synthetic_injection_all,64
1.0,0.050000000000000044,0.050000000000000044,41.29837598275847,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,synthetic_injection_all,65
,,,41.29837598275847,,,1.0,0.0,0,1,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,real_high_rate_proxy,58
,,,41.29837598275847,,,1.0,0.0,0,2,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,real_high_rate_proxy,60
1.0,0.050000000000000044,0.050000000000000044,41.29837598275847,13.284432922792702,0.17034921485665153,1.0,0.0,1,2,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,real_high_rate_proxy,62
0.9743589743589743,0.024358974358974383,0.024358974358974383,41.29837598275847,6.749477747696447,0.04994885225256922,0.6804624304899755,0.05813953488372092,39,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,real_high_rate_proxy,64
1.0,0.050000000000000044,0.050000000000000044,41.29837598275847,7.526719599457109,0.0572264900021792,0.7523533985633301,0.11788617886178865,49,176,analytic_clipped_template_sideband_traditional,run_block_conformal,0.95,real_high_rate_proxy,65
0.28125,-0.39875000000000005,0.39875000000000005,3.625887999482427,8.161952031492577,0.012640642933040767,0.8379982538189349,0.2926829268292683,64,176,gradient_boosted_trees,native_s36b_proxy,0.68,synthetic_injection_all,58
0.22388059701492538,-0.4561194029850747,0.4561194029850747,3.625887999482427,8.138141441629617,-0.00012197303647780761,0.8614074764776227,0.25,67,176,gradient_boosted_trees,native_s36b_proxy,0.68,synthetic_injection_all,60
0.26153846153846155,-0.4184615384615385,0.4184615384615385,3.625887999482427,6.984826357898264,-0.010774315244531697,0.8661458925236144,0.06506024096385543,65,176,gradient_boosted_trees,native_s36b_proxy,0.68,synthetic_injection_all,62
0.3275862068965517,-0.35241379310344834,0.35241379310344834,3.625887999482427,6.204238558041299,0.005540702263224963,0.8478084841846083,0.16279069767441862,58,176,gradient_boosted_trees,native_s36b_proxy,0.68,synthetic_injection_all,64
0.26666666666666666,-0.4133333333333334,0.4133333333333334,3.625887999482427,5.635224399225703,-0.030807352689293535,0.8302006277609846,0.34146341463414637,60,176,gradient_boosted_trees,native_s36b_proxy,0.68,synthetic_injection_all,65
0.0,-0.68,0.68,3.625887999482427,8.191461538898338,0.03849619433132941,1.0,0.0,1,1,gradient_boosted_trees,native_s36b_proxy,0.68,real_high_rate_proxy,58
0.5,-0.18000000000000005,0.18000000000000005,3.625887999482427,2.7987116490607216,-0.010548424207845766,1.0,0.0,2,2,gradient_boosted_trees,native_s36b_proxy,0.68,real_high_rate_proxy,60
0.0,-0.68,0.68,3.625887999482427,5.551348792658139,-0.11588721479779199,1.0,0.0,2,2,gradient_boosted_trees,native_s36b_proxy,0.68,real_high_rate_proxy,62
0.3275862068965517,-0.35241379310344834,0.35241379310344834,3.625887999482427,6.204238558041299,0.005540702263224963,0.8478084841846083,0.16279069767441862,58,176,gradient_boosted_trees,native_s36b_proxy,0.68,real_high_rate_proxy,64
0.26666666666666666,-0.4133333333333334,0.4133333333333334,3.625887999482427,5.635224399225703,-0.030807352689293535,0.8302006277609846,0.34146341463414637,60,176,gradient_boosted_trees,native_s36b_proxy,0.68,real_high_rate_proxy,65
0.390625,-0.559375,0.559375,6.979710268823866,8.161952031492577,0.012640642933040767,0.8379982538189349,0.2926829268292683,64,176,gradient_boosted_trees,native_s36b_proxy,0.95,synthetic_injection_all,58
0.44776119402985076,-0.5022388059701492,0.5022388059701492,6.979710268823866,8.138141441629617,-0.00012197303647780761,0.8614074764776227,0.25,67,176,gradient_boosted_trees,native_s36b_proxy,0.95,synthetic_injection_all,60
0.4153846153846154,-0.5346153846153845,0.5346153846153845,6.979710268823866,6.984826357898264,-0.010774315244531697,0.8661458925236144,0.06506024096385543,65,176,gradient_boosted_trees,native_s36b_proxy,0.95,synthetic_injection_all,62
0.46551724137931033,-0.4844827586206896,0.4844827586206896,6.979710268823866,6.204238558041299,0.005540702263224963,0.8478084841846083,0.16279069767441862,58,176,gradient_boosted_trees,native_s36b_proxy,0.95,synthetic_injection_all,64
