coverage,coverage_error,abs_coverage_error,mean_interval_width_ns,timing_rmse_ns,energy_bias,overlap_ap,pid_proxy_confusion_span,n_eval_overlap,n_eval_rows,method,interval_policy,nominal_coverage,stratum,calibration_center_ns,half_width_ns,coverage_ci_low,coverage_ci_high,mean_interval_width_ns_ci_low,mean_interval_width_ns_ci_high,timing_rmse_ns_ci_low,timing_rmse_ns_ci_high,energy_bias_ci_low,energy_bias_ci_high,overlap_ap_ci_low,overlap_ap_ci_high,winner_score
0.9260450160771704,-0.023954983922829576,0.023954983922829576,26.793934649710458,7.39057694818084,0.0025287302184015567,0.8092854410254493,0.2634761755812741,311,880,ridge,split_conformal,0.95,synthetic_injection_all,0.1297906669301696,13.396967324855229,0.9057708170822462,0.9511400651465798,26.793934649710458,26.793934649710458,6.5064175406639695,8.0955793533145,-0.0115314903535461,0.016860481327001728,0.7933296775930331,0.8319999270947934,0.39473681944245065
0.8520900321543409,-0.09790996784565908,0.09790996784565908,20.809701805298722,7.39057694818084,0.0025287302184015567,0.8092854410254493,0.2634761755812741,311,880,ridge,native_s36b_proxy,0.95,synthetic_injection_all,0.1297906669301696,10.404850902649361,0.8318563394260193,0.8813559322033898,20.809701805298722,20.809701805298722,6.697161055399236,8.026522041980126,-0.011267577192805557,0.016860481327001728,0.7947709913760609,0.832017683995244,0.40884947492116275
0.7732919254658385,-0.17670807453416149,0.17670807453416149,14.500452979850813,7.015503088504817,-0.00027640139336872964,0.8464103309625791,0.1912209362944427,322,880,saturation_residual_fusion_new,run_block_conformal,0.95,synthetic_injection_all,0.0670048637340459,7.2502264899254065,0.7455621301775148,0.8065601092896174,14.500452979850813,14.500452979850813,6.217194055241499,7.658098747693475,-0.008896885691904183,0.0035719842878698346,0.8331317905598851,0.8605530527828021,0.41377113583410735
0.7961783439490446,-0.15382165605095532,0.15382165605095532,16.85511086799293,7.140537656162344,-0.0043741741956297535,0.8464875883943737,0.21040558857262015,314,880,gradient_boosted_trees,run_block_conformal,0.95,synthetic_injection_all,-0.005588561760707655,8.427555433996465,0.7546200504658386,0.8491803278688524,16.85511086799293,16.85511086799293,6.16412666903559,7.931853163250819,-0.018374079177353432,0.007589411636942377,0.8337249168238167,0.8585574469416007,0.41745424848871504
0.9211822660098522,-0.028817733990147754,0.028817733990147754,28.356281246212163,7.696488509680758,0.06333315288711551,0.6873796737626455,0.01782921488895839,203,880,analytic_clipped_template_sideband_traditional,split_conformal,0.95,synthetic_injection_all,1.1496783213649753,14.178140623106081,0.8858695652173914,0.9476410158372406,28.356281246212163,28.356281246212163,7.2666962553342165,8.060786287986147,0.05510106462467445,0.07595913111805341,0.6398439580976923,0.7310300083374531,0.4279131489699364
0.9451219512195121,-0.004878048780487809,0.004878048780487809,33.10286934334936,8.536700552661285,0.05228487382608141,0.7844782676735277,0.1309561046814722,328,880,1d_cnn,split_conformal,0.95,synthetic_injection_all,-1.6357679485615861,16.55143467167468,0.9168421352400481,0.9713375796178344,33.10286934334936,33.10286934334936,7.729445830001495,9.237468314768144,0.04469810507375296,0.05793835488975091,0.7618512562948222,0.8069817423369362,0.45552026632600195
0.8029556650246306,-0.1470443349753694,0.1470443349753694,20.7916763321832,7.696488509680758,0.06333315288711551,0.6873796737626455,0.01782921488895839,203,880,analytic_clipped_template_sideband_traditional,native_s36b_proxy,0.95,synthetic_injection_all,1.1496783213649753,10.3958381660916,0.7735413995237224,0.8429319371727748,20.7916763321832,20.7916763321832,7.175180790236417,8.066649832485247,0.054582121092667434,0.07598075844955912,0.640921775242402,0.7313569751456561,0.4704937008148684
0.823170731707317,-0.12682926829268293,0.12682926829268293,22.88126245495082,8.536700552661285,0.05228487382608141,0.7844782676735277,0.1309561046814722,328,880,1d_cnn,native_s36b_proxy,0.95,synthetic_injection_all,-1.6357679485615861,11.44063122747541,0.7865134720756045,0.8684541982784147,22.88126245495082,22.88126245495082,7.729445830001495,9.253713735294843,0.04255259186899812,0.05793835488975091,0.7570234088647791,0.8069817423369362,0.4752554169542117
0.977491961414791,0.027491961414791044,0.027491961414791044,36.39400586859947,7.39057694818084,0.0025287302184015567,0.8092854410254493,0.2634761755812741,311,880,ridge,run_block_conformal,0.95,synthetic_injection_all,0.1297906669301696,18.197002934299736,0.9648093841642229,0.9901069534300868,36.39400586859947,36.39400586859947,6.623342501502281,8.02614901737915,-0.0115314903535461,0.016860481327001728,0.7933486815899363,0.8306465587464715,0.49427450912330223
0.643312101910828,-0.30668789808917196,0.30668789808917196,10.830151469270879,7.140537656162344,-0.0043741741956297535,0.8464875883943737,0.21040558857262015,314,880,gradient_boosted_trees,split_conformal,0.95,synthetic_injection_all,-0.005588561760707655,5.4150757346354395,0.613867211503011,0.672052003462775,10.830151469270879,10.830151469270879,6.235094232511177,7.931853163250819,-0.018358719886803647,0.007211488729264917,0.8364756207392956,0.8594255295806098,0.5100708965397112
