method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7603543942031646,0.7684659090909091,-1.5751118822067633,11.160993052417261,0.21232876712328766,0.17045454545454544,0.4431818181818182,0.06521935369965373,0.09354514531378441,176,88
1d_cnn,60,0.810624475813067,0.7822830578512396,-1.4920186700667237,11.594768932383072,0.18461538461538463,0.26136363636363635,0.32954545454545453,0.05930054787669364,0.11429685338867163,176,88
1d_cnn,62,0.818592672736419,0.7985537190082646,0.18952052203308867,10.149534433530405,0.1893939393939394,0.25,0.36363636363636365,0.05082960051891884,0.08144664902012545,176,88
1d_cnn,64,0.755427249235977,0.7581353305785125,-1.0886904215488125,10.077661091473196,0.15254237288135594,0.32954545454545453,0.2727272727272727,0.039407510533007575,0.11066151001228132,176,88
1d_cnn,65,0.7874877582383504,0.7776342975206612,-0.8517473863842495,10.164074619065936,0.15384615384615385,0.26136363636363635,0.3181818181818182,0.04824989934696047,0.09502436414377743,176,88
analytic_clipped_template_sideband_traditional,58,0.6009718002920668,0.5296358471074379,1.1271983627674809,14.286567836169862,0.3088235294117647,0.6136363636363636,0.3409090909090909,0.06570558461654377,0.09520600931916846,176,88
analytic_clipped_template_sideband_traditional,60,0.7063025930616124,0.6570247933884297,1.3496498376930566,11.058545567496482,0.14634146341463414,0.5340909090909091,0.2159090909090909,0.07803395786671667,0.08493246350713034,176,88
analytic_clipped_template_sideband_traditional,62,0.6824196665730012,0.6225464876033058,0.8729060520249821,8.86724872595358,0.2,0.5454545454545454,0.2159090909090909,0.07497265512494469,0.06790822740591636,176,88
analytic_clipped_template_sideband_traditional,64,0.6851429658644971,0.631198347107438,0.7278431299948096,6.811126330353213,0.08974358974358974,0.5568181818181818,0.20454545454545456,0.04994885225256922,0.09102527437123181,176,88
analytic_clipped_template_sideband_traditional,65,0.7395523804261828,0.712164256198347,-0.5519293468498354,10.718708954896925,0.20408163265306123,0.4431818181818182,0.22727272727272727,0.0572264900021792,0.07897461933740615,176,88
gradient_boosted_trees,58,0.8379982538189348,0.8149535123966942,-1.4297458497125604,7.308104159103458,0.1171875,0.2727272727272727,0.25,0.012640642933040767,0.06722756078809823,176,88
gradient_boosted_trees,60,0.8614074764776227,0.8316115702479339,-0.055376410587530955,7.745262338393603,0.13432835820895522,0.23863636363636365,0.2159090909090909,-0.00012197303647780761,0.08569514952243995,176,88
