method,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,detection_ap_ci_low,detection_ap_ci_high,detection_auc_ci_low,detection_auc_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
saturation_residual_fusion_new,0.846410330962579,0.8229235537190083,-0.2288576180824542,7.667956469095337,0.11180124223602485,0.2681818181818182,0.19318181818181818,-0.00027640139336872964,0.07688733506206916,880,440,0.8336278634834522,0.8606535901111307,0.8140769628099173,0.8314411157024792,-0.7633558926377848,0.5817756573167765,7.374451097620651,7.989645873300029,0.08253968253968254,0.13719512195121952,0.22727272727272727,0.3068181818181818,0.1318181818181818,0.24778409090909087,-0.008896885691904183,0.0042033197498144055,0.06594617061815404,0.08619157253349616
gradient_boosted_trees,0.8464875883943737,0.8193801652892561,0.1254877695988066,7.7397307255171786,0.10509554140127389,0.2863636363636364,0.2,-0.0043741741956297535,0.0728345859964716,880,440,0.833888916220141,0.8581065919892312,0.8123269628099175,0.8272004132231405,-0.9424413190550666,1.0211368098518658,7.506184276150045,8.245647685403343,0.08333333333333333,0.12735849056603774,0.25681818181818183,0.32045454545454544,0.1590909090909091,0.2431818181818182,-0.018374079177353432,0.0072021128153732005,0.06366927547778288,0.08164282779444404
ridge,0.8092854410254493,0.8105371900826446,-0.4729477192818088,8.789743909376273,0.13665594855305466,0.29318181818181815,0.20681818181818182,0.0025287302184015567,0.07629632449310465,880,440,0.7944015771261326,0.832959119698752,0.8034452479338843,0.821637396694215,-1.8673353867951104,0.2610165248198735,8.326975651463263,9.470555844959627,0.10658307210031348,0.16557377049180327,0.23863636363636365,0.3431818181818182,0.14545454545454545,0.2681818181818182,-0.0115314903535461,0.016860481327001728,0.06923804753137612,0.07866063098540478
analytic_clipped_template_sideband_traditional,0.6813922403045127,0.6312448347107439,0.7769736692869245,10.2938594266638,0.18719211822660098,0.5386363636363637,0.2409090909090909,0.06333315288711551,0.09319715300765598,880,440,0.6387234664494441,0.7158981319112672,0.576949896694215,0.679404700413223,0.15613218861271427,1.1925013555777753,8.04143132035546,13.329119367473655,0.13451776649746192,0.24885553278688505,0.48409090909090907,0.5840909090909091,0.21136363636363636,0.29318181818181815,0.05482394343885977,0.07595913111805341,0.07910316695705422,0.10192493505995562
1d_cnn,0.7844782676735276,0.7767561983471074,-0.7708759595802306,10.873262123475381,0.1798780487804878,0.2545454545454545,0.34545454545454546,0.05228487382608141,0.09748032061625124,880,440,0.762453045571795,0.8072355821585846,0.763780991735537,0.7905268595041322,-1.5242063102672931,-0.1499686799777411,10.239004075292687,11.470887841283758,0.15987460815047022,0.19825072886297376,0.20681818181818182,0.29772727272727273,0.30227272727272725,0.39545454545454545,0.044106123889431706,0.05793835488975091,0.08991332272860807,0.11200926708192088
mlp,0.7830831141293533,0.7868595041322314,-2.055254541573026,12.904100161639679,0.25,0.38181818181818183,0.175,0.007158290050796342,0.08525303398758036,880,440,0.7721312386076968,0.7996539220591394,0.7705423553719007,0.7984194214876034,-3.5477466730135188,-0.5602048866869858,11.8619171254639,13.616550222634455,0.20422535211267606,0.2943317214700193,0.3409090909090909,0.4182386363636363,0.13176136363636362,0.21818181818181817,-0.005225089726148457,0.01423627751399374,0.0749799708701314,0.10931223725370964
tiny_sequence_transformer,0.7888307245462258,0.7757696280991735,-7.0409857619234195,12.992058333004723,0.30714285714285716,0.36363636363636365,0.2318181818181818,-0.02806357529096331,0.09240494119882066,880,440,0.7589842004982361,0.8176420869887935,0.7526652892561982,0.7938234762396692,-7.47685542940868,-6.657045201819258,11.788617523852611,14.46343667152476,0.2689136766076421,0.34269662921348315,0.31573863636363636,0.4113636363636364,0.20448863636363637,0.27045454545454545,-0.03825937856431283,-0.018203042570911432,0.08303031210706154,0.10354189074240666
