method,heldout_run,detection_ap,detection_auc,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
1d_cnn,58,0.7903133897596406,0.7827932098765432,-0.40596554074979085,10.062936706376139,0.1625,0.4444444444444444,0.19444444444444445,-0.057837726439617015,0.09798687017434678,144,72
1d_cnn,60,0.77655453308204,0.7636959876543209,-2.4723405729457326,10.549244442760827,0.17857142857142858,0.4166666666666667,0.19444444444444445,0.008337118522637818,0.08141005013882552,144,72
1d_cnn,62,0.8159217234587038,0.8369984567901235,-0.5180834106914256,10.374769385841336,0.16981132075471697,0.2638888888888889,0.19444444444444445,-0.03814935064935065,0.09436760770537597,144,72
1d_cnn,64,0.8032754456532428,0.7920524691358025,0.9171115323466816,9.800164943175146,0.1,0.4444444444444444,0.125,0.001378719195888283,0.08244570678118276,144,72
1d_cnn,65,0.7787327664825108,0.7654320987654322,-2.4712594306792734,8.961111280001003,0.14285714285714285,0.5138888888888888,0.1111111111111111,-0.04362232984080572,0.0778239085074175,144,72
gradient_boosted_trees,58,0.81606649644471,0.8182870370370371,-0.516475770337097,6.852542535022416,0.11320754716981132,0.2638888888888889,0.2222222222222222,-0.01925767306111957,0.06419614741354195,144,72
gradient_boosted_trees,60,0.8376409454326748,0.8177083333333335,-1.3018834860663375,8.088699702363146,0.1111111111111111,0.25,0.2361111111111111,-0.010958144719379791,0.08042758387932594,144,72
gradient_boosted_trees,62,0.8458167015809019,0.8462577160493827,0.47177086712177907,7.6343453521900795,0.08490566037735849,0.2638888888888889,0.2222222222222222,-0.0015401863656466265,0.07309237827308064,144,72
gradient_boosted_trees,64,0.8703445999137824,0.8443287037037036,0.2529791283722771,6.917778690581064,0.052083333333333336,0.3333333333333333,0.1388888888888889,0.008940238064528313,0.0733230053460802,144,72
gradient_boosted_trees,65,0.8395620599233142,0.8333333333333334,-2.430496671507383,6.632346501532476,0.06976744186046512,0.4027777777777778,0.08333333333333333,-0.0004998536189594417,0.050320848621376105,144,72
mlp,58,0.8699495888607142,0.8530092592592593,-0.3792696301903664,9.584801494136771,0.16326530612244897,0.3194444444444444,0.20833333333333334,-0.009936077994564214,0.10772872075509157,144,72
mlp,60,0.7951205606697525,0.8082561728395061,-0.7097123029281693,9.174840190115683,0.19387755102040816,0.3194444444444444,0.18055555555555555,-0.033611007289709297,0.11279835620466788,144,72
mlp,62,0.8491676413291316,0.871141975308642,-1.0307221902748198,10.908644099190974,0.19491525423728814,0.18055555555555555,0.18055555555555555,0.0013321640615832685,0.11689021653295825,144,72
mlp,64,0.8149729916725144,0.8136574074074074,0.1618729494051152,10.88427984626328,0.1744186046511628,0.4027777777777778,0.16666666666666666,-0.021423662905578317,0.10965354913822134,144,72
mlp,65,0.8092573167507535,0.8003472222222222,-0.33724394214451614,9.988534505907543,0.16279069767441862,0.4027777777777778,0.1527777777777778,0.0067072404321889935,0.13901130752016344,144,72
pileup_mask_transformer_new,58,0.7803720236364887,0.7824074074074073,-7.2821197099325685,16.724008808222788,0.4444444444444444,0.375,0.2361111111111111,-0.0010926867243034044,0.08923148276330503,144,72
pileup_mask_transformer_new,60,0.7467115453667318,0.7598379629629629,-8.800872471524643,17.74796112780514,0.4146341463414634,0.4305555555555556,0.19444444444444445,0.03695927832681753,0.10915403538391154,144,72
pileup_mask_transformer_new,62,0.8205734052718893,0.8323688271604939,-8.556522792209318,14.776445212152153,0.42857142857142855,0.3194444444444444,0.18055555555555555,0.035673912198456253,0.09887050049428572,144,72
pileup_mask_transformer_new,64,0.7764917111938341,0.7665895061728394,-4.551075842982306,15.05873623443796,0.3902439024390244,0.4305555555555556,0.1527777777777778,0.03255465073404852,0.11866851040099995,144,72
pileup_mask_transformer_new,65,0.7554757804983221,0.7426697530864198,-7.66253242035408,14.675041035365073,0.4,0.5138888888888888,0.1388888888888889,0.059048970244268736,0.10374161041293356,144,72
ridge,58,0.8542353941024894,0.8402777777777777,-0.583622836789135,9.827915731232356,0.1388888888888889,0.25,0.20833333333333334,-0.0045347849739355035,0.06111272369007882,144,72
ridge,60,0.8241134558326386,0.8125,-0.08192161176830304,7.638840677687178,0.12745098039215685,0.2916666666666667,0.16666666666666666,0.02623262918999307,0.0831609977159054,144,72
ridge,62,0.8420138117401451,0.8591820987654322,0.7021002502802043,9.178275796667872,0.14285714285714285,0.2222222222222222,0.19444444444444445,0.006004848265216665,0.07199054135927545,144,72
ridge,64,0.7873336805059793,0.8072916666666666,-0.45753050548299257,6.838995128752044,0.07954545454545454,0.3888888888888889,0.16666666666666666,0.02102386864327958,0.05020691529800102,144,72
ridge,65,0.8150100284822086,0.7943672839506172,-2.5851195399163007,7.337467939089578,0.14893617021276595,0.3472222222222222,0.2361111111111111,-0.01703045254838534,0.05563503196726438,144,72
template_residual_boosted_stack_new,58,0.8296397065260896,0.8153935185185185,-0.4509879635305891,7.602568884916149,0.1,0.3055555555555556,0.1527777777777778,0.0006314794263269823,0.04850399739992327,144,72
template_residual_boosted_stack_new,60,0.846066454719429,0.8111496913580246,-1.2688692355503361,7.165305729887453,0.07777777777777778,0.375,0.125,-0.010456185619061245,0.06377366340339982,144,72
