method,leading_edge_time_sigma68_ns,secondary_pulse_delay_sigma68_ns,shape_residual_proxy_median,saturation_interaction_energy_sigma68,pedestal_shift_false_split_rate,energy_proxy_distortion_sigma68,pid_confusion_stave_bias_span,leading_edge_time_sigma68_ns_ci_low,leading_edge_time_sigma68_ns_ci_high,secondary_pulse_delay_sigma68_ns_ci_low,secondary_pulse_delay_sigma68_ns_ci_high,shape_residual_proxy_median_ci_low,shape_residual_proxy_median_ci_high,saturation_interaction_energy_sigma68_ci_low,saturation_interaction_energy_sigma68_ci_high,pedestal_shift_false_split_rate_ci_low,pedestal_shift_false_split_rate_ci_high,energy_proxy_distortion_sigma68_ci_low,energy_proxy_distortion_sigma68_ci_high,pid_confusion_stave_bias_span_ci_low,pid_confusion_stave_bias_span_ci_high
template_residual_boosted_stack_new,5.464917607210819,11.160282169359908,0.572160539195208,0.06322893975279102,0.14444444444444443,0.0664759920062036,0.029318042253442447,4.76391749433319,5.900179968221142,9.801540905995218,12.051189551071793,0.5389285272800419,0.6202913754430077,0.0406556128503958,0.09326427016197443,0.13333333333333333,0.15562499999999993,0.051763488261373336,0.07459788806546054,0.020560006302379988,0.06082238896855839
ridge,5.768785519802308,13.379292095124242,0.5957297322805698,0.03602999344896423,0.19444444444444445,0.06905410716046312,0.08406664033834965,5.264466410424641,6.649179220757749,12.15462943911716,14.777281263582367,0.5401898383496412,0.6318085341253288,0.005737783938780813,0.06991267756464375,0.17222222222222222,0.21666666666666667,0.05828310509920879,0.07486768991622766,0.05892223783206656,0.0971641460091709
gradient_boosted_trees,5.91962121661306,10.98811464450205,0.569872690501212,0.05302115858936847,0.18055555555555555,0.07154213265541243,0.015262155915643845,5.172500041983145,6.4177434002582405,9.354061672465168,12.072834495573236,0.5382932060786131,0.5929687135451184,0.0337825091217956,0.07407906292813966,0.125,0.22777777777777777,0.05923781622952042,0.07848527563183183,0.010074028839848079,0.04501497090524642
two_pulse_template_cfd_baseline,6.547928847834926,15.000000000000004,0.6807124431402481,0.04066755737143364,0.18055555555555555,0.09020352312334651,0.08788953021093386,5.059323638332062,8.279766956837841,12.5,23.200000000000003,0.5442560982160607,0.79115925815851,0.0,0.05082302957668528,0.1638888888888889,0.2,0.06723513830842144,0.10661866413560667,0.04510177096143921,0.17656057019650864
1d_cnn,7.9645667534407805,17.298496437072753,0.776791608867874,0.08225290913554083,0.1638888888888889,0.0908657751570421,0.11026603889164702,7.120490594574837,8.664022992673868,16.959502601623534,18.19386622428894,0.7304300318557762,0.7993928180222816,0.004374240308422379,0.12023302100146509,0.13055555555555556,0.19444444444444445,0.07975681495263004,0.0969343857392766,0.060578406168244385,0.16223205331140342
mlp,8.25259216403878,13.31987692182968,0.7828299668381146,0.07265391016062467,0.17777777777777778,0.12039423369806576,0.044583757311531795,7.601631422948545,9.081385610962956,11.860423191244262,13.78709466901096,0.7332497092219161,0.8465102242488312,0.019121567860803237,0.10072284530064228,0.16111111111111112,0.19444444444444445,0.11327898060033496,0.13195953948093175,0.012363006122975343,0.12037666748702772
temporal_convolution_tcn,10.432308022400866,17.380275821685792,1.0236378375527273,0.030639113566919056,0.19444444444444445,0.13182591317619183,0.039380557584945367,9.270817419573511,10.952034311168042,15.47044992446899,20.65079765319824,1.0026815818988077,1.0723877926209076,0.0052863212441299975,0.06959003146532812,0.17777777777777778,0.20833333333333334,0.12046354080061938,0.15888351520839517,0.025149692581704484,0.1044757502634906
tiny_sequence_transformer,13.009484453533336,17.595268440246574,1.1875109890443858,0.08245972764155826,0.23333333333333334,0.10724739546357907,0.09661773679752955,11.383492891843552,13.563858676892734,13.748645782470703,20.062052059173585,1.1212112516095578,1.2261078489553157,0.0511932901218496,0.09215553450027027,0.21944444444444444,0.24722222222222223,0.10110215128348768,0.11719411606294276,0.04589934027020755,0.13106333784482224
pileup_mask_transformer_new,13.934531423272944,21.759386539459232,1.2022165670461915,0.08377135008900145,0.18055555555555555,0.10885180546382395,0.09181098538350066,13.025474585314337,14.999532872974761,20.525492153167722,24.05992603302002,1.161920841395065,1.2958166264789175,0.025603393218810156,0.09943187594811186,0.1527777777777778,0.20833333333333334,0.09843171307211357,0.11687197205592058,0.06468835857444444,0.16514637919903397
