run,method,n,bias_frac,res68_frac,mae_mev
44,old_power_law,1911,-0.03862823876624103,0.6089785546802889,1.4649540178421177
44,geant4_birks_lookup,1911,-0.016009789425381036,0.043720097229267535,0.23960479949869123
44,ridge,1911,-0.016502058181629184,0.12975821922847647,0.3057284043798788
44,gradient_boosted_trees,1911,-0.004983562591880803,0.06737215561370649,0.19033512879150907
44,mlp,1911,-0.03983091953543733,0.2675479036008058,0.5817809506173113
44,1d_cnn,1911,-0.01216368962016439,0.16263768481525248,0.35085594469885384
44,physics_residual_mlp,1911,-0.009471903965934836,0.07302281662757908,0.21770397251961268
45,old_power_law,22999,-0.11232116592544274,0.4958311758286916,1.516344063721656
45,geant4_birks_lookup,22999,-0.01655946839131519,0.044818428598510554,0.25064710285958824
45,ridge,22999,-0.020384574056853077,0.1167020278475166,0.29646956347720727
45,gradient_boosted_trees,22999,-0.0059590401541739476,0.06634990719316264,0.19541330511678454
45,mlp,22999,-0.015805830252173445,0.2578127007978993,0.5617306229649416
45,1d_cnn,22999,-0.012262781620816761,0.14783336364065436,0.3378783837773364
45,physics_residual_mlp,22999,-0.013012006878016753,0.07009095587591534,0.21529084611611737
46,old_power_law,676,-0.06980447241142032,0.4770293659248723,1.3422712344089824
46,geant4_birks_lookup,676,-0.011277044337228901,0.034423437526879985,0.1734294092886037
46,ridge,676,-0.060389977528291845,0.10552820632963504,0.24310486785972538
46,gradient_boosted_trees,676,0.007677228557951958,0.05377842459745303,0.1577988917606032
46,mlp,676,-0.10699247321612762,0.264894365726209,0.5223421489084972
46,1d_cnn,676,-0.06090625466040678,0.15721467006005097,0.3009244163860736
46,physics_residual_mlp,676,-0.031088959559486404,0.0651922577176269,0.171051282268484
47,old_power_law,5160,-0.1266529231609777,0.4755501015074772,1.4110306813165294
47,geant4_birks_lookup,5160,-0.012257825296585482,0.03679790856911238,0.1836798646484455
47,ridge,5160,-0.05855625362403559,0.1032837668649284,0.2517830270866852
47,gradient_boosted_trees,5160,0.0018404889525169606,0.05455519044672997,0.16377086108402517
47,mlp,5160,-0.0821310921031978,0.26435979059157005,0.526012330822083
47,1d_cnn,5160,-0.059439207774235885,0.14345784099607245,0.30711664723018056
47,physics_residual_mlp,5160,-0.02922907471542647,0.060351970728008644,0.17787691932960234
48,old_power_law,13175,0.050962800916373036,0.6502482651734979,1.404978433623221
48,geant4_birks_lookup,13175,-0.014263155213692615,0.04251079070801538,0.24348460721526186
48,ridge,13175,-0.011257723727243093,0.12967165274027537,0.2901257574553711
48,gradient_boosted_trees,13175,0.002931524827501377,0.06511707340861078,0.17549467498334148
48,mlp,13175,-0.05965912484900526,0.28433240117508884,0.5686955142671518
48,1d_cnn,13175,-0.014614114668912626,0.16929341704268888,0.3473411649220462
48,physics_residual_mlp,13175,-0.007504556430101549,0.07094667007466715,0.20748582332602802
49,old_power_law,13921,0.01946949442370885,0.6485220550766403,1.4211743280712716
49,geant4_birks_lookup,13921,-0.014635480782382769,0.04269980869586889,0.24283104873151748
49,ridge,13921,-0.01272326283601773,0.12875281417046608,0.29035002300857493
49,gradient_boosted_trees,13921,0.0011222925109437307,0.06515187128658156,0.17681839459423082
49,mlp,13921,-0.056378669632979196,0.28275469963706007,0.5676421100145
