path,run,branches
/home/billy/ccb-data/extracted/root/root/hrdb_run_0012.root,12,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0013.root,13,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0014.root,14,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0015.root,15,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0016.root,16,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0017.root,17,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0018.root,18,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0019.root,19,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0020.root,20,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0021.root,21,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0022.root,22,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0023.root,23,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0024.root,24,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0025.root,25,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0026.root,26,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0027.root,27,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0028.root,28,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0029.root,29,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0030.root,30,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0031.root,31,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0032.root,32,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0033.root,33,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0034.root,34,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0035.root,35,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0036.root,36,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0037.root,37,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0039.root,39,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0040.root,40,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0041.root,41,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0042.root,42,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0043.root,43,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0044.root,44,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0045.root,45,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0046.root,46,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0047.root,47,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0048.root,48,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0049.root,49,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0050.root,50,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0051.root,51,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0052.root,52,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0053.root,53,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0054.root,54,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0055.root,55,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0056.root,56,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0057.root,57,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0058.root,58,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0059.root,59,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0060.root,60,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0061.root,61,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0062.root,62,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0063.root,63,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0064.root,64,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
/home/billy/ccb-data/extracted/root/root/hrdb_run_0065.root,65,TRIGGER;EVENTNO;EVT;NO;HRD;HRDI;HRDv
