method,family,n_target_rows,pedestal_mae_adc,pedestal_rmse_adc,pedestal_bias_adc,pedestal_q05_adc,pedestal_q95_adc,n_pair_rows,timing_sigma68_shift_ns,timing_full_rms_shift_ns,timing_tail_gt0p5_fraction,timing_tail_gt5_fraction,timing_shift_bias_ns,n_charge_rows,charge_bias_delta_adc,charge_abs_delta_adc,pedestal_mae_adc_ci_low,pedestal_mae_adc_ci_high,pedestal_rmse_adc_ci_low,pedestal_rmse_adc_ci_high,pedestal_bias_adc_ci_low,pedestal_bias_adc_ci_high,timing_sigma68_shift_ns_ci_low,timing_sigma68_shift_ns_ci_high,timing_full_rms_shift_ns_ci_low,timing_full_rms_shift_ns_ci_high,timing_tail_gt0p5_fraction_ci_low,timing_tail_gt0p5_fraction_ci_high,timing_tail_gt5_fraction_ci_low,timing_tail_gt5_fraction_ci_high,charge_bias_delta_adc_ci_low,charge_bias_delta_adc_ci_high,charge_abs_delta_adc_ci_low,charge_abs_delta_adc_ci_high,risk_score
traditional_mean3,traditional,500384,249.23525798853143,734.8356158293427,-2.0993204829645474e-16,-888.0,867.9499999999923,72392,0.09216163874601657,1.3400403133620917,0.14139683942977124,0.0007044977345563046,0.025848662344601748,500384,-37.94753629212762,86.90781613054507,185.0807062425235,294.7196029995367,631.8139402929545,797.7145227712011,-7.89802102393887e-16,1.0244166697422233e-15,0.08707149263082639,0.09678051039444549,1.0671665310467027,1.7555813905385533,0.1356513547874639,0.14568764485468774,0.0005207559104971588,0.000993556324652427,-45.90456572166167,-27.36963785972434,64.58570388563295,102.8763956457364,0.046254276820122904
traditional_median3,traditional,500384,271.1426424505979,839.678301366044,-37.947536292127644,-1181.0,700.0,72392,0.07031905138535505,2.0435696873266593,0.12575975245883522,0.0013261133826942204,0.01693407174656255,500384,0.0,95.08586205793951,190.49489885173182,318.0917948075174,704.322949768208,910.1241760430581,-45.750964088174584,-25.466269624831128,0.06628569625162042,0.07525095018882964,1.262533002422678,3.6924976042944193,0.11830515181523828,0.13244436580399363,0.0010794336148326879,0.0016183152326978642,0.0,0.0,66.7834673468689,111.59396936883286,0.051499733315096975
ridge,ml,500384,175.6623737220514,464.39985659761317,-9.944781983128337,-474.72306033120566,387.7944831077305,72121,0.6527114931307754,3.2951531352583636,0.6602515217481733,0.005130267189861482,-0.7129129275466032,500384,-28.002754308999325,175.3149803833537,142.00321746735082,199.20083618446606,391.5417205662196,510.95314217857225,-18.211748645518462,-0.14819161297862482,0.6183046111109056,0.6869999476478555,2.4416954152109978,4.835966978509085,0.6333935981826296,0.6920985947938263,0.004236539603577515,0.00641788548351237,-31.055469882787587,-25.288013631495446,141.85854135841507,198.31658804281787,0.06486913571481788
target_masked_residual_cnn,new_architecture,500384,50.88070617743636,234.67821910833345,4.720356314350458,-77.53064177801302,99.32685272922244,71680,0.49259231564907535,2.684006395331007,0.3155552455357143,0.011090959821428572,0.09241461807396599,500384,-42.66789260647812,184.4405180786467,42.37845423374131,59.050428877034385,187.47334319840343,276.12070219026856,-2.5139058851474725,13.285056270243404,0.46585729327692854,0.5162909100926508,2.2510840011684317,3.2984417152508585,0.29946919173634007,0.33181260582516764,0.009952026615686387,0.012093300210680646,-58.20898500683694,-28.09401007895555,140.30259509081594,214.46186623221334,0.04229144341520389
gradient_boosted_trees,ml,500384,51.24326033579791,216.70751112977342,-0.673024726764026,-137.18378262542777,105.79326149800964,71750,0.24420990581473034,2.5547150284543,0.2117630662020906,0.019261324041811845,-0.029928973191175358,500384,-37.27451156536364,173.40806246907317,38.77248310447511,58.138302432143526,163.58230719881604,250.5663620134087,-2.184285344468552,2.0729254437958375,0.23616147469806772,0.24929904114949486,2.121738290128167,3.26296624132021,0.20507058615952062,0.21721991177200822,0.017905151350905753,0.02022744343563456,-43.72956437115345,-26.933466651787082,121.94093288197249,200.52573989274575,0.04415301415778652
one_dimensional_cnn,ml,500384,79.30320266105346,310.46450110036324,-4.311859034459231,-171.22405723328254,123.57456387415299,71543,0.4630552283217967,2.411695816183418,0.3055085752624296,0.01952671819744769,-0.0048329941207316506,500384,-33.635677257668426,172.77001891953017,60.553073801626084,90.86432400432413,257.55118440045044,350.46737370929895,-20.456247779397874,13.711818232637457,0.42670979079711135,0.49323474531968803,2.0985254756189518,3.19833027538675,0.2834432742748923,0.32155131491093025,0.014816337378422804,0.02341211857782989,-55.14082179559869,-15.674537104947888,122.65034996945923,204.8609037263076,0.05378077239397793
traditional_line3,traditional,500384,168.56214046659784,543.5508429904525,-33.85175423370089,-755.414285714285,405.2857142857147,71702,0.1984493452189567,3.1071826478796853,0.1883211068031575,0.024518144542690582,0.018843806888261816,500384,-4.0957820584267575,186.90636096239996,116.87237476177818,199.2862601627206,446.92661262651114,605.0401463055158,-41.83916361010639,-20.672496707813874,0.19119237304388784,0.2052832857879734,2.7276649100003016,4.067991818487013,0.1811110832729837,0.19373516026505216,0.0230785802858786,0.025753784088041468,-4.968362277555931,-2.917434027222676,127.02706214246307,222.62303928695042,0.06484986925161908
mlp,ml,500384,94.92036716181998,328.601860587822,-6.995840883749558,-228.41810629675032,187.89398404507915,71622,0.47848424137769796,2.596328831979057,0.3017508586747089,0.029264751054145374,-0.17374563444642688,500384,-30.95169540837811,174.06535162637599,72.0781240553309,112.12408352776093,265.33120771470954,379.8337091506077,-12.908656020243228,-1.6235027165454703,0.4414063455679073,0.5052412643291739,2.3951046423171736,3.066883001593579,0.281258884066098,0.3212378452499662,0.025373436162811555,0.032104353286091555,-39.448115407932285,-22.590709522287796,128.25098877487434,203.59925238871625,0.06426369404979944
traditional_run_stratified,traditional,500384,146.16022190196034,512.6086767307672,-7.52608415784295,-482.4785714285713,358.66666666666686,71353,0.23862762354139705,3.6771547152275366,0.23417375583367203,0.039675977183860525,0.13983114966383473,500384,-30.42145213428469,189.55277461195513,104.94045081815943,170.50173701600485,418.21591344113983,570.0277079807604,-12.063257489442591,-2.7394335630517936,0.22537839723169678,0.24716237321408094,3.146778271530822,4.35792785728587,0.22643616171875466,0.24026949039679327,0.03611053661853643,0.04208302305041304,-34.95592544443754,-22.42489308638648,135.35515773436038,222.76026264900742,0.08080615430432159
