match_key,edge_n,control_n,matched_n
"63|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",15,86,15
"64|high_20nA|B2|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q2",15,16,15
"64|high_20nA|B2|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",15,20,15
"49|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",773,14,14
"53|high_20nA|B2|(3000.0, 4500.0]|B2_only|proton_like_low_residual|energy_q1",521,14,14
"61|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",105,14,14
"50|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",51,14,14
"49|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",47,14,14
"58|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",43,14,14
"40|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",42,14,14
"57|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",42,14,14
"48|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",36,14,14
"32|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",30,14,14
"48|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",27,14,14
"37|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",25,14,14
"39|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",22,14,14
"63|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",21,14,14
"32|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",20,14,14
"39|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",20,14,14
"63|high_20nA|B2|(4500.0, 7000.0]|all_four|deuteron_like_high_residual|energy_q3",18,14,14
"51|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",17,14,14
"60|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",17,14,14
"39|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",16,14,14
"56|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",16,14,14
"61|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",16,14,14
"33|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",14,43,14
"34|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",14,26,14
"34|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",14,17,14
"35|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",14,18,14
"36|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",14,17,14
"37|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",14,14,14
"37|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q4",14,17,14
"40|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q4",14,22,14
"41|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",14,51,14
"44|high_20nA|B2|(12000.0, 20000.0]|B2_only|ambiguous_mid_residual|energy_q4",14,16,14
"45|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",14,33,14
"45|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",14,14,14
"50|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",14,16,14
"51|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",14,35,14
"51|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",14,15,14
"55|high_20nA|B2|(2000.0, 3000.0]|B2_only|proton_like_low_residual|energy_q2",14,206,14
"55|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",14,29,14
"58|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",14,21,14
"58|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",14,26,14
"59|high_20nA|B2|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",14,14,14
"60|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",14,70,14
"61|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",14,106,14
"61|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",14,89,14
"61|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",14,125,14
"62|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q3",14,88,14
"63|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",14,30,14
"63|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",14,21,14
"64|high_20nA|B2|(12000.0, 20000.0]|B2_only|deuteron_like_high_residual|energy_q4",14,26,14
"64|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",14,24,14
"40|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",813,13,13
"31|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",677,13,13
"31|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",87,13,13
"50|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",76,13,13
"53|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",65,13,13
"53|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",55,13,13
"37|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",45,13,13
"45|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",41,13,13
"48|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",34,13,13
"53|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",33,13,13
"57|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",33,13,13
"42|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",31,13,13
"57|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",29,13,13
"36|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",28,13,13
"39|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",26,13,13
"45|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",22,13,13
"48|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",22,13,13
"32|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",20,13,13
"62|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q2",20,13,13
"42|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",18,13,13
"53|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",18,13,13
"55|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",18,13,13
"48|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",17,13,13
"64|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",16,13,13
"33|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q4",13,30,13
"33|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q3",13,33,13
"35|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",13,27,13
"35|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",13,17,13
"36|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",13,16,13
"37|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",13,16,13
"37|high_20nA|B2|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",13,14,13
"39|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",13,22,13
"40|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q2",13,29,13
"40|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",13,14,13
"41|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",13,15,13
"41|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",13,30,13
"41|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q4",13,16,13
"48|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",13,37,13
"49|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",13,18,13
"53|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",13,28,13
"54|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q3",13,31,13
"56|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",13,13,13
"57|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",13,27,13
"58|high_20nA|B2|(7000.0, 12000.0]|B2_only|ambiguous_mid_residual|energy_q3",13,443,13
"58|high_20nA|B2|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",13,19,13
"58|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",13,31,13
"62|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",13,13,13
"62|high_20nA|B2|(2000.0, 3000.0]|B2_only|deuteron_like_high_residual|energy_q2",13,455,13
"64|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",13,49,13
"65|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",13,13,13
"65|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q3",13,133,13
"65|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",13,15,13
"65|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",13,36,13
"65|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",13,16,13
"35|high_20nA|B2|(3000.0, 4500.0]|B2_only|ambiguous_mid_residual|energy_q1",1100,12,12
"41|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",903,12,12
"48|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",774,12,12
"57|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",729,12,12
"54|high_20nA|B2|(3000.0, 4500.0]|B2_only|proton_like_low_residual|energy_q1",438,12,12
"60|high_20nA|B2|(4500.0, 7000.0]|B2_only|deuteron_like_high_residual|energy_q1",272,12,12
"54|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q1",270,12,12
"60|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",72,12,12
"56|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",67,12,12
"49|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",42,12,12
"42|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",40,12,12
"33|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",38,12,12
"64|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",37,12,12
"51|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",36,12,12
"31|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",32,12,12
"52|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",32,12,12
"65|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",31,12,12
"45|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",28,12,12
"40|high_20nA|B4|(999.999, 1500.0]|B4_only|ambiguous_mid_residual|energy_q1",22,12,12
"33|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",21,12,12
"37|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",21,12,12
"40|high_20nA|B2|(7000.0, 12000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q4",21,12,12
"34|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",20,12,12
"31|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",17,12,12
"37|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",16,12,12
"48|high_20nA|B2|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",16,12,12
"64|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",13,12,12
"31|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",12,17,12
"35|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,12,12
"39|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",12,15,12
"39|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,41,12
"45|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",12,18,12
"47|low_2nA|B2|(2000.0, 3000.0]|B2_only|ambiguous_mid_residual|energy_q2",12,245,12
"48|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,18,12
"49|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,21,12
"50|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,50,12
"51|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",12,13,12
"53|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",12,54,12
"53|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q3",12,48,12
"54|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q4",12,44,12
"56|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",12,41,12
"58|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,30,12
"58|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",12,59,12
"59|high_20nA|B8|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",12,13,12
"63|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,87,12
"63|high_20nA|B4|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",12,21,12
"64|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,55,12
"64|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",12,19,12
"64|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",12,17,12
"65|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",12,33,12
"39|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",839,11,11
"53|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q1",330,11,11
"59|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",159,11,11
"59|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",103,11,11
"31|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",47,11,11
"63|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",43,11,11
"32|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",40,11,11
"49|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",40,11,11
"54|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",38,11,11
"63|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",37,11,11
"59|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q2",32,11,11
"55|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",30,11,11
"41|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",29,11,11
"60|high_20nA|B4|(999.999, 1500.0]|B4_only|ambiguous_mid_residual|energy_q1",29,11,11
"40|high_20nA|B2|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",28,11,11
"54|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",17,11,11
"35|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",15,11,11
"56|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",14,11,11
"64|high_20nA|B2|(4500.0, 7000.0]|all_four|deuteron_like_high_residual|energy_q3",13,11,11
"53|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",12,11,11
"56|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q3",12,11,11
"57|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",12,11,11
"32|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q2",11,16,11
"32|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",11,12,11
"33|high_20nA|B2|(12000.0, 20000.0]|B2_only|proton_like_low_residual|energy_q4",11,59,11
"34|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q4",11,30,11
"34|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",11,13,11
"37|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",11,40,11
"40|high_20nA|B6|(999.999, 1500.0]|B6_only|deuteron_like_high_residual|energy_q1",11,13,11
"41|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",11,30,11
"45|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",11,12,11
"48|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",11,26,11
"49|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",11,52,11
"51|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q3",11,26,11
"54|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",11,14,11
"60|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q3",11,104,11
"60|high_20nA|B8|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",11,34,11
"61|high_20nA|B6|(4500.0, 7000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q3",11,39,11
"61|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q3",11,123,11
"63|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",11,43,11
"63|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q2",11,65,11
"63|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q2",11,85,11
"64|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q4",11,13,11
"65|high_20nA|B4|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",11,19,11
"65|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",11,21,11
"65|high_20nA|B6|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",11,28,11
"36|high_20nA|B2|(3000.0, 4500.0]|B2_only|ambiguous_mid_residual|energy_q1",901,10,10
"51|high_20nA|B2|(3000.0, 4500.0]|B2_only|proton_like_low_residual|energy_q1",487,10,10
"50|high_20nA|B2|(4500.0, 7000.0]|B2_only|proton_like_low_residual|energy_q1",302,10,10
"63|high_20nA|B2|(4500.0, 7000.0]|B2_only|ambiguous_mid_residual|energy_q1",292,10,10
"36|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",61,10,10
"33|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q2",56,10,10
"61|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",47,10,10
"40|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",41,10,10
"57|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",39,10,10
"41|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",35,10,10
"59|high_20nA|B4|(999.999, 1500.0]|B4_only|deuteron_like_high_residual|energy_q1",34,10,10
"63|high_20nA|B2|(4500.0, 7000.0]|B2_only|deuteron_like_high_residual|energy_q4",34,10,10
"32|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",33,10,10
"58|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",31,10,10
"53|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",28,10,10
"56|high_20nA|B8|(3000.0, 4500.0]|all_four|deuteron_like_high_residual|energy_q1",26,10,10
"45|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",21,10,10
"61|high_20nA|B6|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",21,10,10
"41|high_20nA|B2|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",20,10,10
"36|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",19,10,10
"54|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",19,10,10
"40|high_20nA|B8|(2000.0, 3000.0]|all_four|deuteron_like_high_residual|energy_q1",18,10,10
"40|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream|deuteron_like_high_residual|energy_q1",18,10,10
"50|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q1",18,10,10
"60|high_20nA|B2|(7000.0, 12000.0]|B2_only|deuteron_like_high_residual|energy_q2",17,10,10
"62|high_20nA|B8|(999.999, 1500.0]|all_four|deuteron_like_high_residual|energy_q1",17,10,10
"35|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",16,10,10
"65|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",14,10,10
"32|high_20nA|B2|(7000.0, 12000.0]|B2_plus_ge2_downstream|ambiguous_mid_residual|energy_q4",13,10,10
"37|high_20nA|B4|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",12,10,10
"41|high_20nA|B6|(1500.0, 2000.0]|all_four|deuteron_like_high_residual|energy_q1",12,10,10
"32|high_20nA|B2|(12000.0, 20000.0]|B2_plus_one_downstream|ambiguous_mid_residual|energy_q4",11,10,10
"36|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",11,10,10
"51|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream|deuteron_like_high_residual|energy_q1",11,10,10
