energy_bin_mev,energy_lo_mev,energy_hi_mev
"[0.038, 8.472)",0.0377811715567737,8.47166087604521
"[8.472, 16.885)",8.47166087604521,16.884817046828253
"[16.885, 21.297)",16.884817046828253,21.297208999452813
"[21.297, 24.077)",21.297208999452813,24.07708026981923
"[24.077, 76.126]",24.07708026981923,76.126068118855
