method,metric,bootstrap_unit,value,ci_low,ci_high,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf
analytic_timewalk,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5510917109777833,1.3700677384161764,1.925182315396973,11460,1.49475129012459,1.5510917109777833,2.6669889969286347,0.019109947643979056,1.6213842800051415,47.01860845754314
ml_ridge_no_family,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5369230041797883,1.344209629112886,1.8090700691197572,11460,1.4786247607230116,1.5369230041797883,2.590413768392444,0.01736474694589878,1.6093397037913317,31.647966427058424
ml_waveform_family_summary_ridge,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.5116408133728951,1.3284179500525608,1.8135539920010437,11460,1.4469656961678723,1.5116408133728951,2.5798180591690794,0.01762652705061082,1.5638969673107377,25.111697763171925
template_phase_base,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,2.7414145300852155,2.6842165631742354,2.9861718468144893,11460,-3.7226235857461702,2.7414145300852155,3.308372978304417,0.08132635253054102,1.4378711374428605,145.19549907160268
traditional_family_summary_ridge,pooled_leave_one_run_out_pairwise_sigma68_ns,heldout_run,1.6761908579114628,1.415091611321144,1.947870749768385,11460,1.4015653917933832,1.6761908579114628,2.905462599681136,0.01893542757417103,1.6167649145775074,13.485978417907413
