heldout_run,method,shuffled_proxy,n_pairs,n_events,n_tail_pairs_before,threshold,veto_fraction,timing_efficiency,tail_capture,tail_fraction_before,tail_fraction_after,tail_fraction_delta,sigma68_before_ns,sigma68_after_ns,sigma68_delta_ns,full_rms_before_ns,full_rms_after_ns,auc,average_precision,brier,train_threshold_quantile,train_utility,train_tail_capture,train_efficiency
58,traditional_quantile,False,219,73,2,0.9121964238057112,0.0867579908675799,0.91324200913242,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4631605031585255,-0.1772269791105394,4.245584726803905,1.59334666651341,0.935483870967742,0.125,0.3218363845902471,0.9,0.2614836054890424,0.2965116279069767,0.899919935948759
58,traditional_quantile,True,219,73,2,0.9121074637487768,0.091324200913242,0.908675799086758,0.0,0.0091324200913242,0.0100502512562814,0.0009178311649572,1.6403874822690652,1.5948241089957105,-0.0455633732733549,4.245584726803905,4.417357759266384,0.2764976958525346,0.0093233674272226,0.364922320283822,0.9,0.0463673264192749,0.0813953488372093,0.899919935948759
58,ridge,False,219,73,2,0.4908645021912602,0.0821917808219178,0.9178082191780822,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4605334167446955,-0.1798540655243696,4.245584726803905,1.5515454071590828,1.0,1.0,0.2063829926561944,0.9,0.4591580240936935,0.4941860465116279,0.899919935948759
58,ridge,True,219,73,2,0.5299697969575284,0.1050228310502283,0.8949771689497716,0.0,0.0091324200913242,0.010204081632653,0.0010716615413288,1.6403874822690652,1.7391914092000855,0.0988039269310203,4.245584726803905,4.463189508976559,0.0,0.0068597880273134,0.2499170717331791,0.9,0.0405533729309028,0.0755813953488372,0.899919935948759
58,gradient_boosted_trees,False,219,73,2,0.0173097654369804,0.1324200913242009,0.8675799086757991,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.4900114537356586,-0.1503760285334066,4.245584726803905,1.5354184081446602,0.9953917050691244,0.6666666666666666,0.0041502965379786,0.9,0.8893905822332284,0.9244186046511628,0.899919935948759
58,gradient_boosted_trees,True,219,73,2,0.016385987382092,0.0502283105022831,0.9497716894977168,0.0,0.0091324200913242,0.0096153846153846,0.0004829645240604,1.6403874822690652,1.682340218400626,0.0419527361315608,4.245584726803905,4.349475986063744,0.4516129032258065,0.0165289256198347,0.0090934735094313,0.9,0.1450799916418923,0.1802325581395348,0.8995640957210213
58,mlp,False,219,73,2,0.0232214425699412,0.0502283105022831,0.9497716894977168,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5529604120812317,-0.0874270701878334,4.245584726803905,1.599254866892848,1.0,1.0,0.001090542771094,0.9,0.4765998845588098,0.5116279069767442,0.899919935948759
58,mlp,True,219,73,2,0.2137602214372694,0.0502283105022831,0.9497716894977168,0.0,0.0091324200913242,0.0096153846153846,0.0004829645240604,1.6403874822690652,1.5782344341269998,-0.0621530481420653,4.245584726803905,4.322465044861199,0.0898617511520737,0.0075252525252525,0.027437027141446,0.9,0.1684603496750889,0.2034883720930232,0.899919935948759
58,cnn1d,False,219,73,2,0.4165875524279172,0.091324200913242,0.908675799086758,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5352571070298957,-0.1051303752391694,4.245584726803905,1.5603791879790507,0.9907834101382488,0.4166666666666666,0.137581637402008,0.9,0.5231115124657866,0.5581395348837209,0.899919935948759
58,cnn1d,True,219,73,2,0.5239863128454352,0.0776255707762557,0.9223744292237444,0.0,0.0091324200913242,0.0099009900990099,0.0007685700076857,1.6403874822690652,1.5550385335317027,-0.0853489487373624,4.245584726803905,4.392699027679131,0.0,0.0068597880273134,0.2502184935542225,0.9,0.0986929078146237,0.1337209302325581,0.899919935948759
58,siamese_cnn_meta,False,219,73,2,0.4583954244879534,0.1004566210045662,0.8995433789954338,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.5465137304952163,-0.0938737517738488,4.245584726803905,1.5442163015300163,1.0,1.0,0.1457300758012886,0.9,0.5579952333960192,0.5930232558139535,0.899919935948759
58,siamese_cnn_meta,True,219,73,2,0.554283292829745,0.0547945205479452,0.9452054794520548,1.0,0.0091324200913242,0.0,-0.0091324200913242,1.6403874822690652,1.6277902491243803,-0.0125972331446848,4.245584726803905,1.6800406703570994,1.0,1.0,0.2262372652721525,0.9,0.1452045357216005,0.1802325581395348,0.899919935948759
59,traditional_quantile,False,2289,763,36,0.9123323519790644,0.0834425513324595,0.9165574486675404,0.2777777777777778,0.0157273918741808,0.0123927550047664,-0.0033346368694144,1.6083042242117618,1.5054349581308435,-0.102869266080918,5.355791269302135,4.147010546244171,0.7134191448439118,0.0952891205830508,0.3455789828137262,0.9,0.2664362408358829,0.3014705882352941,0.8999018645731109
59,traditional_quantile,True,2289,763,36,0.910151564714862,0.0939274792485801,0.90607252075142,0.1111111111111111,0.0157273918741808,0.0154291224686595,-0.0002982694055212,1.6083042242117618,1.6149353718541666,0.0066311476424048,5.355791269302135,5.521512886069361,0.4877755585145732,0.01984323500387,0.3623010918349118,0.9,0.0532009467182358,0.088235294117647,0.8999018645731109
59,ridge,False,2289,763,36,0.4929933070440436,0.0878112712975098,0.91218872870249,0.6111111111111112,0.0157273918741808,0.0067049808429118,-0.0090224110312689,1.6083042242117618,1.4945212940260149,-0.1137829301857469,5.355791269302135,1.803217772987849,0.8360087784188983,0.3244562587366612,0.2096624112606115,0.9,0.4282009467182359,0.4632352941176471,0.8999018645731109
59,ridge,True,2289,763,36,0.518588000545692,0.0978593272171253,0.9021406727828746,0.1111111111111111,0.0157273918741808,0.0154963680387409,-0.0002310238354399,1.6083042242117618,1.6113566943334772,0.0030524701217153,5.355791269302135,4.498476841014057,0.3389308083049761,0.0791518911980858,0.247736799837712,0.9,0.1046715349535299,0.1397058823529411,0.8999018645731109
59,gradient_boosted_trees,False,2289,763,36,0.0175108130617179,0.1009174311926605,0.8990825688073394,0.5833333333333334,0.0157273918741808,0.0072886297376093,-0.0084387621365715,1.6083042242117618,1.5610757360975307,-0.047228488114231,5.355791269302135,1.8454939632316576,0.7829005770084332,0.3657000933829154,0.0125427171930573,0.9,0.9208480055417654,0.9558823529411764,0.8999018645731109
59,gradient_boosted_trees,True,2289,763,36,0.0223097120772279,0.1070336391437308,0.8929663608562691,0.0833333333333333,0.0157273918741808,0.0161448140900195,0.0004174222158387,1.6083042242117618,1.6229423716415703,0.0146381474298087,5.355791269302135,5.392515356484186,0.4439882625634955,0.0141687586050197,0.0156685768435754,0.9,0.1487891820123535,0.1838235294117647,0.8999018645731109
59,mlp,False,2289,763,36,0.0921331612645622,0.1170816950633464,0.8829183049366536,0.4444444444444444,0.0157273918741808,0.0098960910440376,-0.0058313008301432,1.6083042242117618,1.5522498234586035,-0.056054400753158,5.355791269302135,3.2396408584445173,0.6657296444247177,0.2803469460618891,0.0149320708577982,0.9,0.3032009467182359,0.3382352941176471,0.8999018645731109
59,mlp,True,2289,763,36,0.2243875809640801,0.1048492791612057,0.8951507208387942,0.0555555555555555,0.0157273918741808,0.0165934602244997,0.0008660683503188,1.6083042242117618,1.6373900354388131,0.0290858112270513,5.355791269302135,5.6191854683925815,0.3157395078167381,0.0118525795528077,0.037564119750384,0.9,0.067906829071177,0.1029411764705882,0.8999018645731109
59,cnn1d,False,2289,763,36,0.5048301021730115,0.036697247706422,0.963302752293578,0.5555555555555556,0.0157273918741808,0.0072562358276643,-0.0084711560465164,1.6083042242117618,1.588257458713553,-0.0200467654982088,5.355791269302135,1.8885937573874092,0.7672239483158257,0.5123187880264681,0.1277256272916415,0.95,0.489835767476765,0.5073529411764706,0.9499509322865556
59,cnn1d,True,2289,763,36,0.5415957152029253,0.1057230231542158,0.8942769768457842,0.0,0.0157273918741808,0.0175867122618466,0.0018593203876657,1.6083042242117618,1.4576470037038165,-0.1506572205079452,5.355791269302135,5.615698898507258,0.2069339645904226,0.0094338825587105,0.2504619048058969,0.9,0.0311421231888241,0.0661764705882353,0.8999018645731109
59,siamese_cnn_meta,False,2289,763,36,0.4997223988460627,0.0830056793359545,0.9169943206640454,0.6388888888888888,0.0157273918741808,0.006193425440686,-0.0095339664334948,1.6083042242117618,1.5301487221762875,-0.078155502035474,5.355791269302135,1.8301459135200693,0.827859150761947,0.4437665418026987,0.1432674111870191,0.9,0.5090832996594123,0.5441176470588235,0.8999018645731109
59,siamese_cnn_meta,True,2289,763,36,0.5940267064409699,0.1074705111402359,0.8925294888597641,0.0833333333333333,0.0157273918741808,0.0161527165932452,0.0004253247190643,1.6083042242117618,1.5151978457615147,-0.093106378450247,5.355791269302135,5.347553691207266,0.2717857671253144,0.0460568309278206,0.2499965611474969,0.9,0.0384950643652947,0.0735294117647058,0.8999018645731109
60,traditional_quantile,False,2424,808,39,0.9119079238601152,0.1307755775577557,0.8692244224422443,0.3076923076923077,0.016089108910891,0.0128144280968201,-0.0032746808140709,1.6585190010528037,1.5501949716061314,-0.1083240294466723,6.872022451994516,6.5355236357607245,0.6478471214320272,0.0489738973877967,0.3817357649194718,0.9,0.270328017869151,0.3053435114503817,0.8999557326250553
60,traditional_quantile,True,2424,808,39,0.91954404603807,0.0948844884488448,0.9051155115511552,0.0769230769230769,0.016089108910891,0.0164083865086599,0.0003192775977688,1.6585190010528037,1.6624335100176786,0.0039145089648748,6.872022451994516,6.718203942454843,0.5722679137773476,0.0199522973683721,0.3616372225564004,0.9,0.0488765041614711,0.0839694656488549,0.899734395750332
60,ridge,False,2424,808,39,0.4846781383634447,0.1167491749174917,0.8832508250825083,0.358974358974359,0.016089108910891,0.0116767865483418,-0.0044123223625491,1.6585190010528037,1.5467366880308748,-0.1117823130219288,6.872022451994516,5.97410235189067,0.6876740310702575,0.1717669898864392,0.2030406680727837,0.9,0.4993356514569373,0.5343511450381679,0.8999557326250553
60,ridge,True,2424,808,39,0.5102109042429508,0.0631188118811881,0.936881188118812,0.0512820512820512,0.016089108910891,0.0162923822104799,0.0002032732995888,1.6585190010528037,1.628585874925585,-0.0299331261272186,6.872022451994516,7.080316625007191,0.4118045476536042,0.0185369060064374,0.2486581370018442,0.95,0.0359273677132014,0.0534351145038167,0.9499778663125276
60,gradient_boosted_trees,False,2424,808,39,0.0153212861061146,0.113036303630363,0.886963696369637,0.4615384615384615,0.016089108910891,0.0097674418604651,-0.0063216670504259,1.6585190010528037,1.615668947162487,-0.0428500538903167,6.872022451994516,5.884601659871954,0.7413804225124979,0.2304951249897191,0.0138457798235167,0.9,0.9344114213206546,0.9694656488549618,0.8998450641876936
60,gradient_boosted_trees,True,2424,808,39,0.0229520323168826,0.1134488448844884,0.8865511551155115,0.0512820512820512,0.016089108910891,0.0172173103769195,0.0011282014660284,1.6585190010528037,1.6919349446110197,0.0334159435582157,6.872022451994516,7.271958793695879,0.4395043810138149,0.0144475850000935,0.0160149777701121,0.9,0.0642211476401434,0.099236641221374,0.8999557326250553
