path,sha256
configs/s04_2369_same_particle_timing_resolution_bakeoff.yaml,57239d0911ab7062947bcee6444e4bba195746c92fcb46377e57ca6c1c25798e
configs/s05h_1781040960_767_247d3910_saturation_covariance_support_frontier.yaml,f1560fa8d8b8ac5825a0d03f312960d14fdd93e34b1b3ea4477ab442d466ce9e
reports/1781040960.767.247d3910__s05h_saturation_covariance_support_frontier/heldout_pair_residuals.csv,dceda1792a4d6b8b861713a6af46d2d42eb11e9c985659810299a06b206bc5c6
reports/1781040960.767.247d3910__s05h_saturation_covariance_support_frontier/method_metrics.csv,517548d7d1b51c9d5ad9ef8e174efb076a65e22bd08da41d3a1c9791106cdc3e
reports/1781055412.618.60fe5c1e__s05m_correlated_floor_projection_coverage/interval_coverage_summary.csv,10ab503bda68b2e9a99385cc59db14e96ff6a8f4228e1f5052dba97240b5fefd
reports/1781055412.618.60fe5c1e__s05m_correlated_floor_projection_coverage/reproduction_match_table.csv,371f7472dc50dee4e8c2b44f156ceb27e40e78392f9af503bdcc919c9fc9a265
/home/billy/ccb-data/data/raw/root.zip,19ba847cfbeb46d2944cf8d5c304afb52da6fcad991d1d402a6fd3e9a432efc1
