# Matched optical-calibration sample grid (proton + deuteron over the
# calibration energy/position grid), optical mode. This is the input the
# analyzer consumes for the full plot set. Regenerated by regen_sample.sh into
# a versioned output dir. Columns: particle,energy_MeV,hit_x_cm,hit_y_cm,seed,nevents
# Energies 60/100/150/190 MeV span the Bragg-rise region; x = -20/0/20 cm spans
# the stave length. Two seeds per point for seed-spread estimates.
proton,60,-20,0,21,2000
proton,60,0,0,21,2000
proton,60,20,0,21,2000
proton,100,-20,0,21,2000
proton,100,0,0,21,2000
proton,100,20,0,21,2000
proton,150,-20,0,21,2000
proton,150,0,0,21,2000
proton,150,20,0,21,2000
proton,190,-20,0,21,2000
proton,190,0,0,21,2000
proton,190,20,0,21,2000
deuteron,60,-20,0,21,2000
deuteron,60,0,0,21,2000
deuteron,60,20,0,21,2000
deuteron,100,-20,0,21,2000
deuteron,100,0,0,21,2000
deuteron,100,20,0,21,2000
deuteron,150,-20,0,21,2000
deuteron,150,0,0,21,2000
deuteron,150,20,0,21,2000
deuteron,190,-20,0,21,2000
deuteron,190,0,0,21,2000
deuteron,190,20,0,21,2000
proton,60,-20,0,22,2000
proton,60,0,0,22,2000
proton,60,20,0,22,2000
proton,100,-20,0,22,2000
proton,100,0,0,22,2000
proton,100,20,0,22,2000
proton,150,-20,0,22,2000
proton,150,0,0,22,2000
proton,150,20,0,22,2000
proton,190,-20,0,22,2000
proton,190,0,0,22,2000
proton,190,20,0,22,2000
deuteron,60,-20,0,22,2000
deuteron,60,0,0,22,2000
deuteron,60,20,0,22,2000
deuteron,100,-20,0,22,2000
deuteron,100,0,0,22,2000
deuteron,100,20,0,22,2000
deuteron,150,-20,0,22,2000
deuteron,150,0,0,22,2000
deuteron,150,20,0,22,2000
deuteron,190,-20,0,22,2000
deuteron,190,0,0,22,2000
deuteron,190,20,0,22,2000
