# particle,energy_MeV,hit_x_cm,hit_y_cm,seed,nevents
# Engineering scan grid (LABELLED engineering scan, not empirical spectra).
# Replace with quantile grid points from extract_g4_entry_energies.py before
# production (5/16/50/84/95% per species/stave/angle + Bragg-region structure).
proton,60,0,0,1,2000
proton,100,0,0,2,2000
proton,150,0,0,3,2000
proton,190,0,0,4,2000
deuteron,60,0,0,5,2000
deuteron,100,0,0,6,2000
deuteron,150,0,0,7,2000
proton,100,-20,0,8,2000
proton,100,20,0,9,2000
