# issue #1623 single-stave light-vs-energy campaign
# columns: particle,energy_MeV,sample,x_min_cm,x_max_cm,y_min_cm,y_max_cm,theta_spread_deg,seed,nevents
# sample A = DISTRIBUTED (uniform over the active area, isotropic inside a 10 deg cone)
# sample B = CENTRAL controlled reference (x=y=0, normal incidence)
# active-area window x=(-22.0, 22.0) cm  y=(-2.2, 2.2) cm (stave half-extents 25.0 / 2.59 cm)
# readout end is +x at x = +25.0 cm; WLS fibres run along x at y = +/-1.0 cm
# points=132 events_distributed=2000 events_central=1000
proton,5,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,5,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,5,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,8,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,8,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,8,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,12,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,12,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,12,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,18,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,18,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,18,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,25,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,25,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,25,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,32,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,32,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,32,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,40,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,40,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,40,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,46,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,46,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,46,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,55,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,55,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,55,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,70,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,70,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,70,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,90,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,90,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,90,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,120,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,120,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,120,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,160,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,160,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,160,B,0.0,0.0,0.0,0.0,0.0,1625,1000
proton,200,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
proton,200,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
proton,200,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,6,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,6,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,6,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,10,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,10,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,10,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,16,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,16,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,16,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,24,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,24,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,24,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,32,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,32,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,32,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,40,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,40,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,40,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,48,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,48,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,48,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,56,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,56,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,56,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,62,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,62,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,62,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,75,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,75,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,75,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,90,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,90,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,90,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,120,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,120,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,120,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,160,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,160,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,160,B,0.0,0.0,0.0,0.0,0.0,1625,1000
deuteron,220,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
deuteron,220,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
deuteron,220,B,0.0,0.0,0.0,0.0,0.0,1625,1000
mu-,20,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
mu-,20,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
mu-,20,B,0.0,0.0,0.0,0.0,0.0,1625,1000
mu-,50,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
mu-,50,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
mu-,50,B,0.0,0.0,0.0,0.0,0.0,1625,1000
mu-,100,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
mu-,100,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
mu-,100,B,0.0,0.0,0.0,0.0,0.0,1625,1000
mu-,200,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
mu-,200,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
mu-,200,B,0.0,0.0,0.0,0.0,0.0,1625,1000
mu-,500,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
mu-,500,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
mu-,500,B,0.0,0.0,0.0,0.0,0.0,1625,1000
mu-,1000,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
mu-,1000,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
mu-,1000,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi+,30,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi+,30,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi+,30,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi+,60,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi+,60,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi+,60,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi+,100,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi+,100,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi+,100,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi+,200,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi+,200,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi+,200,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi+,400,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi+,400,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi+,400,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi-,30,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi-,30,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi-,30,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi-,60,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi-,60,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi-,60,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi-,100,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi-,100,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi-,100,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi-,200,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi-,200,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi-,200,B,0.0,0.0,0.0,0.0,0.0,1625,1000
pi-,400,A,-22.0,22.0,-2.2,2.2,10.0,1623,2000
pi-,400,A,-22.0,22.0,-2.2,2.2,10.0,1624,2000
pi-,400,B,0.0,0.0,0.0,0.0,0.0,1625,1000
