method,proxy_bin,n_pair_residuals,n_events,event_pre_line_absmax_adc_mean,sigma68_ns,tail_frac_abs_gt5ns
S02b_global_template_timewalk,low,66,22,12.45670995670995,1.8309685204491395,0.0
S02b_global_template_timewalk,mid,66,22,20.679653679653697,1.6437684599404037,0.015151515151515152
S02b_global_template_timewalk,high,66,22,212.81818181818178,1.4673473036207214,0.0
S16e_traditional_proxy_timewalk,low,66,22,12.45670995670995,1.7119335857841187,0.0
S16e_traditional_proxy_timewalk,mid,66,22,20.679653679653697,1.4625113212353043,0.0
S16e_traditional_proxy_timewalk,high,66,22,212.81818181818178,1.1624464763149356,0.0
S16e_ml_proxy_ridge,low,66,22,12.45670995670995,1.7250364255661126,0.0
S16e_ml_proxy_ridge,mid,66,22,20.679653679653697,1.4155195663883808,0.015151515151515152
S16e_ml_proxy_ridge,high,66,22,212.81818181818178,1.1360311549357895,0.0
