method,n_pair_residuals,timing_sigma68_ns,timing_sigma68_ci_low,timing_sigma68_ci_high,median_residual_ns,median_residual_ci_low,median_residual_ci_high,shape_residual_abs_ns,shape_residual_abs_ci_low,shape_residual_abs_ci_high,phase_bias_vs_traditional_ns,phase_bias_ci_low,phase_bias_ci_high,energy_pid_delta_integral_asym,energy_pid_delta_ci_low,energy_pid_delta_ci_high
derivative_integral_cfd,1224,3.3050779276883855,3.1420069746605,3.467701343142056,-2.61380225266182,-2.686414445904287,-2.463599072309197,18.31958801626098,17.191687752271037,21.255345471287,0.0,0.0,0.0,0.6293386220932007,0.5362412333488464,0.7034981548786163
ridge,1224,1.9320703407779496,1.8344035512656287,2.00632241965707,1.1975343823795477,0.9474404461996642,1.4215476542609018,18.31958801626098,17.191687752271037,21.4548401979335,2.404549897929499,0.16461802381974522,3.0072062800240715,0.6293386220932007,0.5362412333488464,0.7034981548786163
gradient_boosted_trees,1224,1.9962024680142032,1.884012891186124,2.1942200163314403,1.0029748402495784,0.9046199554479841,1.2918395944841308,18.31958801626098,17.191687752271037,21.255345471287,0.5111935413897015,-0.6910311933384573,1.1371708302821872,0.6293386220932007,0.5425331965088844,0.7034981548786163
mlp,1224,2.1863133060465607,2.093122847356135,2.262255153686363,1.3763679757600578,1.1636285864247427,1.7415793424719936,18.31958801626098,17.056075137591733,21.4548401979335,3.182933247668622,1.3900184320276523,3.7068497178726787,0.6293386220932007,0.5362412333488464,0.7034981548786163
cnn_1d,1224,1.8914104326155852,1.757459180669624,1.9818201493081213,0.7433459143217114,0.6303369142144675,0.8639392729340268,18.31958801626098,17.191687752271037,21.255345471287,15.691128632744586,15.691128632744586,15.691128632744586,0.6293386220932007,0.5362412333488464,0.7034981548786163
compact_waveform_attention,1224,1.853149280028282,1.7743970947419374,1.9519411370783595,0.7634000735870679,0.6440658416956353,0.8086835270707962,18.31958801626098,17.191687752271037,21.255345471287,15.691128632744586,15.691128632744586,15.691128632744586,0.6293386220932007,0.5362412333488464,0.7034981548786163
