run,method,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct
31,adaptive_template_ridge,229,-0.0584838185951879,0.5520644302382713,0.7210401151814565,0.10480349344978165,0.314410480349345
31,ridge_log_charge_support,229,-0.04958836566043614,0.5622737346356509,0.7133895866422,0.1222707423580786,0.30131004366812225
31,gradient_boosted_trees,229,-0.05013869612382555,0.5603850146150279,0.7223372479193158,0.1222707423580786,0.314410480349345
31,mlp_waveform,229,-0.013587766722441986,0.5837791583164711,1.1832459491148604,0.13100436681222707,0.31877729257641924
31,cnn1d_waveform,229,-0.01363105617642483,0.5627735566322086,0.7417170345392825,0.14410480349344978,0.32751091703056767
31,hybrid_support_gate_cnn,229,-0.02184035030393236,0.5706251252664064,0.7404528422475172,0.13100436681222707,0.31877729257641924
31,neural_shuffled_target_control,229,-0.023024189061803074,0.5610105782009153,0.7331455641179984,0.13100436681222707,0.33624454148471616
31,neural_bwaveform_knockoff_control,229,-0.006096336105399848,0.3872143261792281,0.5861785929175609,0.13537117903930132,0.4148471615720524
32,adaptive_template_ridge,207,0.016272115580803638,0.5645479502559674,1.1640455995490118,0.13043478260869565,0.3333333333333333
32,ridge_log_charge_support,207,0.0074294782161360585,0.5754913443263358,1.1456119174784603,0.14009661835748793,0.3140096618357488
32,gradient_boosted_trees,207,0.007172251497835534,0.5603391906018192,1.1326104428746766,0.12077294685990338,0.3140096618357488
32,mlp_waveform,207,-0.014288469572420638,0.6979934621187199,7.4761942701479365,0.1111111111111111,0.27053140096618356
32,cnn1d_waveform,207,0.03569958689283172,0.5716422084919276,1.1798933687822764,0.13043478260869565,0.3333333333333333
32,hybrid_support_gate_cnn,207,0.029205962330923825,0.5655341859639313,1.193598651969544,0.14492753623188406,0.3333333333333333
32,neural_shuffled_target_control,207,0.032201166661368304,0.555466485762659,1.6154975479709834,0.0966183574879227,0.32367149758454106
32,neural_bwaveform_knockoff_control,207,0.07684663267962867,0.4035630500065034,0.6395362437135589,0.21256038647342995,0.45410628019323673
33,adaptive_template_ridge,8,0.23165572554974745,0.42127362398904566,0.43876997529368633,0.125,0.25
33,ridge_log_charge_support,8,0.22789451939287658,0.4369488108879704,0.45224129059958973,0.125,0.25
33,gradient_boosted_trees,8,0.23983797158498377,0.4512321172052327,0.5263766376546953,0.125,0.25
33,mlp_waveform,8,0.22351502424362413,0.3895263350129269,6.523122554125937,0.125,0.25
33,cnn1d_waveform,8,0.2800892586212731,0.47333160211826586,0.5442570895425168,0.125,0.375
33,hybrid_support_gate_cnn,8,0.2794033157517575,0.45831458836698474,0.5347208767943581,0.125,0.25
33,neural_shuffled_target_control,8,0.10627409223623907,0.4986168571557216,0.6878395709713266,0.25,0.375
33,neural_bwaveform_knockoff_control,8,-0.28449707468699564,0.41700991996509745,1.144282103391791,0.0,0.25
34,adaptive_template_ridge,16,0.04592327893310309,0.538050308847951,1.2982592614634907,0.0625,0.375
34,ridge_log_charge_support,16,0.05288497440984231,0.5291564291104448,1.3073742718974457,0.0625,0.25
34,gradient_boosted_trees,16,0.07204488595688743,0.532881136577614,1.3713007322316877,0.0625,0.25
34,mlp_waveform,16,-0.0814836324313479,0.7302282570141534,3.484498583210682,0.0625,0.25
34,cnn1d_waveform,16,0.09029433553636407,0.5126839813131511,1.364815598078168,0.0625,0.375
34,hybrid_support_gate_cnn,16,0.08136185052144788,0.5117233928319737,1.385481060072744,0.0625,0.3125
34,neural_shuffled_target_control,16,-0.004792932984416194,0.532260685310826,1.238931101027429,0.1875,0.4375
34,neural_bwaveform_knockoff_control,16,-0.11264212286471495,0.396342571719991,1.101976952638089,0.1875,0.5
35,adaptive_template_ridge,221,0.018453267981750048,0.5190585257101556,0.6513240710600794,0.18552036199095023,0.3393665158371041
35,ridge_log_charge_support,221,0.02833771093294018,0.5192842539712104,0.6655357630360608,0.17647058823529413,0.334841628959276
35,gradient_boosted_trees,221,0.013097967841983329,0.5164488190142001,0.6350434849184985,0.17647058823529413,0.33031674208144796
35,mlp_waveform,221,0.04295722791785182,0.6927391697858072,5.226504047632639,0.12669683257918551,0.2669683257918552
35,cnn1d_waveform,221,0.0616858561719527,0.5111428202599354,0.6832642588456417,0.17194570135746606,0.3257918552036199
35,hybrid_support_gate_cnn,221,0.07401819023296988,0.5063475343157589,0.6992672104477764,0.1583710407239819,0.33031674208144796
35,neural_shuffled_target_control,221,0.02114139484471797,0.5466837406435368,0.860268840408501,0.1493212669683258,0.34841628959276016
35,neural_bwaveform_knockoff_control,221,-0.013781985055864008,0.3698737189674808,0.5300492889841923,0.21266968325791855,0.48868778280542985
36,adaptive_template_ridge,295,-0.025656859689357967,0.4956745145768437,0.6881524068586143,0.15932203389830507,0.3694915254237288
36,ridge_log_charge_support,295,-0.026113338967146505,0.48766087778559075,0.680771858762117,0.14576271186440679,0.3864406779661017
36,gradient_boosted_trees,295,-0.028294198944297543,0.49088233738042863,0.6977143348196841,0.13559322033898305,0.3593220338983051
36,mlp_waveform,295,-0.06258971744341149,0.6177968200190982,1.1774216451338957,0.1152542372881356,0.29491525423728815
36,cnn1d_waveform,295,0.001620010260823514,0.48244410024130135,0.6992089172777355,0.13559322033898305,0.3864406779661017
36,hybrid_support_gate_cnn,295,-0.011806166605379281,0.48602343717374286,0.689576996738899,0.1423728813559322,0.39322033898305087
36,neural_shuffled_target_control,295,-0.07421004822782916,0.5215064313399885,0.659200068933669,0.11864406779661017,0.3423728813559322
36,neural_bwaveform_knockoff_control,295,-0.03254200231431135,0.39364401712589075,0.5436364629810019,0.20677966101694914,0.4745762711864407
37,adaptive_template_ridge,292,-0.08755088985760778,0.47684239265535494,0.6121403083765347,0.18493150684931506,0.3732876712328767
37,ridge_log_charge_support,292,-0.07535092754385622,0.49198357892222827,0.6192182121502658,0.17123287671232876,0.3904109589041096
37,gradient_boosted_trees,292,-0.092235377148229,0.5013662063329056,0.6146807804615582,0.17123287671232876,0.386986301369863
37,mlp_waveform,292,-0.11120302239110985,0.6239703370233918,1.0079927838436704,0.11986301369863013,0.2945205479452055
37,cnn1d_waveform,292,-0.05897682216833287,0.4786980214157976,0.6362962132760225,0.17465753424657535,0.4006849315068493
37,hybrid_support_gate_cnn,292,-0.07546526434555742,0.48339993839073,0.6421030676507774,0.1780821917808219,0.3801369863013699
37,neural_shuffled_target_control,292,-0.057481202146658764,0.5270405860082747,1.4893187288457026,0.16095890410958905,0.3527397260273973
37,neural_bwaveform_knockoff_control,292,-0.07740866432573991,0.36068539075706363,0.5418949129863299,0.17465753424657535,0.4828767123287671
39,adaptive_template_ridge,324,-0.08542809129448084,0.477508274709406,0.5787271159845876,0.1388888888888889,0.3425925925925926
39,ridge_log_charge_support,324,-0.09476385459863898,0.4809303942189186,0.5798077442638817,0.1419753086419753,0.3487654320987654
39,gradient_boosted_trees,324,-0.10169525377938315,0.4715506091657834,0.5802404017653627,0.11728395061728394,0.32407407407407407
39,mlp_waveform,324,-0.08488167265446855,0.6222262805315679,9.491634676055984,0.09567901234567901,0.25308641975308643
39,cnn1d_waveform,324,-0.07522044526049287,0.4796317110510797,0.5905897599346164,0.14506172839506173,0.3487654320987654
39,hybrid_support_gate_cnn,324,-0.07325795599566506,0.47941681856791163,0.5985944358080258,0.15432098765432098,0.35802469135802467
39,neural_shuffled_target_control,324,-0.08050854339678427,0.5112634173549959,1.0511041588513372,0.1388888888888889,0.33024691358024694
39,neural_bwaveform_knockoff_control,324,-0.004966069288075768,0.3682709111323343,0.6417667867649365,0.18209876543209877,0.49691358024691357
40,adaptive_template_ridge,265,-0.05208012344378099,0.49495842918840793,0.6512757078237507,0.17358490566037735,0.3886792452830189
40,ridge_log_charge_support,265,-0.05856360666139371,0.4833028833727648,0.6387757854140119,0.17735849056603772,0.3886792452830189
40,gradient_boosted_trees,265,-0.043575922833710826,0.4842044681750458,0.6406638054133688,0.18490566037735848,0.41132075471698115
40,mlp_waveform,265,-0.0908330703215778,0.6366055780023343,5.15409048563203,0.10566037735849057,0.27547169811320754
40,cnn1d_waveform,265,-0.04188456059750526,0.48760243862523267,0.6485029361157294,0.18867924528301888,0.39245283018867927
40,hybrid_support_gate_cnn,265,-0.026418921942114953,0.49617884710754656,0.6584180928184847,0.18490566037735848,0.4
40,neural_shuffled_target_control,265,-0.01481301650068099,0.530022361731723,0.9765514735274904,0.16226415094339622,0.3584905660377358
40,neural_bwaveform_knockoff_control,265,-0.1457323967895402,0.3607673465255032,0.4839046472374924,0.15471698113207547,0.41509433962264153
41,adaptive_template_ridge,295,-0.10216544062410636,0.5296053770684973,0.7372540471811757,0.10847457627118644,0.30847457627118646
41,ridge_log_charge_support,295,-0.11701856937591165,0.5335399079819956,0.7695677862827992,0.11186440677966102,0.31186440677966104
