method,spacing_cm,split,n_pair_residuals,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,core_sigma_ns,chi2_ndf,heldout_run
template_phase,2.0,heldout,2421,-3.8029023864212164,2.9011713010933917,3.358911128134605,0.09293680297397769,0.534808075899928,42.55569643228379,62
template_phase,4.0,train,9039,-3.3966224943040046,2.698311247151995,3.2894860015814733,0.07268503153003651,1.3734086794360092,113.35715612885048,62
template_phase,4.0,heldout,2421,-3.4909023864212116,2.901171301093388,3.339057802035181,0.06815365551425032,1.2954752772125613,30.480393524943036,62
of_1_9,2.0,train,9039,-3.2009274524330493,3.4374501688806998,3.8323077856328918,0.1606372386325921,166.39823514062266,12.612980981959204,62
of_1_9,2.0,heldout,2421,-3.312612921323314,3.3870816059720563,3.8101888121479193,0.1536555142503098,139.14346473985378,3.91797192444721,62
of_1_9,4.0,train,9039,-3.000412646841255,3.42410601442311,3.814554564322402,0.15798207766345834,205.59648458301442,12.802238080399738,62
of_1_9,4.0,heldout,2421,-3.0934673046172065,3.380059300503548,3.791974655986897,0.15282940933498554,184.87430353361418,3.7568098124235565,62
of_2_10,2.0,train,9039,-3.3329278473202706,3.480226837458318,3.8745909900552093,0.1667219825201903,133.98219609329894,11.927608089712113,62
of_2_10,2.0,heldout,2421,-3.4666018114128363,3.4441004047292827,3.8473653115793143,0.16067740603056588,130.402489779072,3.4858125167711074,62
of_2_10,4.0,train,9039,-3.1098187823189534,3.463882566630785,3.85612445816797,0.1628498727735369,153.79826758368898,11.960586237382003,62
of_2_10,4.0,heldout,2421,-3.2427764195388917,3.4112975091498754,3.828296968753942,0.1590251961999174,145.9739050040148,3.918447437470861,62
of_3_11,2.0,train,9039,-3.5090894064560842,3.459891165039536,3.873777599607407,0.1611903971678283,93.49598760849683,13.683932538467264,62
of_3_11,2.0,heldout,2421,-3.6733531520679676,3.416976760062025,3.9203085487055196,0.16026435357290375,1.3456516402234602,3.768037595601343,62
of_3_11,4.0,train,9039,-3.2940173383823463,3.4361925932943445,3.853769595814803,0.15687576059298594,127.56763184022836,12.720170612456071,62
of_3_11,4.0,heldout,2421,-3.4381372920341207,3.3964289545793265,3.899875514041313,0.15489467162329615,1.2634399966212666,3.822971174076915,62
of_4_12,2.0,train,9039,-3.5357130598047206,3.371959596655241,3.9936086214035984,0.16473061179333998,137.5284125681252,10.45567294609341,62
of_4_12,2.0,heldout,2421,-3.715533963998105,3.4093765547960477,4.12429493366623,0.16398182569186287,203.36053974568486,3.3467895827028715,62
of_4_12,4.0,train,9039,-3.3295082901311446,3.3596005422717616,3.9731194995624994,0.16329239960172587,146.72146641722316,10.281314890590222,62
of_4_12,4.0,heldout,2421,-3.5165329361360023,3.378790521442985,4.103503941530939,0.16398182569186287,186.3782282728813,3.682225459148264,62
le500,2.0,train,10350,-1.3586769599300457,4.130086289966432,6.8213326289005805,0.20714975845410627,222.09195903083128,1.1391331036901275,63
le500,2.0,heldout,1110,-1.319753876392566,4.583909700007694,7.374415951535576,0.26216216216216215,322.83848147147853,1.37443984902839,63
le500,4.0,train,10350,-1.1381212801505356,4.12396104008198,6.815803027279406,0.2056038647342995,240.15900338216932,1.2706339402115614,63
le500,4.0,heldout,1110,-1.0469554867885442,4.555617940390733,7.369715950946114,0.26036036036036037,337.3069335656003,0.9806817276408984,63
cfd10,2.0,train,10350,-2.715561075070255,3.2231364051533062,6.80848679467583,0.04463768115942029,320.726026590193,19.605265961712217,63
cfd10,2.0,heldout,1110,-2.809220206458404,3.3315524587883734,6.640219649259828,0.05225225225225225,242.46233867324588,2.8154112432401996,63
cfd10,4.0,train,10350,-2.4824383765916505,3.197856164555416,6.797464786005455,0.04386473429951691,262.4074478194985,19.591792758010637,63
cfd10,4.0,heldout,1110,-2.585230439022226,3.2993997511111215,6.628923703925424,0.05225225225225225,225.59111193971233,2.3168929285966207,63
cfd20,2.0,train,10350,-2.7864908292375095,3.1242645730659313,6.16216829951675,0.057004830917874394,289.26470608378787,15.455538172141283,63
cfd20,2.0,heldout,1110,-3.0056042907040226,3.4035141628299086,6.5830265869175175,0.07207207207207207,316.9725770697338,4.393756259298289,63
cfd20,4.0,train,10350,-2.5484991489343294,3.098541871937542,6.150909007769214,0.05400966183574879,299.2341009146101,14.36618241302356,63
cfd20,4.0,heldout,1110,-2.700524169063188,3.3775849432274883,6.571951375548439,0.06306306306306306,324.2323593151393,2.8997917412624883,63
cfd30,2.0,train,10350,-2.685840819226202,3.2267608464810174,6.2514534247349625,0.08927536231884058,267.33727089844774,14.432396629587474,63
cfd30,2.0,heldout,1110,-2.8414114112722952,3.4846886834183652,6.581527673468596,0.0963963963963964,0.8946339864481381,2.796414992466682,63
cfd30,4.0,train,10350,-2.439809578985207,3.2060158312009817,6.241309535729643,0.08454106280193237,278.40692437266017,13.663046964294246,63
cfd30,4.0,heldout,1110,-2.584013755746364,3.4461251754076963,6.571439296615709,0.09279279279279279,296.753379542565,3.1240777618306432,63
cfd40,2.0,train,10350,-2.451788590258566,3.386902345949777,6.335876110637654,0.1132367149758454,189.09422019412008,10.459719160194517,63
cfd40,2.0,heldout,1110,-2.567911305517743,3.5834597127172714,6.691306540627018,0.12882882882882882,1.153238683877,1.5903990723707762,63
cfd40,4.0,train,10350,-2.2157187531333236,3.374114742850701,6.327038319406924,0.1102415458937198,211.46301014432953,9.49565295723675,63
cfd40,4.0,heldout,1110,-2.3364038334569557,3.5630043319119835,6.68249804312462,0.12522522522522522,1.122690768593299,2.046566003337915,63
cfd50,2.0,train,10350,-2.1366796872021183,3.575320247027155,6.771280308962895,0.14347826086956522,202.5710016168593,7.120508776982332,63
cfd50,2.0,heldout,1110,-2.1782285032212236,3.759772549262583,8.221552387263516,0.15855855855855855,1.4482049102748815,1.2916521541321138,63
cfd50,4.0,train,10350,-1.8875733829122936,3.5694229838259277,6.764263939887811,0.13971014492753622,211.67827525754413,6.738740252494831,63
cfd50,4.0,heldout,1110,-1.9628431265959208,3.729937872355066,8.215953088365758,0.15585585585585585,1.4210659927091391,1.3527029249317088,63
template_phase,2.0,train,10350,-3.524984349437311,2.7624921747186413,3.2852600809794676,0.07256038647342995,1.4112900572333398,131.669053691962,63
template_phase,2.0,heldout,1110,-3.792535319238546,2.878716689818031,3.381787187237262,0.0963963963963964,0.7599028414983818,18.883976575955828,63
template_phase,4.0,train,10350,-3.368984349437305,2.684492174718642,3.2662716110441097,0.07256038647342995,1.4183561079947635,130.5678959715737,63
template_phase,4.0,heldout,1110,-3.480535319238548,2.8787166898180274,3.361626591003797,0.07747747747747748,139.80489054102847,23.40833707737442,63
of_1_9,2.0,train,10350,-3.170537098102354,3.38627229042713,3.8166929711544517,0.15681159420289856,165.1695352548591,11.790364758271172,63
of_1_9,2.0,heldout,1110,-3.206599544767329,3.604826933548911,3.8391146962395295,0.16306306306306306,1.0863256186759014,2.254953731032266,63
of_1_9,4.0,train,10350,-2.963656758575965,3.3703382076529773,3.7988254072918406,0.15468599033816424,206.12321878040228,12.254365659423343,63
of_1_9,4.0,heldout,1110,-3.0174197406014933,3.573519505325887,3.822068346939814,0.16216216216216217,1.0043034920561835,1.988241767033009,63
of_2_10,2.0,train,10350,-3.300634219909341,3.4288018806301928,3.869388630898835,0.16367149758454105,149.79238196426945,11.98671157279848,63
of_2_10,2.0,heldout,1110,-3.3813170172097795,3.6073593140869273,3.8765178643661042,0.16576576576576577,1.0079175322038687,2.665658918635515,63
of_2_10,4.0,train,10350,-3.0803491187068026,3.409145190188873,3.850922882491979,0.16067632850241545,147.27648758485466,12.413265822373667,63
of_2_10,4.0,heldout,1110,-3.1786174291758584,3.585814679639162,3.858609590148508,0.16396396396396395,0.94174750671114,2.4724806910689905,63
of_3_11,2.0,train,10350,-3.46906650505629,3.4296361518044467,3.8834200380335706,0.16067632850241545,5.121570492858846,12.078206345052873,63
of_3_11,2.0,heldout,1110,-3.7668975535969977,3.5823342196157366,3.8712485166093074,0.17747747747747747,1.1992509005987146,3.0432883249000042,63
of_3_11,4.0,train,10350,-3.2535683582614787,3.401696083019563,3.86342048860311,0.1557487922705314,6.924162681537362,12.06756499366119,63
of_3_11,4.0,heldout,1110,-3.5786545042067672,3.5500789008499516,3.8511678924572363,0.17477477477477477,1.2001497251871103,2.987193659572747,63
of_4_12,2.0,train,10350,-3.497740344852584,3.3574089282721293,4.025648942615835,0.1638647342995169,168.75420448602887,8.443582357122999,63
of_4_12,2.0,heldout,1110,-3.9111642661292763,3.451954760703928,4.002194312848231,0.1783783783783784,1.0854328001981068,3.4255598207293647,63
of_4_12,4.0,train,10350,-3.2811870061310913,3.336368223771938,4.005225096446349,0.16115942028985508,178.63142770398352,8.569805063064452,63
of_4_12,4.0,heldout,1110,-3.7378674681344073,3.438357909628875,3.9811748091751866,0.17927927927927928,140.86489784849053,3.449805524771284,63
le500,2.0,train,11262,-1.3356114401036336,4.1728426264554965,6.916718440520688,0.21248446101935714,218.7025520067009,1.3548904161779425,65
le500,2.0,heldout,198,-2.0493670935837667,3.9726274193107756,4.010145019658937,0.20707070707070707,2.0979210883854167,0.8406468781894344,65
le500,4.0,train,11262,-1.1008989355503225,4.1681281626525415,6.911307811374188,0.21070857751731487,255.9091947904014,1.4787606196026022,65
le500,4.0,heldout,198,-1.8170369829944146,3.9800538645138093,4.000821781652268,0.20707070707070707,2.1035806677064133,0.6743059526898656,65
cfd10,2.0,train,11262,-2.7079688275300775,3.2322543162531985,6.841240621584095,0.04519623512697567,273.6532294360862,21.424576538294964,65
cfd10,2.0,heldout,198,-3.4451008565078567,3.0629045253402962,2.8649239922136607,0.03535353535353535,1.1495007250301263,1.5453931014483553,65
cfd10,4.0,train,11262,-2.475936575011147,3.2070402923198493,6.830283870244689,0.04457467590126088,253.48850441745145,21.21704919636506,65
cfd10,4.0,heldout,198,-3.2891008565078366,3.032098777769958,2.837009331400842,0.03535353535353535,1.0902238130099797,1.567304771259517,65
cfd20,2.0,train,11262,-2.7866963126832403,3.1489177557334376,6.247918260868378,0.05753862546616942,361.29870828288836,17.30763822934271,65
cfd20,2.0,heldout,198,-3.53533965096263,2.9933861916712807,2.7426839288126446,0.06565656565656566,1.080252995353314,0.9151422810042005,65
cfd20,4.0,train,11262,-2.5475096273976945,3.1251445937991655,6.236780198557263,0.05460841768779968,257.60047949142245,16.02670187095179,65
cfd20,4.0,heldout,198,-3.3541483268793684,2.947090418353904,2.7143940478487654,0.06565656565656566,1.3713139187115448,0.9808538265397304,65
cfd30,2.0,train,11262,-2.6830112627752634,3.248187916243043,6.328506642476719,0.09021488190374712,271.3869670900939,16.287136310699232,65
cfd30,2.0,heldout,198,-3.303444011390951,2.988227268470215,2.7679334036667225,0.08080808080808081,1.2908880161954148,1.0905007353696827,65
cfd30,4.0,train,11262,-2.433533333239689,3.228281982676315,6.318463189377758,0.08488723139762032,272.91693742642514,15.38958426204873,65
cfd30,4.0,heldout,198,-3.069444011390953,2.924752038807239,2.741897967433105,0.08080808080808081,1.1614050665855529,1.2359412198931554,65
cfd40,2.0,train,11262,-2.448163958119716,3.4136074578117164,6.415150230528003,0.11489966258213462,248.6589576820768,11.404008852105385,65
cfd40,2.0,heldout,198,-2.979142680863422,3.0263353811180798,2.923553927326153,0.09090909090909091,1.392925810942965,1.137858004022677,65
cfd40,4.0,train,11262,-2.206156987343082,3.403283696729556,6.406402181757209,0.11188066062866275,252.76600439792068,10.657216012423785,65
cfd40,4.0,heldout,198,-2.724185788426837,3.0402172081224683,2.90112532972355,0.08585858585858586,1.0462672501508,1.450905821974198,65
cfd50,2.0,train,11262,-2.1280167011408437,3.5994037050294807,6.973273415571774,0.14544485881726157,171.37657259508964,7.385776523490411,65
cfd50,2.0,heldout,198,-2.938161358114286,3.273311768824813,3.1056200609006472,0.12626262626262627,1.5463930561857002,1.1306562062080958,65
cfd50,4.0,train,11262,-1.8793460239835333,3.5928483475232467,6.966510323291592,0.14136032676256438,197.9185599859508,6.944818503905079,65
cfd50,4.0,heldout,198,-2.708867875636951,3.2443020541574574,3.0865594359748814,0.12121212121212122,1.8820760475147005,1.1199675110300682,65
template_phase,2.0,train,11262,-3.8304301157923035,2.777183911488386,3.3235671374540225,0.09802876931273309,1.318892550999361,138.15324583473227,65
template_phase,2.0,heldout,198,-3.8304301157923035,2.889152765080617,2.576694889725475,0.050505050505050504,0.4426909975832632,3.2136307740985623,65
template_phase,4.0,train,11262,-3.518430115792299,2.6991839114883867,3.3042254204063677,0.07165689930740543,1.3621753076049565,140.0983992909336,65
template_phase,4.0,heldout,198,-3.518430115792299,2.8891527650806115,2.5488711202198733,0.025252525252525252,0.24936603536680016,4.018252136187107,65
of_1_9,2.0,train,11262,-3.273199167148686,3.422784090209985,3.840927486580187,0.15920795595808915,164.20242358035844,15.053679629337346,65
of_1_9,2.0,heldout,198,-2.744638941322247,3.362250551988985,3.153961829364481,0.15151515151515152,2.507998112763741,1.5492591909660445,65
of_1_9,4.0,train,11262,-3.067283517480533,3.403123895470863,3.8227143092581652,0.1561889540046173,213.5005860024032,15.36924648818243,65
of_1_9,4.0,heldout,198,-2.5343470968393014,3.3561568403891044,3.1361143706626566,0.1414141414141414,2.8673081799250113,1.7190572745010788,65
of_2_10,2.0,train,11262,-3.4148927818938155,3.4627347908471675,3.8873967685811786,0.16524595986503285,135.12579428110186,14.321671899119309,65
of_2_10,2.0,heldout,198,-2.844350996627089,3.5432740334312633,3.284118018890215,0.15151515151515152,0.700110842364047,1.3587431175245013,65
of_2_10,4.0,train,11262,-3.200343833887267,3.4507634864095964,3.868493785191187,0.16187178121115256,117.91302040759672,14.696493094587147,65
of_2_10,4.0,heldout,198,-2.623086394937662,3.519238291614482,3.2658161000969104,0.15656565656565657,1.8708553628941658,1.917209986259735,65
of_3_11,2.0,train,11262,-3.5940102117290706,3.452368627838441,3.9000457657727643,0.16577872491564552,6.060366929639311,14.089696275899165,65
of_3_11,2.0,heldout,198,-3.344046788509626,3.3185763785031255,2.9804589483669663,0.10101010101010101,1.5138929387842701,1.7723133456134406,65
of_3_11,4.0,train,11262,-3.377301918177583,3.422524107989987,3.87963215266099,0.16053986858462085,7.446667832297649,14.186475718013147,65
of_3_11,4.0,heldout,198,-3.143069129482164,3.2885428209801764,2.9568342881464713,0.10101010101010101,1.5274735816669813,1.7374099174005424,65
of_4_12,2.0,train,11262,-3.6263269010346626,3.377403361605647,4.043498254622855,0.16542354821523708,117.70399083434025,11.822806176248937,65
of_4_12,2.0,heldout,198,-3.3770133539239104,2.8446568308503455,2.9097181473805436,0.08585858585858586,1.8265311161199884,1.6328331911937894,65
of_4_12,4.0,train,11262,-3.4217103360482284,3.351010441906498,4.022676979052787,0.16471319481442018,137.14798893885612,12.099300979893279,65
of_4_12,4.0,heldout,198,-3.197093018934737,2.7914662985687326,2.883784003251049,0.08585858585858586,1.6550803871055166,2.0490258366081258,65
