target,gate,run,method,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct
B4,all_three,60,traditional_ridge,802,-0.12817102378156486,0.25820653744595995,0.3021171781451041,0.2855361596009975,0.6620947630922693
B4,all_three,60,ml_hgb,802,-0.08058693363970214,0.20471218786108536,0.24207814254777826,0.3628428927680798,0.7855361596009975
B4,all_three,60,shuffled_ml,802,-0.19095883641328704,0.3647923168585416,0.6719245389219446,0.15835411471321695,0.4376558603491272
B4,all_three,61,traditional_ridge,925,-0.06031837965638324,0.22440822807112099,0.28643377502763534,0.33513513513513515,0.7340540540540541
B4,all_three,61,ml_hgb,925,-0.0201878878500554,0.21506145835420118,0.24707706991424086,0.36648648648648646,0.7535135135135135
B4,all_three,61,shuffled_ml,925,-0.13105259239179512,0.33035663528404374,0.5556140711925613,0.18702702702702703,0.5145945945945946
B4,all_three,62,traditional_ridge,798,0.0034132950603647065,0.22425023040276643,0.3956974812379369,0.35463659147869675,0.7192982456140351
B4,all_three,62,ml_hgb,798,0.021927667047044262,0.20711961956286776,0.29288309332162304,0.3659147869674185,0.7619047619047619
B4,all_three,62,shuffled_ml,798,-0.029200204080258113,0.2937502685589768,0.5770564992495839,0.2832080200501253,0.6052631578947368
B4,all_three,63,traditional_ridge,365,0.0826893039280502,0.3261038440825972,0.5978369313520209,0.29863013698630136,0.5863013698630137
B4,all_three,63,ml_hgb,365,0.040247324764549224,0.2632626437650223,0.4232531766626175,0.3726027397260274,0.6602739726027397
B4,all_three,63,shuffled_ml,365,0.07117985315611312,0.35532293607010973,0.7062645322923946,0.26575342465753427,0.5397260273972603
B4,all_three,65,traditional_ridge,63,0.09877300542608217,0.35398258239044644,0.5928253914524331,0.2698412698412698,0.5396825396825397
B4,all_three,65,ml_hgb,63,0.06677975438121382,0.3167166357872119,0.55063795306095,0.30158730158730157,0.6507936507936508
B4,all_three,65,shuffled_ml,63,0.10901550277496848,0.37882105063535404,0.903903239327741,0.14285714285714285,0.5873015873015873
B4,b4b6_no_b8,58,traditional_ridge,125,0.09825573591909337,0.35680617565412714,1.2672866143081767,0.208,0.528
B4,b4b6_no_b8,58,ml_hgb,125,0.009475746202982884,0.2511174384247155,0.5967879701009351,0.328,0.68
B4,b4b6_no_b8,58,shuffled_ml,125,0.12962134708888312,0.47436656397105864,1.485012157822552,0.136,0.408
B4,b4b6_no_b8,59,traditional_ridge,1360,0.022687007728198157,0.2510118066142736,0.48301869555982935,0.3220588235294118,0.6786764705882353
B4,b4b6_no_b8,59,ml_hgb,1360,0.009320974853574523,0.22326917965009307,0.3496605551766208,0.3713235294117647,0.7169117647058824
B4,b4b6_no_b8,59,shuffled_ml,1360,-0.014457730797011473,0.311957357635924,0.8015589577729026,0.24411764705882352,0.5610294117647059
B4,b4b6_no_b8,60,traditional_ridge,1194,-0.11080951113896878,0.22652941620258338,0.3848126926933466,0.3149078726968174,0.7487437185929648
B4,b4b6_no_b8,60,ml_hgb,1194,-0.06715220071021355,0.18765024773431893,0.3315182799980843,0.40033500837520936,0.8299832495812395
B4,b4b6_no_b8,60,shuffled_ml,1194,-0.21836278582608953,0.3729222933526348,0.6975921029339017,0.11390284757118928,0.39949748743718594
B4,b4b6_no_b8,61,traditional_ridge,1364,-0.06921431283161021,0.20633798884888133,0.3246736304763202,0.36070381231671556,0.782258064516129
B4,b4b6_no_b8,61,ml_hgb,1364,-0.03174324147381993,0.18852820556682767,0.27415638344718024,0.40249266862170086,0.8079178885630498
B4,b4b6_no_b8,61,shuffled_ml,1364,-0.1589557964347418,0.3293741698134554,0.8495943351658001,0.19648093841642228,0.5036656891495601
B4,b4b6_no_b8,62,traditional_ridge,1325,-0.024868367465249126,0.20642720394037026,0.48780192753313123,0.36150943396226415,0.7516981132075472
B4,b4b6_no_b8,62,ml_hgb,1325,-0.003981247392469668,0.18859394833332122,0.3242735228278466,0.40679245283018867,0.7954716981132075
B4,b4b6_no_b8,62,shuffled_ml,1325,-0.10595788534198547,0.3280509038153019,0.8649624216356807,0.20679245283018868,0.5486792452830188
B4,b4b6_no_b8,63,traditional_ridge,663,0.08824646368784787,0.31982702171816635,1.1811378394184813,0.2865761689291101,0.5897435897435898
B4,b4b6_no_b8,63,ml_hgb,663,0.05092805519501715,0.2552225596942358,0.7572363133092754,0.32428355957767724,0.6666666666666666
B4,b4b6_no_b8,63,shuffled_ml,663,0.030443873606808843,0.3480148196318453,1.2585246997509774,0.21568627450980393,0.5339366515837104
B4,b4b6_no_b8,65,traditional_ridge,178,0.14352254554017552,0.3608072841656862,0.9860234685641226,0.2303370786516854,0.5730337078651685
B4,b4b6_no_b8,65,ml_hgb,178,0.07022762763513712,0.2832968950422461,0.5506853288383515,0.34831460674157305,0.651685393258427
B4,b4b6_no_b8,65,shuffled_ml,178,0.20852549044811763,0.5267561712472209,1.1815354333004044,0.19662921348314608,0.43258426966292135
B6,target_hit_only,58,traditional_ridge,213,0.04241566672874425,0.44794573379302177,2.2343066737299466,0.19248826291079812,0.4460093896713615
B6,target_hit_only,58,ml_hgb,213,0.028303834368883885,0.3818277772559824,1.5269986094019776,0.2112676056338028,0.460093896713615
B6,target_hit_only,58,shuffled_ml,213,0.11936400668401993,0.5587003299726383,2.399961867881141,0.1643192488262911,0.3568075117370892
B6,target_hit_only,59,traditional_ridge,2224,0.048115194672206416,0.40926318749630264,0.929724020255298,0.16951438848920863,0.44694244604316546
B6,target_hit_only,59,ml_hgb,2224,0.01060474284596458,0.3762575421376414,0.6748503380651869,0.18884892086330934,0.46672661870503596
B6,target_hit_only,59,shuffled_ml,2224,0.029665944771025222,0.44699262327353395,1.052342505025701,0.15377697841726617,0.3898381294964029
B6,target_hit_only,60,traditional_ridge,2047,-0.16349858677190793,0.37584870049236674,0.6289901563712186,0.18710307767464582,0.4616511968734734
B6,target_hit_only,60,ml_hgb,2047,-0.1104737556679044,0.34447846636984886,0.529170793397676,0.2159257449926722,0.5065950170981924
B6,target_hit_only,60,shuffled_ml,2047,-0.20262828557413254,0.4560221988714826,0.9329935694927776,0.1524181729360039,0.35661944308744503
B6,target_hit_only,61,traditional_ridge,2343,-0.08521043754046795,0.3553447610928938,0.6401632652158277,0.20102432778489115,0.4946649594536918
B6,target_hit_only,61,ml_hgb,2343,-0.04286298805835124,0.33752646292599325,0.5645676484281607,0.21084080239009817,0.5194195475885617
B6,target_hit_only,61,shuffled_ml,2343,-0.1420317585783336,0.4407506384116183,1.0620937061147624,0.14852752880921896,0.38028169014084506
B6,target_hit_only,62,traditional_ridge,2177,-0.014634717784091342,0.36198754847311954,0.9724917526799771,0.19935691318327975,0.47083141938447404
B6,target_hit_only,62,ml_hgb,2177,0.0034100593751220025,0.34164680588779817,0.6690994992641386,0.20349104271933854,0.5098759761139182
B6,target_hit_only,62,shuffled_ml,2177,-0.028206116724633988,0.4303543565134646,1.1376321303843788,0.17868626550298575,0.4042259990813045
B6,target_hit_only,63,traditional_ridge,1082,0.10959380954212064,0.4168880318973243,1.4961840056625033,0.16913123844731978,0.4390018484288355
B6,target_hit_only,63,ml_hgb,1082,0.04193134233992988,0.3808031415653341,1.2080415142079883,0.1987060998151571,0.4805914972273567
B6,target_hit_only,63,shuffled_ml,1082,0.07839064989675604,0.44993603752090555,1.6622755154468756,0.17744916820702403,0.3946395563770795
B6,target_hit_only,65,traditional_ridge,268,0.07607714876789742,0.48068065377890296,1.3653129307147054,0.19402985074626866,0.373134328358209
B6,target_hit_only,65,ml_hgb,268,-0.01906480452766985,0.38924939488694954,0.9337569155808839,0.15671641791044777,0.44402985074626866
B6,target_hit_only,65,shuffled_ml,268,0.14270544368223467,0.5253658742547763,2.0698730032511876,0.16417910447761194,0.3694029850746269
B6,all_three,58,traditional_ridge,72,-0.027555251668799227,0.2997774134355682,0.7305812731711308,0.3472222222222222,0.5972222222222222
B6,all_three,58,ml_hgb,72,-0.06676030033995117,0.2861515996292133,0.3618886035450539,0.2361111111111111,0.6388888888888888
B6,all_three,58,shuffled_ml,72,-0.019469548417747035,0.372521851309776,1.2781948150224265,0.25,0.5555555555555556
B6,all_three,59,traditional_ridge,749,0.09685122940176114,0.3045529048632503,0.47116585359852964,0.3190921228304406,0.616822429906542
B6,all_three,59,ml_hgb,749,0.07611713509050803,0.26224124383940267,0.34390169862612396,0.30173564753004006,0.6555407209612817
B6,all_three,59,shuffled_ml,749,0.08529522311803588,0.3332104117692397,0.660671993741084,0.27770360480640854,0.5660881174899867
B6,all_three,60,traditional_ridge,802,-0.1482554049116681,0.27449474777355326,0.4294450676204693,0.2456359102244389,0.6334164588528678
B6,all_three,60,ml_hgb,802,-0.09755313285338701,0.2324210342995479,0.3279501700309367,0.2955112219451372,0.7194513715710723
B6,all_three,60,shuffled_ml,802,-0.1762683116556319,0.3446688332189511,0.8322544853253478,0.17830423940149626,0.5049875311720698
B6,all_three,61,traditional_ridge,925,-0.08087402654189124,0.2503209299708907,0.3227022223147754,0.3091891891891892,0.6789189189189189
B6,all_three,61,ml_hgb,925,-0.03344021447494574,0.22447181958896997,0.27803264688642315,0.32432432432432434,0.7243243243243244
B6,all_three,61,shuffled_ml,925,-0.11081736531303327,0.3144516131769221,0.493379150695276,0.21837837837837837,0.5578378378378378
B6,all_three,62,traditional_ridge,798,0.01248130810795278,0.22785269901739236,0.5356790690826672,0.33208020050125314,0.731829573934837
B6,all_three,62,ml_hgb,798,0.03050744447703988,0.23449884977316796,0.31993273335022665,0.3233082706766917,0.7180451127819549
B6,all_three,62,shuffled_ml,798,-0.018262621483299678,0.2894421266858284,0.7122019868700028,0.2756892230576441,0.6152882205513784
B6,all_three,63,traditional_ridge,365,0.0965572839321011,0.2847279169184426,0.6125667294445077,0.3013698630136986,0.6219178082191781
B6,all_three,63,ml_hgb,365,0.06046365652500758,0.26528614336676276,0.4004446327231587,0.29315068493150687,0.6383561643835617
B6,all_three,63,shuffled_ml,365,0.04762938393624205,0.333705220389639,0.7997066847742396,0.26575342465753427,0.5698630136986301
B6,all_three,65,traditional_ridge,63,0.14287826989774238,0.416251714726043,1.0780502321705865,0.19047619047619047,0.5238095238095238
B6,all_three,65,ml_hgb,63,0.0650224756392599,0.3264254210120595,0.421112303532525,0.20634920634920634,0.5555555555555556
B6,all_three,65,shuffled_ml,63,0.1383348034770902,0.3497876039830288,1.4652574070188793,0.19047619047619047,0.5873015873015873
B6,b4b6_no_b8,58,traditional_ridge,125,-0.03758007463735561,0.4338674306458756,1.8229118342007606,0.168,0.408
B6,b4b6_no_b8,58,ml_hgb,125,-0.043291657104215175,0.38599011295405394,0.7874474258741814,0.168,0.496
B6,b4b6_no_b8,58,shuffled_ml,125,0.11863135347159381,0.5923794088777721,2.5115735393050524,0.112,0.328
B6,b4b6_no_b8,59,traditional_ridge,1360,-0.029545386576382046,0.35911617051212674,0.7051084213541279,0.2139705882352941,0.5169117647058824
B6,b4b6_no_b8,59,ml_hgb,1360,-0.034470815069315174,0.34809923717754265,0.592490675336891,0.2235294117647059,0.5375
B6,b4b6_no_b8,59,shuffled_ml,1360,-0.0535398939606931,0.3995631107271474,1.017011083520558,0.18455882352941178,0.44485294117647056
B6,b4b6_no_b8,60,traditional_ridge,1194,-0.2111194824322699,0.3742148565143659,0.6804607196375738,0.15577889447236182,0.4212730318257956
B6,b4b6_no_b8,60,ml_hgb,1194,-0.19102076781110233,0.36063932244275354,0.5781240915239673,0.16834170854271358,0.46147403685092125
B6,b4b6_no_b8,60,shuffled_ml,1194,-0.2810884646347481,0.458805636791077,1.040622834174398,0.10385259631490787,0.28224455611390287
B6,b4b6_no_b8,61,traditional_ridge,1364,-0.1261382836306293,0.3386886334933142,0.6671032458878022,0.19134897360703812,0.499266862170088
B6,b4b6_no_b8,61,ml_hgb,1364,-0.09792184765583832,0.3369728912602306,0.7254602264815864,0.1935483870967742,0.5190615835777126
B6,b4b6_no_b8,61,shuffled_ml,1364,-0.17711847680807197,0.4160139803991931,1.2052384782313375,0.1312316715542522,0.37609970674486803
B6,b4b6_no_b8,62,traditional_ridge,1325,-0.0771401595599424,0.33466011081633323,1.052789843677155,0.1909433962264151,0.5245283018867924
B6,b4b6_no_b8,62,ml_hgb,1325,-0.054007514700728995,0.3306901121507905,0.774173250425301,0.20981132075471698,0.5411320754716981
B6,b4b6_no_b8,62,shuffled_ml,1325,-0.09507657786859094,0.40803970096435144,1.374536192498216,0.15169811320754717,0.3969811320754717
B6,b4b6_no_b8,63,traditional_ridge,663,0.04485752186916724,0.39492629456534717,1.631872924125295,0.1975867269984917,0.4856711915535445
B6,b4b6_no_b8,63,ml_hgb,663,0.005910594834495106,0.380710219042018,1.3236224307102258,0.22021116138763197,0.5082956259426847
B6,b4b6_no_b8,63,shuffled_ml,663,0.04349568699845794,0.4432228626326545,1.8999504342506053,0.19306184012066366,0.4298642533936652
B6,b4b6_no_b8,65,traditional_ridge,178,0.0892914571470719,0.44416857380803004,1.6367941842192733,0.19101123595505617,0.42134831460674155
B6,b4b6_no_b8,65,ml_hgb,178,0.016215927952407623,0.3908291749243219,0.9024237147358168,0.16853932584269662,0.47752808988764045
B6,b4b6_no_b8,65,shuffled_ml,178,0.20573729011310493,0.5785091258293606,2.481912606231555,0.14606741573033707,0.38764044943820225
B8,target_hit_only,58,traditional_ridge,87,-1.2932083986352221e-05,0.5868905409780527,2.6636909116702365,0.16091954022988506,0.3793103448275862
B8,target_hit_only,58,ml_hgb,87,0.07023000442972939,0.45854575530633135,2.213151262712545,0.13793103448275862,0.367816091954023
B8,target_hit_only,58,shuffled_ml,87,0.16945757181392154,0.6625839162962428,2.837595942393168,0.1724137931034483,0.367816091954023
B8,target_hit_only,59,traditional_ridge,829,0.01345053398417252,0.3825816923473968,1.0161359244620956,0.1700844390832328,0.4390832328106152
B8,target_hit_only,59,ml_hgb,829,0.005810991147830568,0.37377171515201096,0.8805332514139105,0.1881785283474065,0.4764776839565742
B8,target_hit_only,59,shuffled_ml,829,-0.009341348226308345,0.42288745295192126,1.4079431612868918,0.18576598311218334,0.4209891435464415
B8,target_hit_only,60,traditional_ridge,836,-0.16346991114334247,0.38424289436446135,0.7435408718474977,0.17105263157894737,0.4461722488038278
B8,target_hit_only,60,ml_hgb,836,-0.1447405015494962,0.3489862123106524,0.597972894816886,0.18301435406698566,0.48325358851674644
B8,target_hit_only,60,shuffled_ml,836,-0.1973852823786773,0.436006850772494,1.4150253467444578,0.13277511961722488,0.3349282296650718
B8,target_hit_only,61,traditional_ridge,969,-0.09158295940942099,0.3515623430159746,1.0394548612804317,0.22497420020639836,0.5087719298245614
B8,target_hit_only,61,ml_hgb,969,-0.0753049701046791,0.3416088487043831,0.849984590676117,0.2301341589267286,0.5366357069143447
B8,target_hit_only,61,shuffled_ml,969,-0.14753267010654653,0.41156996917159333,1.285651738408856,0.15583075335397317,0.41589267285861714
B8,target_hit_only,62,traditional_ridge,841,-0.081473209880707,0.35753585632140245,0.7217766734069703,0.17360285374554102,0.47443519619500596
B8,target_hit_only,62,ml_hgb,841,-0.05409043537699557,0.33453774177730256,0.6293673935451605,0.20927467300832342,0.5101070154577884
B8,target_hit_only,62,shuffled_ml,841,-0.11210528497625777,0.4096143947648004,0.9071426839245488,0.1700356718192628,0.4149821640903686
B8,target_hit_only,63,traditional_ridge,397,-0.054983935336795055,0.387123764925669,1.3400346908260306,0.16120906801007556,0.4609571788413098
B8,target_hit_only,63,ml_hgb,397,-0.037603035163944414,0.38672162330403126,0.8681271818036027,0.163727959697733,0.4508816120906801
B8,target_hit_only,63,shuffled_ml,397,-0.042987008896958515,0.4140238170871422,1.4372977792640633,0.15113350125944586,0.3879093198992443
B8,target_hit_only,65,traditional_ridge,78,0.19069824401111735,0.5219154564105497,1.8404507168210613,0.14102564102564102,0.3076923076923077
B8,target_hit_only,65,ml_hgb,78,0.2585860670732306,0.5521606303961019,1.481646208683125,0.1282051282051282,0.3076923076923077
B8,target_hit_only,65,shuffled_ml,78,0.23843542365850984,0.8320852525998845,1.9951577111392786,0.08974358974358974,0.34615384615384615
B8,all_three,58,traditional_ridge,72,-0.04163997851154397,0.4005342365227143,0.8671351552998038,0.19444444444444445,0.5416666666666666
B8,all_three,58,ml_hgb,72,-0.011132258424037107,0.37602802271811264,0.6415401218541134,0.1388888888888889,0.3888888888888889
B8,all_three,58,shuffled_ml,72,0.11052208643325626,0.5610581168011798,1.478317750103017,0.18055555555555555,0.4027777777777778
B8,all_three,59,traditional_ridge,749,0.015752724485359085,0.352959256965881,0.6223755450104594,0.18958611481975968,0.47930574098798395
B8,all_three,59,ml_hgb,749,0.010779547900516127,0.36125040763001326,0.5738062143015523,0.2096128170894526,0.5006675567423231
B8,all_three,59,shuffled_ml,749,-0.03418007975474606,0.37584710349266687,0.7656160715438914,0.19492656875834447,0.4753004005340454
B8,all_three,60,traditional_ridge,802,-0.1338551392344846,0.36019693737602027,0.7373638437612363,0.17955112219451372,0.46758104738154616
B8,all_three,60,ml_hgb,802,-0.12606480905620207,0.34517423243404544,0.637188790594144,0.19451371571072318,0.48877805486284287
B8,all_three,60,shuffled_ml,802,-0.14670828979249595,0.41057272226453356,1.1157348980433566,0.1633416458852868,0.4002493765586035
B8,all_three,61,traditional_ridge,925,-0.07575062308371934,0.3292896650231239,0.48749268395860995,0.22594594594594594,0.5135135135135135
B8,all_three,61,ml_hgb,925,-0.06973739463120156,0.32907326187042657,0.47737078894037155,0.2281081081081081,0.5383783783783784
B8,all_three,61,shuffled_ml,925,-0.11817544820821546,0.3932163939642923,0.6648946226531346,0.17405405405405405,0.4486486486486487
B8,all_three,62,traditional_ridge,798,-0.06100382755013982,0.33850960465252644,0.687652092345074,0.20300751879699247,0.5
B8,all_three,62,ml_hgb,798,-0.023382489145411148,0.3268313560092175,0.6429370798096314,0.2518796992481203,0.506265664160401
B8,all_three,62,shuffled_ml,798,-0.06610739156684639,0.3818670851605537,0.8137398383207277,0.18796992481203006,0.4674185463659148
B8,all_three,63,traditional_ridge,365,-0.03977040054354918,0.3458551001237544,0.6564114272084384,0.15616438356164383,0.4821917808219178
B8,all_three,63,ml_hgb,365,-0.021326770559339226,0.36628893599623596,0.5797736134616726,0.15616438356164383,0.5013698630136987
B8,all_three,63,shuffled_ml,365,-0.035860250740433045,0.4061561294857487,0.9991712008065905,0.136986301369863,0.42191780821917807
B8,all_three,65,traditional_ridge,63,0.10883638276310144,0.486742036602199,0.9745011761407101,0.12698412698412698,0.38095238095238093
B8,all_three,65,ml_hgb,63,0.16376915822519342,0.49667875891961394,0.8517319373552374,0.09523809523809523,0.36507936507936506
B8,all_three,65,shuffled_ml,63,0.189968968119812,0.5108364134953154,1.7546006973946033,0.15873015873015872,0.3968253968253968
B8,b8_present,58,traditional_ridge,87,-1.2932083986352221e-05,0.5868905409780527,2.6636909116702365,0.16091954022988506,0.3793103448275862
B8,b8_present,58,ml_hgb,87,0.07023000442972939,0.45854575530633135,2.213151262712545,0.13793103448275862,0.367816091954023
B8,b8_present,58,shuffled_ml,87,0.16363559578395412,0.5980090139097151,2.9472164693000384,0.11494252873563218,0.3103448275862069
B8,b8_present,59,traditional_ridge,829,0.01345053398417252,0.3825816923473968,1.0161359244620956,0.1700844390832328,0.4390832328106152
B8,b8_present,59,ml_hgb,829,0.005810991147830568,0.37377171515201096,0.8805332514139105,0.1881785283474065,0.4764776839565742
B8,b8_present,59,shuffled_ml,829,-0.03409620032555981,0.41871734753620293,1.3028696343558184,0.15922798552472858,0.4221954161640531
B8,b8_present,60,traditional_ridge,836,-0.16346991114334247,0.38424289436446135,0.7435408718474977,0.17105263157894737,0.4461722488038278
B8,b8_present,60,ml_hgb,836,-0.1447405015494962,0.3489862123106524,0.597972894816886,0.18301435406698566,0.48325358851674644
B8,b8_present,60,shuffled_ml,836,-0.19042343902781736,0.44395002374822584,1.252526337788171,0.15550239234449761,0.34688995215311
B8,b8_present,61,traditional_ridge,969,-0.09158295940942099,0.3515623430159746,1.0394548612804317,0.22497420020639836,0.5087719298245614
B8,b8_present,61,ml_hgb,969,-0.0753049701046791,0.3416088487043831,0.849984590676117,0.2301341589267286,0.5366357069143447
B8,b8_present,61,shuffled_ml,969,-0.14649862300518304,0.41065749346395447,1.192922443795501,0.1568627450980392,0.4262125902992776
B8,b8_present,62,traditional_ridge,841,-0.081473209880707,0.35753585632140245,0.7217766734069703,0.17360285374554102,0.47443519619500596
B8,b8_present,62,ml_hgb,841,-0.05409043537699557,0.33453774177730256,0.6293673935451605,0.20927467300832342,0.5101070154577884
B8,b8_present,62,shuffled_ml,841,-0.11202193171193986,0.4115245218296486,0.9473469853162358,0.16171224732461356,0.41379310344827586
B8,b8_present,63,traditional_ridge,397,-0.054983935336795055,0.387123764925669,1.3400346908260306,0.16120906801007556,0.4609571788413098
B8,b8_present,63,ml_hgb,397,-0.037603035163944414,0.38672162330403126,0.8681271818036027,0.163727959697733,0.4508816120906801
B8,b8_present,63,shuffled_ml,397,-0.030491577576129865,0.3971545327677476,1.59621317189008,0.1561712846347607,0.3904282115869018
B8,b8_present,65,traditional_ridge,78,0.19069824401111735,0.5219154564105497,1.8404507168210613,0.14102564102564102,0.3076923076923077
B8,b8_present,65,ml_hgb,78,0.2585860670732306,0.5521606303961019,1.481646208683125,0.1282051282051282,0.3076923076923077
B8,b8_present,65,shuffled_ml,78,0.2289766598956393,0.5841750765136947,2.328934355439211,0.10256410256410256,0.3076923076923077
B4B6,target_hit_only,58,traditional_ridge,197,0.040220202879993096,0.32411103824550147,1.1718226495394426,0.27918781725888325,0.5634517766497462
B4B6,target_hit_only,58,ml_hgb,197,0.014578631464436187,0.27004247808859033,0.5370536092947256,0.2893401015228426,0.6395939086294417
B4B6,target_hit_only,58,shuffled_ml,197,0.08914268286396909,0.4618959737410729,1.4213697489914392,0.15736040609137056,0.41116751269035534
B4B6,target_hit_only,59,traditional_ridge,2109,0.040733638378437506,0.29577258113217403,0.49870703922380466,0.25604551920341395,0.595542911332385
B4B6,target_hit_only,59,ml_hgb,2109,0.021712166726726486,0.2690992334165796,0.33936048508657357,0.28212422949265054,0.6481744902797535
B4B6,target_hit_only,59,shuffled_ml,2109,0.011628106307338315,0.3583205875336517,0.7326777984766127,0.20957799905168326,0.4950213371266003
B4B6,target_hit_only,60,traditional_ridge,1996,-0.1317212618649105,0.2704398559296174,0.3724024718133345,0.2535070140280561,0.6367735470941884
B4B6,target_hit_only,60,ml_hgb,1996,-0.09003025375796833,0.23603563151355045,0.27121603201075173,0.2925851703406814,0.7099198396793587
B4B6,target_hit_only,60,shuffled_ml,1996,-0.19164120709903976,0.38348702321386097,0.7114102166969265,0.16482965931863727,0.42384769539078154
B4B6,target_hit_only,61,traditional_ridge,2289,-0.05141943149114243,0.24859113519701515,0.30955497671119153,0.290519877675841,0.6806465705548275
B4B6,target_hit_only,61,ml_hgb,2289,-0.01597670551419856,0.23090863346325421,0.2679868998956513,0.30624726955002185,0.7134119702927042
B4B6,target_hit_only,61,shuffled_ml,2289,-0.11791472251217561,0.3524566546229764,0.7327453722065455,0.1913499344692005,0.490607252075142
B4B6,target_hit_only,62,traditional_ridge,2123,0.0019449309019276713,0.2556795812124789,0.5336289963300587,0.2783796514366463,0.6665096561469619
B4B6,target_hit_only,62,ml_hgb,2123,0.018291832809406293,0.23537359218921725,0.32029606347408274,0.30711257654262836,0.7051342439943477
B4B6,target_hit_only,62,shuffled_ml,2123,-0.05246893589419621,0.3414333713895315,0.8065656189510997,0.21149317004239285,0.5148374941121056
B4B6,target_hit_only,63,traditional_ridge,1028,0.08360104033297006,0.32618021483788545,1.0537583309858247,0.2607003891050584,0.5749027237354085
B4B6,target_hit_only,63,ml_hgb,1028,0.05589715947955304,0.27464302682303543,0.755944553405735,0.2811284046692607,0.6352140077821011
B4B6,target_hit_only,63,shuffled_ml,1028,0.08112730400606087,0.37631965494670333,1.1752079654909346,0.20038910505836577,0.48735408560311283
B4B6,target_hit_only,65,traditional_ridge,241,0.11073807267075352,0.3616335210079381,0.9771643635350676,0.1950207468879668,0.5186721991701245
