target,gate,b2_amp_bin,method,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,within_25pct
B4,all_three,1000_2000,traditional_ridge,516,0.098017736106149,0.3065294693250105,0.368242099755291,0.313953488372093,0.6085271317829457
B4,all_three,1000_2000,ml_hgb,516,0.004439168638090925,0.24581226934229203,0.3057538325663619,0.31976744186046513,0.686046511627907
B4,all_three,1000_2000,shuffled_ml,516,0.5355547905469173,0.9414894308001496,1.2257977787905199,0.13953488372093023,0.312015503875969
B4,all_three,2000_3000,traditional_ridge,1932,-0.03009930630790671,0.20867257773537362,0.28295801713946156,0.3612836438923395,0.7608695652173914
B4,all_three,2000_3000,ml_hgb,1932,-0.012320955800363083,0.1999290164574811,0.23719482978803763,0.39492753623188404,0.7872670807453416
B4,all_three,2000_3000,shuffled_ml,1932,-0.05273823762633075,0.26500041989309536,0.43864568038531,0.2748447204968944,0.6438923395445134
B4,all_three,3000_5000,traditional_ridge,1121,-0.08897330799670808,0.27513212989442415,0.4596532922231902,0.280107047279215,0.6226583407671722
B4,all_three,3000_5000,ml_hgb,1121,-0.008437346443244375,0.23279713026041635,0.37496474695604987,0.33987511150758254,0.7100802854594113
B4,all_three,3000_5000,shuffled_ml,1121,-0.23755573485466963,0.35596219619999214,0.46341578046182996,0.15700267618198038,0.4264049955396967
B4,all_three,5000_7000,traditional_ridge,132,0.3329257125581363,0.6072593554794963,1.1467247286328415,0.18181818181818182,0.32575757575757575
B4,all_three,5000_7000,ml_hgb,132,0.03617154166124498,0.3466983769333944,0.4971810390561086,0.24242424242424243,0.553030303030303
B4,all_three,5000_7000,shuffled_ml,132,0.003670879003981483,0.36700712387725504,0.75622397300752,0.21212121212121213,0.5227272727272727
B4,all_three,7000_inf,traditional_ridge,73,0.0024707548406992636,0.3511571570655558,0.40887482997948266,0.1917808219178082,0.4931506849315068
B4,all_three,7000_inf,ml_hgb,73,0.0036494365000149013,0.28221285936614404,0.3434649448298527,0.2876712328767123,0.6027397260273972
B4,all_three,7000_inf,shuffled_ml,73,-0.010684500980700172,0.3096794903983319,0.3686308139980041,0.2876712328767123,0.5342465753424658
B4,b4b6_no_b8,1000_2000,traditional_ridge,598,0.13709813505549862,0.35453313358911737,0.43399560382353985,0.2591973244147157,0.5468227424749164
B4,b4b6_no_b8,1000_2000,ml_hgb,598,-0.01677433504648671,0.2453175371302803,0.4441314154283361,0.32608695652173914,0.6839464882943144
B4,b4b6_no_b8,1000_2000,shuffled_ml,598,1.0655636036799114,1.5966712818503574,1.930956373468512,0.05016722408026756,0.1488294314381271
B4,b4b6_no_b8,2000_3000,traditional_ridge,2213,-0.002426360650901209,0.21357215450113742,0.4816404823919399,0.35336647085404427,0.7528242205151379
B4,b4b6_no_b8,2000_3000,ml_hgb,2213,-0.01464285188164562,0.19971735098274582,0.38744851042845163,0.3827383642114776,0.7858111161319475
B4,b4b6_no_b8,2000_3000,shuffled_ml,2213,0.014680177007200043,0.2724908158998271,0.8096765324559174,0.2824220515137822,0.640307275192047
B4,b4b6_no_b8,3000_5000,traditional_ridge,2976,-0.0753344591798579,0.21812537179174593,0.5918661931416472,0.34139784946236557,0.7496639784946236
B4,b4b6_no_b8,3000_5000,ml_hgb,2976,-0.02025692712377138,0.18598058164305592,0.35536236548132805,0.42036290322580644,0.8030913978494624
B4,b4b6_no_b8,3000_5000,shuffled_ml,2976,-0.22358835293811602,0.32972278494640733,0.5657608538643445,0.15826612903225806,0.4798387096774194
B4,b4b6_no_b8,5000_7000,traditional_ridge,249,0.15818883850330415,0.4847380394633186,1.1931592437324452,0.18875502008032127,0.4578313253012048
B4,b4b6_no_b8,5000_7000,ml_hgb,249,-0.0366608879094807,0.3644340671691801,0.679725284330276,0.2289156626506024,0.5381526104417671
B4,b4b6_no_b8,5000_7000,shuffled_ml,249,-0.15966387902474596,0.40144860929787163,0.775732455157943,0.1606425702811245,0.44176706827309237
B4,b4b6_no_b8,7000_inf,traditional_ridge,173,-0.04112735730057695,0.29619145226877863,1.150354430625387,0.24277456647398843,0.5838150289017341
B4,b4b6_no_b8,7000_inf,ml_hgb,173,0.04163699278546843,0.3267898876887427,0.6671195969471785,0.2254335260115607,0.5375722543352601
B4,b4b6_no_b8,7000_inf,shuffled_ml,173,-0.09301944925957749,0.3364715530658841,1.1329638638200874,0.2254335260115607,0.5317919075144508
B6,target_hit_only,1000_2000,traditional_ridge,1298,0.09815018203533565,0.4000441340760629,0.7476886860421443,0.20878274268104777,0.48073959938366717
B6,target_hit_only,1000_2000,ml_hgb,1298,-0.006432861177677309,0.3200743387010321,0.6738288080185132,0.2473035439137134,0.5600924499229584
B6,target_hit_only,1000_2000,shuffled_ml,1298,0.543597113390506,0.8802612705554156,1.9527697115980671,0.1016949152542373,0.2580893682588598
B6,target_hit_only,2000_3000,traditional_ridge,4206,-0.021030075282335366,0.3454818433893203,0.7357052294398321,0.21659533999048977,0.5121255349500713
B6,target_hit_only,2000_3000,ml_hgb,4206,-0.0056296632919728504,0.33444999155819066,0.6461876036839876,0.2230147408464099,0.5287684260580123
B6,target_hit_only,2000_3000,shuffled_ml,4206,-0.017551033527746306,0.3754767760450758,1.0925407806676455,0.20423204945316215,0.47765097479790775
B6,target_hit_only,3000_5000,traditional_ridge,4177,-0.12355022372894349,0.3927272397272919,1.021392300323724,0.1599233899928178,0.4268613837682547
B6,target_hit_only,3000_5000,ml_hgb,4177,-0.06003525238114201,0.3626836853066788,0.7536821187142116,0.1800335168781422,0.46468757481446016
B6,target_hit_only,3000_5000,shuffled_ml,4177,-0.2449102140352363,0.4515649227183354,0.9466645763999828,0.13478573138616232,0.3299018434282978
B6,target_hit_only,5000_7000,traditional_ridge,413,0.1549129969332823,0.5774503966316782,2.1810982327632518,0.1234866828087167,0.31476997578692495
B6,target_hit_only,5000_7000,ml_hgb,413,-0.07647394764289336,0.45956004290531716,1.2526692846594645,0.12590799031476999,0.37530266343825663
B6,target_hit_only,5000_7000,shuffled_ml,413,-0.061904167048834,0.4776499532997329,1.512305678895524,0.16464891041162227,0.3728813559322034
B6,target_hit_only,7000_inf,traditional_ridge,260,-0.058448095901239595,0.4313745150917351,1.258523951325979,0.15384615384615385,0.3923076923076923
B6,target_hit_only,7000_inf,ml_hgb,260,-0.05026901282766141,0.4421190996882402,0.9815453607854167,0.14615384615384616,0.35384615384615387
B6,target_hit_only,7000_inf,shuffled_ml,260,-0.0875069005474455,0.4470870050832586,1.2588747595222658,0.15384615384615385,0.36153846153846153
B6,all_three,1000_2000,traditional_ridge,516,0.07405719279832958,0.2874263768086385,0.5002312519800135,0.31589147286821706,0.625968992248062
B6,all_three,1000_2000,ml_hgb,516,0.01615307669474958,0.25451008255626223,0.3115900629685032,0.2810077519379845,0.6666666666666666
B6,all_three,1000_2000,shuffled_ml,516,0.37669625774613513,0.6061235052370921,1.293605310122088,0.1511627906976744,0.37209302325581395
B6,all_three,2000_3000,traditional_ridge,1932,-0.02691461798977026,0.22945451921264134,0.3121247811675143,0.32867494824016563,0.722567287784679
B6,all_three,2000_3000,ml_hgb,1932,-0.008109735356073925,0.22191350641338034,0.24730664587100604,0.3416149068322981,0.744824016563147
B6,all_three,2000_3000,shuffled_ml,1932,-0.04071883549584709,0.26734631234318434,0.5522929574832776,0.27898550724637683,0.6485507246376812
B6,all_three,3000_5000,traditional_ridge,1121,-0.08061266111051009,0.3034285450555866,0.5137888231980798,0.25958965209634255,0.5941123996431757
B6,all_three,3000_5000,ml_hgb,1121,-0.01607510114878607,0.2606022362534624,0.40460134105195483,0.27029438001784123,0.6574487065120428
B6,all_three,3000_5000,shuffled_ml,1121,-0.18066437587373058,0.35200732452445943,0.543261623827763,0.20785013380909903,0.49955396966993754
B6,all_three,5000_7000,traditional_ridge,132,0.2131415164193539,0.4560487359279833,1.4042062851365131,0.21212121212121213,0.4621212121212121
B6,all_three,5000_7000,ml_hgb,132,-0.015661502769845834,0.3403111457282779,0.5613991819692308,0.2803030303030303,0.5151515151515151
B6,all_three,5000_7000,shuffled_ml,132,0.010703847066788357,0.29439254031058154,1.2233341730118508,0.2196969696969697,0.5757575757575758
B6,all_three,7000_inf,traditional_ridge,73,0.07709711057422235,0.3144996935085058,0.44677792074862704,0.2328767123287671,0.5342465753424658
B6,all_three,7000_inf,ml_hgb,73,0.046852772079616974,0.3493055905610902,0.43452942328525196,0.1780821917808219,0.5068493150684932
B6,all_three,7000_inf,shuffled_ml,73,-0.018579731493166312,0.3337955049452111,0.48971236495389514,0.2876712328767123,0.547945205479452
B6,b4b6_no_b8,1000_2000,traditional_ridge,598,0.06615696257023244,0.39669353410194536,0.7327068159558855,0.225752508361204,0.5066889632107023
B6,b4b6_no_b8,1000_2000,ml_hgb,598,-0.03925915390278608,0.3580315261028606,0.6270565958683476,0.22742474916387959,0.5535117056856187
B6,b4b6_no_b8,1000_2000,shuffled_ml,598,0.4903332950173709,0.8452780685293446,2.298929583274204,0.12207357859531773,0.26755852842809363
B6,b4b6_no_b8,2000_3000,traditional_ridge,2213,-0.0906717009771323,0.33188642999331736,0.8265535630135613,0.20379575237234523,0.5277903298689561
B6,b4b6_no_b8,2000_3000,ml_hgb,2213,-0.06857995570297545,0.3273730221421171,0.6880428090887839,0.2300045187528242,0.552643470402169
B6,b4b6_no_b8,2000_3000,shuffled_ml,2213,-0.08493529449706841,0.3739663347527094,1.3543313732621005,0.192950745594216,0.4780840488025305
B6,b4b6_no_b8,3000_5000,traditional_ridge,2976,-0.11787219403466581,0.36014436989470106,1.0713184123522297,0.17540322580645162,0.46639784946236557
B6,b4b6_no_b8,3000_5000,ml_hgb,2976,-0.09818669205805199,0.35576720114789595,0.8029867127339603,0.18077956989247312,0.4949596774193548
B6,b4b6_no_b8,3000_5000,shuffled_ml,2976,-0.2175365455084431,0.42839725707793963,1.0815304783142443,0.12063172043010753,0.33736559139784944
B6,b4b6_no_b8,5000_7000,traditional_ridge,249,-0.06103922390619545,0.4469099461441245,1.2494571619998085,0.1606425702811245,0.40160642570281124
B6,b4b6_no_b8,5000_7000,ml_hgb,249,-0.11319988126771123,0.43214534533035337,1.1352869367108644,0.14457831325301204,0.3815261044176707
B6,b4b6_no_b8,5000_7000,shuffled_ml,249,-0.10838511229072653,0.44141302123675147,1.3331160725787459,0.13654618473895583,0.3614457831325301
B6,b4b6_no_b8,7000_inf,traditional_ridge,173,-0.08334094098642385,0.3964438461831675,1.3709541876098708,0.1676300578034682,0.41040462427745666
B6,b4b6_no_b8,7000_inf,ml_hgb,173,-0.09438985353414878,0.4434685743600566,1.2019198386692875,0.14450867052023122,0.3988439306358382
B6,b4b6_no_b8,7000_inf,shuffled_ml,173,-0.06421576539144914,0.412265103649681,1.358929270512939,0.17341040462427745,0.3699421965317919
B8,target_hit_only,1000_2000,traditional_ridge,624,0.06576076715640225,0.4157267416269669,0.9894569178354948,0.1971153846153846,0.48717948717948717
B8,target_hit_only,1000_2000,ml_hgb,624,-0.0356308589219686,0.3448108792129718,0.8257812588378514,0.20512820512820512,0.5240384615384616
B8,target_hit_only,1000_2000,shuffled_ml,624,0.21617256362574455,0.6600918103597151,2.347905869655942,0.14903846153846154,0.3605769230769231
B8,target_hit_only,2000_3000,traditional_ridge,1992,-0.12996057679057946,0.3610023779096607,0.800645878456792,0.18323293172690763,0.4598393574297189
B8,target_hit_only,2000_3000,ml_hgb,1992,-0.055896562035542774,0.34231815806275506,0.742125386235801,0.2113453815261044,0.5125502008032129
B8,target_hit_only,2000_3000,shuffled_ml,1992,-0.1572799750516057,0.401298617131889,0.938467470416959,0.15963855421686746,0.4031124497991968
B8,target_hit_only,3000_5000,traditional_ridge,1189,-0.0578261711806448,0.37275300091984026,1.3223986576259454,0.17998317914213624,0.471825063078217
B8,target_hit_only,3000_5000,ml_hgb,1189,-0.07253091680421635,0.36913263286818154,1.0140947693958744,0.1791421362489487,0.4634146341463415
B8,target_hit_only,3000_5000,shuffled_ml,1189,-0.13323966445145394,0.4197657017665168,1.2099085055294703,0.15391084945332212,0.3936080740117746
B8,target_hit_only,5000_7000,traditional_ridge,149,-0.11552921725915814,0.43683250836848014,1.5438618729507176,0.14093959731543623,0.37583892617449666
B8,target_hit_only,5000_7000,ml_hgb,149,-0.15655391971501306,0.4307558964602486,0.7506605676594876,0.15436241610738255,0.37583892617449666
B8,target_hit_only,5000_7000,shuffled_ml,149,-0.0009376047050949831,0.4591397551387164,1.6577909994600102,0.16778523489932887,0.3624161073825503
B8,target_hit_only,7000_inf,traditional_ridge,83,-0.07800983691700965,0.40982981893217757,0.953082120402537,0.1686746987951807,0.3855421686746988
B8,target_hit_only,7000_inf,ml_hgb,83,-0.08671730886731231,0.449368954114554,0.7123762189810635,0.12048192771084337,0.3373493975903614
B8,target_hit_only,7000_inf,shuffled_ml,83,0.07216410788439397,0.4177314576135497,1.085376756837448,0.26506024096385544,0.5301204819277109
B8,all_three,1000_2000,traditional_ridge,516,0.07486409959739407,0.36481827391737326,0.6195385760960076,0.20155038759689922,0.4903100775193798
B8,all_three,1000_2000,ml_hgb,516,-0.03686576507516162,0.3374454670805276,0.6234861050786132,0.2248062015503876,0.5193798449612403
B8,all_three,1000_2000,shuffled_ml,516,0.1689687910514728,0.5326781220838891,1.423211957003453,0.15310077519379844,0.3953488372093023
B8,all_three,2000_3000,traditional_ridge,1932,-0.10730044773266964,0.3460284391138654,0.5371715591311379,0.19254658385093168,0.4870600414078675
B8,all_three,2000_3000,ml_hgb,1932,-0.058296641215896894,0.34060815740624306,0.5235919785755546,0.20755693581780538,0.5062111801242236
B8,all_three,2000_3000,shuffled_ml,1932,-0.11498232639135658,0.38111850634271727,0.7535644074872744,0.18374741200828157,0.45134575569358176
B8,all_three,3000_5000,traditional_ridge,1121,-0.04522806606374168,0.34272486675704783,0.7250630692093294,0.19714540588760035,0.5004460303300624
B8,all_three,3000_5000,ml_hgb,1121,-0.05586860394109624,0.349035100212509,0.6512862907292005,0.21855486173059768,0.5013380909901873
B8,all_three,3000_5000,shuffled_ml,1121,-0.11258015962252607,0.38648444404949533,0.8070701162609019,0.17216770740410348,0.4487065120428189
B8,all_three,5000_7000,traditional_ridge,132,-0.06976089934073916,0.3973811909884359,1.3031480303902472,0.18181818181818182,0.4393939393939394
B8,all_three,5000_7000,ml_hgb,132,-0.055681597964012904,0.38027643144364415,0.7992812863873363,0.17424242424242425,0.4696969696969697
B8,all_three,5000_7000,shuffled_ml,132,-0.04448164715950798,0.42809191800496954,1.2142741584485515,0.18181818181818182,0.4318181818181818
B8,all_three,7000_inf,traditional_ridge,73,-0.05107357132901232,0.35376496891771686,0.5916793685886944,0.2054794520547945,0.4657534246575342
B8,all_three,7000_inf,ml_hgb,73,-0.08647090517800109,0.3348976044137247,0.5343957251443479,0.1780821917808219,0.4520547945205479
B8,all_three,7000_inf,shuffled_ml,73,-0.07294798407023761,0.3947019548447028,0.5658960351254717,0.136986301369863,0.5068493150684932
B8,b8_present,1000_2000,traditional_ridge,624,0.06576076715640225,0.4157267416269669,0.9894569178354948,0.1971153846153846,0.48717948717948717
B8,b8_present,1000_2000,ml_hgb,624,-0.0356308589219686,0.3448108792129718,0.8257812588378514,0.20512820512820512,0.5240384615384616
B8,b8_present,1000_2000,shuffled_ml,624,0.1929831523657377,0.5939921551202182,2.022147672607304,0.1362179487179487,0.358974358974359
B8,b8_present,2000_3000,traditional_ridge,1992,-0.12996057679057946,0.3610023779096607,0.800645878456792,0.18323293172690763,0.4598393574297189
B8,b8_present,2000_3000,ml_hgb,1992,-0.055896562035542774,0.34231815806275506,0.742125386235801,0.2113453815261044,0.5125502008032129
B8,b8_present,2000_3000,shuffled_ml,1992,-0.16158909554030865,0.3965609667997499,0.9199132448583237,0.16315261044176707,0.4086345381526104
B8,b8_present,3000_5000,traditional_ridge,1189,-0.0578261711806448,0.37275300091984026,1.3223986576259454,0.17998317914213624,0.471825063078217
B8,b8_present,3000_5000,ml_hgb,1189,-0.07253091680421635,0.36913263286818154,1.0140947693958744,0.1791421362489487,0.4634146341463415
B8,b8_present,3000_5000,shuffled_ml,1189,-0.1382660179582623,0.4210205268919849,1.3938144961239307,0.15222876366694701,0.3986543313708999
B8,b8_present,5000_7000,traditional_ridge,149,-0.11552921725915814,0.43683250836848014,1.5438618729507176,0.14093959731543623,0.37583892617449666
B8,b8_present,5000_7000,ml_hgb,149,-0.15655391971501306,0.4307558964602486,0.7506605676594876,0.15436241610738255,0.37583892617449666
B8,b8_present,5000_7000,shuffled_ml,149,-0.03684192939432576,0.4272196204904877,1.6202798005046668,0.1610738255033557,0.40268456375838924
B8,b8_present,7000_inf,traditional_ridge,83,-0.07800983691700965,0.40982981893217757,0.953082120402537,0.1686746987951807,0.3855421686746988
B8,b8_present,7000_inf,ml_hgb,83,-0.08671730886731231,0.449368954114554,0.7123762189810635,0.12048192771084337,0.3373493975903614
B8,b8_present,7000_inf,shuffled_ml,83,-0.02525285136675069,0.4372606311608286,1.1213475848456083,0.18072289156626506,0.42168674698795183
B4B6,target_hit_only,1000_2000,traditional_ridge,1114,0.10795895967872335,0.3284258521479242,0.4158059091516356,0.25493716337522443,0.5583482944344704
B4B6,target_hit_only,1000_2000,ml_hgb,1114,0.004384068587875791,0.24138885544425343,0.30208598970429834,0.30610412926391384,0.6912028725314183
B4B6,target_hit_only,1000_2000,shuffled_ml,1114,0.6446574283946107,0.9804160659888415,1.5530326141636868,0.07719928186714542,0.19030520646319568
B4B6,target_hit_only,2000_3000,traditional_ridge,4145,0.00574511895559485,0.2509309395987763,0.4340912641783793,0.29963811821471653,0.6776839565741858
B4B6,target_hit_only,2000_3000,ml_hgb,4145,0.002957876547755765,0.23683055532858419,0.35384554408022173,0.31194209891435465,0.7039806996381183
B4B6,target_hit_only,2000_3000,shuffled_ml,4145,0.01781980406183727,0.29243315583705615,0.7716176853883213,0.26658624849215923,0.6084439083232811
B4B6,target_hit_only,3000_5000,traditional_ridge,4097,-0.09018777366350207,0.2673469693843089,0.6033167838823202,0.2514034659506956,0.6370515010983646
B4B6,target_hit_only,3000_5000,ml_hgb,4097,-0.024096310464496312,0.24670872150970868,0.41267972450013934,0.2892360263607518,0.6868440322186966
B4B6,target_hit_only,3000_5000,shuffled_ml,4097,-0.22948316366234717,0.35875859474868893,0.5854104289150185,0.158164510617525,0.43617280937271175
B4B6,target_hit_only,5000_7000,traditional_ridge,381,0.19063581775622696,0.49002331053652576,1.2054589385625387,0.14960629921259844,0.4068241469816273
B4B6,target_hit_only,5000_7000,ml_hgb,381,-0.026354084170652367,0.35874309446570096,0.5296213052160328,0.1784776902887139,0.5118110236220472
B4B6,target_hit_only,5000_7000,shuffled_ml,381,-0.14217000460386287,0.4230330379492562,0.8438950281918444,0.14173228346456693,0.4225721784776903
B4B6,target_hit_only,7000_inf,traditional_ridge,246,-0.05288444903955472,0.3412252871635514,1.0056224203377762,0.23983739837398374,0.532520325203252
B4B6,target_hit_only,7000_inf,ml_hgb,246,-0.0210165036225293,0.3288192632483157,0.639645207522511,0.21544715447154472,0.5528455284552846
B4B6,target_hit_only,7000_inf,shuffled_ml,246,-0.1346982770801904,0.34477593848431076,0.9355138873967584,0.15853658536585366,0.45528455284552843
B4B6,all_three,1000_2000,traditional_ridge,516,0.09785286653443076,0.2605004447120218,0.3680301697178064,0.32170542635658916,0.6589147286821705
B4B6,all_three,1000_2000,ml_hgb,516,0.008671589637215553,0.20728333796949305,0.24717529255943974,0.3488372093023256,0.7596899224806202
B4B6,all_three,1000_2000,shuffled_ml,516,0.41874605481621063,0.7113292544108742,1.0745135372922308,0.13565891472868216,0.3372093023255814
B4B6,all_three,2000_3000,traditional_ridge,1932,-0.02086708937670999,0.1934835200835569,0.26260907398368444,0.39544513457556935,0.7971014492753623
B4B6,all_three,2000_3000,ml_hgb,1932,-0.005112132512970724,0.17962041448250232,0.20399518933577054,0.4254658385093168,0.8136645962732919
B4B6,all_three,2000_3000,shuffled_ml,1932,-0.0351910402461391,0.23367018101280734,0.4509120554310352,0.3281573498964803,0.7106625258799172
B4B6,all_three,3000_5000,traditional_ridge,1121,-0.08397283483433142,0.2746827892856723,0.4230588765104321,0.2970561998215879,0.6378233719892953
B4B6,all_three,3000_5000,ml_hgb,1121,-0.00775816189173785,0.2241034464612853,0.33578051375641116,0.33630686886708294,0.727921498661909
B4B6,all_three,3000_5000,shuffled_ml,1121,-0.2157674301161672,0.3397490176897814,0.44995178159514315,0.16503122212310437,0.46922390722569135
B4B6,all_three,5000_7000,traditional_ridge,132,0.265598087279579,0.5637324842492611,1.1485087787474226,0.17424242424242425,0.3712121212121212
B4B6,all_three,5000_7000,ml_hgb,132,-0.011553417469969757,0.29891032589363986,0.48937530423232195,0.2727272727272727,0.6060606060606061
B4B6,all_three,5000_7000,shuffled_ml,132,-0.045451391520225384,0.34750044542561426,0.7840633916318084,0.19696969696969696,0.5833333333333334
B4B6,all_three,7000_inf,traditional_ridge,73,0.053293626228650484,0.3268977679714005,0.40146362100876726,0.2054794520547945,0.547945205479452
B4B6,all_three,7000_inf,ml_hgb,73,-0.00831701640173644,0.28941489984135993,0.35265726934734437,0.2191780821917808,0.5753424657534246
B4B6,all_three,7000_inf,shuffled_ml,73,-0.02071610236221486,0.31704912793791173,0.38796261670506343,0.2191780821917808,0.5068493150684932
B4B6,b4b6_no_b8,1000_2000,traditional_ridge,598,0.11704122463871251,0.35768523704328414,0.47478598037102543,0.25752508361204013,0.5484949832775919
B4B6,b4b6_no_b8,1000_2000,ml_hgb,598,-0.0036719240117851714,0.2620659547037231,0.36076476660882867,0.2993311036789298,0.6622073578595318
B4B6,b4b6_no_b8,1000_2000,shuffled_ml,598,0.7282464194633269,1.1234068731470483,1.9351612797608244,0.07357859531772576,0.20234113712374582
B4B6,b4b6_no_b8,2000_3000,traditional_ridge,2213,-0.028461099737915926,0.2391782596914551,0.5645217728655283,0.3239945774966109,0.701310438319024
B4B6,b4b6_no_b8,2000_3000,ml_hgb,2213,-0.02152076064436436,0.22722850534074146,0.49058576114951447,0.33122458201536376,0.7338454586534117
B4B6,b4b6_no_b8,2000_3000,shuffled_ml,2213,-0.0068417824460641884,0.27850658827774777,1.0356448287754287,0.27248079530049707,0.6281066425666516
B4B6,b4b6_no_b8,3000_5000,traditional_ridge,2976,-0.07164297999170777,0.23783349701573833,0.6790796956053095,0.2950268817204301,0.7073252688172043
B4B6,b4b6_no_b8,3000_5000,ml_hgb,2976,-0.037033008127366054,0.2224216720861663,0.38989889332779465,0.32526881720430106,0.7399193548387096
B4B6,b4b6_no_b8,3000_5000,shuffled_ml,2976,-0.20563776904829756,0.3291726805432911,0.6564535398183904,0.17641129032258066,0.4986559139784946
B4B6,b4b6_no_b8,5000_7000,traditional_ridge,249,0.04084527291645869,0.36993156017824613,1.0589382123427855,0.20481927710843373,0.5180722891566265
B4B6,b4b6_no_b8,5000_7000,ml_hgb,249,-0.07073134260786758,0.3288568388540743,0.6035967948315167,0.2248995983935743,0.570281124497992
B4B6,b4b6_no_b8,5000_7000,shuffled_ml,249,-0.1316833940497862,0.3825803012453781,0.8585751172680354,0.1566265060240964,0.4578313253012048
B4B6,b4b6_no_b8,7000_inf,traditional_ridge,173,-0.037572129067456224,0.29579539007648165,1.2372361999524044,0.2774566473988439,0.6184971098265896
B4B6,b4b6_no_b8,7000_inf,ml_hgb,173,-0.035856923444772384,0.3081718357928538,0.851671332675858,0.27167630057803466,0.6127167630057804
B4B6,b4b6_no_b8,7000_inf,shuffled_ml,173,-0.048312217029946994,0.3081968959763388,1.3495028656632697,0.2138728323699422,0.5838150289017341
B6B8,target_hit_only,1000_2000,traditional_ridge,589,0.09113571135702514,0.3210657790199087,0.4869085354308698,0.2563667232597623,0.5840407470288624
B6B8,target_hit_only,1000_2000,ml_hgb,589,-0.015246041996860821,0.2655772020853669,0.36524557470001173,0.30220713073005095,0.6468590831918506
B6B8,target_hit_only,1000_2000,shuffled_ml,589,0.29469853436267773,0.6391227775147312,1.2534440209471713,0.16808149405772496,0.38200339558573854
B6B8,target_hit_only,2000_3000,traditional_ridge,1957,-0.06392607544572819,0.2651018988731311,0.3455127119912108,0.2692897291773122,0.6453755748594788
B6B8,target_hit_only,2000_3000,ml_hgb,1957,-0.030385629833884147,0.2558892011606835,0.30081735986802793,0.2912621359223301,0.6642820643842616
B6B8,target_hit_only,2000_3000,shuffled_ml,1957,-0.08178549535821542,0.28808487570175895,0.5748932923980249,0.2462953500255493,0.5968318855390904
B6B8,target_hit_only,3000_5000,traditional_ridge,1142,-0.04792750647958907,0.26350170061723793,0.5533688586248783,0.2609457092819615,0.6523642732049036
B6B8,target_hit_only,3000_5000,ml_hgb,1142,-0.0239167878748165,0.24455504217330432,0.38185761744833624,0.29159369527145357,0.6865148861646234
B6B8,target_hit_only,3000_5000,shuffled_ml,1142,-0.15771729956583108,0.3248553763245163,0.6104183803733552,0.21103327495621715,0.5236427320490368
B6B8,target_hit_only,5000_7000,traditional_ridge,138,0.0966566068508361,0.35948964500988523,1.243328848593553,0.2391304347826087,0.5579710144927537
B6B8,target_hit_only,5000_7000,ml_hgb,138,-0.013369799097448565,0.35706093224960656,0.49870191517242746,0.2391304347826087,0.5434782608695652
B6B8,target_hit_only,5000_7000,shuffled_ml,138,-0.06497596655166962,0.3243703760825222,1.0380607894373082,0.2536231884057971,0.5434782608695652
B6B8,target_hit_only,7000_inf,traditional_ridge,74,-0.008115261599343448,0.27348124309333327,0.41594103078634204,0.21621621621621623,0.6216216216216216
