target,method,split,n,bias_median_frac,res68_abs_frac,full_rms_frac,within_10pct,bias_ci95,res68_ci95,full_rms_ci95
downstream_B4B6B8_charge_proxy,traditional_loglinear,leave_one_run_out,3774,-0.02087857193223566,0.22495177290024548,0.3587593679143483,0.32591414944356123,"[-0.07818471658162868, 0.04148144395522017]","[0.2076282659442679, 0.23838038886820756]","[0.3039388010349397, 0.43842105321200464]"
downstream_B4B6B8_charge_proxy,p04_duplicate_ml_transfer,leave_one_run_out,3774,-0.04294113314562424,0.2461255032965801,0.541937742277256,0.2962374138844727,"[-0.10307891178213106, 0.030045581316051662]","[0.22923627467658672, 0.26970174534786134]","[0.4544960110939176, 0.663191997139749]"
downstream_B4B6B8_charge_proxy,external_ml_hgb,leave_one_run_out,3774,-0.017885511291665414,0.2131744652334116,0.26840486409209535,0.3441971383147854,"[-0.06328250440522515, 0.030575990228002746]","[0.20409065805368862, 0.23052571448908502]","[0.24068059206342662, 0.3108445224384916]"
same_event_B2_duplicate_charge,p04_duplicate_ml_b2_only,leave_one_run_out,3774,-0.0002840231003400868,0.021445355210364402,0.18041964327764615,0.9451510333863276,"[-0.0008681611446285913, 0.00034702276655319776]","[0.018543227846820214, 0.025705004166075247]","[0.0919902192669178, 0.2406941082780071]"
downstream_B4B6B8_charge_proxy,shuffled_external_ml,negative_control,3774,-0.05692805125027304,0.2755973875342627,0.608532693129418,0.26682564917859036,"[-0.11843515978222902, 0.01939282922624662]","[0.2573021662017066, 0.29750172935260427]","[0.5144156137734556, 0.7482414100431686]"
