method,method_label,synthetic_secondary_fraction_rmse,synthetic_rmse_ci_low,synthetic_rmse_ci_high,synthetic_rmse_note,support_matched_high_minus_low,support_matched_ci_low,support_matched_ci_high,acquisition_adjusted_high_minus_low,adjusted_ci_low,adjusted_ci_high,adjusted_score_high_minus_low,adjusted_score_ci_low,adjusted_score_ci_high,support_adjustment_shift,support_conditioned_loss,loss_ci_low,loss_ci_high,bootstrap_unit,n_bootstrap,n_scored_events
gradient_boosted_trees,Histogram gradient-boosted trees,0.1161590100291172,0.1087982780529469,0.1210650355190908,direct P05d heldout synthetic overlay benchmark,0.006331351124677274,0.00339295058292144,0.009972842358926051,0.03883982954271544,-0.01013850702159594,0.16119618219547083,0.15103622769758568,-0.0420241686210341,0.4057727100562642,0.03250847841803817,0.17125307878085172,0.12268711781051439,0.396065248314221,heldout_source_run,800,9522
one_d_cnn,Compact 1D-CNN,0.1387681628806258,0.1305130695805176,0.1448966379078617,direct P05d heldout synthetic overlay benchmark,0.017537141831994237,0.008574772387543613,0.025582613582096337,0.04774851790162102,-0.3478142383351022,0.2675862021631719,0.11477834395165509,-1.3395567908827644,0.9231192842238667,0.03021137606962678,0.2016223688170602,0.1481117981636062,1.0948773492085222,heldout_source_run,800,9522
ridge,Ridge/logistic linear calibration,0.1713264527489882,0.1611124712263231,0.181446052342019,direct P05d heldout synthetic overlay benchmark,0.018107633805662323,0.00744173795788764,0.02668579670446806,0.054891255690067794,-0.17579984187837902,0.21527634325421402,0.10127601750589334,-0.05336562697174331,0.20790592247321793,0.03678362188440547,0.24460951938125872,0.1836018566347051,0.7073562381456531,heldout_source_run,800,9522
monotone_support_gated_ensemble,Monotone support-gated ensemble,0.20952993385319785,0.20229149222364745,0.21553478580746938,conservative convex bound from gated GBT/traditional components,0.008183450342126378,-0.00023532719699043218,0.01652168954326073,0.028323844489040115,-0.017767739919022606,0.1270664026109336,0.08167698685339807,-0.02963038214803392,0.2793756310980695,0.020140394146913737,0.24792397541569483,0.21723892526283028,0.47146391312084335,heldout_source_run,800,9522
mlp,Multilayer perceptron,0.1870744148644016,0.1721976704410661,0.2019455897929692,direct P05d heldout synthetic overlay benchmark,-0.002421342928283197,-0.010978756002902192,0.005873553761965452,0.10354999917940264,-0.8575898374459283,0.44778162062632887,0.13027269197477306,-0.5510135121025241,0.61240214311943,0.10597134210768583,0.3436100850976471,0.196698310331018,2.9108522194060433,heldout_source_run,800,9522
traditional_template_fit,Traditional constrained two-pulse support-cell template,0.3614343051673823,0.3543948166750644,0.369226828662283,direct P05d heldout synthetic overlay benchmark,0.017191344142292533,-0.01204030401279283,0.0446587443615316,0.0404848304420308,-0.03596656202259214,0.14188616085723307,0.04036050743858968,-0.08754087406763451,0.11867004839609907,0.023293486299738268,0.4135658787592822,0.37074605006023437,0.6198265220639925,heldout_source_run,800,9522
