method,metric,ci_low,ci_high,n_boot_valid
cnn1d_waveform_nn,curated_broad_precision,0.6469051799824408,0.8211991330156992,1500
cnn1d_waveform_nn,reviewer_disagreement_rate,0.10476190476190476,0.1866443661971831,1500
cnn1d_waveform_nn,method_disagreement_rate_vs_traditional,0.43805309734513276,0.43805309734513276,1500
cnn1d_waveform_nn,downstream_risk_rate,0.00791871882548546,0.05139760096841639,1500
cnn1d_waveform_nn,timing_sigma68_shift,0.0,0.0,1500
cnn1d_waveform_nn,charge_res68_shift,0.48733673935746435,0.7456597192272124,1500
cnn1d_waveform_nn,pileup_excess_shift,0.0,0.0,1500
cnn1d_waveform_nn,baseline_lowering_enrichment,2.879104717678235,7.722751832844574,1500
gradient_boosted_trees,curated_broad_precision,0.6934961547704879,0.8325246894666133,1500
gradient_boosted_trees,reviewer_disagreement_rate,0.16359175870858114,0.25807311995836585,1500
gradient_boosted_trees,method_disagreement_rate_vs_traditional,0.31858407079646023,0.31858407079646023,1500
gradient_boosted_trees,downstream_risk_rate,0.005047837734404898,0.049528364998662026,1500
gradient_boosted_trees,timing_sigma68_shift,0.0,2.917130670544382,1500
gradient_boosted_trees,charge_res68_shift,0.4034952114684362,1.5749747247709343,1500
gradient_boosted_trees,pileup_excess_shift,0.0,0.0,1500
gradient_boosted_trees,baseline_lowering_enrichment,7.481361089097701,10.631197806306867,1500
hybrid_gated_cnn_tabular,curated_broad_precision,0.6338330611411657,0.7935600875992335,1500
hybrid_gated_cnn_tabular,reviewer_disagreement_rate,0.1437758455176488,0.23820162107396148,1500
hybrid_gated_cnn_tabular,method_disagreement_rate_vs_traditional,0.5,0.5,1500
hybrid_gated_cnn_tabular,downstream_risk_rate,0.004912460758270949,0.04835008570983324,1500
hybrid_gated_cnn_tabular,timing_sigma68_shift,0.0,0.0,1500
hybrid_gated_cnn_tabular,charge_res68_shift,-0.09905226039828062,0.37042442838231365,1500
hybrid_gated_cnn_tabular,pileup_excess_shift,0.0,0.0,1500
hybrid_gated_cnn_tabular,baseline_lowering_enrichment,2.6707995775793987,7.628000933668912,1500
mlp_scalar_nn,curated_broad_precision,0.6547625822312262,0.7628643744987972,1500
mlp_scalar_nn,reviewer_disagreement_rate,0.13819148936170214,0.26789665271966523,1500
mlp_scalar_nn,method_disagreement_rate_vs_traditional,0.31858407079646023,0.31858407079646023,1500
mlp_scalar_nn,downstream_risk_rate,0.004842057126776417,0.05081445212493596,1500
mlp_scalar_nn,timing_sigma68_shift,0.0,2.932169230086761,1500
mlp_scalar_nn,charge_res68_shift,0.3216194628989405,0.8101424794429034,1500
mlp_scalar_nn,pileup_excess_shift,0.0,0.0,1500
mlp_scalar_nn,baseline_lowering_enrichment,7.417301198110327,10.557482053122756,1500
ridge_scalar,curated_broad_precision,0.7136563876651982,0.8218938835666912,1500
ridge_scalar,reviewer_disagreement_rate,0.17481932169445774,0.2647058823529412,1500
ridge_scalar,method_disagreement_rate_vs_traditional,0.3672566371681416,0.3672566371681416,1500
ridge_scalar,downstream_risk_rate,0.004618428912783751,0.0505243101417199,1500
ridge_scalar,timing_sigma68_shift,0.0,2.9521621597038012,1500
ridge_scalar,charge_res68_shift,0.21425009720078533,1.6868774946413791,1500
ridge_scalar,pileup_excess_shift,0.0,0.0,1500
ridge_scalar,baseline_lowering_enrichment,4.684187458808022,8.861330845771144,1500
traditional_robust_broad_veto,curated_broad_precision,0.7073168396868619,0.8281938325991189,1500
traditional_robust_broad_veto,reviewer_disagreement_rate,0.16666666666666666,0.3080016364248929,1500
traditional_robust_broad_veto,method_disagreement_rate_vs_traditional,0.0,0.0,1500
traditional_robust_broad_veto,downstream_risk_rate,0.005047837734404898,0.04968494072772145,1500
traditional_robust_broad_veto,timing_sigma68_shift,0.0,2.950656886780481,1500
traditional_robust_broad_veto,charge_res68_shift,0.37816088387611196,1.6660638363447398,1500
traditional_robust_broad_veto,pileup_excess_shift,0.0,0.0,1500
traditional_robust_broad_veto,baseline_lowering_enrichment,7.524794079128757,10.723139937106918,1500
