method,score_col,high_minus_low_score,high_minus_low_ci_low,high_minus_low_ci_high,fixed_eff_tail_excess,fixed_eff_tail_excess_ci_low,fixed_eff_tail_excess_ci_high,current_family_auc,current_family_auc_ci_low,current_family_auc_ci_high,n_matched_events
traditional_timing_template,score_traditional_timing_template,0.008043413960961083,0.0068039563499403335,0.0098778044533326,0.0,0.0,0.0,0.5038436133381925,0.4988134430727023,0.5085086976462161,1568
ridge_waveform,score_ridge_waveform,0.005600292517358765,-0.00022546593763963022,0.012747265403464592,0.007653061224489795,-0.003318584070796464,0.030490177008364122,0.5127103615680966,0.5040343418280222,0.523136509858901,1568
gradient_boosted_trees,score_gradient_boosted_trees,0.006725078475066136,0.003099945990157442,0.01041595628642314,-0.006377551020408161,-0.020979020979020973,0.0027286995892300265,0.5128478368388172,0.4876162601105533,0.5331469363474123,1568
mlp_waveform,score_mlp_waveform,-0.0018865317297283614,-0.007815351087317441,0.004959317404728253,-0.014030612244897964,-0.04389608840833201,0.00928381962864721,0.4850208897334444,0.46753376853333917,0.49818201382320115,1568
cnn1d_waveform,score_cnn1d_waveform,-0.006653169540190483,-0.017077555928576436,0.002177162683447179,-0.02806122448979592,-0.05610170685372518,-0.0088987764182425,0.5145951556643066,0.48299152575606696,0.5474084932411013,1568
support_gated_cnn_new,score_support_gated_cnn_new,-0.005936913647116341,-0.01955394861383285,0.005761169160851188,-0.029336734693877552,-0.054093567251461985,-0.012627359776460166,0.5372143117451063,0.5121260229567435,0.5616389597846768,1568
shuffled_label_gbt_control,score_shuffled_label_gbt_control,-0.00019661470826412325,-0.0012222823021693424,0.0007574665133707207,-0.01275510204081633,-0.03888849261203293,0.010882708585247878,0.4786644887546856,0.45908283991205057,0.4997011338239411,1568
