event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,delta_peak_sample,delta_area_over_amp,centered_residual_ns,tail_abs_gt_threshold
44:1108:658:1108,44,B4-B6,B4,B6,-4.8154268051434315,4.8154268051434315,0.0,0.0,0.0,0.0,0.0,0.0,0.14744194676279587,7.533426294417168,0.0,0.050974402325815404,-0.24797420922925184,False
44:1108:658:1108,44,B4-B8,B4,B8,-3.136316777041941,3.136316777041941,0.0,0.0,0.0,0.0,0.0,0.0,-0.9946952862077145,7.680868241179964,1.0,-1.1086092232771456,0.6347320678908872,False
44:1108:658:1108,44,B6-B8,B6,B8,1.6791100281014906,1.6791100281014906,0.0,0.0,0.0,0.0,0.0,0.0,-1.1421372329705104,7.533426294417168,1.0,-1.159583625602961,1.0316935511044498,False
44:1626:1143:1626,44,B4-B6,B4,B6,-6.9108363475560495,6.9108363475560495,0.0,0.0,0.0,0.0,0.0,0.0,0.06958266802424973,7.771910256435763,-1.0,0.5247672578032212,-2.34338375164187,False
44:1626:1143:1626,44,B4-B8,B4,B8,-6.342932573529332,6.342932573529332,0.0,0.0,0.0,0.0,0.0,0.0,-0.06228805441513252,7.841492924460013,-1.0,-0.5018442442673985,-2.5718837285965037,False
44:1626:1143:1626,44,B6-B8,B6,B8,0.5679037740267177,0.5679037740267177,0.0,0.0,0.0,0.0,0.0,0.0,-0.13187072243938225,7.771910256435763,0.0,-1.0266115020706197,-0.07951270297032309,False
44:2818:2229:2818,44,B4-B6,B4,B6,0.019946888049815925,0.019946888049815925,0.0,0.0,0.0,0.0,0.0,0.0,0.6536177248440502,7.97779661066221,3.0,-1.0632563204798569,4.5873994839639956,False
44:2818:2229:2818,44,B4-B8,B4,B8,0.5447254103445118,0.5447254103445118,0.0,0.0,0.0,0.0,0.0,0.0,0.5430060575198041,8.088408277986456,3.0,-1.6300967801593327,4.31577425527734,False
44:2818:2229:2818,44,B6-B8,B6,B8,0.5247785222946959,0.5247785222946959,0.0,0.0,0.0,0.0,0.0,0.0,-0.1106116673242461,7.97779661066221,0.0,-0.5668404596794758,-0.12263795470234484,False
44:304:16292:304,44,B4-B6,B4,B6,-5.944579572642521,5.944579572642521,0.0,0.0,0.0,0.0,0.0,0.0,-0.05383261215996704,7.811163385025279,0.0,-0.4086752507790763,-1.3771269767283414,False
44:304:16292:304,44,B4-B8,B4,B8,-1.9819475891803293,1.9819475891803293,0.0,0.0,0.0,0.0,0.0,0.0,-0.7997933362031224,7.811163385025279,1.0,-1.8631378509225893,1.7891012557524988,False
44:304:16292:304,44,B6-B8,B6,B8,3.9626319834621917,3.9626319834621917,0.0,0.0,0.0,0.0,0.0,0.0,-0.7459607240431554,7.864995997185246,1.0,-1.454462600143513,3.315215506465151,False
44:359:16340:359,44,B4-B6,B4,B6,-4.766063185041929,4.766063185041929,0.0,0.0,0.0,0.0,0.0,0.0,0.07677237968853579,7.764720544771477,0.0,0.30554563420003955,-0.19861058912774965,False
44:359:16340:359,44,B4-B8,B4,B8,-5.9734777147734945,5.9734777147734945,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013748406368669919,7.841492924460013,0.0,0.3417206765023879,-2.2024288698406664,False
44:359:16340:359,44,B6-B8,B6,B8,-1.2074145297315653,1.2074145297315653,0.0,0.0,0.0,0.0,0.0,0.0,-0.07814722032540278,7.764720544771477,0.0,0.03617504230234836,-1.854831006728606,False
44:645:227:645,44,B4-B6,B4,B6,-4.718634016502534,4.718634016502534,0.0,0.0,0.0,0.0,0.0,0.0,0.09300514612910771,7.172424577124845,0.0,0.621117428212397,-0.1511814205883546,False
44:645:227:645,44,B4-B8,B4,B8,-4.633776746604795,4.633776746604795,0.0,0.0,0.0,0.0,0.0,0.0,-0.6451608890025247,7.265429723253953,0.0,0.16479786339327607,-0.8627279016719669,False
44:645:227:645,44,B6-B8,B6,B8,0.08485726989773923,0.08485726989773923,0.0,0.0,0.0,0.0,0.0,0.0,-0.7381660351316324,7.172424577124845,0.0,-0.45631956481912095,-0.5625592070993015,False
44:799:369:799,44,B4-B6,B4,B6,-6.50431463821991,6.50431463821991,0.0,0.0,0.0,0.0,0.0,0.0,0.0527346764733263,7.656573656912543,0.0,0.5288201350725164,-1.9368620423057301,False
44:799:369:799,44,B4-B8,B4,B8,-5.28519300329836,5.28519300329836,0.0,0.0,0.0,0.0,0.0,0.0,-0.41246908577520447,7.709308333385869,1.0,-0.01947583342133985,-1.5141441583655322,False
44:799:369:799,44,B6-B8,B6,B8,1.2191216349215495,1.2191216349215495,0.0,0.0,0.0,0.0,0.0,0.0,-0.46520376224853077,7.656573656912543,1.0,-0.5482959684938562,0.5717051579245087,False
45:10030:8933:10027,45,B4-B6,B4,B6,-4.74730212720975,4.74730212720975,0.0,0.0,0.0,0.0,0.0,0.0,-0.23707767806217195,7.847176428245146,0.0,-0.08815744960299288,-0.17984953129557013,False
45:10030:8933:10027,45,B4-B8,B4,B8,-8.17997851019588,8.17997851019588,0.0,0.0,0.0,0.0,0.0,0.0,0.04048005572396729,7.806696372521179,-1.0,0.5898786382263319,-4.408929665263052,False
45:10030:8933:10027,45,B6-B8,B6,B8,-3.4326763829861306,3.4326763829861306,0.0,0.0,0.0,0.0,0.0,0.0,0.27755773378613924,7.806696372521179,-1.0,0.6780360878293248,-4.080092859983171,False
45:10088:8986:10085,45,B4-B6,B4,B6,0.03569759863540156,0.03569759863540156,52.210000000000036,52.210000000000036,1345.5,2638.79,0.4647572960544022,1.2193022202084278,-0.4400203367398685,7.0071480228601715,1.0,-5.889369984863056,4.603150194549581,False
45:10088:8986:10085,45,B4-B8,B4,B8,0.8066734641914302,0.8066734641914302,-666.0825000000004,666.0825000000004,2011.5825000000004,3357.0825000000004,0.21073741699960324,1.2193022202084278,-0.5915019016286172,7.0071480228601715,1.0,-6.4699345947163485,4.577722309124258,False
45:10088:8986:10085,45,B6-B8,B6,B8,0.7709758655560286,0.7709758655560286,-718.2925000000005,718.2925000000005,2011.5825000000004,3304.8725000000004,-0.25401987905479895,1.0085648032088246,-0.15148156488874864,7.44716835960004,0.0,-0.5805646098532926,0.12355938855898785,False
45:10742:9590:10738,45,B4-B6,B4,B6,-4.015985361585905,4.015985361585905,0.0,0.0,0.0,0.0,0.0,0.0,0.057476033163646356,7.729075773265065,0.0,0.4051590451940914,0.5514672343282747,False
45:10742:9590:10738,45,B4-B8,B4,B8,-3.7556927172359664,3.7556927172359664,0.0,0.0,0.0,0.0,0.0,0.0,-0.32237234954662775,7.786551806428712,0.0,-1.2024453204185148,0.015356127696861677,False
45:10742:9590:10738,45,B6-B8,B6,B8,0.2602926443499385,0.2602926443499385,0.0,0.0,0.0,0.0,0.0,0.0,-0.3798483827102741,7.729075773265065,0.0,-1.6076043656126062,-0.38712383264710226,False
45:11127:9949:11123,45,B4-B6,B4,B6,-3.4617692664521797,3.4617692664521797,0.0,0.0,0.0,0.0,0.0,0.0,-0.13843202862352477,7.573788167050511,0.0,0.7746646577965146,1.1056833294619999,False
45:11127:9949:11123,45,B4-B8,B4,B8,-2.6406713997049813,2.6406713997049813,0.0,0.0,0.0,0.0,0.0,0.0,-0.6971207806098736,7.573788167050511,1.0,-1.9514031839803554,1.1303774452278468,False
45:11127:9949:11123,45,B6-B8,B6,B8,0.8210978667471984,0.8210978667471984,0.0,0.0,0.0,0.0,0.0,0.0,-0.5586887519863488,7.7122201956740355,1.0,-2.72606784177687,0.17368138975015768,False
45:11400:10205:11396,45,B4-B6,B4,B6,-7.0599586900393945,7.0599586900393945,0.0,0.0,0.0,0.0,0.0,0.0,0.009391700044792728,7.776744737738279,0.0,0.615649098357526,-2.492506094125215,False
45:11400:10205:11396,45,B4-B8,B4,B8,-6.5975835461959065,6.5975835461959065,0.0,0.0,0.0,0.0,0.0,0.0,0.0813245148504782,7.704811922932594,-1.0,0.5940412719328823,-2.8265347012630784,False
45:11400:10205:11396,45,B6-B8,B6,B8,0.462375143843488,0.462375143843488,0.0,0.0,0.0,0.0,0.0,0.0,0.07193281480568547,7.704811922932594,-1.0,-0.02160782642464376,-0.18504133315355276,False
45:12507:11224:12503,45,B4-B6,B4,B6,-3.338684411037896,3.338684411037896,0.0,0.0,0.0,0.0,0.0,0.0,0.04881605782419385,7.516977224604321,0.0,0.4076677172191001,1.2287681848762837,False
45:12507:11224:12503,45,B4-B8,B4,B8,-3.14419808413718,3.14419808413718,0.0,0.0,0.0,0.0,0.0,0.0,-0.4385722825510596,7.565793282428515,0.0,-0.668649820219545,0.6268507607956479,False
45:12507:11224:12503,45,B6-B8,B6,B8,0.19448632690071577,0.19448632690071577,0.0,0.0,0.0,0.0,0.0,0.0,-0.48738834037525347,7.516977224604321,0.0,-1.0763175374386451,-0.452930150096325,False
45:12815:11516:12811,45,B4-B6,B4,B6,-2.954523138833011,2.954523138833011,0.0,0.0,0.0,0.0,0.0,0.0,-0.34298915215694237,7.2813856635702825,-1.0,0.31332285384103375,1.6129294570811687,False
45:12815:11516:12811,45,B4-B8,B4,B8,0.39018598337008825,0.39018598337008825,0.0,0.0,0.0,0.0,0.0,0.0,-1.2330036005132206,7.2813856635702825,1.0,-0.38093882197556805,4.161234828302916,False
45:12815:11516:12811,45,B6-B8,B6,B8,3.344709122203099,3.344709122203099,0.0,0.0,0.0,0.0,0.0,0.0,-0.8900144483562782,7.624374815727225,2.0,-0.6942616758166018,2.6972926452060584,False
45:13147:11830:13143,45,B4-B6,B4,B6,-3.3782372389790964,3.3782372389790964,0.0,0.0,0.0,0.0,0.0,0.0,-0.008271760411164841,7.594129575254653,0.0,0.140655743148818,1.1892153569350832,False
45:13147:11830:13143,45,B4-B8,B4,B8,-2.520625603759015,2.520625603759015,0.0,0.0,0.0,0.0,0.0,0.0,0.5065558696966805,7.087573705557973,0.0,0.23710277437845795,1.250423241173813,False
45:13147:11830:13143,45,B6-B8,B6,B8,0.8576116352200813,0.8576116352200813,0.0,0.0,0.0,0.0,0.0,0.0,0.5148276301078454,7.087573705557973,0.0,0.09644703122963993,0.21019515822304058,False
45:13418:12083:13414,45,B4-B6,B4,B6,-3.243828005148309,3.243828005148309,0.0,0.0,0.0,0.0,0.0,0.0,-0.14297601315463737,7.9853141584524145,0.0,-0.3973679100182519,1.3236245907658706,False
45:13418:12083:13414,45,B4-B8,B4,B8,-5.714321485532018,5.714321485532018,0.0,0.0,0.0,0.0,0.0,0.0,-0.2868732347924787,7.9853141584524145,0.0,-0.9301619095128029,-1.94327264059919,False
45:13418:12083:13414,45,B6-B8,B6,B8,-2.470493480383709,2.470493480383709,0.0,0.0,0.0,0.0,0.0,0.0,-0.14389722163784135,8.128290171607052,0.0,-0.532793999494551,-3.11790995738075,False
45:14372:12969:14368,45,B4-B6,B4,B6,-8.436991414498962,8.436991414498962,0.0,0.0,0.0,0.0,0.0,0.0,0.7432519235962243,7.906547232368036,-2.0,1.4462011196841207,-3.8695388185847825,False
45:14372:12969:14368,45,B4-B8,B4,B8,-7.43678066019779,7.43678066019779,0.0,0.0,0.0,0.0,0.0,0.0,0.13280598455068926,8.51699317141357,-1.0,0.10202336014994628,-3.6657318152649623,False
45:14372:12969:14368,45,B6-B8,B6,B8,1.0002107543011718,1.0002107543011718,0.0,0.0,0.0,0.0,0.0,0.0,-0.610445939045535,7.906547232368036,1.0,-1.3441777595341744,0.35279427730413104,False
45:14374:12970:14370,45,B4-B6,B4,B6,1.1967854984894295,1.1967854984894295,-390.0,390.0,2398.0,4406.0,-0.20586944219673042,1.7882177479492916,-0.055144138078990323,7.146772179452637,-1.0,-2.3828993923239246,5.764238094403609,True
45:14374:12970:14370,45,B4-B8,B4,B8,-23.643617379208415,23.643617379208415,2008.0,2008.0,2008.0,2008.0,1.5823483057525611,1.5823483057525611,-1.0729579276567138,7.146772179452637,-1.0,-12.624379969911885,-19.872568534275587,True
