pid_auc,pid_balanced_accuracy,pid_ece,pid_confusion_tn,pid_confusion_fp,pid_confusion_fn,pid_confusion_tp,energy_fractional_bias,energy_fractional_sigma68,n_events,n_deuteron,method,pedestal_counterfactual_span,pid_auc_ci_low,pid_auc_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,pid_ece_ci_low,pid_ece_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high,domain_shift_penalty,winner_score
0.8836647850629613,0.8239253148067738,0.09847620912746652,190,55,30,205,-0.004522285109286052,0.2678504188596708,480,235,gradient_boosted_trees,0.011195068143034614,0.8500496414237172,0.9103378295631486,0.7958333333333334,0.8591967494921081,0.07583349655958961,0.13063838784979787,-0.016760467050791164,0.010743190155282082,0.24113387145387472,0.30107231014803026,0.04510774180485066,0.15040320427434625
0.8770820668693009,0.8280937907077726,0.09002238332524215,191,54,29,206,-0.037430162375634304,0.2807104821700017,480,235,pedestal_memory_gated_residual_cnn_new,0.014184391265272933,0.8419082151841882,0.9106631244465281,0.8085822648271543,0.8526593700437002,0.053454758169850916,0.13875396003529328,-0.04524712917037995,-0.02352862566227998,0.23910729284448426,0.29512374913959927,0.04626348852017175,0.15297924984290823
0.78363873208858,0.735909683022145,0.09809532131613632,199,46,80,155,-0.012295704734042458,0.29412718526426695,480,235,ridge,0.024097178079711123,0.7505258584008584,0.8091329966329966,0.712110678531702,0.7571234024722397,0.07722766394705624,0.13631891956543457,-0.03920308012859327,0.0034032750273253467,0.2713978896712216,0.32049573932426095,0.04877699153248924,0.1872195416504073
0.829109856708641,0.7673903603994789,0.14508620857957696,204,41,70,165,0.05497258170468869,0.3269242324087376,480,235,traditional_ar1_deltaE_over_E,0.01764214916963236,0.8146645539865229,0.8398569945511123,0.75286173972675,0.779994672146435,0.11789620921652146,0.1924536257221462,0.010977210442767288,0.07905755258915084,0.3073381621931386,0.3490647566564842,0.037536635676058,0.18849460872951845
0.7853408597481545,0.7511506730351716,0.08648738617348548,195,50,69,166,0.03374590076659026,0.3398075020795039,480,235,1d_cnn,0.023238042430102468,0.7678605631105153,0.8056394060477046,0.7198002605297438,0.7909109860329373,0.06913969359929219,0.13697394172020452,0.009360362523230215,0.08062693372558484,0.31586627427500535,0.38446772244758254,0.07065502332634384,0.19901309993717234
0.7399044724272688,0.7122014763352149,0.0711170332333351,178,67,71,164,0.0021687323799745484,0.34900491528766325,480,235,mlp,0.05416957749507001,0.6937228113698701,0.7628746623006739,0.6588340117751883,0.7554713804713804,0.06439508887228487,0.12767028193820132,-0.038490480379007375,0.020898099381126172,0.32931555057208195,0.36301546750436164,0.0505454545274255,0.21344855823832415
