heldout_run,method,method_variant,threshold,n_train,n_test,n_parameters,average_precision,roc_auc,brier,ece,precision,recall,f1,promotion_rate,defer_rate,false_promotion_control_rate,promotion_utility,C,learning_rate,hidden,width,loss_start,loss_end
32,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9714557107695735,972,31,26,0.0,,4.71470000967886e-05,0.0019233111554508742,0.0,0.0,0.0,0.0,1.0,0.0,-0.00048082778886271855,,0.03,,,,
32,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9996972734162308,972,31,26,0.0,,1.925777112123459e-08,3.3345579095127774e-05,0.0,0.0,0.0,0.0,1.0,0.0,-8.336394773781943e-06,,0.08,,,,
32,mlp,mlp_hidden16,0.42777861952781676,972,31,449,0.0,,0.06415521942622468,0.2304375676378127,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.057609391909453175,,,16.0,,,
32,mlp,mlp_hidden32,0.2999431073665619,972,31,897,0.0,,0.0792808765140744,0.27224313972457764,0.0,0.0,0.0,0.3870967741935484,0.6129032258064516,0.25,-0.5680607849311444,,,32.0,,,
32,cnn_1d,cnn_1d_width8,0.7139856934547424,972,31,313,0.0,,0.18735891011519207,0.29957560089629015,0.0,0.0,0.0,0.1935483870967742,0.8064516129032258,0.0,-0.07489390022407254,,,,8.0,1.3897233902181618,0.7946029258853614
32,support_gated_cnn_new,support_gated_cnn_new_width8,0.9455460429191589,972,31,809,0.0,,0.09360729460611328,0.12867317048280272,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.03216829262070068,,,,8.0,1.1957503689659967,0.21592483464091894
33,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
33,ridge,ridge_C0.3,0.966785683655015,972,31,26,1.0,1.0,0.006726937565477761,0.04470619500996788,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.238823451247508,0.3,,,,,
33,ridge,ridge_C1,0.9791743176908748,972,31,26,1.0,1.0,0.0017746937468677453,0.019576631960339493,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.245105842009915,1.0,,,,,
33,ridge,ridge_C3,0.9865264128031767,972,31,26,1.0,1.0,0.0005890619154782449,0.009562922489695307,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2476092693775762,3.0,,,,,
33,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9714808125307441,972,31,26,1.0,1.0,0.000648471493334037,0.005241332565005844,0.0,0.0,0.0,0.0,1.0,0.0,0.9986896668587485,,0.03,,,,
33,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9997137943899165,972,31,26,1.0,1.0,2.95171309745475e-06,0.0003173640225804503,0.0,0.0,0.0,0.0,1.0,0.0,0.9999206589943549,,0.08,,,,
33,mlp,mlp_hidden16,0.38528706431388854,972,31,449,1.0,1.0,0.08484018143519109,0.23208750063373199,0.2,1.0,0.33333333333333337,0.16129032258064516,0.8387096774193549,0.0,1.191978124841567,,,16.0,,,
33,mlp,mlp_hidden32,0.49162670969963074,972,31,897,1.0,1.0,0.02597695913848098,0.138786391024628,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.215303402243843,,,32.0,,,
33,cnn_1d,cnn_1d_width8,0.7225971490144729,972,31,313,0.125,0.7666666666666666,0.11571321271183312,0.17141370680119702,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,0.08214657329970074,,,,8.0,1.3581390233687411,0.6767754934942771
33,support_gated_cnn_new,support_gated_cnn_new_width8,0.9173239380121231,972,31,809,1.0,1.0,0.013303646215808115,0.05558793648378924,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2361030158790527,,,,8.0,67.64098367573303,0.22654949747976452
34,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
34,ridge,ridge_C0.3,0.9665277725158741,972,31,26,1.0,1.0,0.005633135796233048,0.04216188170969809,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2394595295725754,0.3,,,,,
34,ridge,ridge_C1,0.979000798834305,972,31,26,1.0,1.0,0.0010015543213882057,0.016454164743377808,0.0,0.0,0.0,0.0,1.0,0.0,0.9958864588141555,1.0,,,,,
34,ridge,ridge_C3,0.9865689780778252,972,31,26,1.0,1.0,0.0001588572912978974,0.006286969499447528,0.0,0.0,0.0,0.0,1.0,0.0,0.9984282576251381,3.0,,,,,
34,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9706828931904683,972,31,26,1.0,1.0,2.8189199148061703e-05,0.0016149734771917733,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.249596256630702,,0.03,,,,
34,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9997241513999869,972,31,26,1.0,1.0,1.1961712452982468e-08,2.8190288517990728e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.9999929524278705,,0.08,,,,
34,mlp,mlp_hidden16,0.34468217343091967,972,31,449,0.125,0.7666666666666666,0.08335667030672496,0.20683294246273654,0.0,0.0,0.0,0.22580645161290322,0.7741935483870968,0.0,0.07329176438431587,,,16.0,,,
34,mlp,mlp_hidden32,0.10972908176481723,972,31,897,0.041666666666666664,0.23333333333333328,0.06022132269917081,0.13217803655612853,0.0,0.0,0.0,0.6774193548387096,0.32258064516129037,0.25,-0.49137784247236543,,,32.0,,,
34,cnn_1d,cnn_1d_width8,0.7974022835493088,972,31,313,0.3333333333333333,0.9333333333333333,0.1650038099628943,0.2561050907306621,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,0.2693070606506678,,,,8.0,1.3559656653384613,0.7448650578903072
34,support_gated_cnn_new,support_gated_cnn_new_width8,0.9684194952249527,972,31,809,1.0,1.0,0.01786731456968591,0.04898170929135954,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2377545726771602,,,,8.0,7.265792684054669,0.18282118819868615
35,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
35,ridge,ridge_C0.3,0.9676735091629447,972,31,26,0.0,,0.03375597042585413,0.06259950285426948,0.0,0.0,0.0,0.0,1.0,0.0,-0.01564987571356737,0.3,,,,,
35,ridge,ridge_C1,0.9805122659742321,972,31,26,0.0,,0.030721273567945358,0.041976343776574644,0.0,0.0,0.0,0.0,1.0,0.0,-0.010494085944143661,1.0,,,,,
35,ridge,ridge_C3,0.9880268395911493,972,31,26,0.0,,0.030351038326200033,0.03472160036099665,0.0,0.0,0.0,0.0,1.0,0.0,-0.008680400090249162,3.0,,,,,
35,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.966690983030097,972,31,26,0.0,,0.006239554300116632,0.014882590862225495,0.0,0.0,0.0,0.0,1.0,0.0,-0.003720647715556374,,0.03,,,,
35,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9996711024913935,972,31,26,0.0,,0.0001426488513953827,0.0021539485099283102,0.0,0.0,0.0,0.0,1.0,0.0,-0.0005384871274820776,,0.08,,,,
35,mlp,mlp_hidden16,0.2581496834754944,972,31,449,0.0,,0.07107591228184292,0.25664948119271186,0.0,0.0,0.0,0.45161290322580644,0.5483870967741935,0.75,-1.564162370298178,,,16.0,,,
35,mlp,mlp_hidden32,0.28347443938255307,972,31,897,0.0,,0.09106054224102365,0.29315354506815633,0.0,0.0,0.0,0.5483870967741935,0.4516129032258065,0.25,-0.573288386267039,,,32.0,,,
35,cnn_1d,cnn_1d_width8,0.7309159994125366,972,31,313,0.0,,0.1984357083149575,0.317260797655391,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,-0.07931519941384775,,,,8.0,1.3499220540984669,0.7925305319911659
35,support_gated_cnn_new,support_gated_cnn_new_width8,0.9415050387382508,972,31,809,0.0,,0.07393538234245002,0.10420786833527662,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.026051967083819155,,,,8.0,34.70362916797277,0.19515217297974927
36,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,4.527184752181676e-06,0.0003821494705116208,0.0,0.0,0.0,0.0,1.0,0.0,-9.55373676279052e-05,,,,,,
36,ridge,ridge_C0.3,0.9683100133255338,972,31,26,0.0,,0.04190492988108423,0.08507470805904457,0.0,0.0,0.0,0.0,1.0,0.0,-0.021268677014761143,0.3,,,,,
36,ridge,ridge_C1,0.9806467316733632,972,31,26,0.0,,0.033455291923206794,0.05583193272674723,0.0,0.0,0.0,0.0,1.0,0.0,-0.013957983181686808,1.0,,,,,
36,ridge,ridge_C3,0.9874313356423614,972,31,26,0.0,,0.02982509168689918,0.04150592973264821,0.0,0.0,0.0,0.0,1.0,0.0,-0.010376482433162052,3.0,,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9639517242762444,972,31,26,0.0,,0.004060473380523665,0.012165802129351254,0.0,0.0,0.0,0.0,1.0,0.0,-0.0030414505323378134,,0.03,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9996917026115153,972,31,26,0.0,,3.363059251057915e-05,0.0010503807023202508,0.0,0.0,0.0,0.0,1.0,0.0,-0.0002625951755800627,,0.08,,,,
36,mlp,mlp_hidden16,0.3746765315532684,972,31,449,0.0,,0.03300778017762206,0.1515919872289223,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.03789799680723058,,,16.0,,,
36,mlp,mlp_hidden32,0.4197807490825653,972,31,897,0.0,,0.014842420934426922,0.08321244846428595,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.020803112116071488,,,32.0,,,
36,cnn_1d,cnn_1d_width8,0.6900102615356445,972,31,313,0.0,,0.14694779733677338,0.24612920604601515,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.06153230151150379,,,,8.0,1.3823497054998766,0.6858310763237407
36,support_gated_cnn_new,support_gated_cnn_new_width8,0.9390409827232361,972,31,809,0.0,,0.06854551753210879,0.09105745577319124,0.0,0.0,0.0,0.0,1.0,0.0,-0.02276436394329781,,,,8.0,9.557753922026833,0.17957347938062723
37,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
37,ridge,ridge_C0.3,0.9665563435261141,972,31,26,1.0,1.0,0.013020536167992798,0.05560936344904046,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.23609765913774,0.3,,,,,
37,ridge,ridge_C1,0.979306073484445,972,31,26,1.0,1.0,0.004561364085084114,0.027825123487507295,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2430437191281232,1.0,,,,,
37,ridge,ridge_C3,0.9864321206174074,972,31,26,1.0,1.0,0.0016505651452489787,0.015327819268588271,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.246168045182853,3.0,,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9706828931904683,972,31,26,1.0,1.0,2.81891991480617e-05,0.0016149734771917733,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.249596256630702,,0.03,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9997113814925301,972,31,26,1.0,1.0,6.6505984268716046e-09,2.3275880362772387e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.9999941810299093,,0.08,,,,
37,mlp,mlp_hidden16,0.25789242386817934,972,31,449,0.5,0.9666666666666667,0.05855058042847662,0.1681813386178786,0.14285714285714285,1.0,0.25,0.22580645161290322,0.7741935483870968,0.0,0.7079546653455303,,,16.0,,,
37,mlp,mlp_hidden32,0.4272799387574196,972,31,897,1.0,1.0,0.0690582264530563,0.21251889053852327,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.1968702773653692,,,32.0,,,
37,cnn_1d,cnn_1d_width8,0.6243264228105545,972,31,313,0.14285714285714285,0.8,0.1811940358530409,0.29854937721026475,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.06821979855457666,,,,8.0,1.3570879388738561,0.934807728592751
37,support_gated_cnn_new,support_gated_cnn_new_width8,0.9504337668418884,972,31,809,1.0,1.0,0.05948377291862282,0.06416583222831078,0.3333333333333333,1.0,0.5,0.0967741935483871,0.9032258064516129,0.0,1.2339585419429222,,,,8.0,36.32633890536587,0.2044550619498202
39,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
39,ridge,ridge_C0.3,0.9673566002146644,972,31,26,1.0,1.0,0.006988568048673328,0.04080144795887084,0.0,0.0,0.0,0.0,1.0,0.0,0.9897996380102823,0.3,,,,,
39,ridge,ridge_C1,0.9790630729972463,972,31,26,1.0,1.0,0.0012810927711306892,0.01603330888582268,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2459916727785443,1.0,,,,,
39,ridge,ridge_C3,0.9862997373496697,972,31,26,1.0,1.0,0.00017448394702902268,0.005813256084680787,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.24854668597883,3.0,,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9706828931904683,972,31,26,1.0,1.0,2.8189199148061703e-05,0.0016149734771917733,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.249596256630702,,0.03,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9997120118679605,972,31,26,1.0,1.0,2.772368030756879e-09,1.7679215313786357e-05,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2499955801961715,,0.08,,,,
39,mlp,mlp_hidden16,0.1696928508579731,972,31,449,0.125,0.7666666666666666,0.048551092111508376,0.12220674296540598,0.08333333333333333,1.0,0.15384615384615385,0.3870967741935484,0.6129032258064516,0.75,-1.1555516857413515,,,16.0,,,
39,mlp,mlp_hidden32,0.22056368216872213,972,31,897,0.125,0.7666666666666666,0.05976212845596179,0.16057144946629004,0.1,1.0,0.18181818181818182,0.3225806451612903,0.6774193548387097,0.5,-0.6651428623665725,,,32.0,,,
39,cnn_1d,cnn_1d_width8,0.702615550160408,972,31,313,0.125,0.7666666666666666,0.26282027976194244,0.46136809549024027,0.0,0.0,0.0,0.16129032258064516,0.8387096774193549,0.0,0.009657976127439932,,,,8.0,1.354467907069642,1.062902701735006
39,support_gated_cnn_new,support_gated_cnn_new_width8,0.9376706779003143,972,31,809,1.0,1.0,0.041645139838343594,0.06081905253196025,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2347952368670099,,,,8.0,2.9967201315326455,0.21530124581890342
40,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
40,ridge,ridge_C0.3,0.9666356584273028,972,31,26,1.0,1.0,0.007990420491530799,0.045293612846009364,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2386765967884976,0.3,,,,,
40,ridge,ridge_C1,0.9793411658744242,972,31,26,1.0,1.0,0.002008777662532376,0.018940043479439072,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2452649891301402,1.0,,,,,
40,ridge,ridge_C3,0.9866749281463396,972,31,26,1.0,1.0,0.0005875263852073673,0.008481049779584833,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2478797375551038,3.0,,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9706828931904683,972,31,26,1.0,1.0,2.8189199148061703e-05,0.0016149734771917733,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.249596256630702,,0.03,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9997147837417566,972,31,26,1.0,1.0,2.7233898446134912e-09,1.7704634265267872e-05,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2499955738414337,,0.08,,,,
40,mlp,mlp_hidden16,0.2948173895478249,972,31,449,0.0625,0.5,0.09896099285510322,0.24417276199786891,0.0,0.0,0.0,0.45161290322580644,0.5483870967741935,0.5,-0.9985431904994673,,,16.0,,,
40,mlp,mlp_hidden32,0.2275929294526577,972,31,897,0.16666666666666666,0.8333333333333334,0.05973499584322997,0.16034625915269698,0.09090909090909091,1.0,0.16666666666666669,0.3548387096774194,0.6451612903225806,0.75,-1.1234198981215078,,,32.0,,,
40,cnn_1d,cnn_1d_width8,0.7746220320463181,972,31,313,0.16666666666666666,0.8333333333333334,0.16527871270349925,0.24924896065085422,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.1043544265039531,,,,8.0,1.3562987125459522,0.697430170367284
40,support_gated_cnn_new,support_gated_cnn_new_width8,0.9418492406606674,972,31,809,1.0,1.0,0.03671647602958103,0.04983514165680731,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2375412145857982,,,,8.0,1.9340929798628568,0.15214795490473876
41,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031268456073191765,0.031759406060705334,0.0,0.0,0.0,0.0,1.0,0.0,0.9920601484848237,,,,,,
41,ridge,ridge_C0.3,0.9673820984371361,972,31,26,1.0,1.0,0.010098348539142732,0.0457376635549339,0.0,0.0,0.0,0.0,1.0,0.0,0.9885655841112665,0.3,,,,,
41,ridge,ridge_C1,0.9795831957882393,972,31,26,1.0,1.0,0.003225611399649087,0.020776248719060662,0.0,0.0,0.0,0.0,1.0,0.0,0.9948059378202349,1.0,,,,,
41,ridge,ridge_C3,0.9868987969697776,972,31,26,1.0,1.0,0.0009743927303598676,0.009801220245209913,0.0,0.0,0.0,0.0,1.0,0.0,0.9975496949386975,3.0,,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9706828931904683,972,31,26,1.0,1.0,2.8189199148061703e-05,0.0016149734771917733,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.249596256630702,,0.03,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9996974455565989,972,31,26,1.0,1.0,2.9803970686141616e-09,1.8201428366160723e-05,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2499954496429084,,0.08,,,,
41,mlp,mlp_hidden16,0.12658413350582123,972,31,449,0.03333333333333333,0.033333333333333326,0.09339669906196307,0.2645083737950171,0.0,0.0,0.0,0.9354838709677419,0.06451612903225812,1.0,-2.0327937601154207,,,16.0,,,
41,mlp,mlp_hidden32,0.36977734267711637,972,31,897,0.16666666666666666,0.8333333333333334,0.0707401717605461,0.19374919153990283,0.16666666666666666,1.0,0.2857142857142857,0.1935483870967742,0.8064516129032258,0.0,0.36822936878169094,,,32.0,,,
41,cnn_1d,cnn_1d_width8,0.7410286515951157,972,31,313,0.3333333333333333,0.9333333333333333,0.15388965684936926,0.24323823368187664,0.3333333333333333,1.0,0.5,0.0967741935483871,0.9032258064516129,0.0,0.5225237749128641,,,,8.0,1.3548819302531427,0.6926900950478919
41,support_gated_cnn_new,support_gated_cnn_new_width8,0.9002009570598603,972,31,809,1.0,1.0,0.021483552325520308,0.0628480408098943,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2342879897975265,,,,8.0,37.59941490393117,0.23886839781769018
42,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031314356081780924,0.03178270785768775,0.0,0.0,0.0,0.0,1.0,0.0,0.9920543230355781,,,,,,
42,ridge,ridge_C0.3,0.9672353194385478,972,31,26,1.0,1.0,0.006606202104520432,0.04129337007284377,0.0,0.0,0.0,0.0,1.0,0.0,0.989676657481789,0.3,,,,,
42,ridge,ridge_C1,0.9795316621060255,972,31,26,1.0,1.0,0.0013099366534846172,0.01704418588247539,0.0,0.0,0.0,0.0,1.0,0.0,0.9957389535293811,1.0,,,,,
42,ridge,ridge_C3,0.9860754452027112,972,31,26,1.0,1.0,0.0002454714937385521,0.007188951024032165,0.0,0.0,0.0,0.0,1.0,0.0,0.998202762243992,3.0,,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9705456331918426,972,31,26,1.0,1.0,2.8449103803858465e-05,0.0016192004212426583,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2495951998946893,,0.03,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9996700479129356,972,31,26,1.0,1.0,6.287251779983424e-09,2.287716713650651e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.9999942807082158,,0.08,,,,
42,mlp,mlp_hidden16,0.2656426727771759,972,31,449,0.07692307692307693,0.6,0.08632695575395087,0.22294728169518133,0.07142857142857142,1.0,0.13333333333333333,0.45161290322580644,0.5483870967741935,0.25,-0.2288137435007184,,,16.0,,,
42,mlp,mlp_hidden32,0.29743329286575315,972,31,897,1.0,1.0,0.0280976137131522,0.12334470571048797,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.219163823572378,,,32.0,,,
42,cnn_1d,cnn_1d_width8,0.7006152957677841,972,31,313,0.25,0.9,0.18994870831723507,0.283295549988144,0.16666666666666666,1.0,0.2857142857142857,0.1935483870967742,0.8064516129032258,0.0,0.429176112502964,,,,8.0,1.3842686223395078,0.8436776257346197
42,support_gated_cnn_new,support_gated_cnn_new_width8,0.9053832769393921,972,31,809,0.5,0.9666666666666667,0.05115475672641941,0.08637170489730091,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,0.47840707377567476,,,,8.0,8.266455292211148,0.28084473463672177
44,traditional_support_scorecard,traditional_support_scorecard,0.5,974,29,0,0.0,,2.109731287880628e-06,0.00037636556013323985,0.0,0.0,0.0,0.0,1.0,0.0,-9.409139003330996e-05,,,,,,
44,ridge,ridge_C0.3,0.9686003491954708,974,29,26,0.0,,0.05025588871193605,0.09104228574991804,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.02276057143747951,0.3,,,,,
44,ridge,ridge_C1,0.9808424768132262,974,29,26,0.0,,0.036093346938712204,0.05283166199505593,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.013207915498763982,1.0,,,,,
44,ridge,ridge_C3,0.9873379829135559,974,29,26,0.0,,0.03363595345953411,0.03822374624092414,0.0,0.0,0.0,0.0,1.0,0.0,-0.009555936560231034,3.0,,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9640293989904688,974,29,26,0.0,,0.0002220363158390638,0.0035093724002966545,0.0,0.0,0.0,0.0,1.0,0.0,-0.0008773431000741636,,0.03,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9996427049340146,974,29,26,0.0,,1.3992642553644909e-07,7.926350811672516e-05,0.0,0.0,0.0,0.0,1.0,0.0,-1.981587702918129e-05,,0.08,,,,
44,mlp,mlp_hidden16,0.34954209327697755,974,29,449,0.0,,0.04815301921192529,0.18920404239204425,0.0,0.0,0.0,0.10344827586206896,0.896551724137931,0.0,-0.04730101059801106,,,16.0,,,
44,mlp,mlp_hidden32,0.27003257274627684,974,29,897,0.0,,0.06450594829648956,0.23693880554417082,0.0,0.0,0.0,0.3793103448275862,0.6206896551724138,0.25,-0.5592347013860427,,,32.0,,,
44,cnn_1d,cnn_1d_width8,0.5343442559242249,974,29,313,0.0,,0.1016974581425597,0.22876251617868987,0.0,0.0,0.0,0.1724137931034483,0.8275862068965517,0.0,-0.05719062904467247,,,,8.0,1.4161330188569101,0.9353053590600251
44,support_gated_cnn_new,support_gated_cnn_new_width8,0.9621231317520141,974,29,809,0.0,,0.11333937149861086,0.13800091338651632,0.0,0.0,0.0,0.06896551724137931,0.9310344827586207,0.0,-0.03450022834662908,,,,8.0,3.0795393895809164,0.18814847014033573
