heldout_run,method,pairwise_residual_ns
58,cfd20_base,-3.916585084693601
58,cfd20_base,-4.77227106404527
58,cfd20_base,-3.7273956732449705
58,cfd20_base,-4.880936657211464
58,cfd20_base,-4.811859348087488
58,cfd20_base,-6.8808267365773546
58,cfd20_base,-3.97219735623473
58,cfd20_base,-6.140833758638443
58,cfd20_base,-2.8776287649517194
58,cfd20_base,-4.073411573683188
58,cfd20_base,-6.945461301109518
58,cfd20_base,-5.505513372472279
58,cfd20_base,-6.1565493042188635
58,cfd20_base,-2.7705218134850327
58,cfd20_base,-5.403270190861306
58,cfd20_base,-6.033241751077867
58,cfd20_base,-3.844461397716884
58,cfd20_base,-5.296259001605392
58,cfd20_base,-44.15371114590253
58,cfd20_base,-3.6883209039314906
58,cfd20_base,-5.42386029722001
58,cfd20_base,-4.224782311314058
58,cfd20_base,-6.19890372272144
58,cfd20_base,-4.4922884349888506
58,cfd20_base,-3.1726455249861303
58,cfd20_base,-0.9612530694520771
58,cfd20_base,-6.2895955920801185
58,cfd20_base,-4.67951536314375
58,cfd20_base,-1.9249789606590504
58,cfd20_base,-5.522203661327239
58,cfd20_base,-5.820116885175338
58,cfd20_base,-5.132630827484775
58,cfd20_base,-3.446907535264316
58,cfd20_base,-5.948255537387553
58,cfd20_base,-2.9132538546123286
58,cfd20_base,-4.722201604217908
58,cfd20_base,0.2905761691347095
58,cfd20_base,-5.376077007534178
58,cfd20_base,-4.851205090199201
58,cfd20_base,-4.452449273619074
58,cfd20_base,-1.3148047299034893
58,cfd20_base,-0.45983059705145024
58,cfd20_base,-4.140772837170189
58,cfd20_base,-4.777543638275503
58,cfd20_base,-4.5031185097995206
58,cfd20_base,-4.884829662448524
58,cfd20_base,-4.158430862860371
58,cfd20_base,-4.705455186304128
58,cfd20_base,-6.088111850992476
58,cfd20_base,-4.516993842909137
58,cfd20_base,-4.278623368498899
58,cfd20_base,-1.297553860697633
58,cfd20_base,-5.961682326897062
58,cfd20_base,-3.389976204995264
58,cfd20_base,-5.573957064793127
58,cfd20_base,-4.627596524911205
58,cfd20_base,-2.6425415419262066
58,cfd20_base,-3.4449746538209176
58,cfd20_base,-6.8396214774729245
58,cfd20_base,-2.944735884724917
58,cfd20_base,-3.729968253968245
58,cfd20_base,-3.468764420297674
58,cfd20_base,-5.872348103441681
58,cfd20_base,-5.36413279074749
58,cfd20_base,-3.8954102564102584
58,cfd20_base,-1.3685739060781543
58,cfd20_base,-6.344537724994822
58,cfd20_base,-3.4578727274789287
58,cfd20_base,-1.30108906746106
58,cfd20_base,-5.768709390360399
58,cfd20_base,-6.356428520253154
58,cfd20_base,-6.53932490443988
58,cfd20_base,-5.5778428196435215
58,cfd20_base,-3.439525131378531
58,cfd20_base,-3.3236909143832776
58,cfd20_base,-1.0409795062342084
58,cfd20_base,-4.601066565221856
58,cfd20_base,-3.2785285106547803
58,cfd20_base,-5.629836406550531
58,cfd20_base,-3.69045598092238
58,cfd20_base,-6.087708618517901
58,cfd20_base,-1.2643629003610144
58,cfd20_base,-2.9902372083066098
58,cfd20_base,-3.502722770328745
58,cfd20_base,-3.627774499220344
58,cfd20_base,-5.890542549418136
58,cfd20_base,-1.6699827025946092
58,cfd20_base,-4.622115872612071
58,cfd20_base,-8.18269541978573
58,cfd20_base,-4.863653647791779
58,cfd20_base,-3.9284623691348344
58,cfd20_base,-45.91310665653673
58,cfd20_base,-3.1311613121739477
58,cfd20_base,-6.551433614880885
58,cfd20_base,-5.869472238009337
58,cfd20_base,-5.556894202291339
58,cfd20_base,-3.2272342149502435
58,cfd20_base,-3.91431221312358
58,cfd20_base,-0.16052403210159127
58,cfd20_base,-7.095867545888737
58,cfd20_base,-3.341505354940736
58,cfd20_base,-1.7085471926161944
58,cfd20_base,-4.91698330374345
58,cfd20_base,-3.7348469439057794
58,cfd20_base,-3.7340202753029246
58,cfd20_base,-3.7201011711916436
58,cfd20_base,-5.597185020586892
58,cfd20_base,-2.4829003853884934
58,cfd20_base,-2.857996824061594
58,cfd20_base,-0.08587310949639004
58,cfd20_base,-3.903162841585086
58,cfd20_base,-4.261463246464871
58,cfd20_base,-1.7526855215937012
58,cfd20_base,0.028909388747770493
58,cfd20_base,0.8150436871592177
58,cfd20_base,-1.4346671669512077
58,cfd20_base,-4.894197891652652
58,cfd20_base,-1.859841007448665
58,cfd20_base,-6.348844743247341
58,cfd20_base,-3.577933411672575
58,cfd20_base,-6.409666666666666
58,cfd20_base,-4.96521385583938
58,cfd20_base,-6.773679495221565
58,cfd20_base,-2.331532405652723
58,cfd20_base,-1.71481483597287
58,cfd20_base,-6.659799742184703
58,cfd20_base,-4.323218312844418
58,cfd20_base,-5.2371789719182615
58,cfd20_base,-5.5949103583362145
58,cfd20_base,-3.3601313040199585
58,cfd20_base,-1.6621530362850159
58,cfd20_base,-3.9556169916910235
58,cfd20_base,-3.3911321526301315
58,cfd20_base,-3.8224154589371935
58,cfd20_base,-4.428127933493471
58,cfd20_base,-2.975788888384045
58,cfd20_base,-5.442585857612585
58,cfd20_base,-5.061427223334299
58,cfd20_base,-1.7660760423604884
58,cfd20_base,-5.537589715214082
58,cfd20_base,-2.39130351424501
58,cfd20_base,0.762088582336645
58,cfd20_base,-6.5804470924098695
58,cfd20_base,-3.7039746032606544
58,cfd20_base,-5.419431881393834
58,cfd20_base,-7.1909949542493194
58,cfd20_base,0.4770599533150701
58,cfd20_base,1.4485801496619928
58,cfd20_base,2.686416167010762
58,cfd20_base,0.27987009198960777
58,cfd20_base,1.5333308374327075
58,cfd20_base,1.2509903300268235
58,cfd20_base,0.28174137531235033
58,cfd20_base,0.05312514012054237
58,cfd20_base,1.613265864590705
58,cfd20_base,1.0831743653765784
58,cfd20_base,3.4427385307807725
58,cfd20_base,1.8777388732519356
58,cfd20_base,0.26600675480072766
58,cfd20_base,1.1005391108904234
58,cfd20_base,0.7811543182492358
58,cfd20_base,-2.1494536687078636
58,cfd20_base,-1.0191922500748944
58,cfd20_base,1.367796632470558
58,cfd20_base,-1.7593955106342065
58,cfd20_base,0.5571595917575429
58,cfd20_base,-1.1275733176608753
58,cfd20_base,-1.6446899266952784
58,cfd20_base,0.6420095204301006
58,cfd20_base,1.265054220038607
58,cfd20_base,-0.7416666881374496
58,cfd20_base,0.8007290373504858
58,cfd20_base,-0.8062719538086185
58,cfd20_base,1.338010008203014
58,cfd20_base,0.21643176804285602
58,cfd20_base,0.6052203575837893
58,cfd20_base,2.0852699412695586
58,cfd20_base,1.3986105521818502
58,cfd20_base,-0.2731936359273277
58,cfd20_base,0.3510705168006609
58,cfd20_base,0.4303534692238351
58,cfd20_base,1.8642047801563137
58,cfd20_base,-0.37644927863109956
58,cfd20_base,1.472914165949092
58,cfd20_base,0.5897418437343305
58,cfd20_base,2.6997637520253726
58,cfd20_base,1.3437141186512598
58,cfd20_base,1.274874284210668
58,cfd20_base,2.7061056702189816
58,cfd20_base,-0.11665425337714908
58,cfd20_base,2.6432775023508555
58,cfd20_base,-1.4640150807988164
58,cfd20_base,0.5804974511877958
58,cfd20_base,-1.7042114803625381
58,cfd20_base,1.122897995153096
58,cfd20_base,-2.2566856523124272
58,cfd20_base,1.9470909628461754
58,cfd20_base,-0.4172609752752372
58,cfd20_base,-0.6981174152876406
58,cfd20_base,-0.9332421078491535
58,cfd20_base,0.3367780928748658
58,cfd20_base,-0.9673138334250098
58,cfd20_base,-0.7175897620937519
58,cfd20_base,1.7828216175359017
58,cfd20_base,2.884004485781901
58,cfd20_base,-0.44639626790521447
58,cfd20_base,-0.09244720496894843
58,cfd20_base,-0.9593635131957967
58,cfd20_base,2.8965592150576356
58,cfd20_base,-0.07845306686509446
58,cfd20_base,-1.1660169669240403
58,cfd20_base,-0.3975021362823341
58,cfd20_base,0.80694800978074
58,cfd20_base,1.0665692132339188
58,cfd20_base,2.063177649797705
58,cfd20_base,-0.81173770204947
58,cfd20_base,2.652453916992499
58,cfd20_base,1.1198930230460462
58,cfd20_base,-1.613152134605798
58,traditional_amp_isotonic_proxy,-4.3709182844551435
58,traditional_amp_isotonic_proxy,-5.22660426380682
58,traditional_amp_isotonic_proxy,-2.916622216621242
58,traditional_amp_isotonic_proxy,-5.335269856973007
58,traditional_amp_isotonic_proxy,-4.759437974770293
58,traditional_amp_isotonic_proxy,-8.522518029836178
58,traditional_amp_isotonic_proxy,-5.6138886494935605
58,traditional_amp_isotonic_proxy,-7.782525051897274
58,traditional_amp_isotonic_proxy,-3.9556736076160597
58,traditional_amp_isotonic_proxy,-1.914885353784598
58,traditional_amp_isotonic_proxy,-7.1768652016396075
58,traditional_amp_isotonic_proxy,-5.959846572233822
58,traditional_amp_isotonic_proxy,-6.610882503980406
58,traditional_amp_isotonic_proxy,-2.7820072954840285
58,traditional_amp_isotonic_proxy,-7.044961484120137
58,traditional_amp_isotonic_proxy,-4.072218696399872
58,traditional_amp_isotonic_proxy,-5.32489905138695
58,traditional_amp_isotonic_proxy,-3.151742453915702
58,traditional_amp_isotonic_proxy,-28.73845420569448
58,traditional_amp_isotonic_proxy,-7.141267094278543
58,traditional_amp_isotonic_proxy,-6.6227038727162935
58,traditional_amp_isotonic_proxy,-4.679115511075601
58,traditional_amp_isotonic_proxy,-7.397747298217723
58,traditional_amp_isotonic_proxy,-5.570333277653198
58,traditional_amp_isotonic_proxy,-3.626978724747673
58,traditional_amp_isotonic_proxy,11.012543162407916
58,traditional_amp_isotonic_proxy,-7.5849269820378
58,traditional_amp_isotonic_proxy,-5.803766200057964
58,traditional_amp_isotonic_proxy,-0.966207735765952
58,traditional_amp_isotonic_proxy,-5.976536861088789
58,traditional_amp_isotonic_proxy,-7.115448275133019
58,traditional_amp_isotonic_proxy,5.306426871244184
58,traditional_amp_isotonic_proxy,-6.779054992779436
58,traditional_amp_isotonic_proxy,-6.402588737149102
58,traditional_amp_isotonic_proxy,-0.8905551402916494
58,traditional_amp_isotonic_proxy,-8.05434906173302
58,traditional_amp_isotonic_proxy,2.435092716824414
58,traditional_amp_isotonic_proxy,-7.0177683007930085
58,traditional_amp_isotonic_proxy,-5.305538289960744
58,traditional_amp_isotonic_proxy,-5.747780663576748
58,traditional_amp_isotonic_proxy,1.7574007272903565
58,traditional_amp_isotonic_proxy,-2.2495196585796506
58,traditional_amp_isotonic_proxy,-5.436104227127856
58,traditional_amp_isotonic_proxy,-2.8165205835975087
58,traditional_amp_isotonic_proxy,-6.144809803058351
58,traditional_amp_isotonic_proxy,-5.339162862210074
58,traditional_amp_isotonic_proxy,-5.236475705524697
58,traditional_amp_isotonic_proxy,-5.159788386065671
58,traditional_amp_isotonic_proxy,-7.383443240950157
58,traditional_amp_isotonic_proxy,-4.97132704267068
58,traditional_amp_isotonic_proxy,-5.57395475845658
58,traditional_amp_isotonic_proxy,-0.6718866677863033
58,traditional_amp_isotonic_proxy,-3.7872825244708537
58,traditional_amp_isotonic_proxy,-3.8443094047568067
58,traditional_amp_isotonic_proxy,-6.698207901707335
58,traditional_amp_isotonic_proxy,-5.081929724672747
58,traditional_amp_isotonic_proxy,-4.1229791955962725
58,traditional_amp_isotonic_proxy,-1.2705748513947057
58,traditional_amp_isotonic_proxy,-7.293954677234467
58,traditional_amp_isotonic_proxy,-4.143579460221201
58,traditional_amp_isotonic_proxy,-5.025299643925912
58,traditional_amp_isotonic_proxy,-3.923097620059224
58,traditional_amp_isotonic_proxy,-9.204495560956786
58,traditional_amp_isotonic_proxy,-7.153821852275684
58,traditional_amp_isotonic_proxy,-4.349743456171801
58,traditional_amp_isotonic_proxy,0.5061270399731477
58,traditional_amp_isotonic_proxy,-4.383514670316828
58,traditional_amp_isotonic_proxy,-3.3485594766459883
58,traditional_amp_isotonic_proxy,5.512911885003362
58,traditional_amp_isotonic_proxy,-6.223042590121949
58,traditional_amp_isotonic_proxy,-5.582763559072447
58,traditional_amp_isotonic_proxy,-7.738168479936164
58,traditional_amp_isotonic_proxy,-6.032176019405071
58,traditional_amp_isotonic_proxy,-4.587159045824727
58,traditional_amp_isotonic_proxy,-3.4320920687283945
58,traditional_amp_isotonic_proxy,1.4995824855950062
58,traditional_amp_isotonic_proxy,-5.748700479668052
58,traditional_amp_isotonic_proxy,-2.0950686486756354
58,traditional_amp_isotonic_proxy,-6.777470320996727
58,traditional_amp_isotonic_proxy,-4.838089895368569
58,traditional_amp_isotonic_proxy,-7.132105585042609
58,traditional_amp_isotonic_proxy,-3.0440842815383213
58,traditional_amp_isotonic_proxy,-3.728246737720525
58,traditional_amp_isotonic_proxy,-0.9859666771954352
58,traditional_amp_isotonic_proxy,-3.7361756535654536
58,traditional_amp_isotonic_proxy,-10.57676736025887
58,traditional_amp_isotonic_proxy,-2.2715319513567707
58,traditional_amp_isotonic_proxy,-7.386871292059723
58,traditional_amp_isotonic_proxy,-10.453563976186928
58,traditional_amp_isotonic_proxy,-5.213052812799887
58,traditional_amp_isotonic_proxy,-0.23151974510733453
58,traditional_amp_isotonic_proxy,-34.729741327407865
58,traditional_amp_isotonic_proxy,-5.031681426183198
58,traditional_amp_isotonic_proxy,-10.794810707959073
58,traditional_amp_isotonic_proxy,-10.555697048850071
58,traditional_amp_isotonic_proxy,-2.601176331202197
58,traditional_amp_isotonic_proxy,-2.7719889187008704
58,traditional_amp_isotonic_proxy,-4.958709179648302
58,traditional_amp_isotonic_proxy,11.022841297027266
58,traditional_amp_isotonic_proxy,-7.260160447184461
58,traditional_amp_isotonic_proxy,-4.3859023214654655
58,traditional_amp_isotonic_proxy,0.7835141711906175
58,traditional_amp_isotonic_proxy,-7.489900841877528
58,traditional_amp_isotonic_proxy,-1.2427855800989676
58,traditional_amp_isotonic_proxy,9.453197417089442
58,traditional_amp_isotonic_proxy,-5.499822552368954
58,traditional_amp_isotonic_proxy,-5.705586174932009
58,traditional_amp_isotonic_proxy,0.03385570774482005
