fold,method,run,n_eval_pulses,n_events,raw_timing_sigma68_ns,raw_timing_rms_ns,timing_sigma68_ns,timing_rms_ns,raw_tail_gt5ns_fraction,tail_gt5ns_fraction,tail_gt5ns_delta_vs_raw,trigger_carryover_ratio,too_good_trigger_carryover_rate,charge_sigma68_log,charge_rms_log
holdout_sample_i,traditional_explicit_handles,44,28,7,19.525387153960278,29.577790991452403,17.96171890913028,29.63788707059991,0.5476190476190477,0.42857142857142855,-0.11904761904761912,0.9199161464763661,0.0,0.5790866158609513,2.5270004891537603
holdout_sample_i,traditional_explicit_handles,45,364,91,10.606063215694247,28.569670452048392,10.152968267139041,28.51214124787343,0.3663003663003663,0.25457875457875456,-0.11172161172161171,0.9572796296476206,0.0,0.6361960949496064,1.6810721362824856
holdout_sample_i,traditional_explicit_handles,46,4,1,4.294027869479411,4.2870804277970675,2.13467489074743,2.0917221570803486,0.3333333333333333,0.0,-0.3333333333333333,0.49712646392447113,0.0,0.3871910460290419,0.41815446828340125
holdout_sample_i,traditional_explicit_handles,47,36,9,12.358264647822368,33.6995845379706,12.327120179982158,33.65082522833355,0.3888888888888889,0.18518518518518517,-0.20370370370370372,0.997479867220217,0.0,0.5955536431904238,0.8683294653605019
holdout_sample_i,traditional_explicit_handles,48,208,52,3.7741460323329297,21.125098240662837,2.854630350363518,21.08438739702573,0.3141025641025641,0.16987179487179488,-0.14423076923076922,0.7563645725173418,0.0,0.5941487030601,1.8616681148610803
holdout_sample_i,traditional_explicit_handles,49,212,53,4.160128235649954,20.524353088685174,3.5263446228192037,20.406979641734605,0.2830188679245283,0.1918238993710692,-0.0911949685534591,0.8476528662266749,0.0,0.659390673008313,2.0581344005589677
holdout_sample_i,traditional_explicit_handles,50,240,60,19.01301154295507,30.397950612970572,18.053301696731715,30.290683259407576,0.4666666666666667,0.30277777777777776,-0.16388888888888892,0.9495235226647217,0.0,0.7431339942022124,1.9740573756387993
holdout_sample_i,traditional_explicit_handles,51,136,34,21.7679092006163,32.6174960779063,21.58911003158463,32.407382507231915,0.4166666666666667,0.3284313725490196,-0.08823529411764708,0.9917861119603252,0.0,0.7004068219747841,1.9125462465221654
holdout_sample_i,traditional_explicit_handles,52,84,21,25.40652423149909,28.483391221604865,26.416010007834885,28.50993495147439,0.46825396825396826,0.3888888888888889,-0.07936507936507936,1.0397333286181756,0.0,0.7484726509098518,0.7222781661909765
holdout_sample_i,traditional_explicit_handles,53,236,59,32.13212753148759,34.885802417905055,31.46833597776241,34.92176854841221,0.4576271186440678,0.3531073446327684,-0.10451977401129942,0.9793418113047541,0.0,0.8059927514633857,1.3815086831519265
holdout_sample_i,traditional_explicit_handles,54,200,50,35.82591532786333,36.49420334870801,35.22335932400247,36.60446869781339,0.44,0.3566666666666667,-0.08333333333333331,0.9831810018433159,0.0,0.7936399858399275,1.339590896534809
holdout_sample_i,traditional_explicit_handles,55,172,43,27.398152791055107,31.46731240196473,26.337173090401134,31.51948477419263,0.4806201550387597,0.29844961240310075,-0.18217054263565896,0.9612755024491885,0.0,0.668565920065247,1.322174296702531
holdout_sample_i,traditional_explicit_handles,56,364,91,19.367508615194794,30.05213558121266,18.158440872273136,30.007182731777284,0.3901098901098901,0.2967032967032967,-0.09340659340659341,0.9375723658140994,0.0,0.7145650743309554,1.4882952219143097
holdout_sample_i,traditional_explicit_handles,57,240,60,4.951864265403807,25.595396059720418,3.533552115766275,25.563307999208735,0.35555555555555557,0.18888888888888888,-0.16666666666666669,0.7135801642329803,0.0,0.5627172170614869,1.6488976359397496
holdout_sample_i,ridge,44,28,7,19.525387153960278,29.577790991452403,14.733415229106875,25.470562930097326,0.5476190476190477,0.5476190476190477,0.0,0.7545773670417869,0.0,0.3762028937628258,2.222687945948701
holdout_sample_i,ridge,45,364,91,10.606063215694247,28.569670452048392,8.191572438125101,23.504516029880534,0.3663003663003663,0.4340659340659341,0.0677655677655678,0.772348068414648,0.0,0.37731095385340596,0.9542837110138118
holdout_sample_i,ridge,46,4,1,4.294027869479411,4.2870804277970675,4.0569905994615905,3.8719405404420626,0.3333333333333333,0.5,0.16666666666666669,0.9447983857527786,0.0,0.4082079083707122,0.42410832018257383
holdout_sample_i,ridge,47,36,9,12.358264647822368,33.6995845379706,12.000223538491007,29.819431055976462,0.3888888888888889,0.4444444444444444,0.055555555555555525,0.9710282050486391,0.0,0.4525653438537724,0.4597862897961227
holdout_sample_i,ridge,48,208,52,3.7741460323329297,21.125098240662837,4.466656102253584,18.23202534332605,0.3141025641025641,0.36217948717948717,0.04807692307692307,1.1834878841433143,0.0,0.3739530665382955,1.0386342559829067
holdout_sample_i,ridge,49,212,53,4.160128235649954,20.524353088685174,5.218756798467882,17.561270730189783,0.2830188679245283,0.39937106918238996,0.11635220125786166,1.2544701756417214,0.0,0.4257474876956269,1.2911562443651907
holdout_sample_i,ridge,50,240,60,19.01301154295507,30.397950612970572,16.21452308740587,29.774962382978387,0.4666666666666667,0.4583333333333333,-0.00833333333333336,0.8528119309649222,0.0,0.3987340279341298,1.4021691232392928
holdout_sample_i,ridge,51,136,34,21.7679092006163,32.6174960779063,19.966906662607922,28.920436000844976,0.4166666666666667,0.5245098039215687,0.10784313725490197,0.917263411868817,0.0,0.3784774656563933,1.1808462993417008
holdout_sample_i,ridge,52,84,21,25.40652423149909,28.483391221604865,24.482121260939053,26.511466801368016,0.46825396825396826,0.47619047619047616,0.007936507936507908,0.9636155279589972,0.0,0.31435215225232316,0.30391440630934635
holdout_sample_i,ridge,53,236,59,32.13212753148759,34.885802417905055,29.38000573799098,31.60971373562044,0.4576271186440678,0.4632768361581921,0.005649717514124297,0.9143498422007789,0.0,0.3836154417295831,0.5987589194621002
holdout_sample_i,ridge,54,200,50,35.82591532786333,36.49420334870801,31.45105648425941,32.903835208319805,0.44,0.5,0.06,0.8778856365966621,0.0,0.4272260322876821,0.7646394916309817
holdout_sample_i,ridge,55,172,43,27.398152791055107,31.46731240196473,25.63421362294595,28.544106244859325,0.4806201550387597,0.4496124031007752,-0.031007751937984496,0.9356183177179359,0.0,0.3777292711096612,0.8506326156799735
holdout_sample_i,ridge,56,364,91,19.367508615194794,30.05213558121266,15.524603703487792,26.714649498910116,0.3901098901098901,0.4340659340659341,0.043956043956043966,0.8015798010957358,0.0,0.4097240210825831,0.9496477417190314
holdout_sample_i,ridge,57,240,60,4.951864265403807,25.595396059720418,5.157997756478876,22.897614517019566,0.35555555555555557,0.38333333333333336,0.02777777777777779,1.041627451809457,0.0,0.3518396562142748,0.9906703660453071
holdout_sample_i,gradient_boosted_trees,44,28,7,19.525387153960278,29.577790991452403,12.828903506372754,22.759860984768334,0.5476190476190477,0.30952380952380953,-0.23809523809523814,0.6570370874193244,0.0,0.31818697427086756,1.9912841170679307
holdout_sample_i,gradient_boosted_trees,45,364,91,10.606063215694247,28.569670452048392,5.5736646435751265,23.71408207542385,0.3663003663003663,0.37362637362637363,0.0073260073260073555,0.5255168228044819,0.0,0.3337316409037646,1.0822446406287245
holdout_sample_i,gradient_boosted_trees,46,4,1,4.294027869479411,4.2870804277970675,3.807498542414857,3.7460509270251343,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.8866962810086422,0.0,0.08850083501952302,0.0991744384320805
holdout_sample_i,gradient_boosted_trees,47,36,9,12.358264647822368,33.6995845379706,7.845576014831874,28.551125708208332,0.3888888888888889,0.3333333333333333,-0.05555555555555558,0.6348444735899333,0.0,0.43057879023135925,0.484133996316177
holdout_sample_i,gradient_boosted_trees,48,208,52,3.7741460323329297,21.125098240662837,4.46147803895902,17.846632305095575,0.3141025641025641,0.32051282051282054,0.006410256410256443,1.182115901382127,0.0,0.34857512672750707,1.3897858222891288
