auc,average_precision,brier,log_loss,predicted_high_minus_low_downstream,score_downstream_slope,method,auc_ci_low,auc_ci_high,predicted_downstream_delta_ci_low,predicted_downstream_delta_ci_high,n
0.5083875143215119,0.9288334299638431,0.06761303994231393,0.34584597792485977,0.5938433518993197,4.48758546280246,traditional,0.41326262267738917,0.6559632698851643,0.5387772684070185,0.6806437744636582,9381
0.522485645449109,0.9381233182706169,0.11622771561121835,0.41123800211534167,0.630706124643706,14.039629202346019,ridge,0.41448044467016537,0.6901558446467991,0.5698950184943502,0.7406101741564134,9381
0.49712413396381633,0.9042385398970976,0.06707633601810908,0.3097975986170226,0.6274344809831357,4.652529872227237,gradient_boosted_trees,0.37737755428905584,0.6918074226088717,0.5629830163385517,0.7123788023909187,9381
0.3315753497826214,0.8975545959253698,0.06785708173953736,0.3061718529780594,0.43030104828053894,5.362013667633295,mlp,0.19918973599852355,0.5538251335266485,0.3123768954627709,0.531147027001193,9381
0.6959697677978627,0.9593044721011221,0.23960257217534872,0.6661803697817965,0.44394564922441426,1.4147607663584976,cnn1d,0.6037127713907878,0.8300895909365686,0.3554608829365276,0.5340264587528328,9381
0.6324688909780991,0.954513806952099,0.24254104537521023,0.6728635176298441,0.3744434631665499,1.4213675278283877,dilated_pretrigger_tcn,0.5429760483008775,0.7440140082757972,0.31347016964048124,0.46551131473662033,9381
