method,bootstrap_unit,n,timing_residual_sigma68_ns,timing_residual_bias_ns,pedestal_high_minus_low_bias_ns,pedestal_error_slope_ns_per_adc,pileup_score_migration,pileup_miss_rate,false_split_rate,saturation_slice_stability_ns,energy_proxy_drift,pid_proxy_stability,bootstrap_unit_count,timing_residual_sigma68_ns_ci_low,timing_residual_sigma68_ns_ci_high,timing_residual_bias_ns_ci_low,timing_residual_bias_ns_ci_high,pedestal_high_minus_low_bias_ns_ci_low,pedestal_high_minus_low_bias_ns_ci_high,pedestal_error_slope_ns_per_adc_ci_low,pedestal_error_slope_ns_per_adc_ci_high,pileup_score_migration_ci_low,pileup_score_migration_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,saturation_slice_stability_ns_ci_low,saturation_slice_stability_ns_ci_high,energy_proxy_drift_ci_low,energy_proxy_drift_ci_high,pid_proxy_stability_ci_low,pid_proxy_stability_ci_high
gradient_boosted_trees,heldout_run,680,7.7681534071427345,-2.2515823937096258,2.834422348587644,0.0036899038636711216,0.33828904950424943,0.3058823529411765,0.27941176470588236,0.6256674775060604,0.11883308187812598,0.10739509763190691,5,7.130006643937264,8.498175968198153,-2.581078065304143,-1.7469069264763482,-0.36534824841456126,5.248053768523354,0.002464124164482369,0.0050311889512233785,0.28291026091074134,0.39161571402127954,0.24257352941176472,0.40294117647058825,0.21904411764705883,0.32941176470588235,0.07634109954456392,2.0236981035640857,0.09354261996340019,0.18024079579596683,0.061735747965182095,0.1454523466503467
ridge,heldout_run,680,7.863848007375544,-1.3703610003942046,3.1503117648205903,0.0024565671719109575,0.11778773836168271,0.3382352941176471,0.26176470588235295,1.7332964035973797,0.10087335703203332,0.08814568619304808,5,7.3035344476734965,8.042511282662279,-1.6557689732819014,-0.990185266167118,0.7956599115150182,4.278631531618711,0.0009960462244258306,0.004031584388956462,0.10131300810814962,0.13233134164836396,0.28375,0.4179411764705883,0.22647058823529412,0.2911764705882353,0.2666967311294005,2.570409864209874,0.08327895842961737,0.1544258803765218,0.06685102067976226,0.10976500526268407
template_residual_boosted_stack_new,heldout_run,680,7.917486747338588,-2.162955919448013,2.771977094848994,0.003767392977367212,0.3261552703641198,0.3029411764705882,0.2735294117647059,0.9153673072734794,0.13466755057000424,0.13640769976457556,5,7.150625845936281,8.23391305285492,-2.755745741042417,-1.6614021820393798,-0.29226921638023,5.002447620932502,0.0024409984511091568,0.00501693435660656,0.2762831689234286,0.37099700947808606,0.23823529411764705,0.40588235294117647,0.19845588235294118,0.3205882352941177,0.12774353413367787,2.03553983534661,0.11366642240931905,0.18283423548787409,0.09496348774108812,0.1741335417627105
deltaE_over_E_likelihood_template,heldout_run,680,9.570376164843928,-3.9556868235871723,10.319375213610744,,0.2532979443984549,0.6205882352941177,0.1264705882352941,0.5443999301368301,0.0,0.059963993906661184,5,8.992730069515256,10.155597589741324,-6.134373110252209,-2.5260897574302277,8.23983285039036,12.665046445322478,,,0.2272787292723841,0.28219095589754095,0.5911764705882353,0.6561764705882354,0.07941176470588235,0.17352941176470588,0.07011357173796995,1.8088957315309548,0.0,0.0,0.01230472650856651,0.11060019570657864
1d_cnn,heldout_run,680,10.395442229229,-3.2409008950538887,7.3208686849429,0.007435971666942555,0.2624188808114815,0.36176470588235293,0.19117647058823528,0.3352611578356832,0.10158382348283657,0.16625121174352586,5,9.179945297324188,11.951282251830834,-3.889522855999452,-2.4962039059978154,4.660999525766085,9.324571942083654,0.004718937106093038,0.010755267854312236,0.22467884180300374,0.30203591633009425,0.29411764705882354,0.4588235294117647,0.13529411764705881,0.24705882352941178,0.010647007270090873,1.3270286516406653,0.08005106630975548,0.13413631132542547,0.07262240209766684,0.22922117699354227
mlp,heldout_run,680,11.688072074247259,-1.3103079485628166,0.43802130410247386,-0.002423427250072579,0.10610373110404109,0.35294117647058826,0.3029411764705882,2.3000840086907974,0.12352290992233857,0.21569034759728578,5,10.71472923735903,12.090585081615393,-2.3024858274681126,-0.21704731042705205,-1.9532545562767423,3.1820651246108955,-0.004171197532373682,0.0005303752876984957,0.09358776921855423,0.12379227215087495,0.2866911764705882,0.41919117647058823,0.27058823529411763,0.33683823529411766,0.44726489268957437,3.7486941061780357,0.09934907587821007,0.14841347067501298,0.16379242666108385,0.27384815055158984
joint_sequence_transformer,heldout_run,680,13.254740249119823,-4.345301227817355,9.31261625130043,0.006064076301877202,0.2696270812850665,0.3352941176470588,0.25882352941176473,1.9159697961767712,0.15309788566635626,0.13031436089184328,5,12.383664936064413,13.781385218565125,-5.060789719745228,-3.570035362663191,7.440464806437359,11.483133832946411,0.004545717959333171,0.00854212762675973,0.22279365581569868,0.31640347179901945,0.27647058823529413,0.3941176470588235,0.21470588235294116,0.33683823529411766,0.06368040378239215,3.701556810935401,0.09866854939362332,0.22015106049155608,0.08376835447473499,0.17505565056434824
