stratum,value,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
spacing_bin,"(-0.001, 10.0]",1d_cnn,,,0.7368421052631579,0.6060606060606061,0.8,0.715311004784689,-0.16800083240402497,10.165547364838458,0.1388888888888889,0.5609756097560976,,-0.0053646354123841125,0.09960304476158052,123,123
spacing_bin,"(10.0, 25.0]",1d_cnn,,,0.7750677506775068,0.5121951219512195,0.75,0.6588753387533876,-2.0160676379375353,9.268398817786913,0.14423076923076922,0.3246753246753247,,-0.057633331298828125,0.0694065325214084,77,77
spacing_bin,"(25.0, 45.0]",1d_cnn,,,0.7404761904761905,0.6388888888888888,0.71875,0.6908730158730159,-5.703259434485624,11.851772364665234,0.25555555555555554,0.36619718309859156,,-0.0809437255859375,0.09763352214597278,71,71
spacing_bin,"(45.0, 70.0]",1d_cnn,,,0.7077702702702702,0.59375,0.6333333333333333,0.6482263513513513,-4.426632083418678,17.229526627342103,0.3939393939393939,0.043478260869565216,,-0.11013745282067167,0.11106737761739899,69,69
spacing_bin,"(-0.001, 10.0]",deltaE_over_E_likelihood_template,,,0.8623072833599149,0.8484848484848485,0.8484848484848485,0.8365231259968102,1.6223675109970337,16.49992897405859,0.3333333333333333,0.8048780487804879,,0.05493413603469366,0.13341489103668114,123,123
spacing_bin,"(10.0, 25.0]",deltaE_over_E_likelihood_template,,,0.7899728997289973,0.7560975609756098,0.8611111111111112,0.8086043360433605,2.3136094257583117,12.497639123460146,0.25,0.6623376623376623,,0.01280585573055834,0.04695482507818667,77,77
spacing_bin,"(25.0, 45.0]",deltaE_over_E_likelihood_template,,,0.6944444444444444,0.6944444444444444,0.7142857142857143,0.7043650793650793,0.4389762444742429,11.453661186748777,0.14516129032258066,0.5633802816901409,,0.009294034952274046,0.07727546214426656,71,71
spacing_bin,"(45.0, 70.0]",deltaE_over_E_likelihood_template,,,0.7761824324324326,0.625,0.8,0.7449324324324325,-0.6235673571532452,9.791018045587895,0.14583333333333334,0.30434782608695654,,-0.01569397784118959,0.13411748486632916,69,69
spacing_bin,"(-0.001, 10.0]",gradient_boosted_trees,,,0.9128123338649654,0.9242424242424242,0.8591549295774648,0.8744019138755981,0.952933997866463,7.995636889680345,0.09090909090909091,0.4634146341463415,,-0.004644038462284403,0.07241201082028165,123,123
spacing_bin,"(10.0, 25.0]",gradient_boosted_trees,,,0.9234417344173442,0.926829268292683,0.8636363636363636,0.8800813008130082,-0.1471141952510724,7.028749579042736,0.0660377358490566,0.3116883116883117,,0.0019727641391374976,0.07313949169004365,77,77
spacing_bin,"(25.0, 45.0]",gradient_boosted_trees,,,0.8468253968253968,0.8333333333333334,0.75,0.7738095238095238,-1.3708226812481517,8.42278194585819,0.09803921568627451,0.28169014084507044,,-0.012090015242616298,0.09071699072161066,71,71
spacing_bin,"(45.0, 70.0]",gradient_boosted_trees,,,0.9273648648648648,0.875,0.8235294117647058,0.8564189189189189,-0.7684311919092046,9.056408948974207,0.12878787878787878,0.043478260869565216,,-0.02706200788519504,0.08513592171628091,69,69
spacing_bin,"(-0.001, 10.0]",joint_sequence_transformer,,,0.5919723551302499,0.4696969696969697,0.6078431372549019,0.5594098883572568,4.736452527580335,11.216784864873407,0.225,0.5121951219512195,,0.1354447304928288,0.09709389841623058,123,123
