heldout_run,method,method_variant,threshold,n_train,n_test,n_parameters,average_precision,roc_auc,brier,ece,precision,recall,f1,promotion_rate,defer_rate,false_promotion_control_rate,promotion_utility,C,learning_rate,hidden,width,loss_start,loss_end
35,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9994633369137238,972,31,26,0.0,,4.302836036250618e-06,0.000379731185844138,0.0,0.0,0.0,0.0,1.0,0.0,-9.49327964610345e-05,,0.08,,,,
35,mlp,mlp_hidden16,0.25415160357952116,972,31,449,0.0,,0.07034031145091392,0.2554013479140497,0.0,0.0,0.0,0.4838709677419355,0.5161290322580645,0.75,-1.5638503369785124,,,16.0,,,
35,mlp,mlp_hidden32,0.27375825941562654,972,31,897,0.0,,0.09017026713743906,0.29178456481425996,0.0,0.0,0.0,0.5483870967741935,0.4516129032258065,0.25,-0.572946141203565,,,32.0,,,
35,cnn_1d,cnn_1d_width8,0.7394959658384324,972,31,313,0.0,,0.19747906239805954,0.3113880679600795,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,-0.07784701699001988,,,,8.0,1.3510022619624196,0.7694384276621626
35,support_gated_cnn_new,support_gated_cnn_new_width8,0.9327740848064423,972,31,809,0.0,,0.09456989693923769,0.11738380746992921,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.029345951867482303,,,,8.0,34.689378911085086,0.22458430137408614
36,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.0,,4.527184752181676e-06,0.0003821494705116208,0.0,0.0,0.0,0.0,1.0,0.0,-9.55373676279052e-05,,,,,,
36,ridge,ridge_C0.3,0.9657617753877619,972,31,26,0.0,,0.04232446131305687,0.08547836204626466,0.0,0.0,0.0,0.0,1.0,0.0,-0.021369590511566165,0.3,,,,,
36,ridge,ridge_C1,0.9802361848740512,972,31,26,0.0,,0.03389266544989956,0.056635090890270544,0.0,0.0,0.0,0.0,1.0,0.0,-0.014158772722567636,1.0,,,,,
36,ridge,ridge_C3,0.9869242804595236,972,31,26,0.0,,0.029967300049776227,0.04221764519275251,0.0,0.0,0.0,0.0,1.0,0.0,-0.010554411298188128,3.0,,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9639890274958322,972,31,26,0.0,,0.0002697621363840186,0.0036889710389046144,0.0,0.0,0.0,0.0,1.0,0.0,-0.0009222427597261536,,0.03,,,,
36,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9990711321004802,972,31,26,0.0,,5.910200713839804e-06,0.0004477255122506443,0.0,0.0,0.0,0.0,1.0,0.0,-0.00011193137806266108,,0.08,,,,
36,mlp,mlp_hidden16,0.36741680055856707,972,31,449,0.0,,0.03219157895385212,0.1506967029924835,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.037674175748120875,,,16.0,,,
36,mlp,mlp_hidden32,0.3663079336285591,972,31,897,0.0,,0.03475531343780027,0.16035217281070446,0.0,0.0,0.0,0.03225806451612903,0.967741935483871,0.0,-0.040088043202676116,,,32.0,,,
36,cnn_1d,cnn_1d_width8,0.7295321881771087,972,31,313,0.0,,0.1577922839154294,0.25399228516935024,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,-0.06349807129233756,,,,8.0,1.3835532964502342,0.6773528532726775
36,support_gated_cnn_new,support_gated_cnn_new_width8,0.9393326848745346,972,31,809,0.0,,0.07212886492226746,0.09316792426937853,0.0,0.0,0.0,0.0,1.0,0.0,-0.023291981067344633,,,,8.0,9.613135983423932,0.21782727472085522
37,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
37,ridge,ridge_C0.3,0.9645771667277735,972,31,26,1.0,1.0,0.012669319346691691,0.055600196495273965,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2360999508761814,0.3,,,,,
37,ridge,ridge_C1,0.9789771920564804,972,31,26,1.0,1.0,0.0043829811484283835,0.02823807462563981,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.24294048134359,1.0,,,,,
37,ridge,ridge_C3,0.9851917859423424,972,31,26,1.0,1.0,0.0017051443163941973,0.016525086080803126,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2458687284797991,3.0,,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9531647393709697,972,31,26,1.0,1.0,4.6049614413917495e-05,0.0019344338982181287,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2495163915254455,,0.03,,,,
37,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9992540571356252,972,31,26,1.0,1.0,9.055535295446373e-09,2.7006001549480073e-05,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2499932484996126,,0.08,,,,
37,mlp,mlp_hidden16,0.245753476023674,972,31,449,0.16666666666666666,0.8333333333333334,0.06458206918557174,0.1787227610907247,0.07692307692307693,1.0,0.14285714285714288,0.41935483870967744,0.5806451612903225,0.0,0.37198597639398545,,,16.0,,,
37,mlp,mlp_hidden32,0.4188591748476028,972,31,897,1.0,1.0,0.07006672965770111,0.20449435013917186,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.198876412465207,,,32.0,,,
37,cnn_1d,cnn_1d_width8,0.6278369128704071,972,31,313,0.25,0.9,0.17630319674287848,0.2933641970707138,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.17665895073232155,,,,8.0,1.35814390898732,0.9176306447374477
37,support_gated_cnn_new,support_gated_cnn_new_width8,0.9250103652477264,972,31,809,0.3333333333333333,0.9333333333333333,0.05768440611586433,0.06097069976930568,0.0,0.0,0.0,0.06451612903225806,0.935483870967742,0.0,0.3180906583910069,,,,8.0,36.31082647033189,0.2534593488760446
39,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
39,ridge,ridge_C0.3,0.9649630162264736,972,31,26,1.0,1.0,0.006973353667429206,0.04094696662780773,0.0,0.0,0.0,0.0,1.0,0.0,0.989763258343048,0.3,,,,,
39,ridge,ridge_C1,0.9786119454569561,972,31,26,1.0,1.0,0.0012877658707681685,0.016107366087633822,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2459731584780915,1.0,,,,,
39,ridge,ridge_C3,0.9851634763616339,972,31,26,1.0,1.0,0.00018114069472660368,0.005850196590747019,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2485374508523133,3.0,,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9623361858585303,972,31,26,1.0,1.0,0.017453668218204047,0.024432118014171913,0.0,0.0,0.0,0.0,1.0,0.0,0.9938919704964571,,0.03,,,,
39,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9994275516019088,972,31,26,1.0,1.0,0.008735071343566886,0.016796757179820883,0.0,0.0,0.0,0.0,1.0,0.0,0.9958008107050448,,0.08,,,,
39,mlp,mlp_hidden16,0.17612034678459168,972,31,449,0.125,0.7666666666666666,0.048484833237408494,0.12216739981405197,0.1,1.0,0.18181818181818182,0.3225806451612903,0.6774193548387097,0.75,-1.155541849953513,,,16.0,,,
39,mlp,mlp_hidden32,0.2334418550133705,972,31,897,0.125,0.7666666666666666,0.058708324323114354,0.15908320873014387,0.0,0.0,0.0,0.1935483870967742,0.8064516129032258,0.5,-0.9147708021825359,,,32.0,,,
39,cnn_1d,cnn_1d_width8,0.7105036020278931,972,31,313,0.125,0.7666666666666666,0.26098377338456175,0.4600436379832606,0.0,0.0,0.0,0.16129032258064516,0.8387096774193549,0.0,0.009989090504184853,,,,8.0,1.356065853142444,1.0568013019522522
39,support_gated_cnn_new,support_gated_cnn_new_width8,0.957079267501831,972,31,809,1.0,1.0,0.05617521798716925,0.07163657222153116,0.0,0.0,0.0,0.0,1.0,0.0,0.9820908569446172,,,,8.0,3.058560871783598,0.2445989738030689
40,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,0.03225806451612903,0.5,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.024193548387096774,,,,,,
40,ridge,ridge_C0.3,0.9650618632731425,972,31,26,1.0,1.0,0.007666447165460002,0.04462534371289668,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.238843664071776,0.3,,,,,
40,ridge,ridge_C1,0.9790650103255482,972,31,26,1.0,1.0,0.0018332368508086375,0.018218592285670188,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2454453519285824,1.0,,,,,
40,ridge,ridge_C3,0.9855339896003931,972,31,26,1.0,1.0,0.00048104012707175683,0.007669966185865425,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2480825084535336,3.0,,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9587694602858552,972,31,26,1.0,1.0,4.043661580908543e-05,0.0017875215161618227,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2495531196209595,,0.03,,,,
40,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9993570509648776,972,31,26,1.0,1.0,2.385055211247863e-09,1.7152232894592566e-05,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2499957119417764,,0.08,,,,
40,mlp,mlp_hidden16,0.2910211980342865,972,31,449,0.09090909090909091,0.6666666666666667,0.08081425935034466,0.2115261972911896,0.0,0.0,0.0,0.3225806451612903,0.6774193548387097,0.5,-0.9619724584137065,,,16.0,,,
40,mlp,mlp_hidden32,0.22505979388952255,972,31,897,0.16666666666666666,0.8333333333333334,0.06012397512167879,0.1601275772817673,0.09090909090909091,1.0,0.16666666666666669,0.3548387096774194,0.6451612903225806,0.75,-1.1233652276537753,,,32.0,,,
40,cnn_1d,cnn_1d_width8,0.790252685546875,972,31,313,0.16666666666666666,0.8333333333333334,0.16506141101439614,0.24700028685214465,0.0,0.0,0.0,0.0967741935483871,0.9032258064516129,0.0,0.1049165949536305,,,,8.0,1.3579473181516546,0.6801226560961563
40,support_gated_cnn_new,support_gated_cnn_new_width8,0.946865338087082,972,31,809,1.0,1.0,0.04956963871559816,0.058732655886617774,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2353168360283455,,,,8.0,1.9553086885208946,0.18370600023264747
41,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031268456073191765,0.031759406060705334,0.0,0.0,0.0,0.0,1.0,0.0,0.9920601484848237,,,,,,
41,ridge,ridge_C0.3,0.9648160626562038,972,31,26,1.0,1.0,0.010295929724616217,0.04612502683217296,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2384687432919568,0.3,,,,,
41,ridge,ridge_C1,0.9788892174269763,972,31,26,1.0,1.0,0.0034974660998731686,0.021224370298204044,0.0,0.0,0.0,0.0,1.0,0.0,0.9946939074254489,1.0,,,,,
41,ridge,ridge_C3,0.98673679002798,972,31,26,1.0,1.0,0.001211516893877128,0.010377546606034778,0.0,0.0,0.0,0.0,1.0,0.0,0.9974056133484913,3.0,,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.95831759894613,972,31,26,1.0,0.9999999999999999,3.9996955757622115e-05,0.0018457304302494759,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2495385673924377,,0.03,,,,
41,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9992148345592555,972,31,26,1.0,1.0,2.211528170594952e-09,1.8951378053624317e-05,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.2499952621554866,,0.08,,,,
41,mlp,mlp_hidden16,0.11133535578846931,972,31,449,0.03571428571428571,0.09999999999999998,0.07095161273166571,0.1825305204237661,0.0,0.0,0.0,0.8387096774193549,0.16129032258064513,1.0,-2.0099183443916555,,,16.0,,,
41,mlp,mlp_hidden32,0.40886476933956145,972,31,897,0.16666666666666666,0.8333333333333334,0.09256789261783374,0.23952263545605443,0.16666666666666666,1.0,0.2857142857142857,0.1935483870967742,0.8064516129032258,0.0,0.356786007802653,,,32.0,,,
41,cnn_1d,cnn_1d_width8,0.7773335456848145,972,31,313,0.3333333333333333,0.9333333333333333,0.16612931522938018,0.2521687847756891,0.3333333333333333,1.0,0.5,0.0967741935483871,0.9032258064516129,0.0,0.520291137139411,,,,8.0,1.3566727383146562,0.673084059615194
41,support_gated_cnn_new,support_gated_cnn_new_width8,0.9052125751972199,972,31,809,1.0,1.0,0.026855153411625535,0.06774422693325181,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.233063943266687,,,,8.0,37.58318158530404,0.24875096529108998
42,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031314356081780924,0.03178270785768775,0.0,0.0,0.0,0.0,1.0,0.0,0.9920543230355781,,,,,,
42,ridge,ridge_C0.3,0.9647365625365265,972,31,26,1.0,1.0,0.00647198081447791,0.041142400604774046,0.0,0.0,0.0,0.0,1.0,0.0,0.9897143998488065,0.3,,,,,
42,ridge,ridge_C1,0.9789623148379886,972,31,26,1.0,1.0,0.0012699082478277316,0.01696382466518293,0.0,0.0,0.0,0.0,1.0,0.0,0.9957590438337043,1.0,,,,,
42,ridge,ridge_C3,0.9859807768713627,972,31,26,1.0,1.0,0.00023367384819555302,0.007134957703574863,0.0,0.0,0.0,0.0,1.0,0.0,0.9982162605741063,3.0,,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9630902819118482,972,31,26,1.0,0.9999999999999999,0.0004939382018626918,0.004717718071968881,0.0,0.0,0.0,0.0,1.0,0.0,0.9988205704820078,,0.03,,,,
42,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9995566588259432,972,31,26,1.0,1.0,2.571557998407235e-06,0.0002987757461661931,0.0,0.0,0.0,0.0,1.0,0.0,0.9999253060634584,,0.08,,,,
42,mlp,mlp_hidden16,0.23827049136161804,972,31,449,0.07142857142857142,0.5666666666666667,0.07573868038609344,0.19967243507985147,0.07142857142857142,1.0,0.13333333333333333,0.45161290322580644,0.5483870967741935,0.25,-0.22848953734139146,,,16.0,,,
42,mlp,mlp_hidden32,0.32681247889995574,972,31,897,1.0,1.0,0.044823616805843944,0.14015544133801613,1.0,1.0,1.0,0.03225806451612903,0.967741935483871,0.0,1.214961139665496,,,32.0,,,
42,cnn_1d,cnn_1d_width8,0.6863826036453247,972,31,313,0.25,0.9,0.1782354964649684,0.2706240749501564,0.16666666666666666,1.0,0.2857142857142857,0.1935483870967742,0.8064516129032258,0.0,0.4323439812624609,,,,8.0,1.3852914292135357,0.8237783332420475
42,support_gated_cnn_new,support_gated_cnn_new_width8,0.8643279612064362,972,31,809,1.0,1.0,0.044616916626660175,0.07141625965502302,0.0,0.0,0.0,0.0,1.0,0.0,0.9821459350862443,,,,8.0,8.568034605724822,0.314612411867076
44,traditional_support_scorecard,traditional_support_scorecard,0.5,974,29,0,0.0,,2.109731287880628e-06,0.00037636556013323985,0.0,0.0,0.0,0.0,1.0,0.0,-9.409139003330996e-05,,,,,,
44,ridge,ridge_C0.3,0.9656685223263597,974,29,26,0.0,,0.04759537655035734,0.08630581869514789,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.021576454673786973,0.3,,,,,
44,ridge,ridge_C1,0.9792568885194535,974,29,26,0.0,,0.03542655121382836,0.04952120134905447,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.012380300337263617,1.0,,,,,
44,ridge,ridge_C3,0.9866986556336831,974,29,26,0.0,,0.03373904927824157,0.03686547201274948,0.0,0.0,0.0,0.034482758620689655,0.9655172413793104,0.0,-0.00921636800318737,3.0,,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.03,0.9657120022922182,974,29,26,0.0,,0.0007137824355742876,0.005753764286720876,0.0,0.0,0.0,0.0,1.0,0.0,-0.001438441071680219,,0.03,,,,
44,gradient_boosted_trees,gradient_boosted_trees_learning_rate0.08,0.9995094860133127,974,29,26,0.0,,5.593415836532745e-05,0.0013999682620276642,0.0,0.0,0.0,0.0,1.0,0.0,-0.00034999206550691606,,0.08,,,,
44,mlp,mlp_hidden16,0.35260597467422483,974,29,449,0.0,,0.05853888496451061,0.2118195920925716,0.0,0.0,0.0,0.13793103448275862,0.8620689655172413,0.25,-0.5529548980231429,,,16.0,,,
44,mlp,mlp_hidden32,0.2663250118494034,974,29,897,0.0,,0.0647335350314087,0.2365394017562784,0.0,0.0,0.0,0.3793103448275862,0.6206896551724138,0.25,-0.5591348504390696,,,32.0,,,
44,cnn_1d,cnn_1d_width8,0.5504062086343765,974,29,313,0.0,,0.10617976364003197,0.23346253652911075,0.0,0.0,0.0,0.1724137931034483,0.8275862068965517,0.0,-0.05836563413227769,,,,8.0,1.4178866830327428,0.9320686470556553
44,support_gated_cnn_new,support_gated_cnn_new_width8,0.9554632991552353,974,29,809,0.0,,0.10065250572431746,0.1192662781181944,0.0,0.0,0.0,0.06896551724137931,0.9310344827586207,0.0,-0.0298165695295486,,,,8.0,3.141278672756845,0.17674128567413627
45,traditional_support_scorecard,traditional_support_scorecard,0.5,972,31,0,1.0,1.0,0.031904849429060876,0.03208097085906267,0.0,0.0,0.0,0.0,1.0,0.0,0.9919797572852344,,,,,,
