run,label_clean,traditional_span_q_score,ridge_score,gradient_boosted_trees_score,mlp_score,cnn1d_score,gated_dilated_cnn_score,shuffled_hgb_control_score,traditional_span_q_prob,ridge_prob,gradient_boosted_trees_prob,mlp_prob,cnn1d_prob,gated_dilated_cnn_prob,shuffled_hgb_control_prob,traditional_span_q_rejected_at_90pct_clean_eff,ridge_rejected_at_90pct_clean_eff,gradient_boosted_trees_rejected_at_90pct_clean_eff,mlp_rejected_at_90pct_clean_eff,cnn1d_rejected_at_90pct_clean_eff,gated_dilated_cnn_rejected_at_90pct_clean_eff,shuffled_hgb_control_rejected_at_90pct_clean_eff
31,0,-1.7600839553182785,0.06221379229787649,0.007694863471490848,3.643257430579202e-09,-2.6659069061279297,-10.416874885559082,0.7370217560518552,0.0,0.06221379229787649,0.007694863471490848,3.643257430579202e-09,0.0650153384533646,2.9922351699682512e-05,0.7370217560518552,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-2.73849580917869,-0.019541839304605846,0.00825531724062147,8.2577271394744e-08,-1.8145179748535156,-8.43057632446289,0.7617933260651011,0.0,0.0,0.00825531724062147,8.2577271394744e-08,0.14009297364522497,0.00021804820485228125,0.7617933260651011,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-0.7572188069277036,0.08483302864751863,0.014383824632949243,4.144429992292079e-05,-1.8229669332504272,-6.484374523162842,0.7737562243777888,0.0,0.08483302864751863,0.014383824632949243,4.144429992292079e-05,0.13907824520799486,0.0015247871171920977,0.7737562243777888,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.47222015765280334,0.7843698944280423,0.9542415471424159,0.9859575795505504,0.05454953759908676,-0.5679706335067749,0.5947753568483131,1.0,0.7843698944280423,0.9542415471424159,0.9859575795505504,0.5136340037298315,0.3617052223192604,0.5947753568483131,0.0,1.0,1.0,0.0,0.0,1.0,1.0
31,0,-2.3703936126826672,0.07420848986025352,0.02258706289572019,8.326827346259547e-07,-1.704577922821045,-8.08936595916748,0.679692977777165,0.0,0.07420848986025352,0.02258706289572019,8.326827346259547e-07,0.15386830738289833,0.0003066901215103622,0.679692977777165,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.4406173604355229,0.9369154765652317,0.9788525316491945,0.9982553044716297,3.689769744873047,5.220269680023193,0.747650769590778,1.0,0.9369154765652317,0.9788525316491945,0.9982553044716297,0.9756309319186968,0.9946231952389213,0.747650769590778,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0.44171539214114214,0.8627650371223522,0.8843734740679379,0.9753069763044818,2.6483466625213623,3.8629066944122314,0.729921972057423,1.0,0.8627650371223522,0.8843734740679379,0.9753069763044818,0.9339090147947526,0.979425358217068,0.729921972057423,1.0,0.0,1.0,0.0,0.0,0.0,0.0
31,1,0.4811884075466514,0.7874437340647011,0.9886042504000239,0.9930416069723563,-1.4466756582260132,1.9332866668701172,0.6647538961942937,1.0,0.7874437340647011,0.9886042504000239,0.9930416069723563,0.1905137127584536,0.8736127581239617,0.6647538961942937,0.0,1.0,0.0,0.0,1.0,0.0,1.0
31,1,0.4467179302781169,0.7408915228755756,0.9650646087885236,0.9938762283609691,2.080040454864502,1.9637337923049927,0.7714829314968551,1.0,0.7408915228755756,0.9650646087885236,0.9938762283609691,0.8889480270326889,0.8769364666317108,0.7714829314968551,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,0,-3.0236358505133847,-0.20569154590636818,0.025692341244282775,6.507461559390336e-08,-1.8491933345794678,-7.780048847198486,0.7702984365384723,0.0,0.0,0.025692341244282775,6.507461559390336e-08,0.13596763659069774,0.0004178171122774317,0.7702984365384723,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-2.760022165403116,-0.07085214493996994,0.008226016958451862,2.1124315840546598e-09,-2.4228672981262207,-10.976347923278809,0.8400850407670323,0.0,0.0,0.008226016958451862,2.1124315840546598e-09,0.08144548920755444,1.7101146933473043e-05,0.8400850407670323,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.4491150262623366,0.9169694201568559,0.9847907045203081,0.7633197131350579,-0.1691143810749054,1.9603550434112549,0.7622644592153702,1.0,0.9169694201568559,0.9847907045203081,0.7633197131350579,0.4578218802208522,0.8765713711386249,0.7622644592153702,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,1,0.5023495515143673,0.8794355140086496,0.992508520578433,0.999197037919959,-1.0168628692626953,3.9655017852783203,0.7071143738680681,1.0,0.8794355140086496,0.992508520578433,0.999197037919959,0.26563892584933607,0.9813942170112516,0.7071143738680681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0.47669073026461106,0.9320854800706558,0.991535388268198,0.9995755429563741,-1.1066173315048218,4.192743301391602,0.7679245664779506,1.0,0.9320854800706558,0.991535388268198,0.9995755429563741,0.24850206023519103,0.9851199687718103,0.7679245664779506,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,0,-0.2116270020638762,0.2632359560159937,0.012105414699779462,0.0004225081767642945,-1.449326753616333,-4.7444891929626465,0.7426535251289089,0.0,0.2632359560159937,0.012105414699779462,0.0004225081767642945,0.19010520091267288,0.008624475970509514,0.7426535251289089,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.5722328595913272,1.0250623832283758,0.9918259761176519,0.9978500570679862,4.069952964782715,3.7661354541778564,0.748680805181794,1.0,1.0,0.9918259761176519,0.9978500570679862,0.983208575404201,0.97738208699231,0.748680805181794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0.5968916624315418,0.5396531555014976,0.977763051170621,0.9933794136444951,0.6087052822113037,3.1817073822021484,0.8568069299960036,1.0,0.5396531555014976,0.977763051170621,0.9933794136444951,0.647645402909694,0.9601400608444053,0.8568069299960036,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,1,0.4499923512746443,0.7831146318892042,0.9912416871413607,0.9273597452108936,2.1988365650177,2.3108060359954834,0.7800761690851069,1.0,0.7831146318892042,0.9912416871413607,0.9273597452108936,0.900144985374083,0.9097680447704313,0.7800761690851069,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,0.5189295059710248,0.8973827072077276,0.9801512476026532,0.9969059356350863,2.6425766944885254,2.8425395488739014,0.6383514264381717,1.0,0.8973827072077276,0.9801512476026532,0.9969059356350863,0.9335519823584085,0.944931758910733,0.6383514264381717,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0,-2.924725009608338,-0.0036308724281021165,0.00825531724062147,9.77839073635008e-08,-1.7860286235809326,-8.748381614685059,0.7602398415269329,0.0,0.0,0.00825531724062147,9.77839073635008e-08,0.14356031634100733,0.00015869279682713042,0.7602398415269329,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-0.5434452407518661,0.058707643531518805,0.026390279641711898,3.821536071116974e-05,-1.579023003578186,-6.012472152709961,0.7867071532829649,0.0,0.058707643531518805,0.026390279641711898,3.821536071116974e-05,0.17093389304645074,0.0024420505824812666,0.7867071532829649,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-1.0943089462958124,-0.021992385670509984,0.025565492023505176,1.8216576292730394e-05,-2.3240768909454346,-9.098733901977539,0.7612674238674465,0.0,0.0,0.025565492023505176,1.8216576292730394e-05,0.0891484566996123,0.00011179477841772783,0.7612674238674465,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-2.4545133723650556,-0.08614203057026859,0.008127062060340442,7.315534013228228e-09,-1.910913109779358,-9.175923347473145,0.707155932421084,0.0,0.0,0.008127062060340442,7.315534013228228e-09,0.12887830376665774,0.00010349090290788595,0.707155932421084,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.48566848541359486,1.0318922543757716,0.9727386109848316,0.9898528523908868,3.5867340564727783,3.6743385791778564,0.7420266164502094,1.0,1.0,0.9727386109848316,0.9898528523908868,0.9730573910944763,0.9752613473651466,0.7420266164502094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0.44276081191198513,0.7305440020895292,0.9776414358358251,0.9749792289782766,1.890064001083374,1.754706859588623,0.7248248970238717,1.0,0.7305440020895292,0.9776414358358251,0.9749792289782766,0.8687628277517361,0.8525454915819347,0.7248248970238717,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31,1,0.4505889893253409,0.6043011307192223,0.8653442913934231,0.9625443652136277,0.13770392537117004,-1.0447156429290771,0.6406320562654971,1.0,0.6043011307192223,0.8653442913934231,0.9625443652136277,0.5343716844475549,0.2602411327944266,0.6406320562654971,0.0,1.0,1.0,1.0,0.0,1.0,1.0
31,0,-1.9578669457119375,0.1727195045004759,0.04831737099168394,0.00010328003856358517,-1.6146564483642578,-7.0208940505981445,0.6783312303206024,0.0,0.1727195045004759,0.04831737099168394,0.00010328003856358517,0.16594313025197124,0.0008922299395744605,0.6783312303206024,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-2.8802886380345716,-0.23224580591331356,0.025257662581127025,1.5064537672244245e-08,-1.8953649997711182,-7.756401538848877,0.7941436271392481,0.0,0.0,0.025257662581127025,1.5064537672244245e-08,0.13063396487560647,0.00042781083207499635,0.7941436271392481,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.45922360663508116,0.9734629788113623,0.992508520578433,0.9997294129155753,-1.0692189931869507,4.139275074005127,0.7770165412420458,1.0,0.9734629788113623,0.992508520578433,0.9997294129155753,0.25555163844361245,0.984315524111932,0.7770165412420458,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,0,-2.6683947105463446,0.09028877776467925,0.009532581642172772,9.21894154071473e-09,-2.354558229446411,-10.95410442352295,0.8289086822936378,0.0,0.09028877776467925,0.009532581642172772,9.21894154071473e-09,0.08670414140297017,1.7485791703428082e-05,0.8289086822936378,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.5175913917809574,0.908358435840546,0.991543457348636,0.9990124343397789,-1.1927176713943481,3.9178786277770996,0.7817201601592191,1.0,0.908358435840546,0.991543457348636,0.9990124343397789,0.23277323479471465,0.9805044056147572,0.7817201601592191,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,1,0.4659946755065669,1.0354691488189005,0.9939763373602487,0.9976114591422411,3.518392324447632,4.160616397857666,0.7233863624178296,1.0,1.0,0.9939763373602487,0.9976114591422411,0.9712065804993796,0.9846416186973671,0.7233863624178296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0.48669755610218907,0.24768146079329822,0.9743962861740469,0.7681395120921607,-1.302165150642395,-0.6685338616371155,0.8216472779357195,1.0,0.24768146079329822,0.9743962861740469,0.7681395120921607,0.21380085116548594,0.338825211399091,0.8216472779357195,0.0,1.0,0.0,1.0,1.0,1.0,0.0
31,1,0.5251136974042022,0.9528050659210392,0.9917629218641427,0.9973946878289756,3.7301251888275146,2.896308183670044,0.728458839470349,1.0,0.9528050659210392,0.9917629218641427,0.9973946878289756,0.9765721966850599,0.9476636352339193,0.728458839470349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,-3.091978088939014,-0.09634424711298362,0.00705835115346589,2.292778092677735e-09,-2.3676791191101074,-11.32089900970459,0.787407135999555,0.0,0.0,0.00705835115346589,2.292778092677735e-09,0.08567076228041566,1.2116878904009715e-05,0.787407135999555,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.4822868342519722,0.9445094898198845,0.9761468088737476,0.993010843774062,3.706502676010132,3.7171318531036377,0.750471557814263,1.0,0.9445094898198845,0.9761468088737476,0.993010843774062,0.9760256106426247,0.9762730748867274,0.750471557814263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0,-2.6526635985257228,-0.05631747429725786,0.008015814053319284,3.93979456211758e-09,-2.442227602005005,-10.93295669555664,0.7549639266093595,0.0,0.0,0.008015814053319284,3.93979456211758e-09,0.08000879073655567,1.78595075582284e-05,0.7549639266093595,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,1,0.5447522053685551,0.8192523405426511,0.9722365090258235,0.9673480165835036,0.9564697742462158,2.4330952167510986,0.7631483949241663,1.0,0.8192523405426511,0.9722365090258235,0.9673480165835036,0.7224144386777033,0.9193164147749873,0.7631483949241663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,0.5549742205488425,0.8728047304509715,0.9666073815218168,0.946208086649645,0.6254709362983704,0.7378020882606506,0.719888172712251,1.0,0.8728047304509715,0.9666073815218168,0.946208086649645,0.6514618027686063,0.6765150466048915,0.719888172712251,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0,-2.7533494320494225,-0.011883201947732625,0.008526151497037738,1.8548933591864156e-07,-1.7482680082321167,-8.179227828979492,0.7842619747984187,0.0,0.0,0.008526151497037738,1.8548933591864156e-07,0.14826578600347398,0.00028033977507553,0.7842619747984187,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-2.0345202791908763,-0.0016077216079153356,0.00825531724062147,1.1013792996035097e-07,-1.9920051097869873,-8.177364349365234,0.7841671151198246,0.0,0.0,0.00825531724062147,1.1013792996035097e-07,0.12004489304826792,0.0002808625227202901,0.7841671151198246,1.0,1.0,1.0,1.0,1.0,1.0,0.0
31,0,-0.08667403246666866,0.2704096403787306,0.0358654173786662,0.002051307421492916,-1.1822052001953125,-4.999555587768555,0.7630480542592881,0.0,0.2704096403787306,0.0358654173786662,0.002051307421492916,0.2346559270584445,0.006695806049793339,0.7630480542592881,1.0,1.0,1.0,1.0,1.0,1.0,0.0
