left,right,right_minus_left_auc,ci,bootstrap_valid
traditional_deltae_depth_ridge,ridge,-0.025538490536051506,"[-0.0344094912954619, -0.016735050237844544]",500
traditional_deltae_depth_ridge,gradient_boosted_trees,0.0026060241029012277,"[-0.0008348068336294784, 0.006307280507091173]",500
traditional_deltae_depth_ridge,mlp,0.0030772836604302523,"[-0.0003259755042796186, 0.007845166070426405]",500
traditional_deltae_depth_ridge,cnn_1d,-0.08540683018443274,"[-0.12244425393454748, -0.05224205199086833]",500
traditional_deltae_depth_ridge,support_residual_hybrid_mlp_new,0.012007975456565956,"[0.0054208953048296565, 0.021691755873138974]",500
